This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    25301
Number of nonzeros in inequality constraint Jacobian.:     5480
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     8704
                     variables with only lower bounds:     2009
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:     6909
Total number of inequality constraints...............:     1572
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     1572

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  61  1.0478897e+02 1.58e-03 7.74e+00  -2.3 1.25e-01    -  1.00e+00 1.00e+00f  1
  62  1.0161200e+02 2.26e-03 3.65e+04  -2.4 2.43e-01    -  8.60e-01 4.54e-01f  2
  63  1.0020364e+02 1.62e-03 3.69e+04  -2.4 4.19e-01    -  1.00e+00 2.50e-01f  3
  64  9.8352071e+01 1.38e-03 1.85e+04  -2.4 2.21e-01    -  1.00e+00 5.00e-01f  2
  65  9.5996850e+01 3.31e-03 9.23e+03  -2.4 3.86e-01    -  1.00e+00 5.00e-01f  2
  66  9.4663468e+01 3.80e-03 1.10e+05  -2.6 8.78e-01    -  1.00e+00 1.74e-01f  3
  67  1.0127404e+02 3.62e-03 2.97e+05  -2.1 1.20e+00    -  1.00e+00 2.04e-01f  3
  68  9.8268590e+01 6.69e-03 1.65e+05  -2.4 2.13e+00    -  4.41e-01 1.59e-01f  2
  69  9.6994060e+01 1.41e-02 9.93e+04  -2.4 2.08e+00    -  3.93e-01 1.52e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  9.5268057e+01 1.88e-02 6.18e+04  -2.4 2.71e+00    -  3.71e-01 1.10e-01f  3
  71  9.3495157e+01 1.35e-02 8.93e+03  -2.4 1.20e+00    -  8.30e-01 1.98e-01f  3
  72  1.5374107e+02 7.13e-04 4.28e+03  -2.4 6.53e-01    -  6.07e-01 1.00e+00H  1
  73  8.8179472e+01 4.40e-02 5.12e+02  -2.4 3.39e-01    -  8.81e-01 1.00e+00f  1
  74  8.8026574e+01 4.88e-03 8.46e+03  -2.6 2.58e-01    -  1.00e+00 9.48e-01h  1
  75  7.6538711e+01 3.80e-03 3.82e+04  -3.2 2.29e-01    -  1.00e+00 8.09e-01f  1
  76  7.2461767e+01 7.48e-03 1.79e+04  -3.0 2.06e-01    -  4.59e-01 6.52e-01f  1
  77  7.2616755e+01 5.40e-03 5.29e+04  -2.7 9.09e-02    -  7.95e-01 2.81e-01f  1
  78  6.8778889e+01 2.55e-03 5.14e+04  -3.7 1.09e-01    -  1.00e+00 5.26e-01f  1
  79  6.8064597e+01 2.75e-03 5.19e+04  -4.0 3.68e-01    -  1.00e+00 1.44e-01f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  6.8546130e+01 1.71e-03 1.91e+04  -3.9 2.61e-01    -  1.00e+00 6.21e-01H  1
  81  6.7021411e+01 3.22e-03 7.27e+02  -4.0 1.61e-01    -  1.00e+00 9.65e-01f  1
  82  6.4890780e+01 2.47e-03 4.99e+03  -3.7 7.84e-02    -  4.33e-01 1.00e+00f  1
  83  6.4063978e+01 3.61e-04 2.05e+00  -4.0 5.50e-02    -  1.00e+00 1.00e+00f  1
  84  6.3549119e+01 1.19e-03 4.44e+00  -4.0 2.31e-01    -  6.38e-01 6.09e-01f  1
  85  6.3435909e+01 1.34e-03 1.75e+03  -3.6 6.52e+00    -  1.59e-01 2.31e-02f  2
  86  6.3166738e+01 1.64e-03 9.33e+02  -4.0 2.29e+00    -  4.04e-01 4.16e-02f  2
  87  6.3001821e+01 2.02e-03 6.29e+02  -4.0 2.41e+00    -  2.58e-01 3.29e-02f  3
  88  6.2726112e+01 2.15e-03 4.08e+02  -4.0 1.12e+00    -  2.59e-01 4.92e-02f  4
  89  6.2459075e+01 1.84e-03 2.38e+02  -4.0 8.57e-01    -  2.92e-01 9.52e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  6.2382472e+01 3.20e-03 1.58e+02  -4.0 2.05e+00    -  2.06e-01 7.79e-02f  2
  91  6.2797458e+01 2.68e-03 8.02e+01  -4.0 7.70e-01    -  2.80e-01 1.25e-01h  3
  92  6.4363973e+01 1.05e-03 2.38e+02  -4.1 3.87e-01    -  5.50e-01 6.71e-01H  1
  93  6.2745223e+01 2.49e-03 1.05e+01  -4.1 1.20e-01    -  1.00e+00 1.00e+00f  1
  94  6.1230530e+01 1.09e-03 4.02e+00  -3.8 1.09e-01    -  1.00e+00 1.00e+00f  1
  95  6.0855732e+01 1.03e-04 2.31e+00  -4.0 3.40e-02    -  1.00e+00 1.00e+00f  1
  96  6.0723290e+01 7.36e-04 3.75e+00  -4.0 7.22e-02    -  1.00e+00 1.00e+00f  1
  97  6.0578244e+01 5.85e-04 3.85e+00  -4.0 1.86e-01    -  1.00e+00 5.00e-01f  2
  98  6.0649051e+01 6.03e-04 4.02e+03  -3.7 7.59e-02    -  1.00e+00 5.00e-01f  2
  99  6.0531848e+01 3.16e-04 8.61e+02  -3.9 5.51e-02    -  1.00e+00 5.00e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  6.0303126e+01 4.78e-04 3.51e+00  -4.0 3.19e-02    -  1.00e+00 1.00e+00f  1
 101  6.0088936e+01 1.29e-04 9.41e-01  -4.0 3.05e-02    -  1.00e+00 1.00e+00f  1
 102  6.0059401e+01 2.89e-04 1.19e+00  -4.0 2.46e-02    -  1.00e+00 1.00e+00f  1
 103  5.9773563e+01 1.57e-04 2.09e+00  -4.0 4.80e-02    -  1.00e+00 1.00e+00f  1
 104  5.9846004e+01 7.10e-04 1.22e+04  -3.6 9.82e-01    -  1.00e+00 6.19e-02f  2
 105  5.9608059e+01 6.71e-04 7.33e+02  -3.9 1.77e-01    -  1.00e+00 3.49e-01f  2
 106  5.9921498e+01 3.77e-03 8.43e+03  -3.6 7.57e-01    -  7.51e-01 2.14e-01f  1
 107  5.9888844e+01 4.31e-03 5.83e+03  -3.9 1.44e+00    -  2.91e-01 6.52e-02f  1
 108  6.0629742e+01 2.41e-03 6.82e+02  -3.9 5.56e-01    -  8.16e-01 1.83e-01h  2
 109  6.0057971e+01 2.14e-03 4.44e+02  -3.9 6.32e-01    -  1.00e+00 1.12e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  5.9744985e+01 2.11e-03 3.50e+02  -3.9 2.60e-01    -  5.12e-01 2.10e-01f  3
 111  5.9437186e+01 3.38e-03 5.58e+00  -3.9 7.29e-02    -  1.00e+00 1.00e+00f  1
 112  6.0914316e+01 1.63e-03 9.67e+03  -3.2 9.02e-02    -  7.95e-01 1.00e+00f  1
 113  6.0561134e+01 2.25e-03 1.10e+04  -3.3 1.99e-01    -  8.00e-01 1.70e-01f  2
 114  5.9707310e+01 5.69e-04 1.57e+00  -3.3 4.69e-02    -  1.00e+00 1.00e+00f  1
 115  5.9627431e+01 5.03e-04 1.97e+00  -3.3 1.94e-01    -  1.00e+00 1.25e-01f  4
 116  5.9446719e+01 5.46e-04 2.08e+04  -3.7 2.52e-01    -  1.00e+00 2.50e-01f  3
 117  5.8768400e+01 1.09e-03 1.45e+04  -3.9 2.35e-01    -  1.00e+00 4.54e-01f  2
 118  5.8977502e+01 1.69e-03 2.38e+04  -3.2 1.10e+00    -  7.63e-01 1.26e-01f  3
 119  5.8355285e+01 1.81e-03 7.72e+03  -3.5 5.39e-01    -  6.72e-01 2.15e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  5.8534037e+01 2.16e-03 2.42e+04  -3.0 1.64e+00    -  3.01e-01 5.64e-02f  3
 121  5.8329796e+01 1.87e-03 3.49e+03  -3.4 3.17e-01    -  8.24e-01 1.58e-01f  3
 122  5.7924805e+01 1.36e-03 5.68e+03  -3.6 1.84e-01    -  1.00e+00 5.00e-01f  2
 123  5.7535396e+01 1.69e-03 4.94e+03  -3.6 8.03e-01    -  1.00e+00 8.80e-02f  2
 124  5.7417980e+01 1.59e-03 1.41e+04  -3.3 2.28e-01    -  7.91e-01 1.25e-01f  4
 125  5.7050770e+01 1.13e-03 7.46e+03  -3.7 1.23e-01    -  1.00e+00 5.00e-01f  2
 126  5.6302964e+01 6.21e-04 8.11e+03  -4.0 6.78e-02    -  1.00e+00 5.00e-01f  2
 127  5.5878842e+01 1.01e-03 3.21e+00  -4.0 3.39e-02    -  1.00e+00 1.00e+00f  1
 128  5.5521594e+01 2.41e-04 6.08e-01  -4.0 1.94e-02    -  1.00e+00 1.00e+00f  1
 129  5.5397383e+01 2.20e-04 1.08e+00  -4.0 3.33e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  5.5492506e+01 1.93e-03 9.98e+03  -3.4 1.82e+00    -  3.76e-01 8.28e-02f  1
 131  5.5357725e+01 2.44e-03 7.83e+03  -3.9 3.11e+00    -  2.18e-01 2.46e-02f  3
 132  5.5415792e+01 2.44e-03 2.01e+04  -3.3 3.34e+00    -  4.68e-01 2.27e-02f  3
 133  5.5394945e+01 2.05e-03 1.54e+04  -3.8 1.01e+00    -  2.67e-01 6.79e-02f  3
 134  5.5436011e+01 2.02e-03 1.73e+04  -3.4 8.27e-01    -  5.80e-01 8.71e-02f  3
 135  5.5111647e+01 3.44e-03 1.56e+04  -3.7 2.93e+00    -  1.01e-01 7.59e-02f  1
 136  5.7790187e+01 5.02e-03 1.79e+04  -2.2 3.84e+00    -  6.80e-02 6.29e-02f  1
 137  5.7651313e+01 4.35e-03 1.48e+04  -3.3 1.39e+00    -  1.54e-01 1.05e-01f  3
 138  5.6630694e+01 2.44e-03 6.29e+03  -3.3 3.53e-01    -  5.40e-01 4.48e-01f  1
 139  5.6565931e+01 2.58e-03 4.67e+03  -3.3 1.39e+00    -  1.99e-01 7.89e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  5.6961847e+01 3.45e-03 6.70e+01  -3.3 2.53e-01    -  1.00e+00 9.76e-01h  1
 141  5.9219793e+01 1.44e-04 1.27e+01  -3.3 1.19e-01    -  1.00e+00 1.00e+00H  1
 142  5.5211185e+01 4.14e-03 6.83e+00  -3.3 1.52e-01    -  8.34e-01 1.00e+00f  1
 143  7.0932257e+01 9.26e-05 2.66e+01  -3.3 1.84e-01    -  1.00e+00 1.00e+00H  1
 144  5.4543272e+01 2.59e-03 5.60e+03  -3.6 1.76e-01    -  1.00e+00 7.86e-01f  1
 145  5.3010372e+01 4.86e-04 4.02e+00  -4.0 4.10e-02    -  1.00e+00 1.00e+00f  1
 146  5.2829210e+01 2.66e-04 2.16e+00  -4.0 3.40e-02    -  1.00e+00 5.00e-01f  2
 147  5.2794095e+01 8.80e-06 2.28e-01  -4.0 7.73e-03    -  1.00e+00 1.00e+00h  1
 148  5.2769859e+01 2.15e-06 1.44e-01  -4.0 5.20e-03    -  1.00e+00 1.00e+00h  1
 149  5.2693312e+01 1.14e-04 5.68e+00  -4.0 1.45e-01    -  1.00e+00 2.46e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  5.2688022e+01 8.34e-05 3.64e+00  -4.0 1.54e-01    -  1.00e+00 2.50e-01f  3
 151  5.2685552e+01 4.16e-04 3.91e+00  -4.0 1.40e-01    -  1.00e+00 5.00e-01f  2
 152  5.5461755e+01 1.27e-03 5.95e+00  -3.4 1.25e-01    -  1.00e+00 1.00e+00f  1
 153  5.4205941e+01 2.78e-03 4.76e+00  -3.4 7.51e-02    -  1.00e+00 1.00e+00f  1
 154  5.4026047e+01 9.67e-04 3.72e+00  -3.4 1.47e-01    -  1.00e+00 5.00e-01f  2
 155  5.3696635e+01 5.24e-04 2.11e+00  -3.4 9.89e-02    -  1.00e+00 5.00e-01f  2
 156  5.3634956e+01 4.53e-04 1.43e+00  -3.4 8.92e-02    -  1.00e+00 2.50e-01f  3
 157  5.3571261e+01 3.76e-04 9.88e-01  -3.4 9.50e-02    -  1.00e+00 2.50e-01f  3
 158  5.4013725e+01 2.33e-04 3.37e+00  -3.4 3.41e-02    -  1.00e+00 1.00e+00h  1
 159  5.3551948e+01 2.12e-04 1.18e+00  -3.4 3.43e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  5.3550128e+01 8.82e-05 1.52e+00  -3.4 1.85e-02    -  1.00e+00 1.00e+00f  1
 161  5.3479835e+01 5.51e-05 2.95e-01  -3.4 1.60e-02    -  1.00e+00 1.00e+00f  1
 162  5.3463745e+01 4.90e-05 4.24e-01  -3.4 3.91e-02    -  1.00e+00 2.50e-01f  3
 163  5.3450749e+01 9.51e-04 2.22e+00  -3.4 1.00e-01    -  1.00e+00 1.00e+00f  1
 164  5.3304773e+01 2.43e-03 2.67e+00  -3.4 2.96e+00    -  1.38e-01 7.21e-02f  1
 165  5.3252236e+01 2.74e-03 6.98e+00  -3.4 8.03e+00    -  6.51e-02 9.96e-03f  3
 166  5.3226074e+01 2.74e-03 7.37e+00  -3.4 1.98e+00    -  7.80e-01 1.63e-02f  4
 167  5.3172908e+01 2.14e-03 4.09e+00  -3.4 1.42e-01    -  5.67e-01 2.14e-01h  2
 168  5.2951473e+01 1.19e-03 1.52e+00  -3.4 1.14e-01    -  6.55e-01 5.00e-01f  2
 169  5.2903505e+01 1.22e-03 8.30e+00  -3.4 5.77e-01    -  5.15e-01 6.68e-02f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  5.2914097e+01 1.13e-03 4.17e+00  -3.4 3.06e-01    -  1.00e+00 6.25e-02h  5
 171  5.2860921e+01 2.00e-04 1.20e+00  -3.4 7.02e-02    -  1.00e+00 1.00e+00h  1
 172  5.2840180e+01 1.99e-04 5.96e+00  -3.4 2.30e+00    -  3.46e-01 1.03e-02f  5
 173  5.2839012e+01 2.04e-04 3.31e+00  -3.4 3.44e-01    -  1.00e+00 6.25e-02f  5
 174  5.2824301e+01 1.81e-04 4.07e+00  -3.4 2.49e-01    -  1.00e+00 6.25e-02f  5
 175  5.2809301e+01 1.69e-04 1.83e+00  -3.4 8.68e-02    -  1.00e+00 5.00e-01f  2
 176  5.2777037e+01 1.64e-04 1.86e+00  -3.4 1.30e-01    -  1.00e+00 2.50e-01f  3
 177  5.2737834e+01 2.04e-04 4.03e+00  -3.4 2.21e-01    -  1.00e+00 2.50e-01f  3
 178  5.2709718e+01 1.61e-04 3.52e+00  -3.4 9.24e-01    -  5.27e-01 2.47e-02f  5
 179  5.2697959e+01 1.56e-04 2.68e+00  -3.4 2.29e-01    -  1.00e+00 6.25e-02f  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  5.2684020e+01 3.17e-04 2.79e+00  -3.4 4.73e-01    -  7.21e-01 1.15e-01f  4
 181  5.2677566e+01 3.07e-04 4.71e+03  -3.5 7.52e-01    -  1.00e+00 2.40e-02f  6
 182  5.1992668e+01 4.24e-04 4.63e+00  -3.8 8.65e-02    -  1.00e+00 1.00e+00f  1
 183  5.1853411e+01 7.73e-04 2.54e+03  -4.0 1.30e-01    -  1.00e+00 5.00e-01f  2
 184  5.1660538e+01 6.67e-04 2.22e+03  -4.0 2.99e-01    -  1.00e+00 1.25e-01f  4
 185  5.1504182e+01 6.74e-04 1.67e+03  -4.0 1.13e-01    -  1.00e+00 2.50e-01f  3
 186  5.1380834e+01 5.34e-04 1.25e+03  -4.0 1.15e-01    -  1.00e+00 2.50e-01f  3
 187  5.1358626e+01 4.91e-04 1.17e+03  -4.0 1.38e-01    -  1.00e+00 6.25e-02f  5
 188  5.1357277e+01 2.14e-04 2.05e+00  -4.0 3.19e-02    -  1.00e+00 1.00e+00h  1
 189  5.1305481e+01 1.78e-04 1.55e+00  -4.0 5.61e-02    -  1.00e+00 2.50e-01f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  5.1234374e+01 1.08e-04 7.29e-01  -4.0 2.08e-02    -  1.00e+00 1.00e+00f  1
 191  5.1228944e+01 3.60e-05 9.91e-01  -4.0 1.43e-02    -  1.00e+00 1.00e+00h  1
 192  5.2102859e+01 2.25e-04 1.09e+04  -3.4 1.32e-01    -  1.00e+00 6.25e-01f  1
 193  5.2094290e+01 2.04e-04 8.89e+03  -3.6 9.07e-01    -  1.57e-01 4.20e-02f  4
 194  5.2055565e+01 1.95e-04 2.22e+03  -3.6 3.35e-01    -  1.00e+00 1.25e-01f  4
 195  5.1989928e+01 2.76e-04 1.94e+03  -3.6 2.72e-01    -  3.92e-01 1.25e-01f  4
 196  5.1905792e+01 2.10e-04 1.46e+03  -3.6 1.86e-01    -  1.00e+00 2.50e-01f  3
 197  5.1868430e+01 6.22e-04 1.10e+03  -3.6 5.23e-01    -  3.53e-01 2.45e-01f  2
 198  5.1859006e+01 6.36e-04 1.08e+03  -3.6 1.93e+00    -  2.27e-01 2.16e-02f  4
 199  5.1813466e+01 6.35e-04 9.48e+02  -3.6 5.88e-01    -  1.00e+00 1.19e-01f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  5.1774810e+01 7.29e-04 9.06e+02  -3.6 1.93e+00    -  2.13e-01 4.40e-02f  3
 201  5.1726764e+01 6.63e-04 8.59e+02  -3.6 9.34e-01    -  4.97e-01 5.18e-02f  4
 202  5.1672606e+01 6.15e-04 8.05e+02  -3.6 2.94e-01    -  8.44e-01 6.25e-02f  5
 203  5.2908905e+01 1.36e-03 8.32e+00  -3.6 1.53e-01    -  9.47e-01 1.00e+00w  1
 204  5.1965168e+01 1.65e-03 2.96e+00  -3.6 1.15e-01    -  1.00e+00 1.00e+00w  1
 205  5.4089926e+01 6.57e-03 6.93e+00  -3.6 1.85e-01    -  1.00e+00 1.00e+00w  1
 206  5.1610349e+01 5.02e-04 6.04e+02  -3.6 1.01e-01    -  9.47e-01 2.50e-01f  2
 207  5.1602964e+01 3.06e-04 3.03e+02  -3.6 8.55e-02    -  1.00e+00 4.98e-01h  2
 208  5.1598473e+01 2.40e-04 2.27e+02  -3.6 1.83e-01    -  1.00e+00 2.50e-01f  3
 209  5.1581120e+01 1.96e-04 1.99e+02  -3.6 1.37e-01    -  1.00e+00 1.25e-01f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  5.1503994e+01 1.27e-04 9.95e+01  -3.6 5.86e-02    -  1.00e+00 5.00e-01f  2
 211  5.1466987e+01 1.10e-04 8.71e+01  -3.6 1.49e-01    -  9.13e-01 1.25e-01f  4
 212  5.1495132e+01 1.47e-04 5.19e+01  -3.6 9.12e-02    -  1.00e+00 4.04e-01h  2
 213  5.1476014e+01 1.46e-04 4.76e+01  -3.6 1.17e-01    -  3.05e-01 8.40e-02f  3
 214  5.1395655e+01 9.56e-05 2.60e+01  -3.6 5.14e-02    -  1.00e+00 4.53e-01f  1
 215  5.1364454e+01 1.85e-04 1.97e+01  -3.6 2.27e-01    -  1.93e-01 2.43e-01f  3
