This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    19061
Number of nonzeros in inequality constraint Jacobian.:     9316
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     6568
                     variables with only lower bounds:     1517
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:     5217
Total number of inequality constraints...............:     1796
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     1796

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  34  6.9884267e+02 3.41e-03 8.85e+04  -0.9 2.98e-01    -  5.90e-01 5.76e-01f  1
  35  6.5120604e+02 2.73e-03 1.11e+01  -1.1 1.04e-01    -  1.00e+00 1.00e+00f  1
  36  5.6483130e+02 1.39e-03 7.03e+05  -1.3 1.66e-01    -  1.00e+00 6.86e-01f  1
  37  5.2534457e+02 1.05e-03 3.06e+05  -1.4 4.42e-01    -  9.95e-01 8.14e-01H  1
  38  6.0505031e+02 1.49e-03 5.65e+05  -1.1 2.36e-01    -  1.00e+00 8.13e-01f  1
  39  5.9090593e+02 2.15e-03 4.98e+04  -1.3 2.32e-01    -  7.06e-01 4.96e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  5.5582699e+02 8.80e-04 2.59e+00  -1.3 8.66e-02    -  1.00e+00 1.00e+00f  1
  41  4.9989312e+02 3.69e-04 1.08e+06  -1.6 1.92e-01    -  9.90e-01 6.04e-01f  1
  42  4.6039813e+02 1.94e-03 5.91e+05  -1.6 4.48e-01    -  1.00e+00 5.49e-01f  1
  43  4.5088012e+02 3.18e-03 1.70e+05  -1.5 4.79e-01    -  8.84e-01 5.50e-01h  1
  44  4.1515876e+02 2.14e-03 6.52e+05  -1.9 4.47e-01    -  7.84e-01 4.32e-01f  1
  45  4.0302034e+02 1.22e-03 5.09e+05  -1.8 2.80e-01    -  6.83e-01 2.30e-01f  1
  46  3.8715520e+02 3.38e-04 4.66e+04  -1.8 8.99e-02    -  9.43e-01 9.04e-01f  1
  47  3.7398707e+02 2.54e-04 5.83e+05  -2.1 1.39e-01    -  1.00e+00 3.83e-01f  1
  48  3.6577962e+02 2.52e-04 4.54e+05  -2.1 3.64e-01    -  1.00e+00 2.22e-01f  1
  49  3.7570344e+02 2.00e-03 2.97e+05  -1.8 3.88e-01    -  9.95e-01 4.26e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  3.6893430e+02 1.76e-03 1.29e+05  -1.9 3.77e-01    -  4.37e-01 1.89e-01f  1
  51  3.6263122e+02 1.36e-03 3.50e+04  -1.9 3.65e-01    -  4.63e-01 1.92e-01f  1
  52  3.5688562e+02 9.10e-04 3.30e+03  -1.9 1.27e-01    -  8.71e-01 3.27e-01f  1
  53  3.5427876e+02 1.26e-04 5.36e+02  -1.9 1.51e-01    -  9.86e-01 9.55e-01H  1
  54  5.3836056e+02 7.51e-03 6.69e+05  -1.4 6.35e-01    -  6.29e-01 8.66e-01f  1
  55  4.3390138e+02 4.93e-03 1.16e+05  -1.5 1.78e-01    -  6.55e-01 7.81e-01f  1
  56  4.0462917e+02 1.05e-03 3.72e+04  -1.5 1.76e-01    -  1.00e+00 8.13e-01f  1
  57  4.0650700e+02 1.44e-03 6.63e+00  -1.5 1.16e-01    -  1.00e+00 1.00e+00h  1
  58  4.0350671e+02 1.27e-03 4.06e+00  -1.5 5.94e-02    -  1.00e+00 1.00e+00f  1
  59  3.4910384e+02 7.20e-04 2.45e+05  -2.3 2.17e-01    -  5.75e-01 6.77e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  3.4643623e+02 5.44e-04 2.98e+04  -1.9 1.12e-01    -  1.00e+00 3.97e-01f  1
  61  3.2560664e+02 5.85e-04 3.98e+05  -2.5 1.76e-01    -  1.00e+00 5.80e-01f  1
  62  3.4835471e+02 1.19e-03 7.54e+04  -1.9 2.79e-01    -  7.16e-01 6.44e-01H  1
  63  3.3161216e+02 1.35e-03 1.27e+04  -2.0 1.25e-01    -  7.92e-01 8.27e-01f  1
  64  3.1716269e+02 4.26e-04 5.95e+04  -2.1 9.30e-02    -  5.50e-01 8.42e-01f  1
  65  3.1586541e+02 1.19e-04 5.46e+03  -2.1 4.04e-02    -  9.27e-01 8.76e-01f  1
  66  3.0535385e+02 1.31e-04 5.66e+04  -2.3 8.81e-02    -  1.00e+00 8.19e-01f  1
  67  3.0626670e+02 3.98e-04 3.14e+04  -2.0 6.88e-01    -  3.58e-01 1.96e-01f  1
  68  3.0233934e+02 1.47e-03 1.68e+04  -2.3 1.31e+00    -  1.88e-01 1.15e-01f  1
  69  3.2200793e+02 1.75e-03 4.29e+05  -1.7 1.16e+00    -  4.87e-01 1.88e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  3.0518620e+02 1.04e-03 3.60e+04  -2.0 1.29e-01    -  9.15e-01 8.07e-01f  1
  71  2.9942489e+02 6.63e-04 1.96e+04  -2.0 1.43e-01    -  4.58e-01 5.46e-01f  1
  72  2.9071462e+02 4.40e-04 5.14e+04  -2.2 1.08e-01    -  8.15e-01 6.48e-01f  1
  73  3.1777195e+02 6.31e-05 5.52e+00  -1.9 1.16e-01    -  1.00e+00 1.00e+00H  1
  74  3.1095522e+02 7.12e-04 2.78e+03  -1.9 9.15e-02    -  7.16e-01 8.53e-01f  1
  75  2.9911869e+02 3.33e-04 3.07e+04  -2.0 5.48e-02    -  9.60e-01 8.35e-01f  1
  76  2.9305386e+02 2.13e-04 5.58e+04  -2.1 6.65e-02    -  1.00e+00 7.33e-01f  1
  77  2.8368233e+02 2.78e-04 1.24e+05  -2.3 1.25e-01    -  1.00e+00 6.36e-01f  1
  78  2.7672840e+02 5.39e-04 9.73e+04  -2.5 2.53e-01    -  1.00e+00 6.65e-01f  1
  79  2.7101682e+02 3.65e-04 2.13e+05  -3.0 1.41e-01    -  8.27e-01 2.80e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  2.7666371e+02 2.78e-04 1.62e+05  -2.1 1.04e-01    -  4.04e-01 5.00e-01f  1
  81  2.7355888e+02 2.12e-04 1.72e+05  -2.6 1.09e-01    -  7.15e-01 2.39e-01f  1
  82  2.6533901e+02 1.37e-04 2.04e+05  -3.0 1.78e-01    -  1.00e+00 4.47e-01f  1
  83  2.6406893e+02 1.86e-04 1.82e+05  -3.0 8.58e-01    -  4.09e-01 1.02e-01f  2
  84  2.6149248e+02 1.40e-04 8.19e+04  -2.7 2.28e-01    -  7.92e-01 3.62e-01f  1
  85  2.5698438e+02 7.00e-04 5.75e+04  -4.0 5.87e-01    -  2.90e-01 2.92e-01f  1
  86  2.5562648e+02 4.22e-04 5.51e+04  -3.2 5.78e-01    -  2.54e-01 1.47e-01f  1
  87  2.5463188e+02 4.07e-04 3.57e+04  -2.9 2.88e-01    -  5.92e-01 1.67e-01f  1
  88  2.6162270e+02 1.62e-04 1.65e+04  -2.5 2.11e-01    -  6.17e-01 6.36e-01F  1
  89  2.5949415e+02 1.62e-04 6.41e+03  -2.6 1.22e-01    -  8.16e-01 4.11e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  2.5699159e+02 1.16e-04 5.12e+03  -2.6 7.62e-02    -  6.72e-01 3.39e-01f  1
  91  2.5387836e+02 7.83e-05 9.60e+04  -3.1 1.01e-01    -  1.00e+00 4.03e-01f  1
  92  2.5162574e+02 1.81e-04 4.09e+04  -3.0 1.47e-01    -  1.00e+00 4.23e-01f  1
  93  2.5923314e+02 7.48e-04 3.62e+04  -2.5 2.44e-01    -  8.08e-01 1.00e+00f  1
  94  2.5826895e+02 5.19e-04 3.67e+04  -2.6 5.69e-01    -  6.29e-01 2.94e-01f  1
  95  2.5783706e+02 3.25e-04 2.07e+04  -2.6 2.70e-01    -  3.44e-01 4.12e-01h  1
  96  2.5354809e+02 4.27e-04 2.50e+03  -2.6 1.33e-01    -  5.54e-01 7.88e-01f  1
  97  2.5252262e+02 2.70e-04 2.61e+03  -2.6 1.39e-01    -  6.45e-01 3.63e-01f  2
  98  2.5230508e+02 1.22e-04 2.34e+00  -2.6 7.66e-02    -  1.00e+00 1.00e+00f  1
  99  2.5160891e+02 9.01e-05 3.79e+04  -2.8 2.05e-01    -  1.00e+00 2.67e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  2.4858978e+02 5.53e-05 6.30e+04  -3.1 1.20e-01    -  1.00e+00 5.04e-01f  1
 101  2.4655850e+02 1.18e-04 3.28e+04  -3.0 2.22e-01    -  1.00e+00 4.56e-01f  1
 102  2.4473717e+02 1.06e-04 1.95e+04  -3.1 1.07e-01    -  7.49e-01 4.82e-01f  1
 103  2.4331479e+02 8.37e-05 1.87e+04  -3.2 1.76e-01    -  1.00e+00 5.63e-01f  1
 104  2.4258226e+02 8.59e-05 1.03e+04  -3.2 3.00e-01    -  6.28e-01 3.19e-01f  1
 105  2.4195904e+02 1.75e-04 1.05e+04  -3.3 1.37e+00    -  3.10e-01 1.37e-01f  2
 106  2.4115663e+02 2.07e-04 2.35e+04  -4.0 1.12e+00    -  3.84e-01 1.09e-01f  1
 107  2.4321153e+02 2.29e-04 1.12e+05  -2.1 1.46e+00    -  2.58e-01 7.28e-02f  1
 108  2.4332614e+02 4.88e-04 5.91e+04  -2.9 1.33e+00    -  5.06e-01 3.23e-01F  1
 109  2.4261462e+02 3.95e-04 3.03e+04  -2.9 6.03e-01    -  5.80e-01 1.92e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  2.4257152e+02 4.06e-04 1.96e+04  -2.9 2.42e-01    -  2.13e-01 5.83e-01f  1
 111  2.4179394e+02 2.70e-04 1.18e+04  -2.9 1.93e-01    -  4.24e-01 3.29e-01f  2
 112  2.4085206e+02 1.59e-04 5.14e+03  -2.9 1.37e-01    -  6.16e-01 4.19e-01f  1
 113  2.3995354e+02 9.37e-05 2.79e+04  -3.1 8.84e-02    -  1.00e+00 4.50e-01f  2
 114  2.3783081e+02 3.78e-05 2.88e+04  -3.5 4.01e-02    -  1.00e+00 6.29e-01f  1
 115  2.3627804e+02 3.90e-05 2.27e+04  -3.8 7.08e-02    -  1.00e+00 5.09e-01f  1
 116  2.3548329e+02 4.58e-05 2.14e+04  -4.0 2.14e-01    -  7.46e-01 2.20e-01f  1
 117  2.3581579e+02 3.55e-05 1.30e+04  -2.8 2.54e-01    -  3.18e-01 8.58e-02f  1
 118  2.3529536e+02 5.77e-05 4.52e+01  -4.0 7.30e-01    -  4.16e-01 1.81e-01f  1
 119  2.3478775e+02 5.82e-05 7.88e+02  -3.5 6.90e-01    -  4.36e-01 1.62e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  2.3457023e+02 1.25e-04 3.01e+04  -2.9 2.82e+00    -  3.73e-01 5.97e-02f  1
 121  2.3691148e+02 4.02e-04 2.97e+04  -2.3 9.68e-01    -  1.12e-01 1.06e-01f  1
 122  2.3609080e+02 3.78e-04 1.18e+04  -3.1 4.15e-01    -  5.39e-01 2.42e-01f  1
 123  2.3570711e+02 3.40e-04 7.97e+03  -3.1 8.06e-01    -  2.48e-01 5.30e-02f  3
 124  2.3513098e+02 1.75e-04 2.65e+03  -3.1 1.97e-01    -  9.71e-01 3.28e-01f  2
 125  2.3483441e+02 1.57e-04 2.04e+03  -3.1 1.97e-01    -  1.00e+00 3.24e-01f  2
 126  2.3430047e+02 1.09e-04 1.06e+03  -3.1 2.29e-01    -  5.23e-01 4.81e-01f  1
 127  2.3630802e+02 2.27e-04 3.40e+04  -2.7 4.45e-01    -  6.64e-01 3.54e-01f  2
 128  2.3554044e+02 1.93e-04 5.14e+03  -3.0 4.19e-01    -  6.81e-01 2.51e-01f  1
 129  2.3513869e+02 1.59e-04 1.22e+03  -3.0 3.69e-01    -  6.15e-01 2.92e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  2.3432120e+02 1.21e-04 4.71e+03  -3.0 6.64e-02    -  1.00e+00 3.30e-01f  1
 131  2.3356873e+02 5.50e-05 1.37e+03  -3.0 3.92e-02    -  9.98e-01 7.08e-01f  1
 132  2.3194120e+02 3.53e-05 8.69e+03  -3.2 3.58e-02    -  1.00e+00 8.35e-01f  1
 133  2.3098742e+02 2.51e-05 1.58e+04  -3.4 5.03e-02    -  1.00e+00 4.68e-01f  1
 134  2.2972434e+02 8.87e-05 1.49e+04  -3.7 1.85e-01    -  1.00e+00 5.49e-01f  1
 135  2.3011955e+02 8.54e-05 1.21e+04  -3.0 3.35e-01    -  4.73e-01 1.83e-01f  1
 136  2.2984138e+02 1.30e-04 6.87e+03  -3.3 3.66e-01    -  3.63e-01 1.72e-01f  3
 137  2.2947028e+02 2.60e-04 2.80e+03  -3.3 3.68e-01    -  5.13e-01 3.65e-01f  1
 138  2.3429450e+02 1.90e-03 2.59e+03  -2.8 1.30e+00    -  3.79e-01 3.73e-01f  1
 139  2.3339202e+02 1.74e-03 2.85e+03  -3.1 1.19e+00    -  3.23e-01 7.77e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  2.3186386e+02 1.49e-03 4.74e+03  -3.1 3.05e-01    -  2.71e-01 1.17e-01f  1
 141  2.3032899e+02 1.18e-03 5.46e+03  -3.1 9.95e-02    -  3.72e-01 2.09e-01f  1
 142  2.2877882e+02 6.91e-04 4.65e+03  -3.1 8.46e-02    -  6.54e-01 4.25e-01f  1
 143  2.2733265e+02 3.19e-04 1.17e+04  -3.4 7.05e-02    -  8.55e-01 5.86e-01f  1
 144  2.2599346e+02 1.48e-04 1.04e+04  -3.7 5.13e-02    -  7.41e-01 5.53e-01f  1
 145  2.2579675e+02 1.28e-04 9.43e+03  -3.6 3.93e-02    -  8.61e-01 1.40e-01f  1
 146  2.2568312e+02 1.22e-04 1.96e+04  -3.9 6.24e-02    -  7.95e-01 5.31e-02f  1
 147  2.2509205e+02 9.79e-05 8.55e+03  -3.6 1.57e-01    -  9.80e-01 3.48e-01f  1
 148  2.2474905e+02 8.20e-05 7.22e+03  -3.7 3.04e-01    -  6.31e-01 1.64e-01f  2
 149  2.2466554e+02 6.22e-05 1.45e+03  -3.6 1.64e-01    -  9.68e-01 4.32e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  2.2428246e+02 5.84e-05 6.61e+03  -3.8 1.30e-01    -  7.84e-01 2.31e-01f  1
 151  2.2400042e+02 3.30e-05 2.86e+03  -3.6 6.44e-02    -  6.92e-01 4.25e-01f  1
 152  2.2364605e+02 2.32e-05 6.53e+03  -3.9 6.19e-02    -  8.80e-01 3.87e-01f  1
 153  2.2321130e+02 3.51e-05 4.28e+03  -4.0 1.18e-01    -  8.15e-01 4.97e-01f  1
 154  2.2329686e+02 4.68e-05 1.71e+04  -3.2 4.90e-01    -  4.61e-01 8.27e-02f  1
 155  2.2328824e+02 6.96e-05 1.29e+04  -3.7 1.14e+00    -  2.61e-01 1.66e-01f  1
 156  2.2315147e+02 7.14e-05 1.16e+04  -3.7 4.89e+00    -  1.11e-01 9.82e-03f  1
 157  2.2285311e+02 3.70e-04 1.29e+04  -3.0 2.69e+01    -  3.56e-02 1.42e-02f  1
 158  2.2740981e+02 1.41e-03 1.30e+04  -2.2 6.53e+00    -  5.81e-02 5.65e-02f  1
 159  2.2583145e+02 1.18e-03 1.00e+04  -3.3 4.40e-01    -  2.21e-01 2.04e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  2.2513100e+02 1.12e-03 9.10e+03  -3.3 1.37e-01    -  8.06e-02 4.93e-02f  1
 161  2.2429214e+02 9.72e-04 7.38e+03  -3.3 2.67e-01    -  1.76e-01 1.48e-01f  1
 162  2.2360973e+02 8.69e-04 5.22e+03  -3.3 1.84e-01    -  2.33e-01 1.11e-01f  1
 163  2.2244928e+02 5.49e-04 2.57e+03  -3.3 1.34e-01    -  4.63e-01 3.89e-01f  1
 164  2.2327030e+02 4.48e-04 6.25e+03  -3.1 2.52e-01    -  5.14e-01 3.91e-01f  1
 165  2.2216986e+02 1.89e-04 3.81e+03  -3.3 2.10e-02    -  5.06e-01 5.72e-01f  1
 166  2.2144841e+02 1.06e-04 2.11e+04  -3.7 1.69e-02    -  1.00e+00 4.46e-01f  1
 167  2.2078951e+02 6.47e-05 1.86e+04  -4.0 1.85e-02    -  1.00e+00 4.00e-01f  1
 168  2.2004848e+02 3.02e-05 8.86e+03  -4.0 3.77e-02    -  1.00e+00 5.23e-01f  1
 169  2.1981345e+02 2.28e-05 3.80e+03  -3.9 6.34e-02    -  8.56e-01 3.83e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  2.1969428e+02 2.70e-05 1.50e+03  -3.8 6.87e-02    -  9.18e-01 3.85e-01f  1
 171  2.1987139e+02 1.90e-05 1.41e+03  -3.6 5.16e-02    -  8.81e-01 7.41e-01f  1
 172  2.1964508e+02 5.81e-05 6.08e+02  -3.7 3.26e-01    -  5.94e-01 3.83e-01f  1
 173  2.1972645e+02 1.50e-04 8.22e+03  -3.3 4.04e-01    -  5.71e-01 2.57e-01f  1
 174  2.1951019e+02 1.93e-04 4.13e+03  -3.6 7.31e-01    -  4.08e-01 1.49e-01f  1
 175  2.2004263e+02 1.15e-04 3.61e+04  -2.9 4.83e-01    -  5.45e-01 1.65e-01f  1
 176  2.1979083e+02 1.63e-04 1.75e+04  -3.3 2.95e-01    -  5.40e-01 3.37e-01f  2
 177  2.1968118e+02 1.89e-04 1.23e+04  -3.3 5.66e-01    -  3.31e-01 1.23e-01f  2
 178  2.1941424e+02 1.06e-04 1.36e+03  -3.3 5.99e-02    -  1.00e+00 4.92e-01f  1
 179  2.1908481e+02 4.51e-05 2.27e+01  -3.3 9.66e-02    -  9.93e-01 9.40e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  2.1833589e+02 5.46e-05 2.84e+03  -3.6 1.44e-01    -  5.61e-01 4.38e-01f  1
 181  2.1794314e+02 7.53e-05 3.70e+03  -3.5 2.02e-01    -  8.15e-01 3.21e-01f  1
 182  2.1834684e+02 1.06e-04 2.67e+04  -2.5 1.41e+00    -  1.48e-01 4.35e-02f  1
 183  2.1801329e+02 1.90e-04 1.74e+04  -3.3 9.56e-01    -  3.52e-01 1.31e-01f  1
 184  2.1766660e+02 3.52e-04 1.43e+04  -3.3 1.79e+00    -  1.82e-01 6.24e-02f  1
 185  2.1788313e+02 3.81e-04 5.01e+04  -2.9 1.49e+00    -  7.10e-01 1.09e-01f  1
 186  2.1773646e+02 3.30e-04 1.88e+04  -3.2 5.07e-01    -  7.11e-01 1.17e-01f  3
 187  2.1763284e+02 1.86e-04 3.86e+03  -3.2 9.46e-02    -  1.00e+00 4.07e-01f  2
 188  2.1687744e+02 1.58e-05 1.95e+00  -3.3 3.70e-02    -  1.00e+00 1.00e+00f  1
 189  2.1589539e+02 1.84e-05 1.36e+04  -3.9 3.04e-02    -  1.00e+00 6.34e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  2.1615562e+02 2.17e-05 8.25e+02  -3.4 1.40e-02    -  9.65e-01 1.00e+00f  1
 191  2.1560685e+02 3.50e-06 3.52e+03  -3.7 2.00e-02    -  1.00e+00 7.77e-01f  1
 192  2.1518783e+02 4.15e-05 6.92e+03  -4.0 6.37e-02    -  1.00e+00 5.30e-01f  1
 193  2.1499752e+02 3.69e-05 2.95e+03  -4.0 7.56e-02    -  1.00e+00 5.73e-01f  1
 194  2.1486238e+02 2.79e-05 1.83e+03  -4.0 5.05e-02    -  9.86e-01 2.37e-01f  1
 195  2.1471535e+02 1.65e-05 8.32e+02  -4.0 3.21e-02    -  4.78e-01 5.29e-01f  1
 196  2.1464273e+02 1.07e-05 4.96e+02  -4.0 3.70e-02    -  7.73e-01 5.00e-01f  2
 197  2.1458996e+02 5.87e-06 3.33e+02  -4.0 2.75e-02    -  1.00e+00 4.09e-01f  1
 198  2.1489251e+02 2.60e-05 1.03e+03  -3.7 8.55e-02    -  1.00e+00 8.71e-01f  1
 199  2.1483931e+02 3.67e-05 4.95e+02  -3.8 3.82e-01    -  3.32e-01 2.69e-01F  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  2.1481320e+02 7.37e-05 3.05e+02  -3.8 5.37e-01    -  2.46e-01 2.15e-01F  1
 201  2.1471330e+02 2.76e-05 4.66e+01  -3.8 4.28e-01    -  2.52e-01 9.58e-02f  3
 202  2.1437681e+02 1.50e-05 2.01e+02  -3.8 5.98e-02    -  5.94e-01 4.80e-01f  1
 203  2.1442611e+02 2.57e-05 1.30e+04  -3.5 3.52e-01    -  1.00e+00 3.24e-01f  1
 204  2.1432926e+02 3.09e-05 1.10e+04  -3.7 8.37e-01    -  1.64e-01 2.15e-02f  1
 205  2.1447275e+02 7.31e-05 1.74e+04  -3.3 3.16e-01    -  8.67e-01 2.75e-01f  1
 206  2.1429266e+02 1.13e-04 1.52e+04  -3.5 2.78e+00    -  1.30e-01 2.98e-02f  1
 207  2.1408736e+02 1.18e-04 1.29e+04  -3.5 3.71e+00    -  2.01e-01 3.27e-02f  1
 208  2.1444266e+02 4.26e-04 2.27e+04  -3.2 1.64e+00    -  6.83e-01 1.39e-01f  1
 209  2.1439067e+02 2.88e-04 1.38e+04  -3.5 6.64e-01    -  4.06e-01 1.96e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  2.1418994e+02 1.38e-04 2.33e+03  -3.5 4.59e-02    -  8.21e-01 9.25e-01f  1
 211  2.1367130e+02 5.70e-05 6.06e+02  -3.5 5.15e-02    -  7.47e-01 5.87e-01f  1
 212  2.1325982e+02 8.43e-05 3.67e+03  -3.7 7.33e-02    -  1.00e+00 7.33e-01f  1
 213  2.1309257e+02 3.36e-05 9.11e+02  -3.7 2.61e-02    -  1.00e+00 7.59e-01f  1
 214  2.1278955e+02 2.08e-05 7.35e+03  -4.0 1.45e-02    -  1.00e+00 4.08e-01f  1
 215  2.1235575e+02 5.13e-06 4.79e-01  -4.0 1.52e-02    -  1.00e+00 1.00e+00f  1
