This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    19061
Number of nonzeros in inequality constraint Jacobian.:     9464
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     6568
                     variables with only lower bounds:     1517
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:     5217
Total number of inequality constraints...............:     1796
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     1796

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  36  2.8494539e+02 1.32e-03 8.20e+01  -1.7 1.42e-01    -  7.32e-01 9.88e-01h  1
  37  2.7744646e+02 6.12e-04 1.28e+00  -1.7 1.11e-01    -  8.33e-01 1.00e+00f  1
  38  2.4280406e+02 4.60e-04 3.50e+05  -2.5 2.17e-01    -  6.52e-01 4.66e-01f  1
  39  2.2324317e+02 1.25e-04 3.24e+04  -2.0 2.93e-01    -  1.00e+00 9.23e-01F  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  2.1712961e+02 1.23e-03 2.70e+04  -2.1 3.07e-01    -  1.00e+00 5.21e-01f  1
  41  2.1321453e+02 1.59e-03 1.31e+04  -2.0 4.18e-01    -  6.79e-01 4.85e-01f  1
  42  2.4693876e+02 1.42e-03 1.68e+04  -1.8 1.74e-01    -  9.76e-01 1.00e+00f  1
  43  2.3371034e+02 1.08e-03 1.10e+05  -1.9 9.04e-02    -  1.00e+00 6.51e-01f  1
  44  2.2415542e+02 9.68e-04 2.39e+00  -1.9 1.16e-01    -  1.00e+00 1.00e+00f  1
  45  2.2434963e+02 1.16e-03 2.64e+00  -1.9 1.21e-01    -  1.00e+00 1.00e+00f  1
  46  2.2242825e+02 5.84e-04 3.23e+00  -1.9 1.12e-01    -  1.00e+00 9.09e-01f  1
  47  2.0166031e+02 3.80e-04 1.24e+05  -2.2 8.53e-02    -  1.00e+00 7.92e-01f  1
  48  2.4683828e+02 8.91e-04 5.48e+04  -1.8 1.35e-01    -  9.47e-01 1.00e+00f  1
  49  2.2621571e+02 1.16e-03 4.32e+00  -1.9 1.18e-01    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  2.2458153e+02 2.00e-04 5.50e+00  -1.9 1.41e-01    -  8.96e-01 8.84e-01H  1
  51  2.2094469e+02 5.79e-04 1.34e+00  -1.9 7.03e-02    -  1.00e+00 9.33e-01f  1
  52  2.0060701e+02 1.55e-04 1.00e+05  -2.1 8.09e-02    -  9.99e-01 8.40e-01f  1
  53  1.9577008e+02 1.60e-04 2.94e+05  -2.3 2.32e-01    -  1.00e+00 1.84e-01f  1
  54  2.6130386e+02 3.79e-03 2.37e+05  -1.7 3.06e-01    -  8.87e-01 6.85e-01f  1
  55  2.2315930e+02 2.60e-03 4.76e+00  -1.8 1.20e-01    -  1.00e+00 1.00e+00f  1
  56  2.2326277e+02 1.90e-04 2.77e+00  -1.8 4.66e-02    -  1.00e+00 1.00e+00h  1
  57  2.2171488e+02 6.45e-05 4.27e-01  -1.8 2.36e-02    -  1.00e+00 1.00e+00f  1
  58  1.9217350e+02 2.78e-04 2.83e+05  -2.3 1.41e-01    -  9.94e-01 7.07e-01f  1
  59  2.1956093e+02 3.22e-03 2.60e+05  -1.8 6.67e-01    -  1.00e+00 6.65e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  2.1483763e+02 2.62e-03 4.97e+04  -1.9 8.53e-01    -  6.54e-01 3.57e-01f  1
  61  2.1419702e+02 1.54e-03 1.39e+04  -1.9 6.33e-01    -  5.69e-01 4.84e-01H  1
  62  2.0289500e+02 1.13e-03 1.32e+04  -1.9 1.52e-01    -  6.61e-01 8.48e-01f  1
  63  2.0621073e+02 6.40e-05 6.02e+03  -1.9 1.27e-01    -  6.88e-01 9.67e-01H  1
  64  1.8320520e+02 7.10e-04 1.42e+05  -2.2 2.04e-01    -  1.00e+00 7.44e-01f  1
  65  2.0365162e+02 7.22e-04 5.70e+04  -1.9 3.48e-01    -  7.75e-01 8.26e-01f  1
  66  1.9211535e+02 5.15e-04 6.76e+04  -2.0 3.64e-01    -  1.00e+00 7.29e-01f  1
  67  1.7595564e+02 8.18e-04 2.47e+05  -2.4 1.67e-01    -  1.00e+00 5.70e-01f  1
  68  1.6712891e+02 5.53e-04 5.41e+04  -2.3 7.35e-02    -  1.00e+00 7.41e-01f  1
  69  1.6091262e+02 3.23e-04 2.39e+05  -2.9 1.47e-01    -  1.00e+00 3.96e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.5914872e+02 2.99e-04 2.45e+05  -4.0 1.46e+00    -  2.26e-01 5.02e-02f  1
  71  1.5690829e+02 5.45e-04 1.85e+05  -2.7 1.01e+00    -  3.31e-01 1.67e-01f  1
  72  1.5881121e+02 3.51e-04 9.05e+04  -2.4 2.83e-01    -  5.02e-01 4.83e-01f  1
  73  1.5577284e+02 1.73e-04 2.31e+04  -2.6 1.25e-01    -  1.00e+00 7.86e-01H  1
  74  1.5050123e+02 1.24e-04 4.77e+04  -2.8 9.89e-02    -  1.00e+00 5.00e-01f  1
  75  1.4611421e+02 9.79e-05 3.20e+04  -2.9 6.58e-02    -  1.00e+00 7.01e-01f  1
  76  1.4380319e+02 4.73e-05 4.75e+04  -3.2 5.10e-02    -  1.00e+00 4.66e-01f  1
  77  1.4162616e+02 1.28e-04 3.62e+04  -3.4 1.53e-01    -  1.00e+00 4.19e-01f  1
  78  1.4517681e+02 8.33e-04 1.05e+04  -2.7 4.02e-01    -  6.20e-01 4.15e-01f  1
  79  1.4347235e+02 3.22e-04 6.24e+03  -3.0 2.20e-01    -  4.39e-01 4.55e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  1.4174863e+02 1.68e-04 3.75e+03  -3.0 1.26e-01    -  3.69e-01 3.54e-01f  2
  81  1.4111813e+02 7.91e-05 1.17e+03  -3.0 4.04e-02    -  1.00e+00 8.50e-01f  1
  82  1.3858469e+02 3.69e-05 1.87e+04  -3.4 8.41e-02    -  1.00e+00 7.16e-01f  1
  83  1.4464533e+02 8.64e-04 2.98e+04  -2.5 7.82e-01    -  2.60e-01 3.27e-01F  1
  84  1.4157754e+02 7.10e-04 9.08e+03  -3.0 2.07e-01    -  5.38e-01 6.64e-01f  1
  85  1.4006288e+02 3.67e-04 5.59e+03  -3.0 2.78e-01    -  4.81e-01 4.11e-01f  1
  86  1.3973930e+02 1.37e-04 4.63e+02  -3.0 1.18e-01    -  1.00e+00 9.37e-01f  1
  87  1.3952351e+02 4.86e-05 1.41e+00  -3.0 3.78e-02    -  1.00e+00 1.00e+00f  1
  88  1.3930184e+02 1.09e-04 1.30e+00  -3.0 5.62e-02    -  1.00e+00 1.00e+00f  1
  89  1.3910932e+02 6.23e-05 1.68e+00  -3.0 3.88e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  1.3736395e+02 4.03e-05 1.98e+04  -3.3 9.04e-02    -  9.99e-01 6.47e-01f  1
  91  1.3662764e+02 1.61e-04 6.14e+03  -3.3 3.19e-01    -  1.00e+00 6.06e-01F  1
  92  1.3709254e+02 2.20e-04 4.58e+04  -2.9 6.61e-01    -  1.00e+00 3.02e-01f  1
  93  1.3701373e+02 3.42e-04 3.84e+04  -3.1 1.10e+00    -  1.61e-01 2.01e-01f  1
  94  1.3632227e+02 5.10e-04 1.84e+04  -3.1 2.50e-01    -  5.24e-01 4.33e-01f  1
  95  1.3930029e+02 3.73e-04 3.47e+04  -2.7 1.43e-01    -  7.64e-01 5.00e-01f  2
  96  1.3771266e+02 9.49e-05 3.06e+03  -2.9 5.85e-02    -  1.00e+00 7.66e-01f  1
  97  1.3741708e+02 6.10e-05 1.23e+00  -2.9 3.91e-02    -  1.00e+00 1.00e+00f  1
  98  1.3728035e+02 7.21e-05 1.79e+00  -2.9 6.98e-02    -  1.00e+00 1.00e+00f  1
  99  1.4029440e+02 1.36e-03 2.94e+04  -2.7 4.76e-01    -  7.22e-01 4.15e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  1.3909754e+02 3.16e-04 1.23e+03  -2.9 8.98e-02    -  8.94e-01 8.10e-01f  1
 101  1.3759491e+02 2.42e-04 6.06e+02  -2.9 1.03e-01    -  8.41e-01 6.54e-01f  1
 102  1.3731458e+02 1.02e-04 1.20e+00  -2.9 4.41e-02    -  1.00e+00 1.00e+00f  1
 103  1.3464742e+02 9.39e-05 3.19e+04  -3.3 1.07e-01    -  1.00e+00 6.45e-01f  1
 104  1.3275170e+02 1.55e-04 3.46e+04  -3.8 1.96e-01    -  1.00e+00 4.51e-01f  1
 105  1.3205714e+02 1.95e-04 2.34e+04  -3.7 4.54e-01    -  8.54e-01 2.71e-01f  1
 106  1.3143740e+02 1.07e-04 1.28e+04  -3.6 3.49e-01    -  8.10e-01 3.15e-01f  1
 107  1.3168292e+02 6.97e-05 1.13e+04  -3.2 1.82e-01    -  9.36e-01 3.58e-01f  2
 108  1.3163037e+02 7.42e-05 1.70e+02  -3.3 8.73e-02    -  9.73e-01 1.00e+00f  1
 109  1.3071062e+02 9.00e-05 1.31e+04  -3.7 1.29e-01    -  1.00e+00 5.61e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.2990952e+02 2.88e-04 6.45e+03  -4.0 1.17e-01    -  1.00e+00 7.20e-01f  1
 111  1.3046361e+02 1.46e-04 8.79e+02  -3.5 3.19e-02    -  9.59e-01 1.00e+00f  1
 112  1.2984353e+02 5.51e-05 6.05e+03  -3.9 2.33e-02    -  1.00e+00 6.59e-01f  1
 113  1.2946888e+02 1.78e-05 3.01e+03  -4.0 8.16e-03    -  1.00e+00 6.84e-01f  1
 114  1.2926017e+02 4.48e-06 6.51e-01  -4.0 1.67e-02    -  1.00e+00 1.00e+00f  1
 115  1.3018553e+02 1.88e-04 1.03e+03  -3.4 3.41e-01    -  3.30e-01 2.90e-01f  1
 116  1.2970789e+02 1.40e-04 2.24e+01  -3.8 1.04e-01    -  6.38e-01 5.28e-01f  1
 117  1.2937780e+02 1.10e-04 2.85e+02  -3.8 8.07e-02    -  4.44e-01 2.46e-01f  1
 118  1.2923224e+02 6.85e-05 2.52e+02  -3.8 4.58e-02    -  5.12e-01 4.12e-01f  1
 119  1.2919940e+02 5.41e-05 1.33e+02  -3.8 5.25e-02    -  9.91e-01 2.50e-01f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.2892449e+02 3.02e-05 5.19e-01  -4.0 2.22e-02    -  1.00e+00 1.00e+00f  1
 121  1.2888064e+02 2.94e-05 7.87e-01  -4.0 1.96e-02    -  1.00e+00 1.00e+00f  1
 122  1.2885263e+02 1.49e-05 8.34e-01  -4.0 1.93e-02    -  1.00e+00 1.00e+00f  1
 123  1.2882729e+02 1.75e-05 1.23e+00  -4.0 3.44e-02    -  1.00e+00 5.00e-01f  2
 124  1.2880087e+02 1.49e-05 9.90e-01  -4.0 2.06e-02    -  1.00e+00 1.00e+00f  1
 125  1.2878822e+02 1.81e-05 4.71e+00  -4.0 5.20e-02    -  1.00e+00 2.50e-01f  3
 126  1.2876606e+02 1.32e-05 2.00e+00  -4.0 5.17e-02    -  1.00e+00 5.00e-01f  2
 127  1.2874972e+02 1.08e-05 3.63e+00  -4.0 6.23e-02    -  1.00e+00 2.50e-01f  3
 128  1.2872874e+02 9.06e-06 2.00e+00  -4.0 4.83e-02    -  1.00e+00 5.00e-01f  2
 129  1.2984630e+02 4.30e-04 2.08e+04  -3.3 3.81e-01    -  8.41e-01 3.44e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.2978157e+02 3.55e-04 1.50e+04  -3.6 3.73e-01    -  2.91e-01 1.69e-01f  1
 131  1.2957534e+02 3.24e-04 1.23e+04  -3.6 5.88e-01    -  1.84e-01 1.50e-01f  2
 132  1.2935633e+02 3.85e-04 1.06e+04  -3.6 1.75e+00    -  1.52e-01 7.88e-02f  2
 133  1.2913144e+02 5.09e-04 9.77e+03  -3.6 2.96e+00    -  7.71e-02 7.44e-02f  1
 134  1.2899311e+02 5.02e-04 8.48e+03  -3.6 1.38e+00    -  1.51e-01 2.52e-02f  1
 135  1.2869749e+02 4.51e-04 6.21e+03  -3.6 5.94e-01    -  2.93e-01 1.39e-01f  1
 136  1.2872629e+02 4.18e-04 2.90e+04  -3.2 3.60e-01    -  9.67e-01 2.43e-01f  1
 137  1.2818891e+02 7.59e-04 1.74e+04  -3.9 4.78e-01    -  3.51e-01 2.89e-01f  1
 138  1.2792976e+02 5.16e-04 7.63e+03  -3.5 2.79e-01    -  5.76e-01 3.71e-01f  1
 139  1.2734815e+02 3.23e-04 1.90e+03  -3.6 1.61e-01    -  7.10e-01 5.25e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.2723055e+02 2.42e-04 7.23e+02  -3.5 1.82e-01    -  7.16e-01 1.71e-01f  3
 141  1.2686771e+02 1.76e-04 1.03e+04  -3.9 4.88e-02    -  1.00e+00 2.92e-01f  1
 142  1.2632849e+02 6.97e-05 5.44e+03  -4.0 1.56e-02    -  1.00e+00 6.18e-01f  1
 143  1.2608608e+02 3.05e-05 2.12e+03  -4.0 3.63e-02    -  9.44e-01 6.10e-01f  1
 144  1.2623222e+02 1.58e-05 1.10e+03  -3.7 4.28e-02    -  8.73e-01 7.01e-01f  1
 145  1.2604201e+02 1.54e-05 4.47e+03  -4.0 6.11e-02    -  1.00e+00 4.21e-01f  2
 146  1.2581677e+02 2.76e-05 4.14e+02  -4.0 4.82e-02    -  1.00e+00 9.07e-01f  1
 147  1.2573832e+02 3.44e-05 5.96e+01  -4.0 4.17e-02    -  1.00e+00 8.49e-01f  1
 148  1.2573825e+02 1.73e-05 5.27e+00  -4.0 2.10e-02    -  1.00e+00 9.32e-01f  1
 149  1.2566469e+02 4.52e-06 2.15e-01  -4.0 9.83e-03    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.2565705e+02 6.34e-07 8.41e-02  -4.0 5.61e-03    -  1.00e+00 1.00e+00h  1
 151  1.2565381e+02 6.75e-06 7.49e-01  -4.0 2.36e-02    -  1.00e+00 1.00e+00f  1
 152  1.2564742e+02 1.69e-05 2.12e+00  -4.0 1.43e-01    -  1.00e+00 2.99e-01f  2
 153  1.2564443e+02 1.41e-05 2.06e+00  -4.0 4.52e-02    -  1.00e+00 2.50e-01f  3
 154  1.2562643e+02 1.48e-05 4.25e-01  -4.0 2.37e-02    -  1.00e+00 1.00e+00f  1
 155  1.2562037e+02 9.04e-06 3.00e+00  -4.0 4.71e-02    -  1.00e+00 2.50e-01h  3
 156  1.2561542e+02 3.14e-06 2.51e-01  -4.0 1.49e-02    -  1.00e+00 1.00e+00h  1
 157  1.2561238e+02 4.01e-06 1.76e+00  -4.0 3.04e-02    -  1.00e+00 5.00e-01h  2
 158  1.2561666e+02 3.63e-08 1.33e+00  -4.0 2.38e-02    -  1.00e+00 1.00e+00H  1
 159  1.2561311e+02 7.49e-06 1.82e+00  -4.0 3.33e-02    -  1.00e+00 5.00e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.2555400e+02 1.13e-05 1.02e+03  -4.1 7.17e-02    -  1.00e+00 5.00e-01f  2
 161  1.2555788e+02 8.60e-06 7.62e+02  -4.0 3.57e-02    -  1.00e+00 2.50e-01f  3
 162  1.2558166e+02 5.72e-06 3.21e-01  -4.0 1.65e-02    -  1.00e+00 1.00e+00h  1
 163  1.2557761e+02 5.99e-06 2.58e+00  -4.0 4.15e-02    -  1.00e+00 2.50e-01h  3
 164  1.2559246e+02 4.91e-07 2.72e+00  -4.0 6.77e-02    -  1.00e+00 1.00e+00H  1
 165  1.2644897e+02 1.69e-04 3.06e+04  -3.3 9.06e-01    -  1.00e+00 2.73e-01f  1
 166  1.2643786e+02 1.52e-04 2.32e+04  -3.6 2.12e+00    -  2.88e-01 5.26e-02f  2
 167  1.2641663e+02 1.87e-04 2.07e+04  -3.6 2.81e+00    -  1.28e-01 3.52e-02f  2
 168  1.2636754e+02 1.66e-04 1.63e+04  -3.6 6.29e-01    -  2.53e-01 1.05e-01f  2
 169  1.2634697e+02 1.20e-04 2.79e+03  -3.6 2.11e-01    -  1.00e+00 4.15e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.2613289e+02 1.22e-04 1.65e+03  -3.6 1.12e-01    -  4.90e-01 4.07e-01f  2
 171  1.2598822e+02 6.23e-05 8.84e+02  -3.6 1.07e-01    -  1.00e+00 4.65e-01f  1
 172  1.2593144e+02 3.34e-05 4.42e+02  -3.6 8.13e-02    -  1.00e+00 5.00e-01f  2
 173  1.2591510e+02 1.74e-05 2.21e+02  -3.6 4.83e-02    -  1.00e+00 5.00e-01f  2
 174  1.2588495e+02 2.14e-05 4.92e-01  -3.6 3.27e-02    -  1.00e+00 1.00e+00f  1
 175  1.2587343e+02 4.79e-06 1.96e+00  -3.6 1.73e-02    -  1.00e+00 5.00e-01f  2
 176  1.2585510e+02 1.02e-05 2.74e-01  -3.6 1.69e-02    -  1.00e+00 1.00e+00h  1
 177  1.2584603e+02 8.50e-06 2.76e+00  -3.6 3.50e-02    -  1.00e+00 2.50e-01f  3
 178  1.2584053e+02 1.36e-05 1.60e+00  -3.6 2.79e-02    -  1.00e+00 5.00e-01f  2
 179  1.2583773e+02 2.50e-05 8.78e-01  -3.6 2.48e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.2582277e+02 1.90e-05 1.67e+00  -3.6 6.33e-02    -  1.00e+00 2.50e-01h  3
 181  1.2584986e+02 3.10e-08 9.76e-01  -3.6 1.45e-02    -  1.00e+00 1.00e+00H  1
 182  1.2580639e+02 8.43e-06 5.16e-01  -3.6 1.92e-02    -  1.00e+00 1.00e+00f  1
 183  1.2580180e+02 6.36e-06 1.62e-01  -3.6 5.58e-03    -  1.00e+00 1.00e+00h  1
 184  1.2580149e+02 1.92e-06 1.77e-01  -3.6 4.69e-03    -  1.00e+00 1.00e+00h  1
 185  1.2579299e+02 9.55e-07 2.43e-01  -3.6 4.21e-03    -  1.00e+00 1.00e+00h  1
 186  1.2579664e+02 4.92e-09 5.35e-02  -3.6 9.99e-03    -  1.00e+00 1.00e+00H  1
 187  1.2496464e+02 7.05e-06 1.77e+00  -4.0 1.73e-02    -  1.00e+00 1.00e+00f  1
 188  1.2490826e+02 1.17e-05 2.76e+00  -4.0 2.62e-02    -  1.00e+00 1.00e+00f  1
 189  1.2492178e+02 8.92e-06 5.98e-01  -4.0 2.40e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  1.2488661e+02 5.72e-06 5.01e-01  -4.0 8.44e-03    -  1.00e+00 1.00e+00f  1
 191  1.2488035e+02 6.77e-07 2.33e-01  -4.0 1.02e-02    -  1.00e+00 1.00e+00h  1
 192  1.2772406e+02 2.48e-04 2.89e+04  -3.1 3.97e-01    -  9.80e-01 6.00e-01f  1
 193  1.2771950e+02 2.24e-04 1.75e+04  -3.3 9.10e-01    -  3.94e-01 2.62e-01f  1
 194  1.2763070e+02 2.45e-04 1.60e+04  -3.3 1.46e+00    -  8.52e-02 8.45e-02f  2
 195  1.2707630e+02 2.33e-04 6.01e+01  -3.3 1.69e-01    -  1.00e+00 3.94e-01f  1
 196  1.2678955e+02 1.43e-04 3.07e+01  -3.3 1.03e-01    -  1.00e+00 4.89e-01f  2
 197  1.2673266e+02 1.03e-04 1.53e+01  -3.3 7.97e-02    -  1.00e+00 5.00e-01f  2
 198  1.2650380e+02 2.41e-05 1.53e+00  -3.3 5.08e-02    -  1.00e+00 1.00e+00f  1
 199  1.2651275e+02 2.01e-05 1.00e+00  -3.3 3.64e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  1.2639987e+02 8.02e-06 3.69e-01  -3.3 6.62e-03    -  1.00e+00 1.00e+00f  1
 201  1.2637301e+02 4.11e-06 1.30e-01  -3.3 9.32e-03    -  1.00e+00 1.00e+00h  1
 202  1.2634843e+02 1.98e-05 1.62e+00  -3.3 1.61e-01    -  9.16e-01 2.50e-01f  3
 203  1.2633772e+02 2.13e-05 3.37e+00  -3.3 1.29e-01    -  1.00e+00 2.50e-01f  3
 204  1.2632260e+02 1.29e-05 2.09e+00  -3.3 3.88e-02    -  1.00e+00 5.00e-01f  2
 205  1.2628422e+02 1.14e-05 2.13e+00  -3.3 2.75e-02    -  1.00e+00 5.00e-01f  2
 206  1.2627323e+02 8.29e-06 6.02e-01  -3.3 1.19e-02    -  1.00e+00 1.00e+00f  1
 207  1.2623869e+02 2.48e-06 1.83e-01  -3.3 4.49e-03    -  1.00e+00 1.00e+00f  1
 208  1.2624526e+02 6.83e-07 8.57e-02  -3.3 6.72e-03    -  1.00e+00 1.00e+00h  1
 209  1.2622607e+02 2.03e-05 3.22e+00  -3.3 6.21e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  1.2621736e+02 1.86e-05 3.84e+00  -3.3 2.43e-01    -  7.74e-01 5.17e-02f  5
 211  1.2621237e+02 1.39e-05 3.42e+00  -3.3 4.84e-02    -  1.00e+00 2.50e-01h  3
 212  1.2621308e+02 8.00e-06 4.14e-01  -3.3 1.31e-02    -  1.00e+00 1.00e+00h  1
 213  1.2621005e+02 4.75e-06 1.23e+00  -3.3 1.05e-02    -  1.00e+00 5.00e-01h  2
 214  1.2619175e+02 1.92e-06 7.52e-02  -3.3 9.02e-03    -  1.00e+00 1.00e+00h  1
 215  1.2619027e+02 3.71e-06 6.95e-01  -3.3 1.66e-02    -  1.00e+00 1.00e+00h  1
