This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    25301
Number of nonzeros in inequality constraint Jacobian.:     5480
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     8704
                     variables with only lower bounds:     2009
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:     6909
Total number of inequality constraints...............:     1572
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     1572

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  6.7443667e+01 4.41e-04 1.32e+03  -4.1 1.49e-01    -  1.00e+00 2.50e-01h  3
 131  6.7621148e+01 2.52e-06 1.61e+00  -4.0 6.13e-02    -  1.00e+00 1.00e+00H  1
 132  6.7619281e+01 2.43e-04 8.24e-01  -4.0 5.38e-02    -  1.00e+00 1.00e+00f  1
 133  6.7053588e+01 1.02e-04 7.76e-01  -4.1 3.48e-02    -  1.00e+00 1.00e+00h  1
 134  6.7393464e+01 1.41e-04 1.56e-01  -4.0 1.75e-02    -  1.00e+00 1.00e+00h  1
 135  6.6935422e+01 2.86e-05 6.80e-02  -4.1 1.68e-02    -  1.00e+00 1.00e+00h  1
 136  6.7043186e+01 4.31e-05 1.50e+03  -4.0 9.87e-02    -  1.00e+00 2.50e-01h  3
 137  6.6774050e+01 1.70e-04 6.99e-01  -4.1 3.57e-02    -  1.00e+00 1.00e+00h  1
 138  6.6970028e+01 2.30e-04 2.09e+03  -4.0 1.65e-01    -  1.00e+00 2.50e-01f  3
 139  6.6730042e+01 3.29e-04 5.07e+02  -4.2 6.17e-02    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  6.7833055e+01 4.57e-04 1.09e+00  -4.0 5.96e-02    -  1.00e+00 1.00e+00h  1
 141  6.6689997e+01 4.73e-04 6.45e-02  -4.1 6.35e-02    -  1.00e+00 1.00e+00f  1
 142  6.7105442e+01 2.24e-05 1.25e-01  -4.0 2.28e-02    -  1.00e+00 1.00e+00h  1
 143  6.6887774e+01 8.65e-04 1.52e+03  -4.1 6.91e-01    -  1.00e+00 2.42e-01f  2
 144  6.6819038e+01 1.16e-03 1.50e+03  -4.1 1.07e+01    -  9.93e-02 1.13e-02f  3
 145  6.6765059e+01 1.22e-03 1.48e+03  -4.1 6.51e+00    -  4.02e-01 8.97e-03f  5
 146  6.6692898e+01 1.31e-03 1.45e+03  -4.1 2.65e+00    -  2.78e-01 2.57e-02h  5
 147  6.6481468e+01 2.59e-03 1.28e+03  -4.1 2.87e+00    -  3.49e-01 1.17e-01f  3
 148  6.8508718e+01 8.77e-03 1.10e+04  -3.3 1.29e+01    -  3.17e-01 4.44e-02f  2
 149  6.8360032e+01 8.84e-03 9.26e+03  -3.9 8.46e+00    -  1.85e-01 9.31e-03f  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  6.8774559e+01 6.91e-03 2.61e+03  -3.9 1.25e+00    -  8.19e-01 1.75e-01h  3
 151  8.0324972e+01 6.33e-03 1.29e+03  -3.9 6.84e-01    -  4.00e-01 6.27e-01H  1
 152  7.7366067e+01 6.61e-03 5.43e+02  -3.9 8.47e-01    -  7.96e-01 1.67e-01f  3
 153  8.3985299e+01 2.00e-03 1.31e+02  -3.9 7.81e-01    -  2.44e-01 1.00e+00H  1
 154  7.4792478e+01 2.45e-03 1.96e+01  -3.9 4.28e-01    -  8.51e-01 5.00e-01f  2
 155  6.7110047e+01 1.33e-02 1.35e+01  -3.9 4.39e-01    -  3.10e-01 9.09e-01f  1
 156  6.6488874e+01 5.66e-03 1.26e+00  -3.9 1.23e-01    -  1.00e+00 5.60e-01f  1
 157  6.6193250e+01 6.61e-04 4.70e-01  -3.9 6.09e-02    -  1.00e+00 1.00e+00h  1
 158  6.6565523e+01 5.79e-04 7.31e-01  -4.0 9.04e-02    -  1.00e+00 1.00e+00h  1
 159  6.5551022e+01 4.91e-04 2.94e-02  -4.0 7.67e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  6.5535793e+01 1.92e-06 4.09e-02  -4.0 4.97e-03    -  1.00e+00 1.00e+00h  1
 161  6.5437008e+01 1.78e-04 3.22e-01  -4.0 1.32e-01    -  1.00e+00 5.00e-01f  2
 162  6.9081262e+01 1.28e-04 1.60e+00  -4.0 1.95e-01    -  1.00e+00 1.00e+00H  1
 163  6.5057239e+01 3.44e-03 4.28e-01  -4.1 1.85e-01    -  1.00e+00 1.00e+00f  1
 164  7.1765726e+01 6.34e-05 1.76e+00  -4.0 1.27e-01    -  1.00e+00 1.00e+00H  1
 165  6.4859928e+01 2.85e-03 1.65e-01  -4.1 1.14e-01    -  1.00e+00 1.00e+00f  1
 166  6.5292309e+01 1.16e-05 7.88e-02  -4.0 8.73e-03    -  1.00e+00 1.00e+00h  1
 167  6.5289080e+01 1.08e-05 1.62e-01  -4.0 1.01e-02    -  1.00e+00 1.00e+00h  1
 168  6.5407583e+01 1.95e-06 1.01e+00  -4.0 8.03e-02    -  1.00e+00 1.00e+00H  1
 169  6.5397642e+01 1.32e-03 7.94e-01  -4.0 3.37e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  6.4886971e+01 7.14e-04 9.25e-01  -4.1 7.79e-02    -  1.00e+00 1.00e+00h  1
 171  6.5264574e+01 3.71e-04 6.92e-01  -4.0 2.94e-02    -  1.00e+00 1.00e+00h  1
 172  6.5209882e+01 1.92e-04 1.91e-01  -4.0 2.16e-02    -  1.00e+00 1.00e+00h  1
 173  6.5384340e+01 7.65e-07 4.91e-01  -4.0 2.03e-02    -  1.00e+00 1.00e+00H  1
 174  6.5192590e+01 3.30e-04 5.38e-02  -4.0 1.99e-02    -  1.00e+00 1.00e+00f  1
 175  6.5222902e+01 1.99e-05 1.81e-01  -4.0 1.16e-02    -  1.00e+00 1.00e+00h  1
 176  6.5186306e+01 1.35e-05 7.56e-03  -4.0 8.21e-03    -  1.00e+00 1.00e+00h  1
 177  6.5185570e+01 3.78e-08 3.09e-03  -4.0 7.77e-04    -  1.00e+00 1.00e+00h  1
 178  6.5178007e+01 1.59e-05 1.54e-01  -4.0 6.10e-02    -  1.00e+00 2.50e-01f  3
 179  6.5952764e+01 1.78e-07 6.66e-01  -4.0 1.44e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  6.5604158e+01 1.13e-03 1.00e+03  -4.1 7.69e-02    -  1.00e+00 5.00e-01f  2
 181  6.5301524e+01 1.55e-03 6.91e-01  -4.1 1.25e-01    -  1.00e+00 1.00e+00f  1
 182  6.5062878e+01 1.47e-03 1.30e+00  -4.1 5.07e-01    -  1.00e+00 7.24e-02h  3
 183  6.4823452e+01 9.85e-04 6.98e-01  -4.1 1.04e-01    -  6.04e-01 1.00e+00h  1
 184  6.4910340e+01 8.98e-04 1.76e+03  -4.0 5.01e-01    -  1.00e+00 1.25e-01h  4
 185  6.5106523e+01 1.44e-04 2.18e-01  -4.0 2.27e-02    -  1.00e+00 1.00e+00h  1
 186  6.5611902e+01 9.84e-05 6.85e-01  -4.0 4.38e-02    -  1.00e+00 1.00e+00h  1
 187  6.4636858e+01 7.72e-05 2.83e-02  -4.1 3.58e-02    -  1.00e+00 1.00e+00f  1
 188  6.5070946e+01 1.60e-07 9.88e-03  -4.0 2.20e-03    -  1.00e+00 1.00e+00h  1
 189  6.6114344e+01 4.96e-03 6.94e+03  -3.6 1.21e+00    -  7.86e-01 2.54e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  6.6050252e+01 5.03e-03 4.35e+03  -3.9 3.90e+00    -  3.32e-01 2.25e-02h  4
 191  6.6135872e+01 4.73e-03 2.15e+03  -3.9 4.12e+00    -  4.21e-01 2.57e-02h  4
 192  6.6035135e+01 4.19e-03 8.57e+02  -3.9 2.10e+00    -  1.00e+00 5.20e-02h  4
 193  6.6206814e+01 3.21e-03 7.94e+02  -3.9 8.49e-01    -  4.97e-01 7.35e-02h  4
 194  7.0068851e+01 1.30e-03 1.55e+00  -3.9 1.45e-01    -  9.99e-01 1.00e+00h  1
 195  6.5387714e+01 3.82e-03 3.00e-01  -3.9 3.52e-01    -  1.00e+00 1.00e+00f  1
 196  7.0340300e+01 1.66e-04 1.94e+00  -3.9 5.66e-01    -  1.00e+00 1.00e+00H  1
 197  6.8584549e+01 9.47e-04 2.56e+00  -3.9 2.62e-01    -  1.00e+00 2.50e-01f  3
 198  6.5854338e+01 1.75e-03 5.72e-01  -3.9 6.06e-01    -  4.35e-01 4.48e-01F  1
 199  6.5588977e+01 1.72e-03 1.72e+00  -3.9 1.75e+00    -  3.75e-01 1.91e-02f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  6.5785161e+01 9.25e-04 8.58e-01  -3.9 7.32e-02    -  1.00e+00 1.00e+00h  1
 201  6.5377078e+01 4.03e-04 2.87e-01  -3.9 2.84e-02    -  1.00e+00 1.00e+00h  1
 202  6.5571438e+01 2.95e-06 4.97e-01  -3.9 3.49e-02    -  1.00e+00 1.00e+00H  1
 203  6.5375812e+01 8.31e-05 2.94e-01  -3.9 3.71e-02    -  1.00e+00 1.00e+00f  1
 204  6.5262734e+01 6.48e-05 1.63e-01  -3.9 1.75e-02    -  1.00e+00 1.00e+00h  1
 205  6.5256203e+01 5.50e-06 2.84e-02  -3.9 6.44e-03    -  1.00e+00 1.00e+00h  1
 206  6.5242006e+01 1.38e-05 6.94e-02  -3.9 1.91e-02    -  1.00e+00 1.00e+00h  1
 207  6.5824286e+01 3.99e-07 5.07e-01  -3.9 1.12e-01    -  1.00e+00 1.00e+00H  1
 208  6.5282245e+01 3.18e-07 2.26e-01  -3.9 7.08e-02    -  1.00e+00 1.00e+00F  1
 209  6.5225664e+01 8.15e-06 2.87e-01  -3.9 8.06e-02    -  1.00e+00 2.50e-01f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  6.5217821e+01 7.52e-06 6.35e-02  -3.9 7.42e-03    -  1.00e+00 1.00e+00h  1
 211  6.5215010e+01 1.68e-06 3.31e-02  -3.9 6.76e-03    -  1.00e+00 1.00e+00h  1
 212  6.5260389e+01 1.62e-07 1.89e-01  -3.9 2.22e-02    -  1.00e+00 1.00e+00H  1
 213  6.5197806e+01 6.89e-05 4.09e-02  -3.9 1.25e-02    -  1.00e+00 1.00e+00f  1
 214  6.5189452e+01 3.52e-06 2.99e-02  -3.9 6.11e-03    -  1.00e+00 1.00e+00h  1
 215  6.5175553e+01 9.66e-05 1.07e+00  -3.9 1.69e-01    -  1.00e+00 2.50e-01f  3
