This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    74701
Number of nonzeros in inequality constraint Jacobian.:    23032
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:    25614
                     variables with only lower bounds:     5904
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:    20304
Total number of inequality constraints...............:     6932
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     6932

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  92  9.8877501e+00 2.45e-04 1.69e+03  -3.9 7.42e-01    -  4.43e-01 1.12e-01f  1
  93  9.8251730e+00 4.31e-04 3.86e+01  -3.9 2.86e-01    -  7.84e-01 4.15e-01f  2
  94  9.7402456e+00 1.10e-03 1.73e+02  -3.9 6.83e-01    -  5.31e-01 2.89e-01f  1
  95  9.8805134e+00 1.05e-03 3.94e+03  -3.6 1.06e+00    -  3.89e-01 1.24e-01f  2
  96  9.8137532e+00 7.03e-04 1.14e+03  -3.9 3.10e-01    -  5.77e-01 1.92e-01f  3
  97  9.7055708e+00 4.26e-04 2.19e+02  -3.9 8.04e-02    -  8.51e-01 5.00e-01f  2
  98  9.4921655e+00 1.52e-04 2.49e-01  -4.0 2.33e-02    -  1.00e+00 1.00e+00f  1
  99  9.4371842e+00 1.41e-04 1.85e+00  -4.0 5.84e-02    -  7.48e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  9.7392849e+00 1.49e-04 4.09e+03  -3.7 1.05e-01    -  1.00e+00 4.89e-01f  2
 101  9.5985061e+00 1.05e-04 1.10e-01  -3.9 3.38e-02    -  1.00e+00 1.00e+00h  1
 102  9.5893837e+00 9.78e-05 6.86e-01  -3.9 3.56e-02    -  1.00e+00 5.00e-01h  2
 103  9.5680958e+00 4.64e-05 8.06e-02  -3.9 2.84e-02    -  1.00e+00 1.00e+00h  1
 104  9.5598124e+00 8.52e-05 4.73e+00  -3.9 1.16e-01    -  9.87e-01 3.99e-01f  2
 105  9.4725900e+00 1.15e-04 1.51e+03  -4.0 9.04e-02    -  1.00e+00 4.11e-01h  2
 106  9.6182148e+00 1.30e-04 5.52e+03  -3.7 2.06e-01    -  1.00e+00 3.22e-01f  1
 107  9.5944918e+00 2.82e-04 3.80e+03  -3.9 8.80e-01    -  2.83e-01 9.05e-02f  2
 108  9.5830109e+00 2.09e-04 6.38e+02  -3.9 2.24e-01    -  1.00e+00 1.38e-01h  3
 109  9.5432165e+00 2.19e-04 3.85e+02  -3.9 1.59e-01    -  7.46e-01 3.96e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  9.5066754e+00 2.08e-04 3.07e+02  -3.9 4.12e-01    -  2.55e-01 2.02e-01f  1
 111  9.4902335e+00 2.68e-04 2.64e+02  -3.9 5.69e-01    -  3.25e-01 1.41e-01f  2
 112  9.4821688e+00 2.91e-04 2.20e+02  -3.9 5.06e-01    -  2.98e-01 1.67e-01f  2
 113  9.4603330e+00 2.55e-04 1.95e+02  -3.9 1.99e-01    -  7.14e-01 1.15e-01h  4
 114  9.3925974e+00 1.25e-04 9.73e+01  -3.9 1.08e-01    -  1.00e+00 5.00e-01f  2
 115  9.8447540e+00 5.27e-04 1.24e+04  -3.5 2.61e-01    -  1.00e+00 2.93e-01f  2
 116  9.8336807e+00 2.46e-04 2.35e-01  -3.7 3.24e-02    -  1.00e+00 1.00e+00f  1
 117  9.7305014e+00 1.57e-04 9.98e-02  -3.7 2.88e-02    -  1.00e+00 9.86e-01f  1
 118  9.7278409e+00 8.07e-05 4.41e-01  -3.7 4.86e-02    -  1.00e+00 5.00e-01f  2
 119  9.7937597e+00 7.56e-06 4.09e-01  -3.7 1.07e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.2068364e+01 1.54e-03 3.02e+04  -3.1 5.49e-01    -  1.00e+00 4.64e-01f  1
 121  1.4374174e+01 1.17e-04 8.98e+03  -3.3 2.96e-01    -  6.80e-01 1.00e+00H  1
 122  1.2272402e+01 6.42e-05 4.86e+03  -3.3 2.91e-01    -  4.59e-01 1.00e+00F  1
 123  1.1832276e+01 5.87e-04 2.61e+03  -3.3 3.77e-01    -  4.63e-01 2.81e-01f  2
 124  1.1882870e+01 1.22e-03 1.77e-01  -3.3 9.98e-02    -  1.00e+00 1.00e+00f  1
 125  1.1882479e+01 7.72e-04 3.84e-01  -3.3 1.30e-01    -  1.00e+00 1.00e+00f  1
 126  1.1733862e+01 4.94e-04 1.75e+00  -3.3 4.37e-02    -  1.00e+00 5.00e-01f  2
 127  1.1620072e+01 3.20e-04 5.81e-02  -3.3 6.00e-02    -  1.00e+00 1.00e+00h  1
 128  1.1690358e+01 1.45e-04 1.04e-01  -3.3 2.21e-02    -  1.00e+00 1.00e+00h  1
 129  1.1611606e+01 7.46e-05 2.95e-02  -3.3 7.74e-03    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.1608684e+01 5.26e-07 1.79e-02  -3.3 5.79e-03    -  1.00e+00 1.00e+00h  1
 131  1.0260763e+01 5.08e-04 6.57e+03  -4.0 3.10e-01    -  3.35e-01 5.10e-01f  1
 132  1.0189224e+01 4.75e-04 1.93e+03  -3.6 5.56e-01    -  5.13e-01 1.22e-01f  3
 133  1.0060716e+01 2.89e-04 1.99e+03  -3.6 4.03e-01    -  1.00e+00 3.03e-01f  2
 134  1.0018376e+01 2.67e-04 1.82e+03  -3.6 5.69e-01    -  3.08e-01 8.68e-02f  3
 135  9.9711611e+00 2.51e-04 2.46e-01  -3.6 6.26e-02    -  1.00e+00 1.00e+00h  1
 136  9.8942741e+00 1.63e-04 6.84e+00  -3.6 6.34e-02    -  1.00e+00 5.00e-01f  2
 137  9.8507117e+00 1.02e-04 1.50e-01  -3.6 2.85e-02    -  1.00e+00 1.00e+00f  1
 138  9.8061038e+00 6.12e-05 4.85e-01  -3.6 5.59e-02    -  9.48e-01 1.00e+00h  1
 139  9.8028862e+00 9.21e-05 1.93e+00  -3.6 9.23e-02    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  9.7960192e+00 7.44e-05 2.68e-01  -3.6 5.45e-02    -  1.00e+00 1.00e+00h  1
 141  9.7719905e+00 6.78e-05 1.46e+00  -3.6 1.50e-01    -  6.38e-01 2.50e-01f  3
 142  9.7685905e+00 7.01e-05 9.71e-01  -3.6 6.70e-02    -  1.00e+00 5.00e-01h  2
 143  9.7421908e+00 7.01e-05 2.18e-01  -3.6 4.37e-02    -  1.00e+00 1.00e+00h  1
 144  9.7302771e+00 1.07e-04 5.38e-01  -3.6 1.25e-01    -  1.00e+00 5.00e-01f  2
 145  9.8704532e+00 2.31e-06 4.19e-01  -3.6 1.29e-01    -  1.00e+00 1.00e+00H  1
 146  8.7530602e+00 4.77e-04 9.35e-01  -4.0 9.90e-02    -  1.00e+00 1.00e+00f  1
 147  8.6643181e+00 2.57e-04 8.99e-01  -4.0 5.35e-02    -  4.89e-01 4.64e-01f  1
 148  8.6096377e+00 1.16e-04 4.15e-01  -4.0 1.54e-02    -  1.00e+00 9.41e-01h  1
 149  8.5828923e+00 4.69e-05 1.78e-01  -4.0 3.64e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  8.5746089e+00 6.37e-06 5.22e-01  -4.0 7.74e-02    -  8.64e-01 1.00e+00H  1
 151  8.8153770e+00 1.39e-04 4.36e+03  -3.7 1.60e-01    -  1.00e+00 4.53e-01f  1
 152  8.7890003e+00 1.46e-04 2.97e+03  -3.9 3.18e-01    -  2.80e-01 1.25e-01f  4
 153  8.7564170e+00 1.90e-04 5.09e+02  -3.9 1.90e-01    -  9.76e-01 3.82e-01f  2
 154  8.7128778e+00 9.71e-05 3.03e+02  -3.9 9.06e-02    -  1.00e+00 5.00e-01f  2
 155  8.6563699e+00 1.15e-04 2.35e-01  -3.9 1.76e-02    -  1.00e+00 1.00e+00h  1
 156  8.6425944e+00 4.79e-05 1.60e-01  -3.9 2.52e-02    -  1.00e+00 1.00e+00h  1
 157  8.6503997e+00 2.11e-07 1.71e-01  -3.9 5.81e-02    -  1.00e+00 1.00e+00H  1
 158  8.5767238e+00 8.83e-05 1.66e+03  -4.0 2.28e-01    -  1.00e+00 3.35e-01f  2
 159  8.5353540e+00 9.86e-05 2.44e+03  -4.1 2.78e-01    -  1.00e+00 1.66e-01f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  8.4772329e+00 8.88e-05 5.86e+02  -4.0 7.37e-02    -  1.00e+00 5.00e-01h  2
 161  8.4138892e+00 5.06e-05 5.21e-02  -4.0 2.02e-02    -  1.00e+00 1.00e+00h  1
 162  8.4053152e+00 3.41e-05 6.88e-02  -4.0 4.11e-02    -  1.00e+00 1.00e+00h  1
 163  9.5785824e+00 4.76e-04 1.15e+04  -3.4 2.63e-01    -  9.85e-01 5.44e-01f  1
 164  9.5460644e+00 2.36e-04 1.58e+02  -3.6 1.67e-01    -  1.00e+00 5.00e-01f  2
 165  9.4464761e+00 2.82e-04 7.88e+01  -3.6 7.31e-02    -  5.44e-01 5.00e-01f  2
 166  9.3795271e+00 2.49e-04 2.60e-01  -3.6 7.95e-02    -  1.00e+00 1.00e+00h  1
 167  9.5417696e+00 3.33e-06 1.71e-01  -3.6 2.02e-02    -  1.00e+00 1.00e+00H  1
 168  9.3815985e+00 2.68e-04 2.57e-02  -3.6 4.42e-02    -  1.00e+00 1.00e+00f  1
 169  9.3758803e+00 4.71e-06 1.81e-02  -3.6 5.02e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  9.3674679e+00 2.25e-06 1.95e-02  -3.6 7.12e-03    -  1.00e+00 1.00e+00h  1
 171  9.3628447e+00 2.47e-05 5.65e-01  -3.6 5.10e-02    -  1.00e+00 5.00e-01f  2
 172  9.4006955e+00 2.44e-06 1.16e-01  -3.6 7.82e-02    -  1.00e+00 1.00e+00H  1
 173  9.4081374e+00 8.18e-07 1.77e-01  -3.6 5.02e-02    -  1.00e+00 1.00e+00F  1
 174  9.3713139e+00 2.58e-04 8.63e-02  -3.6 4.91e-02    -  1.00e+00 1.00e+00f  1
 175  9.3594544e+00 8.31e-05 3.59e-02  -3.6 1.49e-02    -  1.00e+00 1.00e+00h  1
 176  9.3494621e+00 2.42e-05 1.49e-02  -3.6 1.81e-02    -  1.00e+00 1.00e+00h  1
 177  9.3557483e+00 1.99e-05 3.48e-02  -3.6 1.71e-02    -  1.00e+00 1.00e+00h  1
 178  9.3488245e+00 1.03e-05 2.68e-02  -3.6 3.63e-03    -  1.00e+00 1.00e+00h  1
 179  9.3479518e+00 1.35e-06 6.72e-03  -3.6 4.68e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  9.3472147e+00 1.75e-05 5.43e-02  -3.6 2.83e-02    -  1.00e+00 1.00e+00h  1
 181  9.3461259e+00 3.48e-05 4.40e+00  -3.6 1.90e-01    -  9.66e-01 2.50e-01h  3
