This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    23221
Number of nonzeros in inequality constraint Jacobian.:    11512
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     7992
                     variables with only lower bounds:     1845
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:     6345
Total number of inequality constraints...............:     2180
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     2180

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  3.7561306e+02 4.68e-02 1.73e+06  -2.3 4.18e-01    -  5.34e-01 3.72e-01f  1
  21  3.1594474e+02 3.58e-02 1.99e+06  -4.0 5.11e-01    -  5.05e-01 2.37e-01f  1
  22  2.7040050e+02 2.90e-02 1.79e+06  -2.4 6.32e-01    -  7.06e-01 2.81e-01f  1
  23  4.7684321e+02 6.68e-02 2.04e+06  -1.2 6.97e-01    -  6.10e-01 1.00e+00f  1
  24  3.6852581e+02 2.85e-02 4.95e+05  -1.4 2.75e-01    -  1.00e+00 7.33e-01f  1
  25  3.4224714e+02 1.44e-02 2.40e+05  -1.4 1.24e-01    -  9.47e-01 5.15e-01f  1
  26  3.2932454e+02 1.10e-02 6.58e+05  -1.5 7.59e-02    -  7.51e-01 2.34e-01f  1
  27  2.6682410e+02 1.80e-03 1.77e+05  -1.6 1.20e-01    -  6.97e-01 1.00e+00f  1
  28  2.6417961e+02 1.11e-03 4.21e+04  -1.6 3.79e-01    -  1.00e+00 3.62e-01f  1
  29  2.0015699e+02 5.35e-03 7.60e+05  -2.7 4.86e-01    -  8.28e-01 5.32e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  1.8506662e+02 3.25e-03 4.21e+05  -2.1 6.14e-01    -  5.74e-01 4.12e-01f  1
  31  1.7066886e+02 1.43e-02 2.73e+05  -2.2 9.96e-01    -  1.00e+00 4.85e-01f  1
  32  1.5370173e+02 7.56e-03 1.09e+05  -2.4 4.42e-01    -  6.69e-01 6.31e-01f  1
  33  1.4609418e+02 5.52e-03 2.49e+05  -2.7 2.63e-01    -  1.00e+00 3.31e-01f  1
  34  1.3346628e+02 2.64e-03 9.02e+04  -4.0 9.60e-02    -  3.86e-01 5.24e-01f  1
  35  1.2997403e+02 1.82e-03 1.13e+05  -3.7 1.04e-01    -  7.57e-01 3.09e-01f  1
  36  1.2692050e+02 9.21e-04 5.26e+04  -3.1 1.28e-01    -  6.29e-01 5.03e-01f  1
  37  1.2569128e+02 7.56e-04 6.69e+04  -3.4 1.84e-01    -  1.00e+00 1.96e-01f  1
  38  1.2544810e+02 7.42e-04 7.66e+04  -4.0 5.93e-01    -  4.37e-01 2.00e-02f  1
  39  1.2431936e+02 7.60e-04 7.35e+04  -3.5 3.20e+00    -  3.37e-01 2.61e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  1.2730292e+02 6.42e-03 7.26e+04  -2.6 1.33e+00    -  1.56e-01 2.22e-01f  2
  41  1.2560356e+02 6.79e-03 6.68e+04  -3.1 2.00e+00    -  1.47e-01 5.53e-02f  1
  42  1.2307030e+02 6.68e-03 6.31e+04  -3.1 5.45e+00    -  6.00e-02 5.49e-02f  1
  43  1.2242733e+02 7.38e-03 6.65e+03  -2.2 5.02e+00    -  1.69e-01 3.43e-02f  1
  44  1.1936808e+02 6.73e-03 5.90e+03  -4.0 9.46e-01    -  2.32e-01 1.50e-01f  1
  45  1.6217397e+02 2.42e-02 5.20e+05  -1.9 5.15e-01    -  1.35e-01 5.53e-01f  1
  46  1.3629999e+02 1.12e-02 1.70e+05  -2.3 3.50e-01    -  2.01e-01 9.17e-01f  1
  47  1.3325910e+02 7.81e-03 1.08e+05  -2.3 2.45e-01    -  3.65e-01 3.56e-01f  1
  48  1.3178505e+02 1.25e-03 7.83e+04  -2.3 1.57e-01    -  1.26e-01 1.00e+00f  1
  49  1.3143625e+02 1.11e-03 5.15e+00  -2.3 9.32e-02    -  1.00e+00 2.50e-01f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  1.3063719e+02 1.53e-04 2.70e+00  -2.3 5.07e-02    -  7.26e-01 1.00e+00f  1
  51  1.2774426e+02 9.34e-05 2.35e+05  -2.8 8.92e-02    -  1.00e+00 1.96e-01f  1
  52  1.1457619e+02 1.56e-04 7.94e+04  -3.2 6.08e-02    -  1.00e+00 7.71e-01f  1
  53  1.1774016e+02 3.49e-04 5.55e+05  -2.1 7.08e-01    -  1.00e+00 1.32e-01f  1
  54  1.1706535e+02 6.14e-03 4.55e+05  -2.4 3.14e+00    -  2.11e-01 1.06e-01f  1
  55  1.1800665e+02 1.33e-02 3.85e+05  -2.4 3.67e+00    -  1.64e-01 1.31e-01f  1
  56  1.1841516e+02 1.28e-02 3.31e+05  -2.4 2.90e+00    -  1.83e-01 5.70e-02f  2
  57  1.3278237e+02 1.36e-02 2.55e+05  -2.4 1.11e+00    -  1.41e-01 3.86e-01H  1
  58  1.3207339e+02 1.32e-02 2.36e+05  -2.4 1.97e+00    -  6.11e-02 1.02e-01F  1
  59  1.2954495e+02 1.26e-02 2.27e+05  -2.4 6.26e-01    -  3.11e-02 5.34e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.2204689e+02 1.14e-02 2.16e+05  -2.4 1.38e+00    -  1.76e-02 1.30e-01f  3
  61  1.1821108e+02 9.83e-03 1.37e+05  -2.4 6.80e-01    -  3.75e-01 3.50e-01f  1
  62  1.1755639e+02 8.93e-03 1.20e+05  -2.4 1.29e+00    -  1.29e-01 1.08e-01f  1
  63  1.1666216e+02 6.91e-04 5.60e+04  -2.4 9.32e-02    -  3.64e-01 1.00e+00f  1
  64  1.1569472e+02 3.67e-04 5.39e+00  -2.4 4.86e-02    -  1.00e+00 5.60e-01f  1
  65  1.1414906e+02 1.44e-03 3.98e+00  -2.4 4.90e-01    -  2.31e-01 2.58e-01f  1
  66  3.7746471e+02 2.63e-02 3.94e+06  -0.9 1.44e+00    -  6.68e-02 4.06e-01f  1
  67  3.2590566e+02 1.97e-02 2.49e+06  -1.6 1.00e+00    -  4.68e-01 3.05e-01f  1
  68  3.0324288e+02 1.68e-02 1.76e+06  -1.6 7.95e-01    -  5.98e-01 1.48e-01f  1
  69  2.6533461e+02 9.79e-03 9.66e+05  -1.6 7.53e-01    -  6.34e-01 4.08e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  2.5641323e+02 8.12e-03 8.13e+05  -1.6 1.24e+00    -  1.97e-01 1.53e-01f  1
  71  2.2485633e+02 5.11e-03 1.28e+05  -1.6 2.33e-01    -  1.00e+00 8.21e-01f  1
  72  2.1867326e+02 3.14e-03 4.62e+00  -1.6 5.17e-02    -  6.73e-01 1.00e+00f  1
  73  1.7708178e+02 1.78e-03 1.87e+05  -2.4 1.48e-01    -  3.52e-01 4.36e-01f  1
  74  1.5529767e+02 3.44e-03 3.13e+05  -2.4 2.08e-01    -  6.33e-01 3.32e-01f  1
  75  1.2113921e+02 8.07e-04 2.12e+04  -2.4 8.55e-02    -  5.64e-01 7.50e-01f  1
  76  1.1051371e+02 6.82e-04 1.48e+05  -2.4 1.15e-01    -  3.66e-01 1.00e+00f  1
  77  1.3310028e+02 2.30e-03 7.11e+04  -2.0 8.04e-02    -  7.85e-01 1.00e+00f  1
  78  1.2808481e+02 1.53e-03 1.19e+05  -2.1 9.56e-02    -  1.00e+00 4.27e-01f  1
  79  1.2532658e+02 1.87e-03 5.97e+04  -2.1 1.32e-01    -  3.46e-01 5.00e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  1.2131986e+02 1.96e-04 1.76e+00  -2.1 6.93e-02    -  1.00e+00 1.00e+00f  1
  81  1.2096881e+02 1.06e-04 2.66e+00  -2.1 1.34e-01    -  9.78e-01 8.76e-01F  1
  82  1.1900466e+02 6.61e-04 8.51e+02  -2.2 3.54e-01    -  8.44e-01 4.03e-01f  1
  83  1.1593776e+02 1.15e-03 4.03e+02  -2.2 1.58e+00    -  1.47e-01 1.55e-01f  1
  84  1.1426209e+02 9.40e-04 1.66e+04  -2.2 2.70e-01    -  3.40e-01 2.00e-01f  1
  85  1.0918756e+02 2.65e-04 3.25e+04  -2.2 6.23e-02    -  5.94e-01 1.00e+00f  1
  86  1.0146584e+02 1.58e-04 2.82e+05  -4.0 3.84e-02    -  8.09e-01 2.90e-01f  1
  87  8.5426683e+01 2.81e-04 5.87e+04  -4.0 4.57e-02    -  8.85e-01 8.18e-01f  1
  88  8.5014493e+01 2.41e-04 5.01e+04  -3.6 7.24e-02    -  1.00e+00 1.40e-01f  1
  89  8.4233751e+01 3.12e-04 2.91e+04  -3.5 1.45e-01    -  6.73e-01 3.59e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  8.4167780e+01 3.06e-04 2.38e+04  -3.4 3.03e-01    -  7.87e-01 1.60e-02f  1
  91  8.3678119e+01 6.46e-04 1.96e+04  -3.6 2.47e-01    -  4.89e-01 2.45e-01f  2
  92  8.3462022e+01 6.01e-04 2.71e+04  -3.8 1.97e-01    -  5.88e-01 5.58e-02f  1
  93  8.3076139e+01 6.07e-04 2.98e+04  -4.0 7.42e-01    -  4.58e-01 7.09e-02f  1
  94  8.2951455e+01 6.76e-04 9.06e+03  -3.2 1.11e+00    -  1.00e+00 9.26e-02f  2
  95  8.2444082e+01 1.18e-03 4.69e+03  -4.0 1.43e+00    -  1.42e-01 5.96e-02f  2
  96  9.0119877e+01 3.62e-03 1.33e+04  -2.4 9.20e-01    -  1.81e-01 2.29e-01f  1
  97  8.9075979e+01 5.18e-03 8.18e+03  -3.0 6.88e-01    -  3.21e-01 3.50e-01f  1
  98  8.6178509e+01 4.26e-03 9.18e+03  -3.0 1.05e+00    -  2.82e-01 1.16e-01f  1
  99  8.4767066e+01 1.03e-02 6.71e+03  -3.0 1.10e+00    -  6.77e-02 1.73e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  8.5980646e+01 7.27e-03 3.39e+03  -3.0 3.65e-01    -  2.15e-02 2.40e-01h  2
 101  8.5179659e+01 3.61e-03 2.33e+02  -3.0 1.95e-01    -  9.11e-01 9.17e-01f  1
 102  8.9558315e+01 1.93e-03 3.58e+02  -3.0 2.85e-01    -  3.17e-01 8.81e-01H  1
 103  8.8800661e+01 1.86e-03 2.99e+02  -3.0 1.67e-01    -  1.36e-01 3.52e-02f  1
 104  8.3047186e+01 1.49e-02 3.65e+02  -3.0 2.79e-01    -  6.19e-02 8.69e-01f  1
 105  8.2015848e+01 1.31e-02 6.83e+01  -3.0 1.89e-01    -  7.88e-01 1.22e-01f  1
 106  7.8715473e+01 4.66e-03 5.00e+03  -4.0 5.84e-02    -  5.96e-01 6.54e-01f  1
 107  7.8196763e+01 1.71e-03 4.12e+03  -3.8 1.03e-01    -  1.00e+00 8.23e-01f  1
 108  8.7152561e+01 1.32e-03 2.54e+04  -2.8 8.04e-02    -  8.05e-01 1.00e+00f  1
 109  8.1777248e+01 2.24e-03 1.90e+00  -3.0 8.32e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  8.1486049e+01 1.80e-03 1.20e+00  -3.0 1.43e-01    -  4.31e-01 2.14e-01f  1
 111  7.7451341e+01 2.40e-04 1.03e+04  -3.9 2.39e-02    -  1.00e+00 8.92e-01f  1
 112  7.7231603e+01 1.78e-04 1.05e+04  -4.0 1.01e-01    -  1.00e+00 2.05e-01f  1
 113  7.8241771e+01 2.13e-04 1.29e+05  -2.5 4.63e-01    -  5.56e-01 8.64e-02f  1
 114  7.8164899e+01 2.34e-04 9.45e+04  -3.1 2.90e-01    -  3.41e-01 9.00e-02f  1
 115  7.8048412e+01 4.24e-04 8.24e+04  -3.1 1.51e+00    -  1.85e-01 3.31e-02f  3
 116  7.8402123e+01 2.35e-03 6.21e+04  -3.1 3.63e-01    -  2.08e-01 3.01e-01f  2
 117  7.8191871e+01 2.33e-03 5.38e+04  -3.1 1.08e+00    -  1.81e-01 5.86e-02f  2
 118  7.8038659e+01 2.31e-03 4.67e+04  -3.1 9.65e-01    -  2.16e-01 1.50e-02f  1
 119  7.7995637e+01 2.25e-03 3.96e+04  -3.1 4.10e-01    -  2.27e-01 6.77e-02f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  8.1036883e+01 1.33e-03 2.04e+04  -3.1 2.28e-01    -  2.10e-01 7.39e-01H  1
 121  8.0494865e+01 1.21e-03 1.14e+04  -3.1 9.16e-02    -  5.70e-01 8.33e-02f  1
 122  7.9934324e+01 1.16e-03 9.38e+03  -3.1 1.79e-01    -  2.43e-01 8.78e-02f  1
 123  7.9093636e+01 2.01e-03 3.75e+03  -3.1 1.77e-01    -  6.93e-01 5.00e-01f  2
 124  8.4318441e+01 1.31e-03 2.03e+03  -3.1 1.36e-01    -  2.00e-01 6.28e-01H  1
 125  7.8492870e+01 8.34e-04 1.08e+03  -3.1 6.79e-02    -  2.27e-01 8.17e-01f  1
 126  7.8168856e+01 5.44e-04 7.82e+02  -3.1 4.04e-02    -  2.36e-01 5.00e-01f  2
 127  7.8049330e+01 3.35e-04 4.59e+01  -3.1 2.26e-02    -  1.00e+00 4.02e-01h  1
 128  7.7978292e+01 2.15e-04 2.51e+01  -3.1 3.09e-02    -  1.00e+00 4.53e-01f  1
 129  7.7915314e+01 2.40e-05 3.47e-01  -3.1 9.93e-03    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  7.6189503e+01 4.48e-04 9.67e+01  -3.3 3.82e-02    -  9.97e-01 1.00e+00f  1
 131  7.5856293e+01 5.84e-04 1.89e+04  -4.0 3.55e-01    -  6.48e-01 1.50e-01f  2
 132  7.5716408e+01 5.13e-04 3.35e+04  -3.1 7.25e-01    -  1.00e+00 5.44e-02f  1
 133  8.7126249e+01 1.43e-02 4.91e+04  -2.4 1.83e+00    -  2.59e-01 1.98e-01f  1
 134  8.4663891e+01 1.17e-02 2.94e+04  -2.9 6.73e-01    -  3.75e-01 1.83e-01f  1
 135  8.4433705e+01 1.17e-02 2.67e+04  -2.9 7.39e-01    -  7.85e-02 4.18e-03f  1
 136  7.9838690e+01 1.48e-02 2.96e+04  -2.9 2.22e-01    -  4.57e-02 7.93e-01f  1
 137  7.8984483e+01 1.38e-02 1.06e+03  -2.9 2.08e-01    -  1.00e+00 6.82e-02f  1
 138  7.7620675e+01 3.58e-03 8.50e+00  -2.9 1.32e-01    -  4.78e-01 1.00e+00f  1
 139  7.7394553e+01 2.48e-03 5.32e+00  -2.9 3.03e-01    -  6.29e-01 3.66e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  7.7228711e+01 2.29e-03 8.16e+00  -2.9 1.76e-01    -  1.00e+00 1.11e-01f  1
 141  7.6818895e+01 1.17e-03 4.04e+00  -2.9 7.01e-02    -  5.55e-01 4.89e-01f  1
 142  7.6806801e+01 1.14e-03 3.52e+00  -2.9 2.76e-01    -  1.43e-01 6.25e-02f  5
 143  7.6651259e+01 3.15e-04 8.94e-01  -2.9 2.56e-02    -  1.00e+00 1.00e+00f  1
 144  7.5599493e+01 3.57e-04 4.61e+04  -3.3 1.16e-01    -  1.00e+00 3.24e-01f  1
 145  7.3773865e+01 2.11e-04 4.82e+04  -4.0 3.03e-02    -  1.00e+00 4.27e-01f  1
 146  8.7887839e+01 2.01e-04 2.63e+05  -2.4 3.28e-02    -  2.40e-01 1.00e+00f  1
 147  7.9639359e+01 9.08e-05 5.73e+04  -2.7 1.90e-02    -  3.96e-01 1.00e+00f  1
 148  7.9438501e+01 8.04e-05 5.70e-01  -2.7 2.63e-02    -  1.00e+00 1.00e+00f  1
 149  7.9211945e+01 5.90e-04 1.27e+00  -2.7 9.15e-01    -  1.03e-01 8.36e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  7.8955062e+01 8.95e-04 4.86e+00  -2.7 1.96e+00    -  4.04e-01 5.82e-02f  3
 151  7.8751211e+01 1.08e-03 4.36e+00  -2.7 4.73e+00    -  1.61e-01 2.11e-02f  3
 152  7.8664184e+01 1.17e-03 4.62e+00  -2.7 1.98e+00    -  5.11e-01 3.55e-02f  3
 153  7.8511941e+01 1.09e-03 3.99e+00  -2.7 1.07e+00    -  1.06e-01 4.50e-02f  3
 154  7.8072968e+01 1.54e-03 3.31e+00  -2.7 7.08e-01    -  1.63e-01 1.46e-01f  3
 155  7.7767415e+01 1.53e-03 3.46e+00  -2.7 2.30e+00    -  2.43e-01 3.84e-02f  2
 156  7.7399592e+01 1.37e-03 3.59e+00  -2.7 2.01e+00    -  1.27e-01 5.61e-02f  1
 157  7.7263515e+01 1.35e-03 3.79e+00  -2.7 1.78e+00    -  2.62e-01 1.88e-02f  4
 158  7.7261034e+01 1.57e-03 3.31e+00  -2.7 2.45e-01    -  1.50e-01 2.16e-01h  1
 159  8.9766614e+01 2.97e-04 9.63e+00  -2.7 3.39e-01    -  1.68e-01 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  8.7634710e+01 2.79e-04 8.31e+00  -2.7 2.24e-01    -  5.43e-01 8.01e-02f  1
 161  8.0190026e+01 1.93e-03 6.69e+00  -2.7 4.13e-01    -  1.08e-01 3.16e-01f  2
 162  7.9269737e+01 1.76e-03 6.76e+00  -2.7 1.55e-01    -  1.00e+00 8.09e-02f  1
 163  7.8177879e+01 1.47e-03 6.31e+00  -2.7 2.92e-01    -  8.36e-02 1.65e-01f  3
 164  7.6753251e+01 9.94e-04 2.78e+00  -2.7 1.38e-01    -  1.00e+00 8.71e-01f  1
 165  7.6381902e+01 7.59e-04 5.40e+00  -2.7 7.69e-02    -  7.48e-01 2.82e-01f  1
 166  7.5916973e+01 1.20e-04 1.86e+00  -2.7 1.88e-02    -  3.88e-01 1.00e+00f  1
 167  6.9812608e+01 3.07e-05 1.28e+04  -3.3 2.87e-02    -  1.00e+00 9.09e-01f  1
 168  6.8156687e+01 6.38e-05 1.83e+04  -3.9 5.66e-02    -  1.00e+00 6.18e-01f  1
 169  6.8041122e+01 1.77e-04 1.48e+04  -3.8 7.30e-01    -  4.28e-01 1.12e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  6.8101010e+01 1.67e-04 2.70e+03  -3.2 1.58e-01    -  3.82e-01 8.16e-02f  1
 171  6.7968289e+01 1.52e-04 1.04e+03  -3.5 1.07e-01    -  5.67e-01 1.95e-01f  2
 172  6.8276027e+01 1.08e-04 8.89e+03  -3.2 7.19e-02    -  7.04e-01 3.81e-01f  1
 173  6.8171210e+01 1.01e-04 3.04e+03  -3.4 8.77e-02    -  4.63e-01 1.22e-01f  1
 174  6.8042341e+01 5.32e-05 2.23e+03  -3.4 2.78e-02    -  1.00e+00 5.00e-01f  2
 175  6.7038519e+01 5.16e-04 1.61e+04  -4.0 3.61e-02    -  3.80e-01 1.00e+00f  1
 176  6.6860833e+01 4.14e-04 7.23e+02  -4.0 1.57e-02    -  1.00e+00 2.41e-01f  1
 177  6.6583254e+01 2.12e-04 3.06e+00  -4.0 1.51e-02    -  3.09e-01 1.00e+00f  1
 178  6.6564186e+01 4.09e-05 3.93e-01  -4.0 4.83e-03    -  1.00e+00 8.24e-01h  1
 179  7.0398162e+01 2.27e-04 3.43e+04  -2.8 5.05e-02    -  3.27e-01 5.79e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  6.9847683e+01 2.35e-04 2.15e+04  -3.2 8.34e-02    -  4.46e-01 3.65e-01f  2
 181  6.9615898e+01 1.82e-04 1.68e+04  -3.2 8.28e-02    -  1.00e+00 1.29e-01f  1
 182  6.9267756e+01 2.00e-04 1.08e+04  -3.2 5.97e-02    -  2.98e-01 3.57e-01f  2
 183  6.8724578e+01 3.77e-05 6.15e-01  -3.2 1.30e-02    -  1.00e+00 1.00e+00f  1
 184  6.8675089e+01 2.12e-05 8.98e-01  -3.2 1.32e-02    -  1.00e+00 4.35e-01f  1
 185  7.0838381e+01 2.55e-05 2.01e+03  -3.0 1.23e-02    -  9.57e-01 1.00e+00f  1
 186  6.8485797e+01 1.28e-04 2.30e+04  -3.5 3.79e-02    -  1.00e+00 6.84e-01f  1
 187  6.8203294e+01 3.63e-04 1.53e+04  -3.4 2.58e-01    -  5.64e-01 2.91e-01f  1
 188  6.8147989e+01 4.68e-04 1.42e+04  -3.4 8.01e-01    -  2.27e-01 5.21e-02f  1
 189  6.8084588e+01 5.31e-04 1.29e+04  -3.4 5.61e-01    -  4.84e-01 5.67e-02f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  6.7938177e+01 4.21e-04 1.07e+04  -3.4 2.40e-01    -  1.37e-01 1.77e-01f  3
 191  6.7802641e+01 1.38e-03 6.62e+03  -3.4 1.38e-01    -  3.59e-01 3.80e-01f  2
 192  6.7711326e+01 9.18e-04 4.46e+03  -3.4 7.30e-02    -  1.00e+00 2.88e-01f  1
 193  6.7464461e+01 6.71e-04 2.94e+03  -3.4 1.58e-01    -  1.94e-01 3.42e-01f  1
 194  6.7352393e+01 5.32e-04 2.20e+03  -3.4 4.59e-02    -  1.95e-01 2.50e-01f  3
 195  6.7238496e+01 2.36e-04 6.74e-01  -3.4 2.11e-02    -  5.81e-01 1.00e+00h  1
 196  6.7217936e+01 2.41e-04 2.26e+00  -3.4 1.09e-01    -  9.90e-01 6.46e-02f  1
 197  6.7206052e+01 1.81e-04 8.47e-01  -3.4 4.14e-02    -  8.99e-01 3.13e-01f  2
 198  6.7146795e+01 1.22e-04 6.12e-01  -3.4 2.32e-02    -  8.64e-01 7.96e-01f  1
 199  6.7119846e+01 1.09e-04 3.82e+00  -3.4 1.68e-01    -  9.04e-01 5.73e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  6.7080770e+01 1.31e-04 9.88e-01  -3.4 4.04e-02    -  7.28e-01 5.00e-01f  2
 201  6.7053980e+01 1.12e-04 7.10e-01  -3.4 5.38e-02    -  5.61e-01 1.37e-01h  1
 202  6.6989356e+01 1.02e-04 2.28e+00  -3.4 5.11e-01    -  3.09e-01 3.16e-02f  1
 203  6.6924100e+01 3.51e-04 2.96e+00  -3.4 1.11e+00    -  2.87e-01 8.29e-02f  3
 204  6.6851265e+01 3.79e-04 3.76e+00  -3.4 2.55e+00    -  1.23e-01 2.14e-02f  3
 205  6.6801165e+01 5.73e-04 6.12e+00  -3.4 3.13e+00    -  2.26e-01 3.03e-02f  3
 206  6.6697057e+01 8.97e-04 1.40e+01  -3.4 4.23e+00    -  3.74e-01 3.00e-02f  2
 207  6.6455711e+01 1.39e-03 1.36e+01  -3.4 3.36e+00    -  6.04e-02 4.37e-02f  3
 208  7.0849204e+01 1.05e-02 4.20e+04  -2.7 4.09e+00    -  3.71e-01 1.33e-01f  1
 209  7.1031819e+01 9.67e-03 3.00e+04  -3.2 1.82e+00    -  3.19e-01 7.68e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  7.0523619e+01 9.30e-03 2.74e+04  -3.2 3.40e-01    -  9.73e-02 3.73e-02f  1
 211  6.8767855e+01 8.48e-03 2.54e+04  -3.2 2.84e-01    -  2.29e-02 2.90e-01f  1
 212  6.7869943e+01 7.60e-03 2.27e+04  -3.2 2.61e-01    -  1.06e-01 1.13e-01f  1
 213  6.7999349e+01 7.19e-03 1.83e+04  -3.2 2.52e-01    -  1.80e-01 2.52e-01h  1
 214  7.2631919e+01 4.28e-03 1.56e+04  -3.2 2.22e-01    -  6.65e-02 6.58e-01H  1
 215  7.1076543e+01 3.75e-03 1.13e+04  -3.2 1.81e-01    -  2.90e-01 1.26e-01f  1
