This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    25301
Number of nonzeros in inequality constraint Jacobian.:     5480
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     8704
                     variables with only lower bounds:     2009
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:     6909
Total number of inequality constraints...............:     1572
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     1572

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  68  6.7721404e+01 4.84e-04 1.38e+04  -3.9 1.11e-01    -  1.00e+00 7.77e-01f  1
  69  6.6989050e+01 1.83e-03 1.33e+04  -4.0 1.93e+00    -  6.22e-01 1.14e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  6.7605688e+01 5.85e-03 1.56e+04  -2.9 8.07e+00    -  2.63e-01 4.47e-02f  1
  71  6.7101377e+01 8.99e-03 8.83e+03  -3.6 2.29e+00    -  4.12e-01 1.68e-01f  1
  72  6.6471330e+01 1.00e-02 6.48e+03  -3.6 3.69e+00    -  2.39e-01 5.52e-02f  2
  73  6.5781043e+01 9.05e-03 1.67e+04  -3.0 2.06e+00    -  2.27e-01 5.98e-02f  1
  74  6.4614813e+01 8.26e-03 1.01e+04  -4.0 2.65e+00    -  1.99e-01 5.72e-02f  1
  75  6.4664578e+01 1.58e-02 2.01e+04  -2.4 3.95e+00    -  7.48e-02 4.20e-02F  1
  76  6.3956292e+01 1.77e-02 1.71e+04  -3.4 2.06e+00    -  1.52e-01 1.50e-01f  2
  77  6.5165970e+01 1.99e-02 1.87e+04  -2.9 2.45e+00    -  3.51e-01 2.47e-01f  2
  78  6.5374995e+01 1.63e-02 1.32e+04  -3.3 4.00e+00    -  2.59e-01 1.68e-01h  1
  79  6.5035032e+01 1.42e-02 6.98e+03  -3.3 3.71e+00    -  3.51e-01 9.29e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  8.6115729e+01 2.01e-03 2.34e+03  -3.3 5.19e-01    -  7.94e-01 9.57e-01H  1
  81  6.2681113e+01 5.46e-02 2.18e+03  -3.3 8.74e-01    -  1.39e-01 8.30e-01f  1
  82  6.7589176e+01 4.90e-03 4.09e+00  -2.9 1.19e-01    -  1.00e+00 1.00e+00f  1
  83  6.4698883e+01 4.99e-03 3.95e+00  -3.0 1.80e-01    -  1.00e+00 1.00e+00f  1
  84  6.2606402e+01 6.60e-03 3.59e+01  -3.3 8.04e-02    -  9.99e-01 1.00e+00f  1
  85  6.0936518e+01 3.39e-03 6.13e-01  -3.4 5.65e-02    -  1.00e+00 1.00e+00f  1
  86  5.9588544e+01 3.52e-04 1.35e+00  -4.0 2.29e-02    -  1.00e+00 1.00e+00f  1
  87  5.9463989e+01 1.29e-04 1.68e-01  -4.0 1.18e-02    -  1.00e+00 1.00e+00h  1
  88  5.9417389e+01 3.69e-05 2.68e-01  -4.0 1.89e-02    -  1.00e+00 1.00e+00h  1
  89  5.9436002e+01 1.25e-04 6.97e+03  -3.7 3.51e-01    -  1.00e+00 1.25e-01f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  5.9375553e+01 2.64e-04 2.75e+02  -4.0 2.30e-01    -  1.00e+00 2.50e-01f  3
  91  5.9448759e+01 1.72e-03 4.29e+03  -3.7 4.82e-01    -  1.00e+00 5.00e-01f  2
  92  5.9386898e+01 1.95e-03 2.96e+03  -3.9 2.09e+00    -  2.25e-01 3.50e-02f  3
  93  5.9313686e+01 1.23e-03 1.40e+03  -3.9 2.55e-01    -  1.00e+00 2.50e-01f  3
  94  5.9116798e+01 8.43e-04 2.33e+03  -4.0 9.84e-02    -  1.00e+00 5.00e-01f  2
  95  5.8944926e+01 6.04e-04 1.16e+03  -4.0 8.94e-02    -  1.00e+00 5.00e-01f  2
  96  5.8827837e+01 2.62e-04 5.82e+02  -4.0 2.85e-02    -  1.00e+00 5.00e-01f  2
  97  5.8761010e+01 2.19e-04 1.08e+00  -4.0 5.57e-02    -  1.00e+00 1.00e+00h  1
  98  5.8754986e+01 6.76e-04 3.01e+00  -4.0 7.00e-02    -  1.00e+00 1.00e+00f  1
  99  5.8704871e+01 7.61e-04 2.39e+00  -4.0 1.24e-01    -  1.00e+00 5.00e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  5.8631509e+01 1.13e-03 3.14e+00  -4.0 4.95e-01    -  1.00e+00 1.50e-01f  2
 101  5.8558909e+01 7.83e-04 2.51e+00  -4.0 4.67e-01    -  1.00e+00 1.43e-01f  2
 102  5.8501617e+01 1.14e-03 2.62e+01  -4.0 3.57e-01    -  1.00e+00 2.10e-01f  3
 103  6.2348781e+01 5.60e-03 4.66e+00  -3.2 1.40e-01    -  1.00e+00 1.00e+00f  1
 104  6.0826390e+01 4.01e-03 4.01e+03  -3.3 1.57e-01    -  1.00e+00 6.50e-01f  1
 105  7.0491933e+01 2.09e-03 2.79e+02  -3.3 3.42e-01    -  9.14e-01 9.30e-01H  1
 106  5.9626390e+01 1.75e-02 8.32e-01  -3.3 2.19e-01    -  1.00e+00 1.00e+00f  1
 107  5.9549968e+01 2.31e-04 7.93e-01  -3.3 2.82e-02    -  1.00e+00 1.00e+00h  1
 108  5.9498810e+01 2.85e-04 8.27e-01  -3.3 5.79e-02    -  1.00e+00 5.00e-01f  2
 109  5.9460410e+01 3.53e-03 2.70e+00  -3.3 5.66e-01    -  6.21e-01 3.87e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  5.9551616e+01 2.94e-03 4.92e+00  -3.3 2.50e+00    -  4.12e-01 5.52e-02h  3
 111  5.9509949e+01 2.24e-03 4.48e+00  -3.3 4.85e-01    -  8.08e-01 1.67e-01f  3
 112  5.9325126e+01 2.01e-03 4.48e+00  -3.3 8.74e-01    -  8.07e-01 8.69e-02f  3
 113  5.9119114e+01 2.07e-03 6.62e+00  -3.3 7.33e-01    -  1.00e+00 8.50e-02f  4
 114  5.8877144e+01 2.33e-03 6.74e+00  -3.3 1.67e+00    -  4.64e-01 8.19e-02f  3
 115  5.8778016e+01 2.31e-03 6.24e+00  -3.3 7.55e-01    -  1.94e-01 6.41e-02f  4
 116  5.8650475e+01 1.23e-03 3.36e+00  -3.3 1.38e-01    -  1.00e+00 5.00e-01f  2
 117  5.8610204e+01 1.17e-03 2.90e+00  -3.3 4.24e-01    -  1.00e+00 2.50e-01f  3
 118  5.9799464e+01 2.40e-03 3.84e+00  -3.3 1.37e-01    -  1.00e+00 1.00e+00w  1
 119  5.9461044e+01 5.13e-03 4.82e+00  -3.3 1.59e-01    -  1.00e+00 1.00e+00w  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  5.9507279e+01 5.28e-03 3.14e+00  -3.3 1.45e-01    -  4.61e-01 1.00e+00w  1
 121  5.8448048e+01 4.30e-03 2.16e+00  -3.3 1.16e-01    -  1.00e+00 1.00e+00f  1
 122  5.6907777e+01 1.37e-03 9.68e+03  -4.0 5.30e-02    -  1.00e+00 7.29e-01f  1
 123  5.6371015e+01 8.32e-05 7.91e-01  -4.0 2.97e-02    -  1.00e+00 1.00e+00h  1
 124  5.6348112e+01 3.94e-04 1.20e+00  -4.0 5.63e-02    -  1.00e+00 1.00e+00f  1
 125  5.6333519e+01 4.61e-04 1.89e+00  -4.0 2.22e-01    -  1.00e+00 3.49e-01f  2
 126  5.6290108e+01 5.00e-04 3.46e+00  -4.0 2.54e-01    -  1.00e+00 1.67e-01f  2
 127  5.6725483e+01 1.09e-03 2.03e+00  -3.7 7.88e-02    -  1.00e+00 1.00e+00f  1
 128  5.6361365e+01 4.19e-04 1.12e+00  -3.8 5.39e-02    -  1.00e+00 1.00e+00f  1
 129  5.6311767e+01 1.07e-04 6.05e-01  -3.8 3.87e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  5.6201213e+01 1.91e-04 2.20e+03  -4.0 1.24e-01    -  1.00e+00 5.00e-01f  2
 131  5.8522554e+01 5.35e-03 2.06e+04  -3.2 7.19e-01    -  1.00e+00 5.67e-01f  1
 132  5.8326417e+01 6.64e-03 1.26e+04  -3.4 2.06e+00    -  3.65e-01 1.42e-01f  2
 133  5.8012275e+01 6.04e-03 1.07e+04  -3.4 8.22e-01    -  1.44e-01 1.44e-01f  1
 134  5.7547270e+01 5.16e-03 8.33e+03  -3.4 5.72e-01    -  2.70e-01 5.38e-01f  1
 135  5.7396009e+01 5.28e-03 6.62e+03  -3.4 3.56e+00    -  1.91e-01 4.80e-02f  3
 136  5.7675823e+01 4.47e-03 2.37e+03  -3.4 4.48e-01    -  6.37e-01 5.93e-01h  1
 137  5.8441810e+01 8.14e-05 7.90e+02  -3.4 2.21e-01    -  7.07e-01 1.00e+00H  1
 138  5.7894952e+01 9.37e-04 3.24e+02  -3.4 6.45e-01    -  5.89e-01 2.06e-01f  3
 139  5.7274497e+01 9.74e-04 1.09e+01  -3.4 3.80e-01    -  1.00e+00 3.73e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  5.7143831e+01 1.23e-03 7.98e+00  -3.4 1.63e-01    -  8.86e-01 5.00e-01f  2
 141  5.7116468e+01 9.16e-04 3.12e+00  -3.4 2.83e-01    -  1.00e+00 3.17e-01h  2
 142  5.7107418e+01 8.05e-04 9.76e+00  -3.4 2.53e-01    -  1.00e+00 2.50e-01h  3
 143  5.7102797e+01 4.11e-04 7.23e-01  -3.4 5.99e-02    -  1.00e+00 1.00e+00h  1
 144  5.7098518e+01 4.80e-04 1.32e+00  -3.4 1.84e-01    -  1.00e+00 2.50e-01f  3
 145  5.7119883e+01 2.57e-04 2.27e+00  -3.4 4.90e-02    -  1.00e+00 5.00e-01h  2
 146  5.7020737e+01 2.39e-04 2.82e-01  -3.4 4.74e-02    -  1.00e+00 1.00e+00f  1
 147  5.7019891e+01 1.08e-04 8.73e-01  -3.4 5.32e-02    -  4.41e-01 7.87e-01H  1
 148  5.7025599e+01 1.01e-04 5.22e+00  -3.4 1.75e-01    -  1.71e-01 1.30e-01F  1
 149  5.6918563e+01 2.82e-04 2.66e+00  -3.4 1.31e-01    -  1.00e+00 5.86e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  5.6790154e+01 9.25e-04 3.18e+00  -3.4 1.27e+00    -  1.47e-01 1.23e-01f  3
 151  5.6659494e+01 1.55e-03 6.21e+00  -3.4 2.43e+00    -  2.85e-01 6.41e-02f  3
 152  5.6634001e+01 1.49e-03 1.55e+01  -3.4 6.34e-01    -  1.00e+00 3.12e-02f  6
 153  5.6557820e+01 5.79e-04 9.22e-01  -3.4 9.80e-02    -  1.00e+00 1.00e+00h  1
 154  5.6529149e+01 6.67e-04 8.83e+00  -3.4 6.69e-01    -  5.09e-01 4.84e-02f  4
 155  5.6495619e+01 4.48e-04 6.41e+00  -3.4 5.86e-02    -  9.46e-01 3.30e-01h  1
 156  5.6486993e+01 4.70e-04 4.48e+00  -3.4 8.57e-01    -  7.48e-01 4.88e-02f  5
 157  5.6459872e+01 6.89e-04 2.77e+00  -3.4 8.77e-01    -  1.00e+00 1.78e-01f  3
 158  5.6381221e+01 1.01e-03 5.18e+00  -3.4 5.57e+00    -  1.16e-01 3.26e-02f  3
 159  5.6375353e+01 1.04e-03 1.32e+01  -3.4 4.66e+00    -  4.82e-01 3.08e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  5.6335653e+01 1.14e-03 1.53e+01  -3.4 3.25e+00    -  4.31e-01 3.66e-02f  4
 161  5.6325666e+01 1.08e-03 1.73e+01  -3.4 3.36e+00    -  4.42e-01 3.30e-02f  4
 162  5.6278120e+01 1.23e-03 1.40e+01  -3.4 2.07e+00    -  5.34e-01 6.04e-02f  4
 163  5.6237250e+01 1.26e-03 1.25e+01  -3.4 1.97e+00    -  1.90e-01 1.72e-02f  5
 164  5.6457330e+01 1.14e-03 7.16e+00  -3.4 1.87e-01    -  1.00e+00 5.00e-01h  2
 165  5.6345483e+01 9.17e-04 6.09e+00  -3.4 3.24e-01    -  1.00e+00 2.50e-01f  3
 166  5.7360110e+01 9.86e-03 3.72e+00  -3.4 3.14e-01    -  1.00e+00 1.00e+00w  1
 167  7.7973818e+01 4.66e-02 1.72e+01  -3.4 5.25e-01    -  7.59e-01 9.85e-01w  1
 168  5.6157516e+01 3.32e-02 1.60e+00  -3.4 7.61e-01    -  6.16e-01 1.00e+00f  1
 169  5.8892233e+01 4.42e-03 7.93e+00  -4.0 1.20e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  5.4673579e+01 3.25e-03 1.10e+03  -4.1 1.09e-01    -  4.54e-01 1.00e+00f  1
 171  5.4758349e+01 2.92e-05 3.77e-01  -4.0 1.00e-02    -  1.00e+00 1.00e+00h  1
 172  5.4749915e+01 8.94e-05 4.62e-01  -4.0 2.09e-02    -  1.00e+00 1.00e+00h  1
 173  5.4733717e+01 7.39e-05 1.09e+00  -4.0 1.40e-01    -  1.00e+00 2.50e-01f  3
 174  5.4972310e+01 2.90e-06 2.02e+00  -4.0 3.80e-02    -  1.00e+00 1.00e+00H  1
 175  5.4718746e+01 3.97e-04 1.84e-01  -4.0 3.78e-02    -  1.00e+00 1.00e+00f  1
 176  5.4723732e+01 6.28e-05 6.54e-01  -4.0 1.04e-02    -  1.00e+00 1.00e+00h  1
 177  5.4709202e+01 1.99e-05 3.79e-02  -4.0 6.25e-03    -  1.00e+00 1.00e+00h  1
 178  5.4703923e+01 1.92e-06 4.96e-02  -4.0 7.39e-03    -  1.00e+00 1.00e+00h  1
 179  5.4698599e+01 1.48e-05 2.18e+00  -4.0 3.13e-01    -  1.00e+00 6.03e-02f  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  5.4682923e+01 1.37e-04 7.53e-01  -4.0 1.82e-01    -  1.00e+00 5.00e-01f  2
 181  6.1022875e+01 1.97e-02 8.04e+04  -2.7 2.55e+00    -  8.62e-01 4.13e-01f  1
 182  1.0161222e+02 1.06e-02 3.89e+04  -3.1 5.52e-01    -  4.87e-01 1.00e+00H  1
 183  5.8816668e+01 1.30e-01 2.97e+04  -3.1 1.41e+00    -  2.38e-01 1.00e+00f  1
 184  6.0276182e+01 1.06e-01 8.34e+03  -3.1 5.33e-01    -  7.19e-01 1.71e-01h  3
 185  5.8333094e+01 4.13e-03 9.68e-01  -3.1 1.66e-01    -  1.00e+00 1.00e+00f  1
 186  5.8939059e+01 2.15e-03 1.99e+00  -3.1 6.70e-02    -  1.00e+00 1.00e+00h  1
 187  5.8304173e+01 1.48e-03 2.35e-01  -3.1 6.19e-02    -  1.00e+00 1.00e+00f  1
 188  5.8351860e+01 1.13e-04 2.97e-01  -3.1 9.67e-03    -  1.00e+00 1.00e+00h  1
 189  5.8299760e+01 7.08e-05 2.75e-02  -3.1 7.61e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  5.8298695e+01 1.38e-07 1.21e-02  -3.1 9.79e-04    -  1.00e+00 1.00e+00h  1
 191  5.5333369e+01 7.04e-04 8.00e+03  -3.7 6.02e-02    -  8.76e-01 9.97e-01f  1
 192  5.5045851e+01 3.90e-04 3.99e-01  -3.7 1.70e-02    -  1.00e+00 1.00e+00f  1
 193  5.5028437e+01 4.83e-05 2.13e-01  -3.7 1.02e-02    -  1.00e+00 1.00e+00h  1
 194  5.5025905e+01 7.55e-06 4.19e-01  -3.7 8.08e-03    -  1.00e+00 1.00e+00h  1
 195  5.5019636e+01 1.79e-06 1.50e-01  -3.7 5.16e-03    -  1.00e+00 1.00e+00h  1
 196  5.4533378e+01 1.58e-06 5.38e-02  -4.0 3.56e-03    -  1.00e+00 1.00e+00f  1
 197  5.4529006e+01 1.11e-05 1.06e+00  -4.0 3.06e-02    -  1.00e+00 5.00e-01h  2
 198  5.4526809e+01 1.73e-05 8.19e-01  -4.0 7.64e-02    -  1.00e+00 1.85e-01h  3
 199  5.4522833e+01 3.25e-05 6.96e-01  -4.0 8.73e-02    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  5.4517871e+01 3.96e-05 1.77e+00  -4.0 1.99e-01    -  1.00e+00 6.25e-02h  5
 201  5.4614295e+01 1.41e-06 1.62e+00  -4.0 6.28e-02    -  1.00e+00 1.00e+00H  1
 202  5.4585661e+01 7.79e-05 1.71e+00  -4.0 1.11e-01    -  1.00e+00 3.03e-01f  2
 203  5.4480936e+01 2.22e-04 9.96e+02  -4.1 7.02e-02    -  1.00e+00 5.00e-01f  2
 204  5.4482664e+01 3.91e-05 2.65e-01  -4.0 4.04e-02    -  1.00e+00 1.00e+00h  1
 205  5.4485136e+01 3.91e-05 4.39e-01  -4.0 1.45e-02    -  1.00e+00 1.00e+00h  1
 206  5.4474133e+01 2.28e-05 1.98e-01  -4.0 5.94e-03    -  1.00e+00 1.00e+00h  1
 207  5.4474163e+01 3.99e-08 6.65e-02  -4.0 1.20e-02    -  1.00e+00 1.00e+00H  1
 208  5.4463070e+01 1.82e-05 1.97e-01  -4.0 1.26e-02    -  1.00e+00 1.00e+00f  1
 209  5.4503113e+01 2.64e-07 6.94e-01  -4.0 2.95e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  5.4365609e+01 1.36e-04 3.97e-01  -4.1 7.68e-03    -  1.00e+00 1.00e+00f  1
 211  5.4447893e+01 3.14e-05 1.98e-01  -4.0 6.97e-03    -  1.00e+00 1.00e+00h  1
 212  5.4444188e+01 4.37e-06 1.25e-01  -4.0 9.60e-03    -  1.00e+00 1.00e+00h  1
 213  5.7073852e+01 1.47e-03 2.13e+04  -3.1 3.46e-01    -  9.37e-01 6.58e-01f  1
 214  5.7024892e+01 1.40e-03 4.28e+03  -3.3 6.14e-01    -  6.31e-01 9.01e-02h  3
 215  5.6863635e+01 1.41e-03 2.01e+03  -3.3 3.55e-01    -  3.71e-01 2.59e-01F  1
