This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    19061
Number of nonzeros in inequality constraint Jacobian.:     5912
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     6568
                     variables with only lower bounds:     1517
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:     5217
Total number of inequality constraints...............:     1796
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     1796

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  74  2.4320886e+02 7.26e-04 7.23e+00  -1.8 4.87e-01    -  3.63e-01 2.51e-01f  1
  75  2.2729669e+02 4.18e-04 6.78e+00  -2.2 7.68e-02    -  4.52e-01 8.26e-01f  1
  76  2.7193257e+02 3.06e-03 1.11e+01  -1.8 2.42e-01    -  5.52e-01 8.67e-01f  1
  77  2.5390868e+02 2.12e-03 1.00e+01  -2.0 1.32e-01    -  1.00e+00 8.86e-01f  1
  78  2.4227952e+02 1.51e-03 3.78e+00  -2.0 2.12e-01    -  5.27e-01 4.68e-01f  1
  79  2.4077170e+02 1.06e-03 1.44e+01  -2.0 1.98e-01    -  1.82e-01 3.93e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  2.3948880e+02 4.06e-04 1.12e+01  -2.0 3.42e-02    -  1.00e+00 6.02e-01f  1
  81  2.3940468e+02 4.68e-05 1.57e+00  -2.0 2.54e-02    -  1.00e+00 1.00e+00f  1
  82  2.2210172e+02 1.29e-04 3.83e+00  -2.4 1.10e-01    -  1.00e+00 6.69e-01f  1
  83  2.1045934e+02 2.76e-03 1.43e+01  -2.6 6.77e-01    -  1.00e+00 5.82e-01f  1
  84  3.1256470e+02 8.93e-03 3.17e+01  -1.6 1.37e+00    -  4.32e-01 4.29e-01f  1
  85  2.5117766e+02 4.33e-03 1.12e+01  -2.0 2.53e-01    -  6.52e-01 5.89e-01f  1
  86  2.4168132e+02 3.47e-03 8.99e+00  -2.0 2.97e-01    -  6.16e-01 2.56e-01f  1
  87  2.4704049e+02 2.31e-03 1.68e+01  -2.0 1.35e-01    -  4.39e-01 1.00e+00h  1
  88  2.3207077e+02 1.23e-03 5.73e+00  -2.0 1.06e-01    -  1.00e+00 7.40e-01f  1
  89  2.3110126e+02 5.03e-04 3.02e+00  -2.0 5.51e-02    -  7.05e-01 6.17e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  2.3150985e+02 5.52e-05 1.00e+00  -2.0 2.16e-02    -  1.00e+00 1.00e+00f  1
  91  2.2226414e+02 3.68e-05 8.63e+00  -2.6 5.42e-02    -  1.00e+00 4.81e-01f  1
  92  2.1500036e+02 4.85e-05 2.23e+01  -2.8 1.47e-01    -  9.99e-01 3.08e-01f  1
  93  2.1183420e+02 5.31e-05 1.22e+01  -2.8 2.32e-01    -  1.00e+00 1.02e-01f  1
  94  2.2094360e+02 3.42e-04 4.80e+00  -2.1 1.25e-01    -  9.17e-01 1.00e+00f  1
  95  2.1636137e+02 1.13e-04 6.50e+00  -2.2 2.71e-01    -  1.00e+00 7.89e-01F  1
  96  2.1450457e+02 1.05e-03 9.70e+00  -2.2 7.03e-01    -  7.78e-01 2.70e-01f  1
  97  2.0915804e+02 6.59e-04 9.34e+00  -2.3 1.04e-01    -  3.82e-01 4.18e-01f  1
  98  2.0602111e+02 2.51e-04 5.07e+00  -2.3 2.98e-02    -  7.23e-01 6.00e-01f  1
  99  2.0216084e+02 8.37e-05 4.83e+00  -2.4 6.54e-02    -  1.00e+00 7.59e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  1.9922754e+02 5.98e-05 8.54e+00  -2.6 3.00e-01    -  1.00e+00 2.03e-01f  1
 101  2.0498866e+02 1.25e-03 1.21e+01  -2.2 3.25e-01    -  6.98e-01 7.64e-01f  1
 102  2.0201898e+02 9.81e-04 1.47e+01  -2.4 9.79e-01    -  3.50e-01 2.59e-01f  1
 103  1.9912896e+02 7.27e-04 1.39e+01  -2.4 1.57e+00    -  2.94e-01 1.03e-01f  1
 104  1.9438787e+02 6.96e-04 1.56e+01  -4.0 4.20e-01    -  2.81e-01 2.37e-01f  1
 105  1.8839708e+02 3.86e-04 1.05e+01  -2.7 1.32e-01    -  4.97e-01 4.96e-01f  1
 106  1.8742762e+02 3.01e-04 1.06e+01  -2.5 6.55e-02    -  7.47e-01 2.27e-01f  1
 107  1.8654154e+02 1.06e-04 5.89e+00  -2.5 3.52e-02    -  9.20e-01 6.31e-01f  1
 108  1.8311310e+02 1.74e-04 6.38e+00  -2.7 1.06e-01    -  1.00e+00 6.36e-01f  1
 109  1.8132848e+02 1.79e-04 8.07e+00  -2.7 3.35e-01    -  1.00e+00 3.90e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.9062711e+02 2.61e-03 1.35e+01  -2.2 7.58e-01    -  3.08e-01 4.30e-01f  1
 111  1.8878169e+02 1.67e-03 1.28e+01  -2.5 5.07e-01    -  5.30e-01 2.92e-01f  1
 112  1.8456996e+02 1.22e-03 7.91e+00  -2.5 9.52e-02    -  2.75e-01 3.33e-01f  1
 113  1.8182342e+02 6.65e-04 5.41e+00  -2.5 7.55e-02    -  3.91e-01 4.35e-01f  1
 114  1.8030921e+02 2.61e-04 5.20e+00  -2.5 6.57e-02    -  8.27e-01 5.91e-01f  1
 115  1.7559733e+02 1.37e-04 6.55e+00  -3.0 1.33e-01    -  1.00e+00 5.77e-01f  1
 116  1.7841535e+02 1.88e-04 7.57e+00  -2.5 1.35e-01    -  1.00e+00 5.00e-01f  2
 117  1.7745612e+02 1.07e-04 6.12e+00  -2.6 9.85e-02    -  1.00e+00 5.00e-01f  2
 118  1.7357806e+02 7.48e-05 7.46e+00  -3.1 1.26e-01    -  1.00e+00 4.88e-01f  1
 119  1.7231890e+02 1.12e-04 1.56e+01  -3.0 1.15e-01    -  1.00e+00 3.07e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.7550272e+02 8.83e-05 2.55e+00  -2.7 9.11e-02    -  1.00e+00 1.00e+00f  1
 121  1.7377178e+02 1.90e-04 6.42e+00  -2.7 1.72e-01    -  1.00e+00 8.62e-01f  1
 122  1.7337847e+02 1.68e-04 6.57e+00  -2.7 2.06e-01    -  3.88e-01 3.30e-01f  1
 123  1.7214631e+02 9.56e-05 5.69e+00  -2.7 4.43e-02    -  2.57e-01 9.89e-01f  1
 124  1.7603190e+02 7.88e-05 4.48e+00  -2.5 7.86e-02    -  1.00e+00 7.29e-01f  1
 125  1.7521905e+02 3.48e-05 3.82e+00  -2.6 6.83e-02    -  1.00e+00 5.00e-01f  2
 126  1.7178404e+02 3.78e-04 7.74e+00  -2.8 1.67e-01    -  1.00e+00 1.00e+00f  1
 127  1.7268222e+02 3.27e-04 1.54e+01  -2.5 5.32e-01    -  1.00e+00 1.64e-01f  3
 128  1.7199669e+02 2.05e-04 8.59e+00  -2.7 1.31e-01    -  5.63e-01 3.70e-01f  1
 129  1.6959168e+02 1.82e-04 8.14e+00  -4.0 1.94e-01    -  3.01e-01 2.35e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.6835004e+02 1.76e-04 8.89e+00  -3.0 2.66e-01    -  8.62e-01 4.20e-01f  2
 131  1.8327468e+02 5.50e-04 6.58e+00  -2.1 5.09e-01    -  4.57e-01 4.00e-01f  1
 132  1.8589977e+02 2.10e-03 8.32e+00  -2.5 3.20e-01    -  6.92e-01 8.43e-01h  1
 133  1.7874086e+02 8.84e-04 6.65e+00  -2.5 8.47e-02    -  8.89e-01 5.20e-01f  1
 134  1.7733654e+02 6.19e-04 1.52e+01  -2.5 8.07e-02    -  1.00e+00 3.12e-01f  1
 135  1.7669915e+02 8.98e-05 2.88e+00  -2.5 6.98e-02    -  1.00e+00 1.00e+00f  1
 136  1.7650605e+02 1.71e-05 2.73e+00  -2.5 1.83e-02    -  1.00e+00 1.00e+00f  1
 137  1.7157064e+02 3.86e-05 2.79e+00  -2.7 5.25e-02    -  1.00e+00 7.46e-01f  1
 138  1.7770201e+02 6.92e-05 2.24e+00  -2.4 7.29e-02    -  1.00e+00 1.00e+00f  1
 139  1.7478730e+02 1.30e-04 3.16e+00  -2.5 4.93e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.7350543e+02 4.37e-05 1.45e+00  -2.5 4.22e-02    -  1.00e+00 1.00e+00f  1
 141  1.6956903e+02 2.73e-05 6.02e+00  -2.9 7.53e-02    -  1.00e+00 5.71e-01f  1
 142  1.6440411e+02 1.65e-04 4.25e+00  -3.3 1.43e-01    -  1.00e+00 7.47e-01f  1
 143  1.6291125e+02 7.87e-05 1.38e+01  -3.4 1.21e-01    -  1.00e+00 3.97e-01f  1
 144  1.6431642e+02 8.39e-05 4.23e+00  -2.9 7.73e-02    -  7.05e-01 6.66e-01f  1
 145  1.6326109e+02 6.17e-05 1.60e+01  -3.5 2.57e-02    -  1.00e+00 2.95e-01f  1
 146  1.6202587e+02 3.72e-05 1.26e+01  -3.5 3.13e-02    -  1.00e+00 4.28e-01f  1
 147  1.6054347e+02 1.71e-05 1.71e+00  -3.7 2.10e-02    -  1.00e+00 8.68e-01f  1
 148  1.6001091e+02 9.27e-06 5.77e+00  -4.0 3.75e-02    -  1.00e+00 5.39e-01f  1
 149  1.5999585e+02 1.47e-05 4.22e+00  -3.6 5.80e-02    -  7.82e-01 3.85e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.5966746e+02 7.63e-06 3.20e+00  -4.0 3.06e-02    -  1.00e+00 5.48e-01f  1
 151  1.5953699e+02 3.10e-05 3.27e+00  -3.9 1.15e-01    -  6.46e-01 3.85e-01f  1
 152  1.5943605e+02 2.65e-05 5.42e+00  -4.0 5.25e-02    -  5.46e-01 1.48e-01f  1
 153  1.5927340e+02 3.32e-05 5.15e+00  -4.0 6.69e-02    -  1.00e+00 5.91e-01f  1
 154  1.5918808e+02 3.03e-05 5.40e+00  -4.0 8.93e-02    -  6.56e-01 1.26e-01f  1
 155  1.5909574e+02 7.65e-06 2.28e+00  -4.0 2.71e-02    -  5.80e-01 5.75e-01f  1
 156  1.5903340e+02 4.61e-06 1.98e+00  -4.0 1.60e-02    -  6.07e-01 4.23e-01f  1
 157  1.5935507e+02 3.76e-06 4.32e-01  -3.7 5.70e-03    -  1.00e+00 1.00e+00f  1
 158  1.5903423e+02 5.65e-06 1.45e+00  -4.0 2.15e-02    -  1.00e+00 8.27e-01f  1
 159  1.6203365e+02 1.29e-04 3.83e+00  -3.2 7.45e-02    -  7.53e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.6158629e+02 8.39e-05 8.60e+00  -3.3 8.28e-02    -  1.00e+00 3.21e-01f  2
 161  1.6103269e+02 8.55e-05 4.06e+00  -3.3 9.25e-02    -  6.39e-01 6.13e-01F  1
 162  1.6089113e+02 2.70e-05 3.09e+00  -3.3 3.34e-02    -  9.09e-01 9.41e-01f  1
 163  1.6058565e+02 2.67e-05 5.85e-01  -3.3 1.29e-02    -  1.00e+00 1.00e+00f  1
 164  1.6057625e+02 2.09e-06 5.69e-01  -3.3 1.18e-02    -  1.00e+00 1.00e+00h  1
 165  1.5933720e+02 3.53e-05 4.20e+00  -3.8 5.87e-02    -  1.00e+00 8.72e-01f  1
 166  1.5904564e+02 1.03e-04 7.42e+00  -3.8 6.49e-02    -  5.44e-01 7.44e-01f  1
 167  1.5901120e+02 4.58e-05 5.98e+00  -3.8 4.33e-02    -  4.78e-01 4.74e-01f  2
 168  1.5865457e+02 1.15e-05 3.18e+00  -4.0 1.52e-02    -  8.58e-01 6.53e-01f  1
 169  1.5849612e+02 4.25e-06 1.62e+00  -4.0 3.00e-02    -  1.00e+00 7.36e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.5847588e+02 3.51e-05 3.33e+00  -4.0 2.40e-01    -  4.66e-01 3.83e-01f  1
 171  1.5876900e+02 8.09e-05 1.55e+01  -3.4 5.99e-01    -  6.93e-01 1.68e-01f  1
 172  1.5861543e+02 1.39e-04 1.32e+01  -3.7 6.08e-01    -  2.85e-01 2.03e-01f  2
 173  1.5852477e+02 1.42e-04 1.14e+01  -3.7 1.79e+00    -  2.34e-01 5.48e-02f  2
 174  1.5840422e+02 2.20e-04 1.62e+01  -3.7 7.53e-01    -  3.86e-01 1.77e-01f  1
 175  1.5828808e+02 1.84e-04 1.71e+01  -3.4 3.33e-01    -  4.81e-01 6.28e-02f  1
 176  1.6088412e+02 2.60e-04 1.63e+01  -2.8 2.11e-01    -  4.88e-01 3.05e-01f  1
 177  1.6071072e+02 1.86e-04 4.41e+00  -3.2 4.06e-02    -  6.91e-01 8.53e-01f  1
 178  1.5973592e+02 7.20e-05 2.33e+00  -3.2 2.99e-02    -  6.63e-01 5.84e-01f  1
 179  1.5963463e+02 1.44e-05 8.85e-01  -3.2 1.67e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.5965974e+02 1.88e-06 4.61e-01  -3.2 9.37e-03    -  1.00e+00 1.00e+00f  1
 181  1.5828282e+02 5.34e-06 1.72e+00  -3.7 1.50e-02    -  1.00e+00 8.07e-01f  1
 182  1.5787461e+02 2.51e-05 1.97e+00  -3.7 4.72e-02    -  1.00e+00 6.06e-01f  1
 183  1.5742946e+02 1.52e-05 2.19e+00  -3.8 3.10e-02    -  1.00e+00 7.14e-01f  1
 184  1.5721308e+02 9.42e-06 3.93e+00  -4.0 1.76e-02    -  1.00e+00 5.74e-01f  1
 185  1.5703535e+02 2.49e-06 5.62e-01  -4.0 6.47e-03    -  1.00e+00 8.52e-01f  1
 186  1.5699543e+02 1.20e-06 1.80e-01  -4.0 5.88e-03    -  1.00e+00 1.00e+00h  1
 187  1.5697040e+02 7.45e-06 1.29e+00  -4.0 3.54e-02    -  9.98e-01 7.49e-01f  1
 188  1.5694444e+02 6.83e-06 3.17e+00  -4.0 9.27e-02    -  8.93e-01 2.57e-01f  2
 189  1.5692226e+02 1.23e-05 3.51e+00  -4.0 1.01e-01    -  1.00e+00 3.66e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  1.5708658e+02 2.34e-05 3.62e+00  -3.7 2.01e-01    -  6.26e-01 2.85e-01f  2
 191  1.5695558e+02 1.21e-05 2.05e+00  -4.0 2.42e-02    -  1.00e+00 8.95e-01f  1
 192  1.5688108e+02 3.72e-06 3.38e+00  -4.0 1.05e-02    -  1.00e+00 7.33e-01f  1
 193  1.5681575e+02 2.48e-06 2.27e-01  -4.0 1.97e-02    -  1.00e+00 1.00e+00f  1
 194  1.5750131e+02 5.45e-05 2.24e+00  -3.6 8.38e-02    -  9.97e-01 1.00e+00f  1
 195  1.5738387e+02 8.06e-05 6.85e+00  -3.7 2.26e-01    -  5.18e-01 8.00e-01f  1
 196  1.5726395e+02 1.08e-04 1.07e+01  -3.7 1.64e+00    -  2.34e-01 9.13e-02f  1
 197  1.5719000e+02 1.05e-04 1.14e+01  -3.7 7.69e-01    -  5.49e-01 7.53e-02f  2
 198  1.5714535e+02 5.35e-05 1.06e+01  -3.7 1.14e-01    -  1.00e+00 3.56e-01f  1
 199  1.5682498e+02 1.88e-05 1.02e+01  -3.7 2.39e-02    -  1.31e-01 5.90e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  1.5669642e+02 1.38e-05 1.81e+00  -3.7 1.10e-02    -  8.21e-01 1.00e+00f  1
 201  1.5631825e+02 2.42e-06 4.88e-01  -4.0 2.16e-02    -  1.00e+00 9.52e-01f  1
 202  1.5648643e+02 6.51e-06 5.44e+00  -3.7 1.75e-02    -  7.67e-01 5.00e-01f  2
 203  1.5633629e+02 3.38e-06 3.76e-01  -3.9 8.31e-03    -  1.00e+00 1.00e+00f  1
 204  1.5620160e+02 1.52e-06 6.94e-01  -4.0 8.58e-03    -  1.00e+00 8.50e-01f  1
 205  1.5614589e+02 1.63e-06 4.89e-01  -4.0 9.98e-03    -  1.00e+00 1.00e+00f  1
 206  1.5650233e+02 3.76e-05 1.77e+00  -3.7 6.02e-02    -  8.77e-01 6.78e-01f  1
 207  1.5642328e+02 2.82e-05 5.37e+00  -3.9 4.01e-02    -  1.00e+00 2.50e-01f  3
 208  1.5623579e+02 2.30e-05 1.23e+00  -3.9 1.48e-02    -  9.54e-01 8.14e-01f  1
 209  1.5621783e+02 1.59e-06 3.44e-01  -3.9 4.12e-03    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  1.5620714e+02 1.43e-06 2.29e-01  -3.9 6.94e-03    -  1.00e+00 1.00e+00h  1
 211  1.5613809e+02 1.49e-06 1.61e+00  -4.0 2.13e-02    -  1.00e+00 5.00e-01f  2
 212  1.5605524e+02 8.72e-06 1.57e+00  -4.0 2.82e-02    -  1.00e+00 1.00e+00f  1
 213  1.5618810e+02 1.69e-05 4.22e+00  -3.7 1.62e-01    -  9.33e-01 2.50e-01f  3
 214  1.5616545e+02 1.18e-05 4.14e+00  -3.9 3.38e-02    -  1.00e+00 2.26e-01f  2
 215  1.5612792e+02 7.91e-06 6.85e-01  -3.9 2.48e-02    -  1.00e+00 1.00e+00f  1
