This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    26341
Number of nonzeros in inequality constraint Jacobian.:     5704
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     9060
                     variables with only lower bounds:     2091
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:     7191
Total number of inequality constraints...............:     1636
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     1636

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
   0  1.9700912e+03 4.96e+01 2.35e+00   0.0 0.00e+00    -  0.00e+00 0.00e+00   0
   1  2.6541180e+03 4.61e+01 7.19e+00   0.0 6.32e+00    -  9.83e-03 7.14e-02f  1
   2  9.9257922e+03 3.84e+01 3.76e+01   0.4 2.23e+01    -  4.12e-02 1.66e-01f  1
   3  1.4931451e+04 2.62e+01 5.57e+01   0.2 6.41e+00    -  2.59e-01 3.19e-01f  1
   4  1.4475761e+04 1.69e+01 7.33e+01  -0.3 7.44e+00    -  3.69e-01 3.54e-01f  1
   5  6.3481063e+04 1.11e+01 4.77e+02   0.9 4.25e+01    -  1.20e-01 3.17e-01f  1
   6  6.9584365e+04 1.42e+01 1.89e+02   0.3 6.98e+00    -  7.86e-01 9.90e-01f  1
   7  6.3527120e+04 6.20e+00 1.81e+04   0.3 2.30e+00    -  6.68e-01 8.68e-01f  1
   8  8.0429613e+04 1.97e+00 2.07e+05   0.5 4.08e+00    -  6.56e-01 8.62e-01f  1
   9  3.1734192e+04 5.67e+00 3.55e+04  -0.5 1.44e+01    -  9.03e-01 7.91e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  10  2.8309128e+04 7.88e+00 1.24e+06  -0.2 4.63e+00    -  6.21e-01 4.40e-01f  2
  11  3.9158481e+04 4.20e+00 1.04e+07   0.1 2.53e+00    -  4.40e-01 1.00e+00f  1
  12  1.9527947e+04 2.50e+00 1.05e+05  -0.6 5.62e+00    -  1.00e+00 7.35e-01f  1
  13  2.3404414e+04 4.43e+00 2.15e+07  -0.1 3.79e+00    -  2.00e-01 6.29e-01f  1
  14  1.5109713e+04 2.83e+00 4.49e+06  -0.4 2.25e+00    -  4.33e-01 1.00e+00f  1
  15  1.4278134e+04 1.17e+00 1.58e+06  -0.4 1.02e+00    -  6.05e-01 6.83e-01f  1
  16  1.3677823e+04 2.07e-01 2.97e+05  -0.4 7.40e-01    -  7.52e-01 8.34e-01f  1
  17  1.0628222e+04 1.43e-01 1.98e+07  -1.1 2.26e+00    -  1.00e+00 3.44e-01f  1
  18  8.2284309e+03 8.20e-01 9.90e+06  -0.9 2.99e+00    -  1.00e+00 4.17e-01f  1
  19  4.5127075e+03 6.35e-01 3.67e+06  -1.2 9.86e-01    -  1.00e+00 7.65e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  3.8974332e+03 5.70e-01 2.07e+06  -1.3 1.43e+00    -  1.00e+00 5.15e-01f  1
  21  2.9910676e+03 2.71e-01 3.12e+06  -1.9 6.72e-01    -  1.00e+00 5.01e-01f  1
  22  2.3818096e+03 3.14e-01 7.98e+05  -1.8 2.18e+00    -  1.00e+00 7.12e-01f  1
  23  2.5926811e+03 1.87e-01 2.62e+05  -1.4 2.32e+00    -  6.83e-01 4.43e-01f  1
  24  2.9082475e+03 1.29e-01 1.00e+06  -1.2 1.28e+00    -  8.40e-01 4.98e-01f  1
  25  2.4670404e+03 7.26e-02 4.39e+00  -1.5 8.48e-01    -  1.00e+00 1.00e+00f  1
  26  2.3895549e+03 1.64e-01 2.03e+03  -1.5 4.31e+00    -  5.86e-01 3.08e-01f  1
  27  2.7524521e+03 1.86e-01 1.29e+06  -1.2 4.49e+00    -  9.55e-01 4.77e-01f  1
  28  2.5447175e+03 1.83e-01 6.04e+05  -1.4 1.84e+00    -  5.47e-01 5.82e-01f  1
  29  2.2775253e+03 1.51e-01 4.51e+05  -1.4 1.40e+00    -  4.77e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  3.2600941e+03 2.30e-01 1.21e+05  -1.1 1.13e+00    -  9.58e-01 1.00e+00f  1
  31  2.7569609e+03 8.90e-02 1.10e+05  -1.2 7.43e-01    -  9.14e-01 1.00e+00f  1
  32  1.9859052e+03 1.55e-01 5.40e+00  -1.4 9.48e-01    -  1.00e+00 1.00e+00f  1
  33  1.3948391e+03 1.64e-01 5.61e+05  -1.9 1.68e+00    -  9.93e-01 7.60e-01f  1
  34  1.6065942e+03 1.79e-01 2.81e+05  -1.5 1.02e+00    -  1.00e+00 7.58e-01f  1
  35  1.2662252e+03 5.94e-02 5.32e+05  -1.9 6.11e-01    -  1.00e+00 6.67e-01f  1
  36  1.1929877e+03 7.09e-02 1.94e+05  -1.9 1.12e+00    -  9.30e-01 4.80e-01f  1
  37  9.4701824e+02 1.71e-02 2.37e+05  -2.3 6.85e-01    -  1.00e+00 7.56e-01f  1
  38  1.6882530e+03 1.74e-01 5.25e+05  -1.4 2.73e+00    -  4.65e-01 5.88e-01f  1
  39  1.6276529e+03 1.54e-01 4.57e+05  -1.7 1.31e+00    -  4.40e-02 1.19e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  1.4145989e+03 9.98e-02 2.12e+05  -1.7 1.13e+00    -  5.46e-01 5.38e-01f  1
  41  1.3576735e+03 6.21e-02 1.31e+05  -1.7 7.96e-01    -  2.68e-01 3.68e-01f  1
  42  1.2837042e+03 1.55e-02 6.28e+03  -1.7 4.60e-01    -  8.66e-01 9.40e-01f  1
  43  1.0963220e+03 9.50e-03 9.28e+05  -2.2 6.72e-01    -  1.00e+00 3.87e-01f  1
  44  9.4912903e+02 2.81e-02 5.89e+05  -2.4 1.13e+00    -  1.00e+00 4.52e-01f  1
  45  8.7728883e+02 1.88e-02 1.68e+05  -2.2 9.01e-01    -  1.00e+00 5.48e-01f  1
