This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    30501
Number of nonzeros in inequality constraint Jacobian.:     6600
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:    10484
                     variables with only lower bounds:     2419
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:     8319
Total number of inequality constraints...............:     1892
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     1892

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  23  4.5560487e+03 1.35e-01 2.20e+07  -1.2 2.68e-01    -  7.97e-01 3.05e-01f  1
  24  4.0211388e+03 9.58e-02 1.14e+07  -0.9 4.79e-01    -  7.75e-01 4.77e-01f  1
  25  3.6206699e+03 5.03e-02 1.98e+06  -0.7 2.86e-01    -  8.98e-01 7.79e-01f  1
  26  3.3123931e+03 3.27e-02 2.95e+06  -1.1 2.14e-01    -  1.00e+00 7.45e-01f  1
  27  3.1248133e+03 2.11e-02 4.21e+06  -1.4 3.38e-01    -  1.00e+00 3.95e-01f  1
  28  3.2660824e+03 2.44e-02 4.17e+06  -0.7 6.03e-01    -  5.27e-01 7.35e-01f  1
  29  3.0662923e+03 3.82e-02 6.16e+05  -1.0 4.14e-01    -  5.76e-01 8.01e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  2.8842622e+03 1.63e-02 3.36e+06  -1.3 2.57e-01    -  1.00e+00 4.66e-01f  1
  31  2.7255866e+03 1.44e-02 4.07e+06  -1.8 4.36e-01    -  1.00e+00 4.17e-01f  1
  32  2.8999528e+03 2.14e-02 2.23e+06  -0.9 5.95e-01    -  5.61e-01 6.31e-01f  1
  33  2.7358067e+03 1.07e-02 8.35e+05  -1.2 2.59e-01    -  9.99e-01 6.98e-01f  1
  34  2.8331540e+03 1.89e-02 7.67e+05  -0.9 2.14e-01    -  7.93e-01 6.21e-01f  1
  35  2.7501789e+03 4.89e-03 3.43e+00  -1.0 1.92e-01    -  1.00e+00 1.00e+00f  1
  36  2.6428562e+03 2.58e-03 1.13e+06  -1.2 4.42e-01    -  9.79e-01 6.51e-01f  1
  37  2.5327442e+03 3.53e-03 1.94e+06  -1.5 6.84e-01    -  1.00e+00 4.79e-01f  1
  38  2.5225696e+03 5.40e-03 1.09e+05  -1.1 2.30e+00    -  4.93e-01 1.90e-01f  1
  39  2.5188570e+03 1.21e-02 6.44e+04  -1.2 1.10e+00    -  4.67e-01 3.42e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  2.4682573e+03 1.69e-02 6.17e+05  -1.8 6.79e-01    -  6.15e-01 4.74e-01f  1
  41  2.3841168e+03 1.86e-02 2.77e+05  -1.4 2.85e-01    -  4.49e-01 6.54e-01f  1
  42  2.3917989e+03 1.32e-02 6.01e+05  -1.2 2.08e-01    -  5.70e-01 2.99e-01f  1
  43  2.3498343e+03 8.65e-03 1.87e+06  -1.8 2.51e-01    -  9.97e-01 3.46e-01f  1
  44  2.9521720e+03 6.10e-02 5.68e+06  -0.8 1.51e+00    -  1.31e-01 4.51e-01f  1
  45  2.7545033e+03 4.93e-02 3.31e+06  -1.3 7.56e-01    -  7.79e-01 2.24e-01f  1
  46  2.6745528e+03 4.56e-02 2.84e+06  -1.3 8.18e-01    -  4.87e-01 8.85e-02f  1
  47  2.5083269e+03 3.34e-02 1.93e+06  -1.3 8.55e-01    -  7.40e-01 2.87e-01f  1
  48  2.4221071e+03 3.18e-02 1.65e+06  -1.3 2.10e+00    -  1.36e-01 1.44e-01f  1
  49  2.3555933e+03 2.01e-02 1.07e+06  -1.3 1.09e+00    -  5.90e-01 3.40e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  2.2776048e+03 1.68e-02 6.59e+05  -1.3 1.56e+00    -  4.58e-01 3.86e-01f  1
  51  2.3814097e+03 2.83e-02 1.29e+06  -0.6 3.32e+00    -  2.78e-01 1.77e-01f  1
  52  2.3436294e+03 2.65e-02 1.43e+05  -1.1 2.07e+00    -  5.04e-01 1.14e-01f  1
  53  2.3200717e+03 2.81e-02 1.90e+05  -1.1 2.08e+00    -  3.53e-01 4.40e-01H  1
  54  2.2426095e+03 2.64e-02 1.34e+05  -1.1 2.16e+00    -  4.92e-01 1.29e-01f  1
  55  3.4342507e+03 5.06e-02 1.17e+07  -0.5 6.43e-01    -  4.73e-01 1.00e+00f  1
  56  3.3373953e+03 1.54e-01 6.15e+05  -0.7 4.54e-01    -  1.00e+00 9.31e-01h  1
  57  2.5678069e+03 1.43e-01 1.06e+01  -0.7 3.60e-01    -  5.00e-01 1.00e+00f  1
  58  2.2643054e+03 5.61e-02 5.99e+06  -1.4 2.06e-01    -  9.27e-01 5.84e-01f  1
  59  2.0177091e+03 1.84e-02 2.23e+06  -1.4 3.82e-01    -  8.95e-01 6.75e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.9134770e+03 2.55e-02 1.61e+06  -1.6 4.68e-01    -  1.00e+00 6.31e-01f  1
  61  1.8726067e+03 2.66e-02 3.47e+05  -1.5 2.21e-01    -  7.00e-01 8.67e-01f  1
  62  1.8146159e+03 1.49e-02 1.69e+06  -2.3 1.07e-01    -  1.00e+00 3.99e-01f  1
  63  1.7706172e+03 7.24e-03 8.66e+05  -2.3 1.72e-01    -  7.92e-01 4.75e-01f  1
  64  1.7626403e+03 5.84e-03 1.77e+05  -1.8 4.32e-01    -  6.62e-01 2.41e-01f  1
  65  1.7457297e+03 4.23e-03 5.07e+05  -2.2 1.10e+00    -  7.37e-01 1.85e-01f  1
  66  1.7385425e+03 7.63e-03 3.02e+05  -1.6 2.88e+00    -  2.41e-01 1.69e-01f  1
  67  1.7301754e+03 7.49e-03 3.39e+05  -1.4 7.32e+00    -  2.86e-01 8.12e-02f  1
  68  1.7152357e+03 2.75e-02 2.13e+05  -1.8 8.49e+00    -  2.52e-01 1.10e-01f  1
  69  1.7027274e+03 2.64e-02 7.30e+02  -2.1 5.73e+00    -  2.42e-01 3.58e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.7294199e+03 2.13e-02 6.15e+05  -1.2 8.48e+00    -  2.73e-01 1.30e-01f  1
  71  1.7206138e+03 3.42e-02 4.61e+05  -1.7 1.06e+01    -  2.15e-01 1.17e-01f  1
  72  1.7052787e+03 2.74e-02 3.61e+05  -1.7 1.83e+00    -  2.10e-01 1.94e-01f  1
  73  1.6555589e+03 2.86e-02 2.88e+05  -1.7 3.78e-01    -  3.47e-01 6.76e-01f  1
  74  1.6418868e+03 2.50e-02 9.41e+04  -4.0 4.97e-01    -  2.78e-01 1.29e-01f  1
  75  1.7460834e+03 6.41e-03 3.53e+05  -1.5 1.11e+00    -  7.30e-01 1.00e+00H  1
  76  1.7158118e+03 3.97e-02 2.13e+05  -1.6 1.03e+00    -  5.05e-01 4.53e-01f  2
  77  1.6453713e+03 1.87e-02 7.33e+04  -1.6 1.26e+00    -  3.00e-01 4.91e-01f  1
  78  1.6845453e+03 1.43e-02 5.66e+04  -1.6 1.53e+00    -  6.57e-01 5.01e-01H  1
  79  1.6818185e+03 2.17e-02 3.15e+03  -1.6 4.36e-01    -  8.55e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  1.7202264e+03 2.25e-02 7.28e+05  -1.4 6.67e-01    -  5.91e-01 1.00e+00f  1
  81  1.7423960e+03 2.46e-02 1.29e+05  -1.5 5.72e-01    -  5.79e-01 7.44e-01h  1
  82  1.6445490e+03 2.38e-02 5.05e+00  -1.5 5.13e-01    -  1.00e+00 1.00e+00f  1
  83  1.6357618e+03 1.36e-02 1.51e+05  -1.7 5.02e-01    -  6.15e-01 7.61e-01h  1
  84  1.5837043e+03 1.12e-02 5.22e+05  -2.1 1.30e-01    -  1.00e+00 6.45e-01f  1
  85  1.5663207e+03 6.41e-03 2.95e+05  -2.1 1.76e-01    -  5.98e-01 4.26e-01f  1
  86  1.5496694e+03 3.12e-03 2.93e+05  -2.4 1.12e-01    -  1.00e+00 5.23e-01f  1
  87  1.5354963e+03 2.13e-03 2.63e+05  -2.6 4.50e-01    -  5.81e-01 2.73e-01f  1
  88  1.5264789e+03 1.70e-03 1.73e+05  -2.4 7.68e-01    -  5.41e-01 2.05e-01f  1
  89  1.5153133e+03 2.62e-03 1.25e+05  -2.0 2.09e+00    -  2.24e-01 1.98e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  1.5090568e+03 3.12e-03 1.11e+05  -1.7 9.96e+00    -  1.68e-01 2.09e-02f  1
  91  1.4983629e+03 6.18e-03 2.06e+05  -1.9 1.10e+01    -  2.32e-01 4.81e-02f  1
  92  1.4759812e+03 1.70e-02 9.49e+04  -3.0 1.11e+01    -  2.04e-01 8.58e-02f  1
  93  1.4578500e+03 1.62e-02 5.45e+05  -1.4 2.10e+01    -  1.79e-01 3.08e-02f  1
  94  1.4525844e+03 1.85e-02 6.59e+05  -1.5 4.77e+01    -  8.13e-02 1.51e-02f  2
  95  1.4430540e+03 1.62e-02 6.19e+05  -4.0 5.18e+00    -  7.20e-02 8.14e-02f  2
  96  1.4288011e+03 1.30e-02 4.07e+05  -3.6 1.51e+00    -  2.39e-01 1.47e-01f  1
  97  1.4311808e+03 4.96e-03 1.18e+05  -1.7 9.07e-01    -  3.14e-01 4.43e-01f  1
  98  1.4771378e+03 2.14e-02 1.11e+05  -1.5 7.20e-01    -  4.21e-01 3.95e-01f  2
  99  1.4383797e+03 1.28e-02 4.28e+04  -1.8 7.22e-02    -  1.00e+00 8.75e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  1.4305317e+03 6.47e-04 1.70e+00  -1.8 7.62e-02    -  1.00e+00 1.00e+00f  1
 101  1.4086900e+03 1.15e-04 1.24e+05  -2.2 6.75e-02    -  9.97e-01 8.46e-01f  1
 102  1.3962345e+03 8.81e-04 4.60e+04  -2.2 6.01e-01    -  1.00e+00 5.07e-01f  1
 103  1.3941324e+03 5.23e-03 5.27e+02  -1.9 7.29e+00    -  1.70e-01 1.04e-01f  1
 104  1.3910957e+03 6.01e-03 7.12e+05  -1.4 1.02e+01    -  2.35e-01 2.59e-02f  1
 105  1.3730582e+03 1.21e-02 6.56e+05  -2.6 2.73e+01    -  5.77e-02 3.50e-02f  1
 106  1.3749894e+03 3.87e-02 2.21e+06  -0.9 5.62e+01    -  1.71e-01 3.27e-02f  1
 107  1.3655421e+03 3.26e-02 2.07e+06  -1.8 2.25e+01    -  7.04e-02 3.15e-02f  1
 108  1.3605773e+03 8.77e-02 1.68e+06  -3.6 1.16e+01    -  1.69e-01 1.39e-01f  1
 109  1.5059719e+03 5.28e-02 2.81e+05  -0.9 3.47e+00    -  9.94e-02 2.10e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.4666582e+03 2.51e-02 2.83e+05  -1.5 8.60e-01    -  3.70e-01 5.59e-01f  1
 111  1.3677105e+03 2.43e-02 1.15e+05  -1.5 7.91e-01    -  5.80e-01 5.64e-01f  1
 112  1.3894489e+03 8.77e-03 5.23e+04  -1.5 8.31e-01    -  5.32e-01 8.42e-01H  1
 113  1.3481193e+03 4.10e-02 8.15e+04  -1.7 5.01e-01    -  1.00e+00 9.14e-01f  1
 114  1.2960145e+03 3.66e-02 3.03e+04  -1.7 9.96e-01    -  6.46e-01 6.25e-01f  1
 115  1.3044263e+03 2.47e-02 8.03e+05  -1.4 1.76e+00    -  7.05e-01 1.84e-01f  2
 116  1.2683254e+03 1.32e-02 1.03e+06  -2.3 1.91e-01    -  1.00e+00 4.51e-01f  1
 117  1.2597729e+03 6.17e-03 3.66e+04  -1.7 2.10e-01    -  9.37e-01 5.77e-01f  1
 118  1.2340004e+03 3.22e-03 6.57e+05  -2.4 3.39e-01    -  1.00e+00 4.89e-01f  1
 119  1.2140834e+03 2.00e-03 5.59e+05  -2.7 9.01e-01    -  6.32e-01 2.53e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.2068305e+03 2.55e-03 4.25e+05  -1.7 2.21e+00    -  1.72e-01 1.33e-01f  1
 121  1.2030240e+03 1.39e-02 1.85e+05  -1.7 5.55e+00    -  2.56e-01 9.62e-02f  1
 122  1.2041520e+03 1.61e-02 2.88e+05  -1.7 2.64e+00    -  5.08e-01 1.78e-01f  1
 123  1.1893329e+03 9.93e-03 2.35e+05  -2.0 4.30e+00    -  1.46e-01 7.38e-02f  1
 124  1.1944469e+03 7.35e-03 4.97e+05  -1.6 2.31e+00    -  4.38e-01 1.37e-01f  1
 125  1.1895020e+03 6.21e-03 1.77e+05  -2.0 6.59e-01    -  7.87e-01 2.04e-01f  2
 126  1.2214184e+03 3.42e-03 1.13e+06  -1.5 2.18e-01    -  3.46e-01 1.00e+00f  1
 127  1.2095342e+03 1.63e-03 1.39e+05  -1.7 2.55e-01    -  1.00e+00 8.69e-01H  1
 128  1.1738747e+03 1.46e-03 6.78e+05  -2.3 2.12e-01    -  1.00e+00 5.08e-01f  1
 129  1.1546265e+03 1.38e-03 7.67e+05  -2.8 4.80e-01    -  1.00e+00 2.88e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.1419045e+03 8.69e-03 6.52e+05  -2.9 3.52e+00    -  3.44e-01 1.55e-01f  1
 131  1.1322227e+03 6.47e-03 6.07e+05  -3.3 2.26e+00    -  4.13e-01 1.18e-01f  1
 132  1.1201120e+03 7.72e-03 1.81e+05  -2.1 1.21e+00    -  6.78e-01 4.04e-01f  1
 133  1.1096868e+03 6.91e-03 1.83e+05  -2.5 2.90e+00    -  2.11e-01 1.20e-01f  1
 134  1.1042505e+03 6.00e-03 1.63e+05  -2.3 5.77e-01    -  4.31e-01 1.28e-01f  1
 135  1.0886126e+03 2.64e-03 2.20e+05  -2.6 4.65e-01    -  1.00e+00 4.43e-01f  1
 136  1.0826244e+03 2.32e-03 2.37e+05  -2.9 8.90e-01    -  5.45e-01 1.53e-01f  1
 137  1.0772870e+03 1.83e-03 2.07e+05  -3.0 1.30e+00    -  1.67e-01 1.39e-01f  1
 138  1.0755790e+03 2.19e-03 1.36e+05  -2.3 3.11e+00    -  2.46e-01 9.46e-02f  1
 139  1.0730510e+03 3.06e-03 7.18e+04  -2.2 3.08e+00    -  2.54e-01 1.11e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.0719667e+03 6.31e-03 2.49e+04  -2.1 7.48e+00    -  1.48e-01 6.90e-02f  1
 141  1.0736481e+03 5.96e-03 3.51e+05  -1.6 4.17e+00    -  2.88e-01 8.26e-02f  1
 142  1.0716985e+03 6.16e-03 2.50e+05  -2.2 2.20e+00    -  2.85e-01 1.17e-01f  1
 143  1.0496614e+03 5.74e-03 1.03e+05  -2.7 1.33e+00    -  4.51e-01 3.66e-01f  1
 144  1.0443785e+03 1.59e-02 2.16e+05  -1.5 7.81e+00    -  1.21e-01 7.51e-02f  1
 145  1.0407532e+03 1.54e-02 3.48e+05  -1.8 3.57e+00    -  2.06e-01 3.61e-02f  1
 146  1.0617826e+03 1.96e-02 4.69e+05  -1.6 2.75e+00    -  3.67e-01 2.33e-01f  1
 147  1.0774757e+03 1.57e-02 2.38e+05  -2.0 1.46e+00    -  4.85e-01 4.32e-01H  1
 148  1.0556751e+03 1.18e-02 1.25e+05  -2.0 4.13e-01    -  4.30e-01 1.74e-01f  1
 149  1.0209147e+03 9.54e-03 1.07e+05  -2.0 3.81e-01    -  2.63e-01 6.96e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.0080350e+03 5.94e-03 2.52e+05  -2.3 2.39e-01    -  8.80e-01 4.36e-01f  1
 151  9.9721777e+02 3.10e-03 3.31e+05  -2.6 1.50e-01    -  1.00e+00 4.06e-01f  1
 152  9.8846080e+02 2.16e-03 2.53e+05  -2.7 3.89e-01    -  5.75e-01 2.64e-01f  1
 153  9.8311862e+02 1.97e-03 9.07e+04  -2.1 1.17e+00    -  3.71e-01 1.59e-01f  1
 154  9.8924198e+02 8.48e-03 1.76e+05  -1.5 3.56e+00    -  2.40e-01 1.33e-01f  1
 155  9.8581615e+02 7.56e-03 1.15e+05  -2.1 2.93e+00    -  2.30e-01 4.37e-02f  1
 156  9.7681620e+02 6.32e-03 5.25e+04  -2.1 2.35e+00    -  4.00e-01 2.40e-01f  1
 157  9.7066097e+02 6.68e-03 2.03e+05  -1.8 8.42e+00    -  2.79e-01 3.97e-02f  1
 158  9.6724482e+02 5.92e-03 1.23e+05  -2.1 6.24e+00    -  3.51e-01 3.55e-02f  3
 159  9.6606810e+02 6.07e-03 6.92e+04  -2.0 1.58e+00    -  5.68e-01 3.43e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  9.8375744e+02 5.46e-03 4.11e+05  -1.7 1.06e+00    -  5.60e-01 2.50e-01f  3
 161  9.6508801e+02 7.26e-03 1.78e+04  -2.0 4.34e-01    -  9.63e-01 1.00e+00f  1
 162  9.5297481e+02 4.51e-03 2.51e+05  -2.4 3.02e-01    -  7.47e-01 3.63e-01f  1
 163  9.4566946e+02 1.81e-03 6.96e+04  -2.1 1.42e-01    -  8.12e-01 6.17e-01f  1
 164  9.4150344e+02 1.70e-03 1.95e+04  -2.1 3.63e-01    -  9.38e-01 4.85e-01f  2
 165  9.3278803e+02 2.49e-03 1.73e+05  -2.3 7.23e-01    -  9.88e-01 3.97e-01f  1
 166  9.2968826e+02 1.98e-03 3.07e+04  -2.0 3.08e+00    -  4.38e-01 1.02e-01f  1
 167  9.3069558e+02 5.67e-03 2.33e+05  -1.8 6.82e+00    -  3.11e-01 8.87e-02f  1
 168  9.2242728e+02 6.03e-03 1.83e+05  -2.2 8.19e+00    -  1.71e-01 4.25e-02f  1
 169  9.2785322e+02 1.15e-02 5.68e+05  -1.5 8.68e+00    -  2.34e-01 7.03e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  9.1378355e+02 1.34e-02 5.18e+05  -2.0 5.85e+00    -  8.77e-02 9.73e-02f  1
 171  9.1858158e+02 1.56e-02 8.14e+05  -1.4 1.02e+01    -  2.31e-01 7.85e-02f  1
 172  9.1084883e+02 1.31e-02 5.65e+05  -1.9 3.32e+00    -  3.13e-01 1.25e-01f  1
 173  8.8546212e+02 1.03e-02 2.41e+05  -2.6 1.33e+00    -  4.21e-01 3.26e-01f  1
 174  8.7032209e+02 6.56e-03 1.53e+05  -2.1 9.40e-01    -  3.30e-01 2.79e-01f  1
 175  8.6304391e+02 5.96e-03 1.27e+05  -2.5 4.52e-01    -  5.10e-01 9.70e-02f  1
 176  8.4558342e+02 4.07e-03 6.43e+04  -4.0 2.35e-01    -  2.96e-01 3.28e-01f  1
 177  8.3423217e+02 2.92e-03 1.72e+05  -3.3 3.93e-01    -  5.37e-01 2.43e-01f  1
 178  8.2867732e+02 2.73e-03 1.94e+05  -3.8 1.11e+00    -  2.20e-01 7.05e-02f  1
 179  8.1944835e+02 2.78e-03 1.69e+05  -3.3 8.91e-01    -  4.34e-01 2.60e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  8.1502916e+02 2.47e-03 1.31e+05  -2.1 1.83e+00    -  1.70e-01 1.48e-01f  1
 181  8.1309245e+02 2.45e-03 1.77e+05  -4.0 2.74e+00    -  2.32e-01 1.68e-02f  1
 182  8.0947103e+02 3.54e-03 1.18e+05  -2.2 4.32e+00    -  1.54e-01 5.51e-02f  2
 183  8.0700172e+02 3.74e-03 1.48e+04  -2.0 2.00e+00    -  2.39e-01 1.28e-01f  1
 184  8.0499576e+02 3.14e-03 7.72e+04  -2.1 1.40e+00    -  3.13e-01 7.86e-02f  1
 185  7.9753198e+02 3.52e-03 2.08e+04  -2.7 9.67e-01    -  3.24e-01 2.09e-01f  1
 186  7.9555680e+02 5.32e-03 6.02e+04  -2.0 2.03e+00    -  2.08e-01 1.31e-01f  1
 187  7.9449423e+02 2.65e-03 4.31e+04  -2.3 1.96e+00    -  3.65e-01 1.24e-01f  2
 188  8.0205311e+02 3.78e-03 1.15e+05  -2.0 1.00e+00    -  6.75e-01 4.39e-01f  1
 189  7.9878153e+02 6.19e-03 6.51e+04  -2.2 3.60e+00    -  2.93e-01 1.28e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  7.9561884e+02 6.06e-03 1.24e+04  -2.2 2.66e+00    -  3.83e-01 6.59e-02f  3
 191  7.8409724e+02 3.41e-03 2.01e+04  -2.2 3.87e-01    -  3.67e-01 5.17e-01f  1
 192  7.8944617e+02 5.01e-03 1.03e+05  -1.9 7.54e-01    -  4.91e-01 3.13e-01f  1
 193  7.8441526e+02 5.44e-03 4.50e+04  -2.2 4.67e-01    -  5.48e-01 5.36e-01f  1
 194  7.8113424e+02 4.95e-03 1.37e+03  -2.2 3.65e-01    -  4.94e-01 7.68e-02f  1
 195  7.6447274e+02 3.27e-03 1.91e+05  -2.7 6.17e-01    -  7.54e-01 3.91e-01f  1
 196  7.5526926e+02 6.85e-03 1.71e+05  -3.3 1.73e+00    -  3.35e-01 2.45e-01f  1
 197  7.5437637e+02 6.04e-03 1.15e+04  -2.1 1.18e+00    -  4.05e-01 1.52e-01f  1
 198  7.5609180e+02 4.49e-03 5.19e+04  -2.0 2.89e-01    -  3.96e-01 2.97e-01f  1
 199  7.5011755e+02 2.74e-03 2.95e+04  -2.2 4.04e-01    -  3.95e-01 4.73e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  7.5037548e+02 3.65e-03 2.11e+05  -1.9 1.11e+00    -  4.94e-01 1.35e-01f  1
 201  7.4729968e+02 2.51e-03 4.17e+04  -2.2 6.50e-01    -  7.16e-01 1.85e-01f  1
 202  7.3355310e+02 1.23e-03 2.84e+05  -2.8 3.28e-01    -  1.00e+00 4.91e-01f  1
 203  7.2568691e+02 1.96e-03 2.65e+05  -4.0 2.78e+00    -  3.20e-01 1.57e-01f  1
 204  7.2330865e+02 2.36e-03 2.21e+05  -2.6 3.78e+00    -  2.26e-01 7.48e-02f  2
 205  7.2065508e+02 1.98e-03 2.41e+05  -3.2 1.54e+00    -  5.38e-01 8.46e-02f  1
 206  7.1381795e+02 2.63e-03 1.65e+05  -3.1 1.14e+00    -  1.00e+00 3.77e-01f  1
 207  7.1218211e+02 2.45e-03 1.47e+05  -4.0 3.83e+00    -  1.72e-01 1.26e-01f  1
 208  7.1519604e+02 1.75e-03 6.31e+04  -2.3 9.93e-01    -  3.65e-01 2.58e-01f  1
 209  7.1098581e+02 3.44e-03 8.95e+02  -2.7 1.23e-01    -  4.54e-01 8.94e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  7.0673551e+02 2.05e-03 1.67e+04  -2.9 5.62e-02    -  8.29e-01 6.25e-01f  1
 211  7.0423976e+02 1.33e-03 1.79e+04  -2.9 9.42e-02    -  1.00e+00 4.21e-01f  1
 212  7.0153810e+02 8.82e-04 5.56e+04  -3.2 7.29e-02    -  1.00e+00 3.78e-01f  1
 213  6.9868968e+02 6.89e-04 5.69e+04  -3.6 2.02e-01    -  7.27e-01 2.93e-01f  1
 214  6.9681539e+02 4.47e-04 4.97e+04  -4.0 2.66e-01    -  4.83e-01 2.45e-01f  1
 215  6.9512058e+02 7.00e-04 4.85e+04  -3.9 1.69e+00    -  2.99e-01 7.42e-02f  1
