This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    19061
Number of nonzeros in inequality constraint Jacobian.:     9464
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     6568
                     variables with only lower bounds:     1517
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:     5217
Total number of inequality constraints...............:     1796
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     1796

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  11  2.3793743e+03 2.80e-03 2.31e+06  -0.5 2.46e-01    -  1.00e+00 9.18e-01f  1
  12  1.9090420e+03 7.80e-03 5.25e+05  -0.6 5.66e-01    -  1.00e+00 7.62e-01f  1
  13  3.6399184e+03 3.53e-02 4.05e+01  -0.2 1.48e+00    -  1.00e+00 1.00e+00f  1
  14  3.4510074e+03 3.28e-02 3.37e+06  -0.3 6.46e-01    -  6.63e-01 9.73e-01h  1
  15  2.6109440e+03 2.21e-02 3.23e+05  -0.3 6.98e-01    -  9.00e-01 8.52e-01f  1
  16  2.7285829e+03 9.83e-03 1.82e+05  -0.3 4.23e-01    -  5.01e-01 1.00e+00h  1
  17  2.6065173e+03 4.94e-03 8.23e+00  -0.3 2.26e-01    -  1.00e+00 1.00e+00f  1
  18  1.6145204e+03 9.70e-03 2.20e+06  -1.0 7.40e-01    -  6.09e-01 6.59e-01f  1
  19  1.4119951e+03 3.37e-03 2.23e+05  -0.7 8.05e-01    -  9.81e-01 9.11e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  1.3356130e+03 1.70e-02 9.74e+04  -0.7 4.74e-01    -  8.14e-01 1.00e+00f  1
  21  1.2245481e+03 1.03e-02 1.13e+05  -0.7 2.04e-01    -  6.70e-01 8.58e-01f  1
  22  9.8307984e+02 3.15e-03 2.01e+06  -0.9 1.69e-01    -  8.74e-01 6.60e-01f  1
  23  8.8982875e+02 1.18e-04 4.94e+04  -0.9 2.06e-01    -  9.21e-01 1.00e+00H  1
  24  8.2353740e+02 2.21e-03 9.80e+05  -0.9 3.61e-01    -  1.00e+00 5.00e-01f  2
  25  8.9220768e+02 1.45e-04 2.59e+04  -0.9 2.93e-01    -  8.86e-01 1.00e+00H  1
  26  6.5539200e+02 3.86e-03 3.26e+00  -1.1 1.79e-01    -  1.00e+00 1.00e+00f  1
  27  5.5099925e+02 4.38e-04 9.93e+04  -1.3 1.26e-01    -  9.93e-01 9.59e-01f  1
  28  5.1480348e+02 2.35e-03 4.63e+05  -1.3 6.83e-01    -  1.00e+00 3.00e-01f  2
  29  6.5681919e+02 2.58e-03 1.01e+01  -1.0 1.36e-01    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  6.0416260e+02 9.26e-05 1.53e+01  -1.1 1.81e-01    -  1.00e+00 1.00e+00H  1
  31  7.8783669e+02 5.00e-03 5.89e+00  -0.9 4.03e-01    -  1.00e+00 1.00e+00f  1
  32  9.1670154e+02 5.60e-04 2.85e+01  -1.0 4.91e-01    -  1.00e+00 1.00e+00H  1
  33  6.0693163e+02 2.91e-03 1.25e+06  -1.7 3.98e-01    -  5.94e-01 4.45e-01f  1
  34  5.0572617e+02 4.01e-03 9.72e+05  -1.7 5.40e-01    -  4.33e-01 3.77e-01f  1
  35  5.4038102e+02 3.26e-03 4.16e+05  -1.1 3.27e-01    -  6.18e-01 6.33e-01f  1
  36  4.8845812e+02 1.51e-03 7.22e+04  -1.3 1.19e-01    -  9.40e-01 1.00e+00f  1
  37  4.4545406e+02 4.27e-04 2.97e+00  -1.4 6.41e-02    -  1.00e+00 1.00e+00f  1
  38  3.9299775e+02 2.18e-04 1.19e+06  -1.9 1.98e-01    -  1.00e+00 5.85e-01f  1
  39  3.6695872e+02 7.12e-04 8.93e+05  -1.9 5.69e-01    -  1.00e+00 2.95e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  3.4533618e+02 1.06e-03 5.06e+05  -1.9 2.66e-01    -  1.00e+00 4.92e-01f  1
  41  5.9722211e+02 1.03e-02 3.37e+06  -1.1 5.58e-01    -  2.99e-01 8.41e-01f  1
  42  5.3915056e+02 8.62e-03 1.39e+06  -1.4 5.96e-01    -  6.98e-01 5.55e-01f  1
  43  4.2222782e+02 5.37e-03 6.16e+05  -1.4 1.90e-01    -  4.03e-01 5.87e-01f  1
  44  4.0385616e+02 2.40e-03 2.68e+05  -1.4 1.92e-01    -  5.74e-01 5.62e-01f  1
  45  4.0150959e+02 2.84e-04 1.74e+00  -1.4 3.46e-02    -  1.00e+00 1.00e+00f  1
  46  3.5404388e+02 2.53e-04 6.09e+05  -1.8 1.62e-01    -  1.00e+00 7.07e-01f  1
  47  3.4656207e+02 2.06e-04 8.38e+05  -1.9 3.30e-01    -  1.00e+00 1.32e-01f  3
  48  3.1113788e+02 5.25e-04 5.20e+04  -1.9 1.47e-01    -  1.00e+00 9.49e-01f  1
  49  3.2231198e+02 5.80e-04 6.43e+05  -1.7 2.53e-01    -  1.00e+00 3.37e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  3.3323570e+02 4.40e-04 4.33e+03  -1.7 5.07e-02    -  9.78e-01 1.00e+00f  1
  51  3.0671881e+02 3.40e-04 3.88e+05  -2.1 1.37e-01    -  1.00e+00 6.61e-01f  1
  52  3.0160780e+02 3.69e-04 2.40e+05  -2.0 3.00e-01    -  8.80e-01 2.02e-01f  2
  53  2.9169308e+02 1.93e-04 4.08e+05  -2.3 1.78e-01    -  1.00e+00 3.44e-01f  1
  54  2.8170932e+02 1.58e-03 2.09e+05  -2.1 9.38e-01    -  7.04e-01 3.02e-01f  1
  55  3.3326079e+02 3.67e-03 5.43e+05  -1.4 1.43e+00    -  4.03e-01 1.87e-01f  1
  56  3.1004602e+02 2.15e-03 2.67e+05  -1.9 1.78e-01    -  5.11e-01 5.32e-01f  1
  57  2.9484545e+02 1.15e-03 1.29e+05  -1.9 1.33e-01    -  5.16e-01 5.22e-01f  1
  58  2.9164654e+02 4.29e-04 4.00e+03  -1.9 6.86e-02    -  1.00e+00 7.24e-01f  1
  59  2.7683268e+02 2.62e-04 2.84e+00  -2.0 8.17e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  2.7541622e+02 2.76e-04 7.24e+02  -2.0 2.50e-01    -  9.35e-01 2.50e-01f  3
  61  2.6595166e+02 1.45e-03 7.00e+04  -2.2 3.46e-01    -  7.77e-01 5.78e-01f  1
  62  2.5794202e+02 2.14e-03 9.83e+04  -2.4 1.57e+00    -  3.76e-01 2.57e-01f  1
  63  2.6197504e+02 1.50e-03 2.12e+04  -1.9 1.13e+00    -  4.01e-01 2.31e-01f  1
  64  2.5737618e+02 1.37e-03 1.17e+04  -2.2 2.78e-01    -  5.91e-01 4.59e-01f  1
  65  2.4897609e+02 9.74e-04 7.89e+03  -2.1 2.20e-01    -  4.20e-01 3.58e-01f  1
  66  2.4037149e+02 6.67e-04 4.60e+04  -3.1 9.39e-02    -  3.74e-01 3.14e-01f  1
  67  2.3754592e+02 4.75e-04 3.20e+04  -2.3 1.69e-01    -  2.75e-01 2.90e-01f  1
  68  2.4486521e+02 2.92e-04 5.83e+03  -2.1 1.39e-01    -  7.71e-01 7.67e-01f  1
  69  2.4404184e+02 2.94e-04 1.58e+03  -2.1 1.73e-01    -  9.29e-01 4.29e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  2.3918536e+02 1.80e-04 2.77e+04  -2.2 1.17e-01    -  7.40e-01 5.34e-01f  1
  71  2.5272647e+02 1.14e-03 3.27e+05  -1.8 5.04e-01    -  6.58e-01 2.83e-01f  1
  72  2.5011166e+02 5.46e-04 1.76e+05  -2.0 2.03e-01    -  5.35e-01 1.00e+00H  1
  73  2.4570721e+02 6.36e-04 7.48e+04  -2.0 2.43e-01    -  7.20e-01 4.12e-01f  1
  74  2.3649258e+02 3.48e-04 4.93e+04  -2.1 7.02e-02    -  1.00e+00 7.10e-01f  1
  75  2.2890669e+02 2.05e-04 3.51e+05  -2.6 6.03e-02    -  1.00e+00 4.22e-01f  1
  76  2.2651792e+02 5.03e-04 1.37e+04  -2.2 2.08e-01    -  1.00e+00 4.38e-01f  1
  77  2.2465554e+02 2.78e-04 7.12e+03  -2.2 4.21e-01    -  7.77e-01 1.79e-01f  2
  78  2.1933013e+02 4.22e-04 2.08e+05  -2.5 2.83e-01    -  1.00e+00 2.80e-01f  1
  79  2.1936527e+02 3.71e-04 1.99e+05  -2.1 3.42e-01    -  1.00e+00 2.08e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  2.1995214e+02 4.64e-04 8.68e+04  -2.2 2.76e-01    -  8.63e-01 4.52e-01f  2
  81  2.2010975e+02 4.99e-04 3.63e+04  -2.2 2.02e-01    -  8.51e-01 4.45e-01f  1
  82  2.1715411e+02 3.08e-04 1.34e+04  -2.3 2.05e-01    -  4.41e-01 3.83e-01f  1
  83  2.1542770e+02 1.88e-04 2.74e+03  -2.2 1.81e-01    -  8.42e-01 3.45e-01f  2
  84  2.0772039e+02 2.43e-04 2.38e+05  -2.7 1.78e-01    -  1.00e+00 4.16e-01f  1
  85  2.0835257e+02 1.95e-04 7.52e+04  -2.3 3.20e-01    -  9.58e-01 2.35e-01f  2
  86  2.0789375e+02 2.40e-04 3.94e+04  -2.3 2.52e-01    -  8.75e-01 2.50e-01f  3
  87  2.0103394e+02 5.13e-04 9.74e+04  -3.1 4.05e-01    -  7.26e-01 4.59e-01f  1
  88  2.0221143e+02 5.41e-04 5.68e+03  -2.2 4.30e-01    -  4.39e-01 2.67e-01f  1
  89  2.1521681e+02 1.34e-03 8.93e+03  -2.1 4.72e-01    -  4.32e-01 4.43e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  2.0582212e+02 1.04e-03 2.32e+04  -2.3 1.15e-01    -  9.74e-01 7.77e-01f  1
  91  2.0307934e+02 4.24e-04 4.10e+03  -2.3 7.88e-02    -  6.64e-01 8.07e-01f  1
  92  1.9641288e+02 2.12e-04 1.70e+05  -2.9 8.75e-02    -  1.00e+00 5.09e-01f  1
  93  1.9660858e+02 3.30e-04 3.83e+03  -2.5 1.60e-01    -  8.81e-01 5.78e-01f  1
  94  1.9475041e+02 2.20e-04 6.05e+04  -2.6 8.62e-02    -  1.00e+00 3.46e-01f  1
  95  1.8983179e+02 1.13e-04 1.08e+05  -3.1 6.42e-02    -  1.00e+00 5.03e-01f  1
  96  2.1501679e+02 9.09e-04 3.17e+05  -2.2 1.53e-01    -  4.49e-01 1.00e+00f  1
  97  2.0983298e+02 5.32e-04 1.00e+05  -2.4 4.06e-01    -  7.26e-01 6.69e-01h  1
  98  2.0113418e+02 3.41e-04 5.55e+04  -2.4 1.43e-01    -  4.07e-01 4.57e-01f  1
  99  1.9809402e+02 2.08e-04 2.55e+04  -2.4 1.17e-01    -  1.00e+00 3.95e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  1.9684598e+02 1.55e-04 1.46e+04  -2.4 1.78e-01    -  1.00e+00 4.26e-01f  2
 101  1.9658271e+02 1.85e-04 7.32e+03  -2.4 1.87e-01    -  1.00e+00 5.00e-01f  2
 102  1.9583904e+02 1.44e-04 5.20e+03  -2.4 2.14e-01    -  1.00e+00 2.90e-01f  2
 103  1.9534755e+02 8.55e-05 2.60e+03  -2.4 1.21e-01    -  1.00e+00 5.00e-01f  2
 104  1.9128761e+02 3.22e-04 5.66e+00  -2.5 8.37e-02    -  1.00e+00 1.00e+00f  1
 105  1.8791319e+02 1.16e-04 2.31e+04  -2.6 1.25e-01    -  9.83e-01 6.21e-01f  1
 106  1.8976411e+02 4.06e-04 6.60e+04  -2.3 2.73e-01    -  7.26e-01 3.67e-01f  1
 107  1.8886776e+02 5.36e-04 3.38e+03  -2.5 4.04e-01    -  7.08e-01 2.74e-01f  2
 108  1.8808302e+02 3.76e-04 1.69e+04  -2.5 7.05e-01    -  8.19e-01 1.63e-01f  2
 109  1.8693091e+02 2.87e-04 1.42e+04  -2.5 3.99e-01    -  1.00e+00 3.63e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.8624341e+02 3.11e-04 1.52e+04  -2.5 8.18e-01    -  6.55e-01 1.31e-01f  2
 111  1.8560852e+02 2.87e-04 3.09e+04  -2.5 4.86e-01    -  7.91e-01 1.46e-01f  3
 112  1.8313147e+02 1.46e-04 5.38e+04  -2.7 7.90e-02    -  1.00e+00 4.50e-01f  1
 113  1.8574540e+02 1.28e-04 5.52e+04  -2.4 1.61e-01    -  9.09e-01 5.52e-01f  1
 114  1.8559248e+02 1.05e-04 3.52e+04  -2.4 2.12e-01    -  7.89e-01 1.81e-01f  1
 115  1.8064094e+02 1.46e-04 9.62e+04  -2.8 2.14e-01    -  1.00e+00 5.56e-01f  1
 116  1.8464494e+02 6.56e-04 9.42e+04  -2.3 6.70e-01    -  8.35e-01 3.21e-01f  2
 117  1.8307744e+02 5.69e-04 7.47e+02  -2.5 4.06e-01    -  8.78e-01 3.21e-01f  2
 118  1.8181523e+02 3.86e-04 3.76e+03  -2.5 6.68e-01    -  4.67e-01 1.48e-01f  2
 119  1.8136517e+02 1.89e-04 5.45e+03  -2.5 1.88e-01    -  1.00e+00 5.10e-01F  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.7990271e+02 2.99e-04 1.09e+03  -2.5 9.34e-02    -  6.41e-01 7.99e-01f  1
 121  1.8191759e+02 2.12e-04 6.86e+04  -2.3 1.07e-01    -  6.01e-01 3.12e-01f  1
 122  1.7876354e+02 1.43e-04 1.74e+05  -2.9 3.28e-02    -  1.00e+00 3.39e-01f  1
 123  1.7633172e+02 1.03e-04 1.48e+05  -3.0 1.91e-01    -  1.00e+00 2.30e-01f  1
 124  1.7419008e+02 1.70e-04 1.23e+05  -3.1 3.93e-01    -  7.24e-01 2.07e-01f  2
 125  1.8098934e+02 1.87e-04 7.69e+04  -2.4 1.51e-01    -  7.12e-01 1.00e+00f  1
 126  1.7660952e+02 3.32e-04 9.37e+03  -2.6 1.35e-01    -  1.00e+00 9.06e-01f  1
 127  1.7427703e+02 9.71e-05 2.59e+03  -2.6 3.85e-02    -  7.53e-01 7.23e-01f  1
 128  1.6888199e+02 7.51e-05 6.88e+04  -3.2 1.00e-01    -  1.00e+00 6.50e-01f  1
 129  1.6788451e+02 6.67e-05 7.78e+04  -3.4 1.82e-01    -  1.00e+00 1.56e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.6580184e+02 1.87e-04 6.38e+04  -3.8 3.98e-01    -  1.00e+00 3.78e-01f  1
 131  1.6441649e+02 2.36e-04 4.01e+04  -3.7 2.68e-01    -  5.53e-01 3.61e-01f  1
 132  1.6498679e+02 1.88e-04 1.07e+04  -2.8 1.92e-01    -  3.86e-01 2.29e-01f  1
 133  1.6930397e+02 5.23e-04 4.84e+04  -2.8 1.23e-01    -  5.31e-01 1.00e+00f  1
 134  1.6850347e+02 3.88e-04 3.73e+04  -2.9 5.79e-02    -  6.68e-01 2.50e-01f  3
 135  1.6625343e+02 2.14e-04 1.24e+00  -2.9 6.79e-02    -  1.00e+00 1.00e+00f  1
 136  1.6433420e+02 2.64e-04 4.09e+04  -3.5 1.85e-01    -  1.00e+00 5.24e-01f  1
 137  1.6499751e+02 1.86e-04 1.42e+04  -3.0 7.98e-02    -  1.00e+00 5.00e-01f  2
 138  1.8044060e+02 2.13e-03 2.03e+05  -2.4 2.93e-01    -  3.47e-01 1.00e+00f  1
 139  1.8131535e+02 9.12e-04 5.36e+04  -2.6 1.94e-01    -  8.39e-01 6.96e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.7289472e+02 3.67e-04 1.73e+04  -2.6 1.12e-01    -  7.91e-01 6.53e-01f  1
 141  1.7205796e+02 1.78e-04 8.23e+03  -2.6 4.01e-02    -  1.00e+00 4.66e-01f  2
 142  1.7170058e+02 5.12e-05 2.24e+03  -2.6 4.60e-02    -  9.53e-01 7.27e-01f  1
 143  1.6669082e+02 8.41e-05 9.61e+04  -3.2 1.53e-01    -  1.00e+00 5.41e-01f  1
 144  1.6596855e+02 1.15e-04 6.03e+04  -3.0 4.81e-01    -  8.77e-01 1.51e-01f  2
 145  1.6397331e+02 1.04e-03 2.56e+04  -3.1 5.04e-01    -  1.00e+00 6.41e-01f  1
 146  1.6301649e+02 8.72e-04 3.44e+04  -3.5 1.16e+00    -  3.30e-01 8.01e-02f  1
 147  1.6238436e+02 5.54e-04 2.27e+04  -3.1 7.26e-01    -  4.58e-01 1.75e-01f  1
 148  1.6254423e+02 6.04e-04 4.80e+03  -2.8 4.28e-01    -  5.71e-01 4.83e-01f  1
 149  1.6187962e+02 4.11e-04 3.35e+03  -2.9 1.41e-01    -  4.44e-01 2.74e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.6089521e+02 2.59e-04 2.82e+04  -3.1 5.63e-02    -  1.00e+00 3.70e-01f  1
 151  1.5921291e+02 1.52e-04 4.29e+04  -3.5 8.18e-02    -  1.00e+00 4.23e-01f  1
 152  1.5784549e+02 7.66e-05 2.04e+04  -3.6 5.82e-02    -  1.00e+00 5.80e-01f  1
 153  1.5694874e+02 5.03e-05 1.94e+04  -4.0 4.46e-02    -  1.00e+00 4.19e-01f  1
 154  1.5654537e+02 4.38e-05 1.49e+04  -4.0 9.69e-02    -  5.60e-01 2.34e-01f  1
 155  1.5595060e+02 5.61e-05 6.33e+03  -4.0 9.97e-02    -  1.00e+00 5.74e-01f  1
 156  1.5582955e+02 5.06e-05 4.37e+03  -4.0 1.56e-01    -  6.13e-01 3.09e-01f  1
 157  1.5587210e+02 3.23e-05 8.90e+02  -3.7 4.30e-02    -  8.08e-01 5.71e-01f  1
 158  1.5528499e+02 1.90e-05 1.38e+02  -4.0 3.64e-02    -  8.00e-01 7.96e-01f  1
 159  1.5511795e+02 8.83e-06 4.02e+02  -4.0 2.34e-02    -  8.20e-01 5.75e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.5502255e+02 1.29e-05 3.40e+02  -4.0 4.17e-02    -  1.00e+00 5.40e-01f  1
 161  1.5550540e+02 2.89e-05 2.05e+03  -3.4 1.12e-01    -  3.58e-01 4.28e-01f  1
 162  1.5536895e+02 3.08e-05 3.34e+03  -3.8 2.41e-01    -  8.43e-01 2.33e-01f  2
 163  1.5526886e+02 4.89e-05 3.39e+03  -3.8 4.15e-01    -  9.81e-01 1.07e-01f  2
 164  1.5522304e+02 1.22e-04 2.78e+03  -3.8 4.91e-01    -  6.23e-01 1.81e-01f  2
 165  1.5512649e+02 1.23e-04 2.29e+03  -3.8 5.65e-01    -  5.54e-01 1.76e-01f  2
 166  1.5500352e+02 1.04e-04 2.01e+03  -3.8 3.84e-01    -  6.73e-01 1.23e-01f  3
 167  1.5560174e+02 1.31e-04 1.17e+03  -3.5 7.57e-02    -  1.00e+00 9.18e-01f  1
 168  1.5527578e+02 7.38e-05 1.08e+03  -3.6 1.83e-01    -  7.20e-01 4.82e-01f  2
 169  1.5493947e+02 5.60e-05 5.08e+02  -3.6 4.39e-02    -  4.67e-01 4.90e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.5447804e+02 2.18e-05 4.24e+02  -3.7 2.90e-02    -  9.61e-01 9.00e-01f  1
 171  1.5431516e+02 1.75e-05 1.55e+00  -3.7 9.00e-02    -  1.00e+00 1.00e+00f  1
 172  1.5480013e+02 1.06e-04 1.77e+04  -3.4 5.43e-01    -  1.00e+00 2.89e-01f  1
 173  1.5466480e+02 1.43e-04 1.36e+04  -3.6 3.40e-01    -  2.32e-01 1.97e-01f  1
 174  1.5453849e+02 1.29e-04 4.06e+03  -3.6 1.45e-01    -  7.32e-01 2.79e-01f  2
 175  1.5433482e+02 5.79e-05 1.51e+03  -3.6 9.82e-02    -  6.48e-01 5.35e-01f  1
 176  1.5431007e+02 4.71e-05 6.01e+02  -3.6 1.55e-01    -  6.81e-01 2.90e-01f  2
 177  1.5552886e+02 6.24e-05 2.46e+02  -3.3 5.13e-02    -  9.89e-01 1.00e+00f  1
 178  1.5488620e+02 3.19e-05 7.34e-01  -3.4 4.14e-02    -  1.00e+00 1.00e+00f  1
 179  1.5483671e+02 2.03e-05 4.01e+00  -3.4 3.26e-02    -  1.00e+00 5.00e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.5419243e+02 8.87e-06 1.23e+04  -3.9 7.80e-03    -  1.00e+00 5.47e-01f  1
 181  1.5355571e+02 5.85e-06 3.44e+03  -4.0 1.77e-02    -  1.00e+00 7.81e-01f  1
 182  1.5334479e+02 5.27e-06 7.71e-01  -4.0 1.07e-02    -  1.00e+00 1.00e+00f  1
 183  1.5332460e+02 3.02e-06 5.61e-01  -4.0 1.02e-02    -  1.00e+00 1.00e+00f  1
 184  1.5330033e+02 6.57e-06 6.31e-01  -4.0 1.23e-02    -  1.00e+00 1.00e+00f  1
 185  1.5326161e+02 1.59e-06 5.57e-01  -4.0 5.60e-03    -  1.00e+00 1.00e+00f  1
 186  1.5324456e+02 9.89e-06 4.70e-01  -4.0 9.90e-03    -  1.00e+00 1.00e+00f  1
 187  1.5319694e+02 4.60e-06 8.28e-01  -4.0 1.53e-02    -  1.00e+00 1.00e+00f  1
 188  1.5325187e+02 1.54e-05 5.86e+03  -3.7 8.73e-02    -  1.00e+00 2.65e-01f  1
 189  1.5320630e+02 3.66e-05 3.20e+03  -3.9 1.87e-01    -  4.42e-01 2.33e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  1.5317847e+02 3.22e-05 2.27e+02  -3.9 1.10e-01    -  1.00e+00 1.25e-01f  4
 191  1.5301230e+02 2.11e-05 4.91e+02  -4.0 5.40e-02    -  6.35e-01 9.22e-01f  1
 192  1.5301484e+02 3.82e-05 2.25e+02  -4.0 1.21e-01    -  7.01e-01 2.60e-01f  2
 193  1.5294314e+02 1.89e-05 5.90e+02  -4.1 1.40e-02    -  8.02e-01 4.87e-01f  2
 194  1.5290218e+02 6.37e-06 2.43e-01  -4.0 2.30e-02    -  1.00e+00 1.00e+00f  1
 195  1.5291072e+02 5.58e-06 4.18e-01  -4.0 1.08e-02    -  1.00e+00 1.00e+00h  1
 196  1.5287269e+02 1.39e-05 6.86e-01  -4.0 2.54e-02    -  1.00e+00 1.00e+00f  1
 197  1.5310137e+02 4.86e-05 8.73e+03  -3.6 1.36e-01    -  9.24e-01 2.47e-01f  2
 198  1.5303511e+02 8.40e-06 1.04e+00  -3.9 1.05e-02    -  1.00e+00 1.00e+00f  1
 199  1.5300882e+02 2.05e-06 6.83e-01  -3.9 7.09e-03    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  1.5298836e+02 1.70e-06 2.32e-01  -3.9 8.73e-03    -  1.00e+00 1.00e+00f  1
 201  1.5284653e+02 3.10e-06 5.29e-01  -4.0 1.08e-02    -  1.00e+00 1.00e+00f  1
 202  1.5280348e+02 9.12e-07 6.44e-01  -4.0 3.99e-03    -  1.00e+00 1.00e+00f  1
 203  1.5279326e+02 7.23e-07 2.77e-01  -4.0 7.02e-03    -  1.00e+00 1.00e+00h  1
 204  1.5277613e+02 2.14e-05 1.94e+00  -4.0 3.40e-02    -  1.00e+00 1.00e+00f  1
 205  1.5293030e+02 6.84e-05 1.07e+04  -3.6 4.36e-01    -  1.00e+00 1.77e-01f  2
 206  1.5291370e+02 5.90e-05 6.37e+03  -3.9 3.05e-01    -  4.42e-01 1.25e-01f  4
 207  1.5289768e+02 4.41e-05 3.44e+03  -3.9 4.52e-01    -  5.35e-01 1.16e-01f  4
 208  1.5281041e+02 9.99e-05 2.67e+03  -3.9 6.94e-01    -  2.44e-01 1.77e-01f  2
 209  1.5271942e+02 1.28e-04 2.55e+03  -3.9 7.06e+00    -  5.76e-02 1.72e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  1.5264770e+02 1.72e-04 2.33e+03  -4.0 6.75e+00    -  5.32e-02 2.22e-02f  2
 211  1.5278798e+02 2.04e-04 2.89e+04  -3.1 4.54e+00    -  4.67e-01 4.27e-02f  1
 212  1.5274944e+02 2.08e-04 2.35e+04  -3.7 1.20e+00    -  2.31e-01 5.16e-02f  3
 213  1.5289336e+02 2.74e-04 7.31e+03  -3.7 2.94e-01    -  8.09e-01 3.69e-01f  2
 214  1.5280451e+02 1.96e-04 3.43e+03  -3.7 6.84e-02    -  8.34e-01 2.88e-01f  2
 215  1.5250984e+02 1.25e-04 2.12e+03  -3.7 9.06e-02    -  1.89e-01 4.19e-01f  1
