This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    25301
Number of nonzeros in inequality constraint Jacobian.:     5480
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     8704
                     variables with only lower bounds:     2009
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:     6909
Total number of inequality constraints...............:     1572
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     1572

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  12  7.2274833e+03 8.14e-01 4.31e+01  -4.0 1.77e+00    -  3.28e-01 2.97e-01f  1
  13  5.4631588e+03 6.72e-01 3.39e+02  -0.2 1.10e+00    -  6.10e-01 3.42e-01f  1
  14  5.9046385e+03 1.37e-01 4.89e+02   0.1 3.78e-01    -  9.02e-01 7.73e-01f  1
  15  4.7467450e+03 8.36e-02 2.10e+03  -0.6 3.80e-01    -  9.99e-01 3.98e-01f  1
  16  3.2639648e+03 9.25e-02 2.23e+03  -1.0 6.06e-01    -  1.00e+00 4.41e-01f  1
  17  2.6027119e+03 7.45e-02 2.54e+03  -1.4 2.51e+00    -  8.45e-01 2.32e-01f  1
  18  2.8458795e+03 5.07e-02 7.04e+03  -0.4 3.53e-01    -  1.00e+00 6.79e-01f  1
  19  2.1002878e+03 1.93e-02 6.51e+03  -0.9 1.70e-01    -  1.00e+00 7.61e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  1.7163290e+03 2.25e-02 1.26e+04  -1.5 3.49e-01    -  1.00e+00 4.63e-01f  1
  21  1.4165000e+03 1.17e-02 1.27e+04  -1.8 3.38e-01    -  1.00e+00 5.98e-01f  1
  22  1.3452394e+03 3.23e-02 8.02e+03  -3.0 1.03e+00    -  4.95e-01 3.72e-01f  1
  23  1.4350491e+03 8.65e-03 1.92e+05  -1.1 1.40e-01    -  4.33e-01 1.00e+00f  1
  24  1.3479059e+03 1.86e-03 4.38e+05  -1.2 1.55e-01    -  9.29e-01 1.00e+00f  1
  25  1.3129060e+03 3.09e-03 1.47e+05  -1.2 5.14e-01    -  6.93e-01 5.86e-01f  1
  26  1.2345581e+03 2.13e-02 7.79e+04  -2.0 5.84e+00    -  9.56e-02 1.06e-01f  1
  27  1.5957964e+03 5.26e-02 6.15e+06   0.0 1.22e+01    -  1.20e-01 5.73e-02f  1
  28  1.5025822e+03 5.92e-02 1.07e+06  -1.0 2.14e+00    -  7.74e-01 2.63e-01f  1
  29  1.3517273e+03 2.54e-02 4.18e+05  -1.0 7.79e-01    -  5.89e-01 5.38e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  1.3299917e+03 3.16e-02 3.69e+05  -1.0 3.47e-01    -  4.15e-01 1.00e+00f  1
  31  1.2408408e+03 8.95e-03 4.14e+04  -1.0 4.06e-01    -  8.88e-01 8.38e-01f  1
  32  1.0900022e+03 4.35e-03 3.86e+06  -1.5 3.96e-01    -  1.00e+00 5.00e-01f  1
  33  1.0869284e+03 1.19e-02 1.71e+06  -0.9 1.79e+00    -  4.14e-01 2.98e-01f  1
  34  1.1436146e+03 3.04e-02 2.07e+05  -0.8 4.81e+00    -  2.65e-01 1.49e-01f  1
  35  1.0795282e+03 3.74e-02 1.39e+06  -1.1 1.46e+00    -  9.87e-01 3.50e-01f  1
  36  7.9734262e+02 2.58e-02 2.18e+06  -1.4 1.00e+00    -  1.00e+00 5.92e-01f  1
  37  6.2030165e+02 3.54e-02 1.61e+06  -1.9 1.44e+00    -  5.68e-01 4.23e-01f  1
  38  5.0708450e+02 1.82e-02 1.32e+06  -4.0 6.81e-01    -  4.49e-01 3.36e-01f  1
  39  4.2902268e+02 1.18e-02 1.02e+06  -2.2 1.08e+00    -  2.94e-01 2.45e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  4.1061206e+02 1.12e-02 1.21e+06  -4.0 1.42e+00    -  2.73e-01 5.26e-02f  1
  41  3.7586491e+02 9.27e-03 1.07e+06  -2.0 2.20e+00    -  1.90e-01 1.03e-01f  1
  42  3.5285884e+02 8.41e-03 9.27e+05  -1.8 2.66e+00    -  1.75e-01 7.87e-02f  1
  43  3.1989270e+02 1.03e-02 7.81e+05  -2.1 1.85e+00    -  4.09e-01 1.81e-01f  1
  44  3.0718499e+02 9.68e-03 6.43e+05  -1.9 2.02e+00    -  2.54e-01 7.20e-02f  1
  45  3.0437647e+02 1.09e-02 2.84e+05  -1.5 1.86e+00    -  2.66e-01 1.42e-01f  1
  46  2.9904450e+02 9.60e-03 8.63e+05  -1.5 1.06e+00    -  8.72e-01 1.54e-01f  1
  47  2.8632759e+02 7.20e-03 4.90e+05  -1.6 1.39e+00    -  5.65e-01 2.65e-01f  1
  48  3.8704813e+02 1.36e-02 1.00e+06  -1.1 1.61e+00    -  4.31e-01 3.17e-01f  1
  49  3.5569037e+02 8.79e-03 1.96e+05  -1.4 2.55e-01    -  9.39e-01 3.47e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  3.1103512e+02 7.44e-03 2.68e+04  -1.4 2.48e-01    -  6.96e-01 1.00e+00f  1
  51  2.5584492e+02 4.36e-03 1.86e+06  -2.3 1.17e-01    -  1.00e+00 4.25e-01f  1
  52  2.2718264e+02 3.46e-03 1.68e+06  -2.6 2.98e-01    -  1.00e+00 2.05e-01f  1
  53  2.2950272e+02 7.18e-03 2.94e+05  -1.6 6.02e-01    -  7.41e-01 4.39e-01f  1
  54  2.1208394e+02 3.69e-03 2.87e+05  -1.8 8.08e-01    -  8.02e-01 3.42e-01f  1
  55  2.0092213e+02 3.59e-03 1.11e+06  -2.4 7.21e-01    -  7.82e-01 1.06e-01f  1
  56  1.6923563e+02 2.48e-03 1.01e+06  -2.7 4.18e-01    -  1.00e+00 3.63e-01f  1
  57  1.5091478e+02 1.47e-03 8.30e+05  -3.3 2.40e-01    -  1.00e+00 2.83e-01f  1
  58  1.2495953e+02 1.85e-03 1.43e+04  -2.4 2.20e-01    -  1.00e+00 9.72e-01f  1
  59  1.2140084e+02 1.48e-03 9.77e+04  -2.6 3.40e-01    -  1.00e+00 3.15e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.1388550e+02 8.18e-04 9.08e+04  -3.6 4.58e-01    -  5.15e-01 3.74e-01f  1
  61  1.2111714e+02 2.30e-03 1.76e+05  -2.1 1.18e+00    -  6.80e-01 2.69e-01f  1
  62  1.2043460e+02 3.13e-03 1.25e+05  -2.5 8.68e-01    -  2.84e-01 2.05e-01f  1
  63  1.1883515e+02 3.49e-03 8.40e+04  -2.5 1.34e-01    -  3.85e-01 8.11e-01f  1
  64  1.1351190e+02 2.03e-03 2.87e+04  -2.5 9.39e-02    -  6.51e-01 4.54e-01f  1
  65  1.0257060e+02 8.40e-04 1.02e+05  -3.4 9.13e-02    -  1.00e+00 6.53e-01f  1
  66  9.7992563e+01 2.89e-04 3.17e+04  -3.4 8.57e-02    -  1.00e+00 6.94e-01f  1
  67  9.6274172e+01 1.93e-04 3.33e+04  -3.7 1.48e-01    -  1.00e+00 3.60e-01f  1
  68  9.5105256e+01 2.39e-04 6.91e+04  -2.8 8.92e-01    -  7.24e-01 9.28e-02f  1
  69  9.8022042e+01 6.21e-03 1.29e+05  -2.0 5.83e+00    -  1.33e-01 5.82e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  9.7570085e+01 6.11e-03 8.25e+04  -2.9 6.87e-01    -  3.98e-01 1.52e-02f  1
  71  9.6636847e+01 3.93e-03 5.39e+04  -2.9 3.35e-01    -  2.91e-01 6.58e-01f  1
  72  1.0216242e+02 2.02e-03 2.85e+04  -2.9 3.64e-01    -  4.57e-01 6.16e-01H  1
  73  9.1631634e+01 2.02e-03 1.63e+04  -2.9 1.75e-01    -  4.21e-01 5.57e-01f  1
  74  8.8468647e+01 1.28e-03 1.04e+04  -2.9 1.73e-01    -  3.45e-01 4.08e-01f  1
  75  8.5282680e+01 5.10e-04 3.33e+04  -3.4 3.61e-02    -  1.00e+00 6.15e-01f  1
  76  8.6551678e+01 8.63e-05 1.42e+00  -2.9 3.52e-02    -  1.00e+00 1.00e+00f  1
  77  8.3853521e+01 6.73e-04 1.49e+03  -3.4 2.12e-01    -  6.26e-01 6.45e-01f  1
  78  8.4858461e+01 1.96e-03 1.30e+05  -2.5 1.58e+00    -  7.15e-01 1.51e-01f  1
  79  8.1265327e+01 3.06e-03 1.03e+05  -2.9 3.45e+00    -  2.18e-01 9.72e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  7.5504483e+01 2.62e-03 9.73e+04  -4.0 1.73e+01    -  4.04e-02 2.27e-02f  1
  81  8.5116227e+01 8.80e-03 2.17e+05  -1.7 1.72e+01    -  1.02e-01 3.74e-02f  1
  82  8.4857398e+01 1.31e-02 1.78e+05  -2.7 5.34e+00    -  1.89e-01 9.12e-02f  1
  83  7.9533283e+01 1.15e-02 1.15e+05  -2.7 5.62e+00    -  3.90e-01 5.67e-02f  2
  84  7.1876620e+01 1.38e-02 7.66e+04  -2.7 4.45e+00    -  3.75e-01 1.20e-01f  2
  85  7.9043747e+01 1.27e-02 2.16e+05  -1.5 7.56e+00    -  1.21e-01 7.05e-02F  1
  86  7.7243399e+01 1.05e-02 1.70e+05  -2.4 1.08e+00    -  2.30e-01 4.69e-01f  1
  87  7.2075723e+01 9.33e-03 1.17e+05  -2.4 2.56e+00    -  2.98e-01 6.75e-02f  4
  88  1.3077000e+02 9.57e-03 1.43e+04  -2.4 1.13e+00    -  8.65e-01 6.52e-01H  1
  89  8.4052005e+01 1.57e-03 1.12e+01  -2.4 4.92e-01    -  1.00e+00 1.00e+00F  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  6.1045767e+01 6.05e-03 6.49e+00  -2.4 6.20e-01    -  2.47e-01 4.78e-01f  1
  91  5.0996363e+01 3.21e-03 1.44e+04  -4.0 2.17e-01    -  5.41e-01 5.81e-01f  1
  92  4.3159245e+01 1.49e-03 7.56e+04  -3.8 1.22e-01    -  1.00e+00 4.83e-01f  1
  93  3.9711328e+01 6.78e-04 2.40e+04  -4.0 5.18e-02    -  1.00e+00 7.08e-01f  1
  94  3.7358111e+01 3.29e-04 5.40e-01  -4.0 1.47e-02    -  1.00e+00 1.00e+00f  1
  95  3.7152718e+01 4.81e-05 1.20e+00  -4.0 1.12e-02    -  1.00e+00 8.55e-01f  1
  96  3.9770608e+01 2.15e-03 3.75e+04  -3.2 2.12e-01    -  3.73e-01 1.00e+00f  1
  97  3.8798035e+01 1.39e-03 2.02e+04  -3.3 4.05e-01    -  8.57e-01 2.35e-01f  3
  98  3.7470438e+01 8.91e-04 9.26e+03  -3.3 2.58e-01    -  5.78e-01 5.37e-01f  1
  99  3.7086469e+01 4.96e-04 4.22e+03  -3.3 9.70e-02    -  1.00e+00 5.00e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  3.4826429e+01 2.74e-04 1.86e+04  -4.0 7.29e-02    -  1.00e+00 5.36e-01f  1
 101  3.3406109e+01 8.12e-05 2.02e+01  -4.0 2.65e-02    -  1.00e+00 9.99e-01f  1
 102  3.3344535e+01 9.28e-05 1.99e+03  -3.7 6.28e-02    -  8.99e-01 6.44e-01f  1
 103  3.3090677e+01 1.87e-04 3.79e+03  -4.0 2.91e-01    -  1.00e+00 2.50e-01f  3
 104  3.2751107e+01 2.69e-04 2.87e+03  -4.0 4.82e-01    -  1.00e+00 2.43e-01f  3
 105  3.2245737e+01 3.44e-04 7.88e+03  -3.7 1.67e+00    -  1.00e+00 9.25e-02f  2
 106  3.2129784e+01 4.55e-04 1.53e+04  -3.5 2.29e+00    -  1.00e+00 3.76e-02f  3
 107  3.1870101e+01 4.10e-04 6.46e+02  -3.8 1.38e-01    -  1.00e+00 2.50e-01f  3
 108  3.1612153e+01 3.73e-04 3.72e+03  -4.0 2.75e-01    -  1.00e+00 1.71e-01f  3
 109  3.3175930e+01 7.72e-04 2.28e+04  -3.1 2.40e-01    -  7.44e-01 4.03e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  3.2359390e+01 4.29e-04 1.47e+03  -3.4 2.68e-01    -  1.00e+00 3.55e-01f  1
 111  3.2066103e+01 4.39e-04 1.11e+03  -3.4 2.26e-01    -  1.00e+00 2.42e-01f  3
 112  3.1643887e+01 5.14e-04 5.67e+02  -3.4 1.17e-01    -  5.13e-01 4.92e-01f  2
 113  3.1326824e+01 4.90e-04 4.21e+02  -3.4 2.50e-01    -  1.00e+00 2.56e-01f  2
 114  4.2896976e+01 1.36e-03 5.06e+00  -2.7 1.75e-01    -  1.00e+00 1.00e+00f  1
 115  3.9313050e+01 1.68e-03 2.97e+00  -2.8 1.39e-01    -  1.00e+00 1.00e+00f  1
 116  3.6998385e+01 9.58e-04 3.91e+00  -2.8 1.13e-01    -  1.00e+00 4.51e-01f  2
 117  3.6715852e+01 6.97e-04 1.78e+00  -2.8 4.38e-02    -  9.79e-01 1.00e+00f  1
 118  3.6112266e+01 2.78e-04 1.20e+00  -2.8 6.99e-02    -  1.00e+00 1.00e+00f  1
 119  3.6050223e+01 2.57e-04 2.12e+00  -2.8 3.98e-02    -  1.00e+00 5.00e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  3.5673736e+01 1.46e-04 7.76e-01  -2.8 2.32e-02    -  1.00e+00 1.00e+00f  1
 121  3.5613439e+01 8.27e-05 8.72e-01  -2.8 2.15e-02    -  1.00e+00 1.00e+00f  1
 122  3.5363271e+01 2.59e-05 5.44e-01  -2.8 1.16e-02    -  1.00e+00 1.00e+00f  1
 123  3.4403644e+01 1.91e-04 2.57e+04  -2.9 9.22e-02    -  9.98e-01 5.00e-01f  2
 124  3.3726099e+01 1.52e-04 2.67e+04  -3.0 1.06e-01    -  1.00e+00 2.50e-01f  3
 125  3.2107578e+01 9.00e-04 1.57e+00  -3.0 7.91e-02    -  1.00e+00 1.00e+00f  1
 126  3.1926967e+01 4.83e-04 4.87e+00  -3.0 3.27e-01    -  1.00e+00 1.41e-01f  3
 127  3.1456732e+01 2.99e-04 1.91e+00  -3.0 7.28e-02    -  1.00e+00 5.00e-01f  2
 128  2.9708399e+01 6.51e-04 1.81e+04  -3.2 1.60e-01    -  1.00e+00 5.00e-01f  2
 129  2.9332988e+01 5.82e-04 3.55e+04  -3.3 1.20e-01    -  1.00e+00 9.12e-02f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  2.5604345e+01 2.29e-04 1.17e+04  -4.0 8.14e-02    -  1.00e+00 8.43e-01f  1
 131  2.5146882e+01 2.43e-04 1.08e+04  -4.0 8.66e-01    -  1.00e+00 7.45e-02f  2
 132  2.5505450e+01 5.63e-04 2.88e+04  -3.2 8.54e-01    -  7.35e-01 8.49e-02f  2
 133  2.5337888e+01 5.67e-04 1.45e+04  -3.6 5.03e-01    -  5.43e-01 1.20e-01f  2
 134  2.4885008e+01 5.99e-04 1.00e+04  -3.6 1.69e+00    -  3.71e-01 4.95e-02f  2
 135  2.4463229e+01 3.63e-03 6.70e+04  -2.7 6.86e+00    -  4.08e-01 5.00e-02f  1
 136  2.5110453e+01 4.03e-03 8.82e+04  -2.4 9.22e+00    -  9.52e-02 1.64e-02f  3
 137  3.1060578e+01 3.25e-03 7.49e+04  -3.2 7.57e-01    -  1.53e-01 1.44e-01h  3
 138  3.0631653e+01 9.42e-05 1.45e+04  -3.2 1.40e-01    -  7.54e-01 1.00e+00F  1
 139  3.1813578e+01 2.56e-03 4.48e+03  -2.8 2.54e-01    -  9.39e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  2.9880640e+01 2.72e-03 5.98e+03  -2.9 1.16e+00    -  1.12e-01 4.43e-02f  1
 141  2.9974597e+01 1.14e-03 2.01e+04  -2.9 7.93e-02    -  1.06e-01 1.00e+00h  1
 142  2.7712352e+01 1.49e-03 1.69e+04  -2.9 1.65e-01    -  1.60e-01 4.24e-01f  2
 143  2.6867629e+01 1.44e-03 4.04e+03  -2.9 1.38e-01    -  7.61e-01 1.63e-01f  3
 144  2.6488705e+01 1.27e-03 2.60e+00  -2.9 6.55e-02    -  1.00e+00 1.00e+00f  1
 145  2.6278800e+01 5.07e-04 1.59e+00  -2.9 4.85e-02    -  1.00e+00 5.00e-01f  2
 146  2.5466285e+01 4.64e-04 1.60e+00  -2.9 3.98e-02    -  1.00e+00 1.00e+00f  1
 147  2.5342764e+01 3.49e-04 2.28e+00  -2.9 2.72e-02    -  1.00e+00 2.50e-01f  3
 148  2.1856216e+01 1.52e-04 3.80e+04  -4.0 1.54e-02    -  1.00e+00 6.41e-01f  1
 149  2.0377901e+01 1.01e-05 2.24e-01  -3.7 8.15e-03    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.9865564e+01 1.79e-05 4.15e-01  -4.0 1.00e-02    -  1.00e+00 1.00e+00f  1
 151  1.9746088e+01 2.55e-05 2.92e+00  -4.0 4.00e-02    -  6.72e-01 5.38e-01f  1
 152  1.9464104e+01 1.94e-04 6.55e+03  -3.7 5.90e-01    -  1.00e+00 1.73e-01f  1
 153  1.9461172e+01 1.26e-03 1.12e+04  -3.3 6.20e+00    -  1.90e-01 3.27e-02f  2
 154  1.9257029e+01 1.29e-03 1.82e+04  -3.4 5.10e+00    -  5.38e-01 1.91e-02f  3
 155  1.9236196e+01 1.16e-03 2.16e+04  -3.4 9.39e-01    -  8.51e-01 4.07e-02f  3
 156  1.9065247e+01 1.00e-03 4.90e+03  -4.0 3.29e-01    -  6.68e-01 1.02e-01f  3
 157  1.8902663e+01 9.19e-04 3.43e+03  -4.0 8.68e-01    -  1.00e+00 4.86e-02f  4
 158  2.3641226e+01 1.33e-03 3.00e+04  -3.1 1.35e-01    -  8.57e-01 4.39e-01f  2
 159  2.0111936e+01 1.57e-03 1.30e+04  -3.4 1.02e-01    -  5.80e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.9980491e+01 1.47e-03 1.39e+03  -3.4 1.19e-01    -  8.93e-01 6.25e-02f  5
 161  1.9944255e+01 1.20e-05 3.17e-01  -3.4 6.18e-03    -  1.00e+00 1.00e+00h  1
 162  1.8442238e+01 2.95e-05 2.03e+01  -3.9 1.54e-02    -  9.99e-01 1.00e+00f  1
 163  1.8391398e+01 7.50e-05 2.84e+03  -4.0 1.29e-01    -  1.00e+00 2.50e-01f  3
 164  1.8236380e+01 6.26e-05 2.13e+03  -4.0 1.51e-01    -  1.00e+00 2.50e-01f  3
 165  1.8138631e+01 7.42e-05 1.86e+03  -4.0 1.97e-01    -  5.49e-01 1.25e-01f  4
 166  1.7981536e+01 2.73e-04 1.63e+03  -4.0 4.85e-01    -  1.00e+00 1.25e-01f  4
 167  1.7912170e+01 2.33e-04 1.43e+03  -4.0 1.60e-01    -  1.00e+00 1.25e-01f  4
 168  1.7831052e+01 1.32e-04 1.07e+03  -4.0 1.05e-01    -  1.00e+00 2.50e-01f  3
 169  1.7760014e+01 1.06e-04 9.36e+02  -4.0 1.67e-01    -  1.00e+00 1.25e-01f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.7681921e+01 1.20e-04 8.19e+02  -4.0 3.98e-01    -  1.00e+00 1.25e-01f  4
 171  1.7662002e+01 1.07e-04 7.70e+02  -4.0 1.88e-01    -  1.00e+00 6.04e-02f  5
 172  1.7546640e+01 1.91e-05 4.42e-01  -4.0 1.29e-02    -  1.00e+00 1.00e+00f  1
 173  1.7515595e+01 2.17e-05 2.31e+00  -4.0 7.59e-02    -  1.00e+00 1.25e-01f  4
 174  1.7489704e+01 1.91e-05 1.44e+00  -4.0 4.27e-02    -  1.00e+00 2.50e-01f  3
 175  1.7481874e+01 3.69e-05 1.09e+00  -4.0 1.07e-01    -  1.00e+00 2.50e-01f  3
 176  1.7467101e+01 3.87e-05 1.84e+00  -4.0 1.82e-01    -  1.00e+00 1.90e-01f  3
 177  1.7438596e+01 8.19e-05 7.81e+03  -3.7 9.75e-01    -  1.00e+00 3.78e-02f  4
 178  1.7723815e+01 5.03e-04 2.73e+04  -3.4 1.28e+00    -  9.61e-01 7.23e-02f  3
 179  1.7689536e+01 4.52e-04 8.29e+03  -3.8 5.24e-01    -  8.42e-01 5.70e-02f  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.7746954e+01 2.86e-04 4.27e+03  -3.8 5.06e-01    -  8.02e-01 2.50e-01f  3
 181  1.7660116e+01 2.99e-04 3.88e+03  -3.8 5.88e-01    -  3.59e-01 3.86e-02f  5
 182  1.7529769e+01 2.63e-04 2.57e+03  -3.8 1.32e-01    -  1.00e+00 2.50e-01f  3
 183  1.7579140e+01 1.81e-04 1.29e+03  -3.8 5.33e-02    -  1.00e+00 5.00e-01f  2
 184  1.7514967e+01 1.49e-04 9.65e+02  -3.8 7.96e-02    -  1.00e+00 2.50e-01f  3
 185  1.7440849e+01 1.22e-04 7.24e+02  -3.8 3.05e-02    -  1.00e+00 2.50e-01f  3
 186  1.7432579e+01 2.96e-05 2.34e-01  -3.8 2.40e-02    -  1.00e+00 1.00e+00h  1
 187  1.7378152e+01 3.04e-05 6.67e+03  -4.0 9.52e-02    -  1.00e+00 1.17e-01f  4
 188  1.7049621e+01 4.79e-05 4.37e-01  -4.0 2.23e-02    -  1.00e+00 1.00e+00f  1
 189  1.7047295e+01 3.83e-05 8.55e-01  -4.0 4.64e-02    -  1.00e+00 5.00e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  1.7033890e+01 5.70e-05 8.06e-01  -4.0 1.10e-01    -  1.00e+00 2.50e-01f  3
 191  1.7018651e+01 3.01e-05 6.43e-01  -4.0 1.34e-02    -  1.00e+00 5.00e-01f  2
 192  1.6965127e+01 3.23e-05 2.79e-01  -4.0 2.28e-02    -  1.00e+00 1.00e+00f  1
 193  1.6953366e+01 2.97e-05 1.27e+00  -4.0 7.25e-02    -  1.00e+00 1.25e-01f  4
 194  1.6935042e+01 1.72e-05 9.61e-01  -4.0 2.06e-02    -  1.00e+00 5.00e-01f  2
 195  1.6930611e+01 2.36e-05 4.23e-01  -4.0 2.50e-02    -  1.00e+00 5.00e-01f  2
 196  1.6909057e+01 1.97e-05 9.17e-01  -4.0 5.30e-02    -  1.00e+00 2.50e-01f  3
 197  1.6896520e+01 1.77e-05 6.56e-01  -4.0 9.56e-02    -  1.00e+00 1.25e-01f  4
 198  1.6890180e+01 2.01e-05 8.85e-01  -4.0 9.32e-02    -  1.00e+00 2.50e-01f  3
 199  1.6869036e+01 2.61e-05 2.12e+00  -4.0 3.05e-01    -  1.00e+00 1.25e-01f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  1.6855738e+01 2.87e-05 2.56e+00  -4.0 3.56e-01    -  1.00e+00 6.25e-02f  5
 201  1.6840992e+01 2.43e-05 1.90e+00  -4.0 1.44e-01    -  1.00e+00 1.25e-01f  4
 202  1.6819479e+01 3.87e-05 4.06e+00  -4.0 5.40e-01    -  1.00e+00 1.05e-01f  4
 203  1.6803410e+01 3.94e-05 5.80e+00  -4.0 7.16e-01    -  1.00e+00 3.18e-02f  5
 204  1.6787547e+01 3.99e-05 1.23e+01  -4.0 5.99e-01    -  1.00e+00 4.47e-02f  5
 205  1.6777253e+01 3.84e-05 2.41e+01  -4.0 6.33e-01    -  1.00e+00 5.19e-02f  4
 206  1.6758490e+01 5.39e-05 3.97e+00  -4.0 2.71e-01    -  1.00e+00 1.01e-01f  4
 207  1.6740984e+01 6.58e-05 3.66e+00  -4.0 1.48e-01    -  1.00e+00 1.25e-01f  4
 208  1.6728474e+01 6.02e-05 3.01e+00  -4.0 1.40e-01    -  1.00e+00 2.50e-01f  3
 209  1.6690815e+01 4.28e-05 2.34e+00  -4.0 8.46e-02    -  1.00e+00 2.50e-01f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  1.6652628e+01 3.34e-05 1.97e+00  -4.0 7.58e-02    -  1.00e+00 2.50e-01f  3
 211  1.6645431e+01 2.55e-05 1.14e+00  -4.0 2.32e-02    -  1.00e+00 5.00e-01f  2
 212  1.6616565e+01 1.62e-05 8.31e-01  -4.0 2.38e-02    -  1.00e+00 5.00e-01f  2
 213  1.6602440e+01 1.45e-05 3.69e-01  -4.0 9.75e-03    -  1.00e+00 1.00e+00f  1
 214  1.6586765e+01 1.59e-05 3.95e-01  -4.0 2.38e-02    -  1.00e+00 5.00e-01f  2
 215  1.6576154e+01 8.99e-06 5.39e-01  -4.0 2.56e-02    -  1.00e+00 5.00e-01f  2
