This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    25301
Number of nonzeros in inequality constraint Jacobian.:     5480
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     8704
                     variables with only lower bounds:     2009
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:     6909
Total number of inequality constraints...............:     1572
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     1572

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  4.7645364e+02 7.79e-02 4.01e+05  -1.8 1.10e+00    -  7.54e-01 4.73e-01f  1
  31  4.1924124e+02 5.40e-02 4.95e+05  -4.0 8.33e-01    -  4.12e-01 3.11e-01f  1
  32  4.0395163e+02 5.01e-02 4.40e+05  -1.7 4.31e+00    -  1.22e-01 7.49e-02f  1
  33  4.1264028e+02 4.44e-02 2.39e+05  -1.2 5.73e+00    -  2.33e-01 1.04e-01f  1
  34  4.6755812e+02 6.40e-02 1.73e+06  -1.2 3.61e+00    -  8.06e-01 3.10e-01f  2
  35  4.2713360e+02 2.51e-02 2.39e+05  -1.5 8.80e-01    -  8.58e-01 6.68e-01f  1
  36  3.7455629e+02 3.44e-02 2.82e+05  -1.7 6.48e-01    -  1.00e+00 8.09e-01f  1
  37  3.1598747e+02 2.54e-02 1.03e+01  -1.9 1.49e-01    -  1.00e+00 1.00e+00f  1
  38  2.9216167e+02 1.55e-02 6.27e+05  -2.7 1.95e-01    -  1.00e+00 4.26e-01f  1
  39  2.7783215e+02 1.13e-02 5.23e+05  -3.0 7.86e-01    -  1.00e+00 2.59e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  2.7955595e+02 1.86e-02 8.84e+04  -1.4 1.26e+01    -  1.93e-01 5.88e-02f  1
  41  2.7316834e+02 1.89e-02 5.36e+04  -2.1 5.43e+00    -  1.90e-01 6.06e-02f  1
  42  2.8314261e+02 2.36e-02 9.31e+05  -1.5 7.51e+00    -  4.70e-01 7.96e-02f  1
  43  2.6191187e+02 1.28e-02 3.83e+01  -2.0 6.59e-01    -  1.00e+00 1.00e+00f  1
  44  2.5875880e+02 4.21e-02 1.26e+03  -2.0 8.68e-01    -  8.65e-01 7.78e-01f  1
  45  2.3617922e+02 5.47e-02 3.13e+01  -2.0 9.21e-01    -  1.00e+00 1.00e+00f  1
  46  2.7421466e+02 3.39e-02 4.10e+05  -1.3 1.82e+00    -  3.22e-01 2.23e-01f  1
  47  2.6044135e+02 4.09e-02 2.19e+05  -1.8 1.33e+00    -  5.25e-01 6.23e-01f  1
  48  3.9615229e+02 4.58e-02 1.51e+06  -0.9 3.84e+00    -  3.86e-01 2.61e-01f  1
  49  3.5114602e+02 1.34e-02 5.67e+04  -1.4 6.25e-01    -  1.00e+00 8.62e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  3.7729466e+02 1.51e-02 1.81e+01  -1.4 1.76e+00    -  1.00e+00 1.00e+00H  1
  51  2.5808032e+02 6.25e-02 8.97e+04  -1.6 3.57e-01    -  9.98e-01 9.44e-01f  1
  52  2.3240237e+02 2.21e-02 1.92e+04  -1.7 3.67e-01    -  6.73e-01 7.63e-01f  1
  53  1.9711934e+02 1.34e-02 1.13e+06  -2.6 1.54e-01    -  1.00e+00 3.93e-01f  1
  54  1.7087880e+02 8.88e-03 5.40e+05  -2.4 4.81e-01    -  1.00e+00 4.60e-01f  1
  55  1.6081014e+02 6.92e-03 6.50e+05  -3.0 6.22e-01    -  1.00e+00 2.15e-01f  1
  56  1.4843243e+02 2.67e-02 2.02e+05  -2.5 1.39e+00    -  8.02e-01 6.34e-01f  1
  57  1.4822392e+02 2.60e-02 1.13e+05  -2.0 1.63e+00    -  5.11e-01 2.52e-02f  1
  58  1.3800186e+02 1.19e-02 4.36e+04  -2.6 2.01e+00    -  3.75e-01 2.57e-01f  1
  59  1.3393561e+02 1.08e-02 1.30e+04  -2.4 1.32e+00    -  3.77e-01 1.17e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.3302185e+02 1.06e-02 3.26e+05  -2.0 1.67e+00    -  6.92e-01 9.98e-02f  1
  61  1.2817638e+02 1.52e-02 1.60e+05  -2.3 6.71e-01    -  5.00e-01 7.59e-01f  1
  62  1.2755005e+02 1.96e-03 3.37e+03  -2.3 5.34e-01    -  1.00e+00 8.67e-01H  1
  63  1.3934922e+02 4.81e-03 1.41e+04  -2.1 2.90e-01    -  9.61e-01 1.00e+00f  1
  64  1.2969445e+02 5.56e-03 7.11e+04  -2.2 1.54e-01    -  5.36e-01 1.00e+00f  1
  65  1.2826339e+02 2.13e-03 1.81e+00  -2.2 1.90e-01    -  1.00e+00 1.00e+00f  1
  66  1.8328738e+02 5.82e-02 2.19e+05  -1.8 2.57e+00    -  7.42e-01 1.00e+00f  1
  67  1.8918234e+02 3.64e-03 1.16e+04  -1.9 1.40e+00    -  9.16e-01 1.00e+00H  1
  68  1.5024460e+02 2.75e-01 5.95e+03  -1.9 1.97e+00    -  4.87e-01 1.00e+00f  1
  69  1.6344221e+02 1.79e-01 2.38e+03  -1.9 9.88e-01    -  6.00e-01 3.64e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.4619674e+02 2.70e-02 8.24e-01  -1.9 5.66e-01    -  1.00e+00 1.00e+00f  1
  71  1.2427716e+02 1.45e-02 5.51e+05  -2.9 1.07e-01    -  1.00e+00 4.60e-01f  1
  72  1.0829076e+02 1.36e-03 3.40e+04  -2.5 1.80e-01    -  1.00e+00 9.02e-01f  1
  73  9.9485343e+01 1.23e-03 3.58e+04  -2.9 2.31e-01    -  1.00e+00 8.44e-01f  1
  74  1.0415698e+02 1.70e-03 1.07e+04  -2.6 1.39e-01    -  9.26e-01 1.00e+00f  1
  75  9.8600148e+01 5.53e-04 4.23e+04  -2.9 6.57e-02    -  1.00e+00 7.24e-01f  1
  76  9.1243536e+01 2.93e-04 3.12e+03  -3.9 6.88e-02    -  1.00e+00 9.80e-01f  1
  77  9.4598695e+01 4.18e-03 2.66e+04  -3.1 1.82e-01    -  5.76e-01 1.00e+00f  1
  78  9.3663009e+01 2.76e-03 1.49e+04  -3.3 4.19e-01    -  7.21e-01 3.83e-01f  1
  79  9.3475935e+01 2.83e-03 1.23e+04  -3.3 6.98e-01    -  2.26e-01 1.72e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  9.2103910e+01 2.69e-03 3.61e+03  -3.3 1.16e-01    -  7.71e-01 7.01e-01f  1
  81  9.1435107e+01 9.94e-04 1.83e+00  -3.3 4.35e-02    -  1.00e+00 1.00e+00f  1
  82  9.1207674e+01 3.98e-04 1.78e+00  -3.3 1.24e-01    -  7.41e-01 6.49e-01f  1
  83  9.1220019e+01 1.82e-03 3.42e+04  -3.0 9.42e-01    -  1.00e+00 1.85e-01f  1
  84  9.0413507e+01 4.33e-03 2.33e+04  -3.2 3.90e+00    -  2.98e-01 7.42e-02f  1
  85  9.9429536e+01 4.95e-02 5.33e+04  -2.2 5.59e+00    -  1.58e-01 9.38e-02f  2
  86  1.0007490e+02 4.15e-02 3.25e+04  -3.0 2.67e+00    -  3.59e-01 1.41e-01h  2
  87  9.8365694e+01 4.45e-02 2.76e+04  -3.0 3.28e+00    -  1.47e-01 1.27e-01f  1
  88  9.8261530e+01 4.34e-02 2.53e+04  -3.0 1.70e+00    -  1.04e-01 2.06e-01f  2
  89  9.2348413e+01 3.40e-02 1.74e+04  -3.0 9.18e-01    -  3.92e-01 8.10e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  9.3577258e+01 2.87e-02 1.45e+04  -3.0 4.61e+00    -  1.59e-01 6.08e-02h  2
  91  9.7042625e+01 1.11e-02 5.82e+03  -3.0 5.36e-01    -  6.21e-01 1.00e+00h  1
  92  9.0256086e+01 1.83e-02 2.57e+03  -3.0 4.46e-01    -  5.58e-01 1.00e+00f  1
  93  1.5780274e+02 2.69e-02 4.52e+05  -2.0 1.23e+00    -  1.33e-01 6.34e-01F  1
  94  1.2222626e+02 1.14e-02 2.37e+05  -2.4 6.26e-01    -  4.38e-01 5.04e-01f  1
  95  1.1443358e+02 1.40e-02 1.78e+05  -2.4 1.10e+00    -  3.08e-01 2.03e-01f  2
  96  1.0501205e+02 1.34e-02 1.12e+03  -2.4 2.25e-01    -  9.85e-01 1.00e+00f  1
  97  1.0975057e+02 5.29e-04 4.24e+00  -2.4 8.35e-02    -  1.00e+00 1.00e+00H  1
  98  1.0459670e+02 1.04e-02 3.08e-01  -2.4 5.45e-02    -  1.00e+00 1.00e+00f  1
  99  1.0456865e+02 6.05e-06 9.85e-02  -2.4 5.04e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  9.1967666e+01 6.49e-05 7.07e+04  -3.1 3.29e-02    -  9.86e-01 7.78e-01f  1
 101  8.6786986e+01 5.34e-04 3.25e+04  -3.8 1.24e-01    -  1.00e+00 7.64e-01f  1
 102  8.5538437e+01 1.31e-03 5.06e+00  -4.0 8.60e-02    -  1.00e+00 1.00e+00f  1
 103  8.4913647e+01 4.77e-04 4.29e+00  -4.0 6.63e-02    -  3.99e-01 7.51e-01f  1
 104  8.4841301e+01 2.51e-04 5.64e-01  -4.0 2.38e-02    -  1.00e+00 1.00e+00h  1
 105  8.4822744e+01 7.20e-05 4.55e-01  -4.0 8.51e-03    -  1.00e+00 1.00e+00h  1
 106  8.4802353e+01 2.94e-05 2.14e-01  -4.0 7.03e-03    -  1.00e+00 1.00e+00h  1
 107  8.4755748e+01 2.10e-04 6.08e-01  -4.0 3.79e-02    -  1.00e+00 1.00e+00f  1
 108  8.6859975e+01 4.87e-03 3.71e+04  -2.8 8.02e-01    -  4.81e-01 2.38e-01f  1
 109  8.6846222e+01 4.66e-03 2.51e+04  -3.3 1.05e+00    -  3.27e-01 7.33e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  9.4614585e+01 4.91e-04 1.03e+04  -3.3 3.86e-01    -  5.81e-01 1.00e+00H  1
 111  8.6293764e+01 1.05e-02 1.76e+00  -3.3 2.99e-01    -  1.00e+00 1.00e+00f  1
 112  8.6756333e+01 5.76e-03 4.21e+00  -3.3 2.49e-01    -  1.00e+00 5.00e-01h  2
 113  8.6046609e+01 1.42e-03 8.16e-01  -3.3 1.01e-01    -  1.00e+00 1.00e+00f  1
 114  8.6733790e+01 1.72e-05 2.87e+00  -3.3 1.00e-01    -  1.00e+00 1.00e+00H  1
 115  8.5816094e+01 1.49e-03 1.20e+04  -3.6 1.47e-01    -  1.00e+00 5.00e-01f  2
 116  8.5619093e+01 6.14e-03 5.10e+03  -3.6 1.82e-01    -  1.00e+00 5.00e-01f  2
 117  8.5436417e+01 4.25e-03 1.75e+00  -3.6 5.71e-02    -  1.00e+00 1.00e+00h  1
 118  8.4706665e+01 5.09e-03 3.19e-01  -3.6 2.63e-02    -  1.00e+00 1.00e+00f  1
 119  8.3915131e+01 2.32e-04 8.02e-01  -4.0 3.26e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  8.3888565e+01 3.48e-04 1.50e+00  -4.0 6.96e-02    -  1.00e+00 5.00e-01f  2
 121  8.4040836e+01 1.47e-03 4.81e+03  -3.7 2.05e-01    -  1.00e+00 4.07e-01f  2
 122  8.3949907e+01 1.53e-03 3.05e+03  -3.9 6.05e-01    -  3.03e-01 8.45e-02f  3
 123  8.3900070e+01 9.26e-04 1.07e+03  -3.9 4.26e-01    -  9.89e-01 1.25e-01f  3
 124  8.3698524e+01 7.82e-04 8.22e+02  -3.9 2.94e-01    -  7.22e-01 2.50e-01f  3
 125  8.3557037e+01 8.45e-04 1.37e+03  -4.0 1.15e-01    -  1.00e+00 5.00e-01f  2
 126  8.3484301e+01 9.61e-04 1.06e+03  -4.0 2.48e-01    -  1.00e+00 2.29e-01f  2
 127  8.3409147e+01 8.88e-04 9.62e+02  -4.0 3.95e-01    -  1.00e+00 9.16e-02f  3
 128  8.3555896e+01 2.21e-03 1.14e+04  -3.6 7.54e-01    -  1.00e+00 1.72e-01f  2
 129  8.3489970e+01 2.11e-03 5.14e+03  -3.9 8.16e-01    -  5.71e-01 8.15e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  8.3389945e+01 1.61e-03 3.90e+03  -3.9 2.93e+00    -  2.62e-01 2.76e-02f  4
 131  8.3373419e+01 1.52e-03 1.79e+03  -4.0 1.92e+00    -  3.05e-01 3.38e-02f  4
 132  8.3664053e+01 2.62e-03 6.21e+03  -3.5 7.18e-01    -  4.58e-01 2.00e-01f  3
 133  8.3420489e+01 1.69e-03 3.63e+03  -3.8 1.40e+00    -  3.62e-01 1.25e-01f  2
 134  8.3251147e+01 2.31e-03 1.85e+03  -3.8 3.28e+00    -  3.73e-01 3.56e-02f  4
 135  8.3228952e+01 1.87e-03 1.32e+04  -3.4 1.33e+00    -  6.32e-01 1.36e-01f  2
 136  8.3562597e+01 1.52e-03 3.32e+04  -2.9 4.52e+00    -  2.35e-01 3.08e-02f  3
 137  8.3626888e+01 1.70e-03 8.97e+03  -3.5 1.58e-01    -  7.32e-01 7.16e-01f  1
 138  8.3452800e+01 1.29e-03 2.35e+03  -3.5 1.78e-01    -  8.22e-01 2.50e-01f  3
 139  8.3331351e+01 4.94e-04 4.60e+00  -3.5 4.18e-02    -  9.97e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  8.2463860e+01 3.45e-04 5.74e-01  -4.0 1.78e-02    -  1.00e+00 1.00e+00f  1
 141  8.2406948e+01 1.02e-04 3.99e-01  -4.0 1.09e-02    -  1.00e+00 1.00e+00h  1
 142  8.2388656e+01 1.59e-05 1.73e-01  -4.0 9.67e-03    -  1.00e+00 1.00e+00h  1
 143  8.2372686e+01 7.55e-06 1.46e-01  -4.0 1.82e-02    -  1.00e+00 1.00e+00h  1
 144  8.2443141e+01 2.46e-04 7.12e+03  -3.7 6.53e-01    -  1.00e+00 1.15e-01f  4
 145  8.2420838e+01 1.96e-04 2.50e+02  -4.0 1.33e-01    -  1.00e+00 2.50e-01h  3
 146  8.2360058e+01 1.53e-04 1.25e+02  -4.0 3.47e-02    -  1.00e+00 5.00e-01f  2
 147  8.2334264e+01 5.57e-07 7.82e-01  -4.0 2.14e-02    -  1.00e+00 1.00e+00H  1
 148  8.2306278e+01 5.02e-05 1.01e-01  -4.0 6.28e-03    -  1.00e+00 1.00e+00f  1
 149  8.2303288e+01 1.55e-06 3.35e-02  -4.0 4.12e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  8.3459734e+01 1.43e-03 1.63e+04  -3.4 3.85e-01    -  1.00e+00 4.39e-01f  2
 151  8.3118370e+01 1.76e-03 1.48e+00  -3.6 1.01e-01    -  1.00e+00 1.00e+00f  1
 152  8.2962907e+01 2.16e-03 1.82e+00  -3.6 6.71e-02    -  1.00e+00 1.00e+00f  1
 153  8.2842423e+01 3.32e-04 6.61e-01  -3.6 4.95e-02    -  1.00e+00 1.00e+00h  1
 154  8.3197021e+01 1.21e-05 9.75e-01  -3.6 5.14e-02    -  1.00e+00 1.00e+00H  1
 155  8.2837635e+01 7.25e-04 3.07e-01  -3.6 2.14e-02    -  1.00e+00 1.00e+00f  1
 156  8.2810483e+01 6.38e-05 1.48e-01  -3.6 6.68e-03    -  1.00e+00 1.00e+00h  1
 157  8.2806209e+01 1.06e-05 1.26e-01  -3.6 7.42e-03    -  1.00e+00 1.00e+00h  1
 158  8.2793702e+01 1.10e-05 2.21e-01  -3.6 1.41e-02    -  1.00e+00 1.00e+00h  1
 159  8.2789709e+01 1.67e-04 4.53e+00  -3.6 1.05e-01    -  1.00e+00 4.46e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  8.2776229e+01 1.61e-04 9.62e+00  -3.6 2.55e-01    -  1.00e+00 1.25e-01h  4
 161  8.2756477e+01 1.49e-04 4.27e+00  -3.6 3.93e-01    -  7.15e-01 8.66e-02f  4
 162  8.2740568e+01 1.33e-04 2.54e+00  -3.6 5.31e-01    -  1.00e+00 8.72e-02f  4
 163  8.2714690e+01 2.04e-04 2.28e+00  -3.6 6.47e-01    -  5.73e-01 1.27e-01f  3
 164  8.2703069e+01 2.43e-04 3.26e+00  -3.6 1.35e+00    -  3.11e-01 2.97e-02f  4
 165  8.2691447e+01 2.08e-04 1.01e+01  -3.6 3.31e-01    -  1.00e+00 9.36e-02h  4
 166  8.2664498e+01 6.18e-04 6.36e+00  -3.6 5.38e-01    -  4.63e-01 3.08e-01f  2
 167  8.2664597e+01 5.63e-04 1.49e+01  -3.6 1.95e+00    -  5.72e-01 2.74e-02f  5
 168  8.2641412e+01 5.76e-04 2.03e+01  -3.6 1.29e-01    -  1.64e-01 3.02e-01F  1
 169  8.2573352e+01 4.16e-04 1.42e+01  -3.6 8.46e-02    -  1.75e-01 2.59e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  8.2482097e+01 4.95e-04 1.21e+01  -3.6 3.97e-01    -  1.43e-01 1.82e-01f  2
 171  8.2429578e+01 5.07e-04 5.63e+00  -3.6 3.63e-01    -  7.52e-01 1.25e-01f  4
 172  8.2416888e+01 7.59e-04 1.06e+00  -3.6 6.99e-02    -  1.00e+00 1.00e+00f  1
 173  8.2338083e+01 3.67e-04 9.32e-01  -3.6 2.38e-02    -  1.00e+00 5.00e-01h  2
 174  8.2305131e+01 2.87e-04 2.77e-01  -3.6 2.58e-02    -  1.00e+00 1.00e+00h  1
 175  8.2287390e+01 5.50e-05 2.44e-01  -3.6 1.07e-02    -  1.00e+00 1.00e+00h  1
 176  8.1685502e+01 4.76e-06 2.07e-01  -4.0 7.05e-03    -  1.00e+00 1.00e+00f  1
 177  8.1676012e+01 2.83e-05 3.51e-01  -4.0 1.39e-02    -  1.00e+00 1.00e+00h  1
 178  8.1679777e+01 9.28e-08 4.70e-01  -4.0 2.36e-02    -  1.00e+00 1.00e+00H  1
 179  8.1666408e+01 6.45e-05 5.20e-01  -4.0 1.00e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  8.1661132e+01 3.05e-05 3.17e-01  -4.0 1.06e-02    -  1.00e+00 1.00e+00h  1
 181  8.1654581e+01 2.27e-05 2.67e-01  -4.0 5.26e-03    -  1.00e+00 1.00e+00h  1
 182  8.1656048e+01 2.27e-08 3.43e-02  -4.0 1.64e-02    -  1.00e+00 1.00e+00H  1
 183  8.1649306e+01 2.45e-05 4.79e-01  -4.0 3.65e-02    -  1.00e+00 5.00e-01f  2
 184  8.1638479e+01 4.80e-05 5.45e-01  -4.0 4.95e-02    -  1.00e+00 2.50e-01f  3
 185  8.1627742e+01 1.18e-04 5.78e-01  -4.0 7.73e-02    -  1.00e+00 5.00e-01f  2
 186  8.1750206e+01 1.25e-06 1.73e+00  -4.0 6.68e-02    -  1.00e+00 1.00e+00H  1
 187  8.1521714e+01 4.08e-04 6.06e-01  -4.1 3.94e-02    -  1.00e+00 1.00e+00f  1
 188  8.1567123e+01 2.08e-04 1.00e+03  -4.0 4.77e-02    -  1.00e+00 5.00e-01h  2
 189  8.1567945e+01 1.27e-04 3.54e-01  -4.0 3.12e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  8.2024327e+01 4.94e-06 1.77e+00  -4.0 7.50e-02    -  1.00e+00 1.00e+00H  1
 191  8.1463386e+01 1.13e-03 2.48e-01  -4.1 4.48e-02    -  1.00e+00 1.00e+00f  1
 192  8.1563097e+01 1.13e-04 3.64e-01  -4.0 1.24e-02    -  1.00e+00 1.00e+00h  1
 193  8.1546701e+01 4.35e-05 9.71e-02  -4.0 5.44e-03    -  1.00e+00 1.00e+00h  1
 194  8.1542686e+01 6.95e-06 1.48e-01  -4.0 7.06e-03    -  1.00e+00 1.00e+00h  1
 195  8.1528071e+01 4.38e-05 5.44e-01  -4.0 3.63e-02    -  1.00e+00 1.00e+00h  1
 196  9.3280133e+01 1.68e-02 6.24e+04  -2.5 1.35e+00    -  7.76e-01 5.82e-01f  1
 197  1.1465639e+02 2.18e-03 9.43e+03  -2.8 4.25e-01    -  8.87e-01 1.00e+00H  1
 198  9.3497732e+01 1.81e-02 6.47e+03  -2.8 1.24e+00    -  3.14e-01 8.41e-01F  1
 199  9.0490264e+01 1.58e-02 5.85e+03  -2.8 5.94e+00    -  9.60e-02 2.59e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  1.0269972e+02 1.33e-02 1.93e+03  -2.8 3.54e-01    -  6.70e-01 8.87e-01h  1
 201  8.9498704e+01 1.26e-02 2.17e+00  -2.8 3.15e-01    -  1.00e+00 1.00e+00f  1
 202  8.9586736e+01 1.76e-04 1.37e+00  -2.8 3.59e-02    -  1.00e+00 1.00e+00h  1
 203  8.9464233e+01 9.56e-05 2.31e-01  -2.8 2.24e-02    -  1.00e+00 1.00e+00f  1
 204  8.9460454e+01 4.49e-06 1.14e-01  -2.8 6.20e-03    -  1.00e+00 1.00e+00h  1
 205  8.9452562e+01 3.38e-05 5.53e-01  -2.8 3.28e-02    -  1.00e+00 5.00e-01f  2
 206  8.9443397e+01 5.26e-05 1.05e+00  -2.8 8.54e-02    -  1.00e+00 2.50e-01f  3
 207  8.9601365e+01 1.95e-06 1.43e+00  -2.8 5.81e-02    -  1.00e+00 1.00e+00H  1
 208  8.9458441e+01 3.31e-06 7.18e-01  -2.8 1.31e-02    -  1.00e+00 1.00e+00F  1
 209  8.9429944e+01 7.68e-05 3.54e-01  -2.8 1.26e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  8.9425990e+01 2.82e-06 2.01e-01  -2.8 5.51e-03    -  1.00e+00 1.00e+00h  1
 211  8.9409789e+01 3.82e-05 3.88e-01  -2.8 2.99e-02    -  1.00e+00 1.00e+00f  1
 212  8.9413472e+01 1.96e-04 1.78e+00  -2.8 2.94e-01    -  1.00e+00 2.50e-01f  3
 213  8.9406298e+01 1.56e-04 2.58e+00  -2.8 3.84e-01    -  1.00e+00 6.25e-02h  5
 214  8.9411789e+01 1.15e-04 2.32e+00  -2.8 1.69e-01    -  1.00e+00 2.50e-01h  3
 215  8.9410445e+01 2.50e-04 2.39e+00  -2.8 1.05e-01    -  1.00e+00 2.50e-01f  3
