This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    19061
Number of nonzeros in inequality constraint Jacobian.:     5912
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     6568
                     variables with only lower bounds:     1517
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:     5217
Total number of inequality constraints...............:     1796
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     1796

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  43  2.5976098e+02 2.72e-04 1.88e+05  -3.2 4.86e-01    -  4.95e-01 1.67e-01f  1
  44  2.6261619e+02 8.86e-04 9.11e+04  -2.2 3.47e-01    -  5.06e-01 4.96e-01f  1
  45  2.5747584e+02 7.23e-04 7.22e+04  -2.4 3.13e-01    -  2.89e-01 2.40e-01f  1
  46  2.6139702e+02 1.68e-03 1.08e+04  -2.1 4.05e-01    -  5.34e-01 4.66e-01f  1
  47  2.5633226e+02 1.22e-03 5.57e+04  -2.3 2.22e-01    -  5.80e-01 2.28e-01f  1
  48  2.5143834e+02 4.07e-04 2.04e+04  -2.2 1.03e-01    -  4.91e-01 6.46e-01f  1
  49  2.5486891e+02 2.38e-04 2.77e+04  -2.0 5.26e-02    -  5.02e-01 5.42e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  2.4899375e+02 1.44e-04 3.99e+05  -2.6 9.76e-02    -  1.00e+00 3.42e-01f  1
  51  2.5090956e+02 7.03e-04 6.65e+04  -2.1 5.57e-01    -  8.50e-01 1.83e-01f  1
  52  2.4650726e+02 5.15e-04 2.22e+04  -2.3 4.26e-01    -  3.92e-01 2.35e-01f  1
  53  2.3868408e+02 1.06e-03 9.05e+04  -3.8 1.66e+00    -  2.79e-01 1.08e-01f  1
  54  2.3513581e+02 7.49e-04 1.11e+05  -3.0 1.84e+00    -  1.72e-01 9.56e-02f  1
  55  2.3155047e+02 9.29e-04 1.45e+05  -2.5 9.51e-01    -  6.15e-01 1.83e-01f  2
  56  2.3656277e+02 6.67e-04 5.03e+04  -1.9 7.56e-01    -  3.68e-01 1.94e-01f  1
  57  2.3431330e+02 1.10e-03 1.17e+04  -2.3 8.60e-01    -  4.69e-01 3.10e-01f  1
  58  2.3146316e+02 6.67e-04 1.07e+04  -2.3 8.86e-01    -  4.67e-01 2.07e-01f  2
  59  2.2954899e+02 5.05e-04 7.55e+03  -2.2 1.83e-01    -  4.84e-01 2.22e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  2.2624464e+02 2.33e-04 3.11e+03  -2.2 1.27e-01    -  6.24e-01 5.81e-01f  1
  61  2.2484448e+02 2.19e-04 1.36e+05  -3.3 2.19e-01    -  2.83e-01 3.85e-02f  1
  62  2.2393254e+02 2.12e-04 3.81e+05  -4.0 2.27e-01    -  6.14e-01 2.85e-02f  1
  63  2.1778293e+02 1.29e-03 2.69e+05  -3.0 7.32e-01    -  1.41e-01 2.66e-01f  1
  64  2.1714695e+02 1.03e-03 1.09e+05  -2.2 6.34e-01    -  3.94e-01 1.59e-01f  1
  65  2.2013590e+02 1.09e-03 3.53e+04  -2.1 6.27e-01    -  6.58e-01 3.93e-01f  1
  66  2.1891857e+02 5.78e-04 6.03e+03  -2.3 2.05e-01    -  5.45e-01 4.56e-01h  1
  67  2.3075341e+02 5.00e-04 1.84e+05  -2.0 1.33e-01    -  5.35e-01 1.00e+00f  1
  68  2.2836213e+02 6.33e-04 9.71e+04  -2.2 1.92e-01    -  6.69e-01 5.33e-01h  1
  69  2.1883797e+02 6.43e-04 2.63e+00  -2.2 1.19e-01    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  2.1578398e+02 5.26e-04 1.36e+05  -2.4 2.12e-01    -  9.97e-01 3.90e-01f  2
  71  2.1214186e+02 4.07e-04 3.38e+05  -2.8 3.37e-01    -  1.00e+00 1.49e-01f  1
  72  2.0958651e+02 1.60e-03 2.80e+05  -3.2 1.48e+00    -  4.92e-01 2.52e-01f  1
  73  2.1082919e+02 1.35e-03 3.68e+04  -2.2 1.10e+00    -  5.49e-01 1.42e-01f  2
  74  2.0547853e+02 1.14e-03 9.35e+04  -2.9 4.94e-01    -  4.10e-01 1.67e-01f  1
  75  2.3601983e+02 2.63e-03 3.01e+05  -2.0 5.52e-01    -  4.14e-01 8.08e-01f  1
  76  2.2814170e+02 1.75e-03 2.12e+05  -2.2 5.18e-01    -  2.71e-01 2.97e-01f  1
  77  2.1891442e+02 1.25e-03 1.38e+05  -2.2 2.58e-01    -  8.87e-01 3.07e-01f  1
  78  2.2789730e+02 9.03e-04 3.84e+04  -2.2 5.94e-01    -  2.26e-01 7.28e-01H  1
  79  2.1541090e+02 5.80e-04 1.92e+04  -2.2 2.05e-01    -  2.48e-01 5.08e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  2.0819302e+02 3.75e-04 1.06e+04  -2.2 1.82e-01    -  4.06e-01 4.49e-01f  1
  81  2.0486088e+02 2.56e-04 1.70e+05  -2.4 8.32e-02    -  9.45e-01 2.98e-01f  1
  82  2.1307101e+02 2.27e-04 4.24e+04  -2.1 1.36e-01    -  8.96e-01 1.00e+00f  1
  83  2.0562274e+02 1.97e-04 3.45e+05  -3.5 2.27e-01    -  6.93e-01 2.49e-01f  1
  84  2.0004478e+02 1.93e-04 2.06e+05  -2.6 2.34e-01    -  1.00e+00 3.39e-01f  1
  85  1.9878759e+02 2.34e-04 9.57e+04  -2.4 6.31e-01    -  8.85e-01 2.16e-01f  2
  86  1.9501385e+02 1.92e-04 2.45e+05  -3.2 3.97e-01    -  7.04e-01 1.69e-01f  1
  87  1.9414289e+02 1.83e-04 2.86e+05  -3.8 5.57e-01    -  3.84e-01 2.76e-02f  1
  88  2.3705387e+02 2.65e-03 3.21e+05  -1.6 1.26e+00    -  2.38e-01 2.88e-01f  1
  89  2.2947940e+02 2.14e-03 2.63e+05  -2.2 9.87e-01    -  3.10e-01 1.57e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  2.1984684e+02 2.51e-03 2.18e+05  -2.2 9.08e-01    -  1.71e-01 1.74e-01f  1
  91  2.1220029e+02 2.68e-03 1.30e+05  -2.2 4.81e-01    -  4.37e-01 3.97e-01f  1
  92  2.0688110e+02 1.46e-03 7.23e+04  -2.2 1.80e-01    -  5.09e-01 4.35e-01f  1
  93  2.0453360e+02 6.48e-04 3.19e+04  -2.2 1.62e-01    -  3.29e-01 5.86e-01h  1
  94  2.0336026e+02 2.29e-04 1.11e+04  -2.2 5.67e-02    -  4.18e-01 6.99e-01f  1
  95  2.0343532e+02 9.36e-05 2.56e+00  -2.2 4.09e-02    -  1.00e+00 1.00e+00f  1
  96  1.9414067e+02 1.00e-04 2.72e+05  -2.8 1.54e-01    -  1.00e+00 4.96e-01f  1
  97  1.9623819e+02 3.75e-04 1.20e+05  -2.2 3.58e-01    -  9.71e-01 3.65e-01f  1
  98  1.9397409e+02 4.00e-04 9.57e+04  -2.3 4.06e-01    -  2.25e-01 3.19e-01f  2
  99  2.4278147e+02 2.28e-03 4.04e+05  -1.9 5.07e-01    -  4.36e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  2.1935776e+02 2.06e-03 3.21e+04  -2.0 1.11e-01    -  8.61e-01 9.20e-01f  1
 101  2.0715458e+02 7.20e-04 1.35e+04  -2.0 2.42e-01    -  4.80e-01 5.79e-01f  1
 102  2.0572909e+02 5.42e-04 1.02e+04  -2.0 1.93e-01    -  2.65e-01 2.48e-01f  1
 103  2.0643032e+02 2.02e-04 2.62e+00  -2.0 5.60e-02    -  1.00e+00 1.00e+00f  1
 104  2.0653165e+02 8.53e-05 3.10e+00  -2.0 4.39e-02    -  1.00e+00 1.00e+00f  1
 105  1.9381514e+02 7.70e-05 3.62e+05  -2.7 2.29e-01    -  1.00e+00 4.92e-01f  1
 106  1.8717312e+02 2.43e-04 2.91e+05  -2.9 5.73e-01    -  6.71e-01 2.79e-01f  1
 107  1.7891091e+02 2.02e-04 1.65e+05  -2.9 1.86e-01    -  1.00e+00 4.91e-01f  1
 108  1.7751063e+02 3.05e-04 9.36e+04  -2.7 6.91e-01    -  5.73e-01 3.06e-01f  1
 109  1.7563405e+02 6.02e-04 6.38e+04  -2.9 5.44e-01    -  4.57e-01 3.45e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.7342724e+02 3.98e-04 3.60e+04  -2.8 1.31e-01    -  5.86e-01 3.17e-01f  1
 111  1.7031203e+02 2.77e-04 9.00e+04  -3.6 9.95e-02    -  7.69e-01 3.05e-01f  1
 112  1.6826053e+02 1.97e-04 7.19e+04  -3.6 1.07e-01    -  4.29e-01 2.61e-01f  1
 113  1.6919020e+02 1.26e-04 2.37e+03  -2.8 1.36e-01    -  8.20e-01 6.38e-01f  1
 114  1.6890689e+02 4.62e-05 7.17e+02  -2.8 1.26e-01    -  8.34e-01 5.00e-01f  2
 115  1.6601102e+02 1.24e-04 6.50e+04  -3.5 1.70e-01    -  1.00e+00 4.53e-01f  1
 116  1.6813319e+02 6.46e-04 3.02e+03  -2.7 4.06e-01    -  6.30e-01 3.78e-01f  1
 117  1.6659128e+02 3.50e-04 9.27e+02  -2.9 2.45e-01    -  5.78e-01 4.88e-01f  1
 118  1.6551720e+02 1.77e-04 3.65e+02  -2.9 2.16e-01    -  2.15e-01 2.44e-01f  2
 119  1.6398536e+02 1.06e-04 2.09e+04  -3.1 4.25e-02    -  8.60e-01 4.34e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.6264685e+02 6.13e-05 4.33e+03  -3.1 1.02e-01    -  1.00e+00 8.41e-01f  1
 121  1.6509029e+02 3.16e-04 1.31e+04  -2.9 2.02e-01    -  1.00e+00 7.72e-01f  1
 122  1.6300582e+02 1.86e-04 1.17e+02  -3.0 1.16e-01    -  9.96e-01 1.00e+00f  1
 123  1.6231851e+02 9.91e-05 8.81e+00  -3.0 1.20e-01    -  1.00e+00 4.73e-01f  1
 124  1.6516027e+02 3.81e-05 1.49e+04  -2.7 3.38e-02    -  8.19e-01 1.00e+00f  1
 125  1.6386308e+02 4.70e-05 3.37e+00  -2.8 5.05e-02    -  1.00e+00 1.00e+00f  1
 126  1.6048696e+02 4.00e-05 1.84e+04  -3.2 7.27e-02    -  1.00e+00 7.84e-01f  1
 127  1.5869236e+02 2.72e-05 2.47e+04  -3.7 3.45e-02    -  1.00e+00 5.60e-01f  1
 128  1.5770390e+02 2.04e-05 1.59e+04  -3.9 6.23e-02    -  1.00e+00 5.07e-01f  1
 129  1.5713365e+02 4.38e-05 6.66e+03  -3.7 1.02e-01    -  8.30e-01 4.08e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.5705741e+02 7.92e-05 3.22e+03  -3.6 1.60e-01    -  6.89e-01 3.22e-01f  1
 131  1.5649529e+02 5.97e-05 3.89e+03  -4.0 1.08e-01    -  5.60e-01 3.89e-01f  1
 132  1.5653375e+02 5.99e-05 6.51e+03  -3.3 3.40e-01    -  4.17e-01 1.59e-01f  1
 133  1.5643484e+02 1.13e-04 3.06e+03  -3.7 2.03e-01    -  5.10e-01 4.60e-01f  1
 134  1.5592638e+02 1.81e-04 1.25e+03  -4.0 2.27e-01    -  4.39e-01 4.04e-01f  1
 135  1.5545034e+02 1.90e-04 2.03e+03  -3.9 3.35e-01    -  6.60e-01 2.42e-01f  1
 136  1.5530980e+02 1.88e-04 1.77e+04  -3.2 5.16e-01    -  4.69e-01 1.06e-01f  1
 137  1.5584152e+02 2.98e-04 2.09e+04  -3.0 9.39e-01    -  3.21e-01 1.95e-01f  1
 138  1.5567776e+02 3.00e-04 1.54e+04  -3.5 7.86e-01    -  2.63e-01 2.92e-02f  1
 139  1.5514628e+02 1.39e-04 2.08e+03  -3.5 1.53e-01    -  8.63e-01 6.40e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.5505047e+02 1.46e-04 1.42e+04  -3.2 3.61e-01    -  6.46e-01 1.85e-01f  1
 141  1.5491187e+02 1.26e-04 1.27e+03  -3.4 5.93e-02    -  1.00e+00 1.33e-01f  1
 142  1.5417137e+02 7.64e-05 1.58e+04  -3.9 6.12e-02    -  1.00e+00 4.26e-01f  1
 143  1.5426683e+02 9.32e-05 3.60e+03  -3.3 1.86e-01    -  7.20e-01 2.96e-01f  2
 144  1.5405295e+02 1.44e-04 5.08e+02  -3.4 2.53e-01    -  8.83e-01 8.49e-01f  1
 145  1.5407617e+02 1.64e-04 1.35e+04  -3.2 9.52e-01    -  5.41e-01 8.41e-02f  1
 146  1.5374821e+02 8.82e-05 7.10e+03  -3.4 8.67e-02    -  5.21e-01 7.14e-01f  1
 147  1.5297075e+02 5.30e-05 4.77e+03  -3.9 3.07e-02    -  7.06e-01 4.22e-01f  1
 148  1.5253567e+02 3.09e-05 9.77e+03  -4.0 1.53e-02    -  1.00e+00 4.11e-01f  1
 149  1.5207445e+02 1.18e-05 3.96e+03  -4.0 1.64e-02    -  1.00e+00 5.95e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.5185981e+02 2.03e-05 9.34e+02  -4.0 3.23e-02    -  7.67e-01 7.64e-01f  1
 151  1.5173128e+02 5.77e-06 2.27e+02  -4.0 2.49e-02    -  1.00e+00 7.46e-01f  1
 152  1.5170463e+02 1.13e-05 4.68e+01  -4.0 2.46e-02    -  9.95e-01 7.69e-01f  1
 153  1.5162539e+02 4.04e-06 4.70e+00  -4.0 1.10e-02    -  1.00e+00 9.57e-01f  1
 154  1.5159926e+02 4.18e-06 3.99e-01  -4.0 9.26e-03    -  1.00e+00 1.00e+00f  1
 155  1.5156194e+02 3.31e-06 5.65e-01  -4.0 1.04e-02    -  1.00e+00 1.00e+00f  1
 156  1.5154140e+02 3.56e-06 3.07e+00  -4.0 2.97e-02    -  1.00e+00 5.00e-01f  2
 157  1.5152832e+02 3.74e-06 4.11e+00  -4.0 4.40e-02    -  1.00e+00 2.50e-01f  3
 158  1.5152803e+02 2.65e-05 2.06e+00  -4.0 3.39e-02    -  1.00e+00 1.00e+00f  1
 159  1.5402515e+02 9.91e-05 1.59e+04  -3.2 1.41e-01    -  1.00e+00 7.11e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.5364159e+02 6.24e-05 7.84e+02  -3.3 3.88e-02    -  1.00e+00 5.00e-01f  2
 161  1.5311288e+02 2.85e-05 1.35e+00  -3.3 3.38e-02    -  1.00e+00 1.00e+00f  1
 162  1.5311724e+02 1.55e-05 6.73e+00  -3.3 2.06e-02    -  1.00e+00 5.00e-01f  2
 163  1.5321453e+02 7.33e-06 1.07e+00  -3.3 1.96e-02    -  1.00e+00 1.00e+00f  1
 164  1.5323276e+02 3.38e-05 2.52e+00  -3.3 7.16e-02    -  1.00e+00 5.00e-01f  2
 165  1.5319598e+02 2.55e-05 3.86e+00  -3.3 1.84e-01    -  1.00e+00 2.50e-01f  3
 166  1.5308599e+02 4.45e-05 8.37e+00  -3.3 5.12e-01    -  6.93e-01 1.76e-01f  3
 167  1.5293549e+02 5.23e-05 1.47e+01  -3.3 3.28e+00    -  1.54e-01 4.52e-02f  2
 168  1.5288715e+02 6.92e-05 1.70e+01  -3.3 4.30e+00    -  6.53e-02 2.63e-02f  2
 169  1.5284495e+02 1.24e-04 1.77e+01  -3.3 1.67e+00    -  3.24e-01 9.76e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.5281530e+02 1.13e-04 1.85e+01  -3.3 1.07e+00    -  6.80e-01 6.39e-02f  3
 171  1.5269128e+02 7.98e-05 1.70e+01  -3.3 1.94e-01    -  1.00e+00 3.68e-01f  2
 172  1.5250516e+02 8.03e-05 1.51e+01  -3.3 5.51e-02    -  8.63e-01 2.31e-01f  3
 173  1.5220854e+02 5.43e-05 5.46e+00  -3.3 6.22e-02    -  8.91e-01 6.85e-01f  1
 174  1.5216112e+02 4.39e-05 5.53e+00  -3.3 1.03e-01    -  7.53e-01 2.86e-01f  1
 175  1.5205612e+02 1.18e-05 8.68e-01  -3.3 1.47e-02    -  1.00e+00 1.00e+00f  1
 176  1.5202392e+02 6.53e-06 4.51e+00  -3.3 3.64e-02    -  1.00e+00 5.00e-01f  2
 177  1.5199400e+02 4.67e-06 2.88e+00  -3.3 4.11e-02    -  1.00e+00 5.00e-01f  2
 178  1.5196002e+02 1.70e-05 2.67e+00  -3.3 8.21e-02    -  1.00e+00 5.00e-01f  2
 179  1.5193977e+02 1.48e-05 5.42e+00  -3.3 1.82e-01    -  1.00e+00 1.25e-01f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.5192241e+02 1.73e-05 4.40e+00  -3.3 9.96e-02    -  1.00e+00 5.00e-01f  2
 181  1.5185979e+02 2.06e-05 6.26e+00  -3.3 1.64e-01    -  1.00e+00 2.43e-01f  3
 182  1.5180563e+02 3.51e-05 5.71e+00  -3.3 5.32e-01    -  7.51e-01 1.29e-01f  3
 183  1.5175973e+02 4.12e-05 5.42e+00  -3.3 4.71e-01    -  8.57e-01 1.19e-01f  3
 184  1.5169939e+02 4.30e-05 5.91e+00  -3.3 3.83e-01    -  5.47e-01 1.45e-01f  3
 185  1.5164681e+02 4.77e-05 8.78e+00  -3.3 4.74e-01    -  6.48e-01 1.21e-01f  3
 186  1.5193062e+02 2.82e-04 8.03e+00  -3.3 3.88e-01    -  3.65e-01 6.13e-01w  1
 187  1.5254767e+02 1.62e-04 8.38e+00  -3.3 1.63e-01    -  7.53e-01 3.09e-01w  1
 188  1.5174684e+02 9.93e-05 1.64e+01  -3.3 4.61e-02    -  3.32e-01 7.93e-01w  1
 189  1.5142234e+02 9.05e-05 4.13e+00  -3.3 7.11e-02    -  8.76e-01 7.61e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  1.5090142e+02 6.47e-05 1.97e+04  -3.8 4.33e-02    -  1.00e+00 3.76e-01f  1
 191  1.5032399e+02 2.38e-05 2.64e+03  -3.7 2.75e-02    -  1.00e+00 8.05e-01f  1
 192  1.5001012e+02 2.25e-05 7.42e+03  -3.9 7.74e-02    -  1.00e+00 4.47e-01f  1
 193  1.4956503e+02 7.03e-06 1.97e+03  -4.0 2.03e-02    -  1.00e+00 7.78e-01f  1
 194  1.4981708e+02 1.68e-05 8.52e+02  -3.7 1.70e-02    -  1.00e+00 8.92e-01f  1
 195  1.4935738e+02 3.53e-06 5.89e-01  -4.0 1.57e-02    -  1.00e+00 1.00e+00f  1
 196  1.4930177e+02 7.14e-06 5.89e-01  -4.0 1.94e-02    -  1.00e+00 1.00e+00f  1
 197  1.4928910e+02 5.62e-06 2.41e+00  -4.0 9.34e-03    -  8.48e-01 1.00e+00f  1
 198  1.4923423e+02 2.84e-06 2.44e-01  -4.0 5.64e-03    -  1.00e+00 1.00e+00f  1
 199  1.4921273e+02 1.35e-06 4.39e-01  -4.0 9.13e-03    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  1.4917262e+02 5.09e-06 6.44e-01  -4.0 2.16e-02    -  1.00e+00 1.00e+00f  1
 201  1.5306278e+02 2.50e-04 2.57e+04  -2.9 1.97e-01    -  7.16e-01 4.92e-01f  1
 202  1.5263117e+02 1.14e-04 2.23e+00  -3.2 2.47e-02    -  1.00e+00 1.00e+00f  1
 203  1.5166342e+02 2.91e-05 2.08e+00  -3.2 3.27e-02    -  8.43e-01 1.00e+00f  1
 204  1.5166439e+02 1.14e-05 6.86e+00  -3.2 7.83e-03    -  1.00e+00 5.76e-01f  1
 205  1.5180750e+02 1.83e-06 1.88e-01  -3.2 6.26e-03    -  1.00e+00 1.00e+00f  1
 206  1.5182287e+02 1.28e-06 3.72e-01  -3.2 4.99e-03    -  1.00e+00 1.00e+00h  1
 207  1.5034535e+02 8.94e-06 4.01e+03  -3.6 2.91e-02    -  1.00e+00 8.96e-01f  1
 208  1.5020551e+02 6.91e-06 5.22e+03  -3.6 3.36e-02    -  1.00e+00 2.50e-01f  3
 209  1.4991806e+02 1.82e-06 4.35e-01  -3.6 4.81e-03    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  1.4987801e+02 1.40e-06 5.19e-01  -3.6 7.30e-03    -  1.00e+00 1.00e+00f  1
 211  1.4918848e+02 1.77e-06 3.01e-01  -4.0 6.45e-03    -  1.00e+00 1.00e+00f  1
 212  1.4907345e+02 2.68e-05 1.97e+02  -4.1 3.73e-02    -  1.00e+00 8.95e-01f  1
 213  1.4912822e+02 1.78e-05 5.02e+02  -4.0 5.92e-02    -  1.00e+00 7.01e-01f  1
 214  1.4907101e+02 1.26e-05 1.20e+03  -4.1 5.81e-02    -  9.17e-01 2.20e-01f  3
 215  1.4956327e+02 1.30e-05 1.31e+00  -3.7 1.82e-02    -  1.00e+00 1.00e+00f  1
