This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    46101
Number of nonzeros in inequality constraint Jacobian.:    22420
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:    15824
                     variables with only lower bounds:     3649
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:    12549
Total number of inequality constraints...............:     4292
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     4292

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  2.3285341e+03 4.96e-03 2.72e+06  -0.7 1.96e-01    -  1.00e+00 6.30e-01f  1
  41  2.2914779e+03 1.25e-03 3.13e+05  -0.7 3.42e-01    -  9.52e-01 9.26e-01H  1
  42  2.6488950e+03 8.04e-03 5.31e+06  -0.5 2.16e-01    -  5.49e-01 8.65e-01f  1
  43  2.5208270e+03 1.55e-02 3.05e+06  -0.6 1.73e-01    -  5.73e-01 4.81e-01f  1
  44  2.3332944e+03 7.11e-03 1.97e+05  -0.6 8.65e-02    -  8.00e-01 8.94e-01f  1
  45  2.3104833e+03 4.24e-03 2.69e+05  -0.6 1.64e-01    -  9.62e-01 4.09e-01f  1
  46  2.2859076e+03 1.24e-03 4.09e+03  -0.6 1.79e-01    -  6.11e-01 1.00e+00f  1
  47  2.2113608e+03 1.44e-02 1.59e+05  -0.6 1.17e+00    -  6.53e-01 5.02e-01f  1
  48  2.1254394e+03 1.30e-02 5.29e+06  -1.1 3.24e+00    -  4.32e-01 8.21e-02f  1
  49  2.0659201e+03 2.46e-02 6.49e+06  -1.7 5.92e+00    -  2.05e-01 9.17e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  2.0218832e+03 1.30e-02 3.44e+06  -0.8 1.09e+00    -  3.00e-01 6.51e-01H  1
  51  2.2454650e+03 1.89e-02 5.60e+06  -0.4 6.55e-01    -  2.60e-01 4.14e-01f  1
  52  2.0170536e+03 1.57e-02 1.64e+06  -0.7 3.07e-01    -  1.89e-01 5.60e-01f  1
  53  1.9525978e+03 1.42e-02 3.47e+06  -0.8 5.49e-01    -  4.25e-01 9.33e-02f  1
  54  1.9028392e+03 1.08e-02 1.20e+06  -0.7 4.71e-01    -  4.37e-01 9.16e-01h  1
  55  1.7098470e+03 1.30e-02 4.26e+06  -1.2 8.70e-01    -  6.11e-01 3.24e-01f  1
  56  1.6483798e+03 1.09e-02 4.38e+06  -1.0 2.21e-01    -  5.16e-01 1.70e-01f  1
  57  2.0952085e+03 2.59e-02 1.31e+07  -0.6 6.12e-01    -  2.42e-01 9.98e-01f  1
  58  2.0926082e+03 2.35e-02 1.08e+07  -0.8 9.70e-01    -  4.37e-01 1.57e-01h  1
  59  1.7188188e+03 2.29e-02 1.66e+06  -0.8 4.65e-01    -  6.17e-01 8.60e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.7018293e+03 2.08e-02 1.39e+06  -0.8 6.87e-01    -  5.60e-01 9.47e-02f  1
  61  1.5671335e+03 2.43e-03 2.24e+01  -0.9 2.47e-01    -  1.00e+00 1.00e+00f  1
  62  1.5440142e+03 5.29e-03 1.29e+03  -0.9 9.12e-01    -  5.35e-01 2.20e-01f  2
  63  1.7274152e+03 8.67e-03 4.60e+06  -0.6 6.71e-01    -  7.48e-01 3.38e-01f  2
  64  1.6824977e+03 7.73e-03 8.09e+05  -0.8 2.57e-01    -  7.97e-01 7.10e-01f  1
  65  1.6047709e+03 4.35e-03 4.56e+05  -0.8 2.54e-01    -  4.74e-01 5.46e-01f  1
  66  1.6342163e+03 8.98e-03 2.02e+05  -0.8 9.81e-02    -  5.97e-01 6.92e-01h  1
  67  1.5851692e+03 5.36e-03 2.27e+04  -0.8 1.37e-01    -  1.00e+00 6.20e-01f  1
  68  1.3910145e+03 3.77e-03 1.43e+06  -1.0 3.17e-01    -  1.00e+00 7.90e-01f  1
  69  1.5461837e+03 2.39e-02 1.00e+06  -0.7 7.67e-01    -  4.56e-01 4.88e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.4930399e+03 1.43e-02 5.83e+05  -1.0 8.09e-01    -  3.70e-01 3.85e-01f  1
  71  1.4402415e+03 1.24e-02 4.72e+05  -1.0 5.12e-01    -  2.52e-01 2.34e-01f  1
  72  1.3877969e+03 9.34e-03 9.54e+03  -1.0 3.99e-01    -  2.24e-01 4.55e-01f  1
  73  1.4348610e+03 8.08e-03 1.74e+04  -0.9 2.07e-01    -  5.21e-01 4.95e-01h  1
  74  1.3330320e+03 5.51e-03 1.19e+06  -1.0 4.04e-01    -  1.00e+00 4.97e-01f  1
  75  1.3692400e+03 5.77e-03 1.29e+06  -0.8 8.13e-01    -  4.04e-01 1.21e-01f  1
  76  1.3141715e+03 3.14e-03 8.03e+05  -1.0 1.90e-01    -  1.00e+00 4.79e-01f  1
  77  1.8143354e+03 9.17e-04 4.36e+06  -0.7 3.50e-01    -  4.84e-01 1.00e+00H  1
  78  1.3839144e+03 7.84e-03 4.76e+06  -1.2 3.25e-01    -  1.00e+00 5.79e-01f  1
  79  1.3229395e+03 1.46e-02 3.38e+06  -1.1 5.39e-01    -  3.93e-01 2.80e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  1.2250073e+03 8.24e-03 1.69e+06  -1.1 4.03e-01    -  7.64e-01 4.81e-01f  1
  81  1.2021954e+03 6.64e-03 1.23e+06  -1.1 6.48e-01    -  4.50e-01 1.30e-01f  1
  82  1.2097722e+03 4.40e-03 6.42e+05  -1.1 2.85e-01    -  5.25e-01 4.39e-01h  1
  83  1.1941379e+03 3.14e-03 2.88e+05  -1.1 8.70e-02    -  8.80e-01 3.24e-01f  1
  84  1.1535513e+03 8.67e-04 1.43e+05  -1.2 5.69e-02    -  8.71e-01 7.87e-01f  1
  85  1.0873919e+03 7.91e-04 3.07e+06  -1.6 2.98e-01    -  1.00e+00 3.74e-01f  1
  86  1.0908059e+03 8.35e-04 8.65e+05  -1.1 8.07e-01    -  6.86e-01 4.98e-02f  4
  87  1.0654005e+03 1.22e-03 4.52e+05  -1.3 4.12e-01    -  4.25e-01 3.42e-01f  1
  88  1.0410559e+03 1.24e-03 1.00e+06  -1.8 1.27e+00    -  3.90e-01 7.02e-02f  1
  89  1.1067050e+03 4.24e-03 4.92e+05  -0.9 9.81e-01    -  4.11e-01 2.41e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  1.0621946e+03 2.66e-03 4.84e+05  -1.2 4.27e-01    -  9.79e-01 4.36e-01f  1
  91  1.0488751e+03 3.24e-03 4.36e+05  -1.2 7.31e-01    -  2.18e-01 1.07e-01f  2
  92  1.0337242e+03 3.01e-03 2.62e+05  -1.2 3.93e-01    -  3.34e-01 3.96e-01f  1
  93  1.0202516e+03 3.03e-03 1.82e+05  -1.2 4.56e-01    -  3.24e-01 2.36e-01f  1
  94  9.6501573e+02 5.81e-03 3.37e+05  -2.0 7.70e-01    -  3.47e-01 3.03e-01f  1
  95  9.5171637e+02 5.43e-03 7.73e+05  -1.5 3.81e-01    -  5.10e-01 7.38e-02f  1
  96  9.2878627e+02 4.28e-03 5.88e+05  -1.4 7.87e-01    -  2.74e-01 1.85e-01f  1
  97  9.0757737e+02 3.93e-03 1.43e+06  -1.8 5.02e-01    -  5.20e-01 1.10e-01f  1
  98  9.6704377e+02 4.98e-03 6.53e+05  -1.1 3.58e-01    -  3.72e-01 3.05e-01f  2
  99  9.4329330e+02 3.89e-03 4.45e+05  -1.4 4.32e-01    -  2.44e-01 2.82e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  9.2555177e+02 4.77e-03 1.32e+05  -1.4 3.62e-01    -  1.34e-01 4.13e-01H  1
 101  9.5019678e+02 3.28e-03 4.32e+05  -1.1 1.85e-01    -  2.47e-01 3.46e-01f  1
 102  9.3992799e+02 1.87e-03 2.13e+05  -1.3 8.74e-02    -  6.28e-01 4.41e-01f  1
 103  9.3118400e+02 6.73e-04 5.07e+04  -1.3 6.29e-02    -  7.31e-01 1.00e+00f  1
 104  9.2842582e+02 5.33e-04 2.75e+04  -1.3 1.37e-01    -  5.42e-01 3.27e-01f  1
 105  8.8813468e+02 7.84e-04 4.14e+05  -1.5 2.67e-01    -  6.59e-01 4.60e-01f  1
 106  9.2639773e+02 2.09e-03 1.34e+06  -1.2 4.10e-01    -  7.81e-01 2.80e-01f  1
 107  9.1093623e+02 1.37e-03 8.20e+05  -1.3 1.95e-01    -  4.39e-01 6.20e-01f  1
 108  9.0510405e+02 1.33e-03 3.09e+05  -1.3 2.29e-01    -  5.60e-01 1.85e-01f  1
 109  8.9806273e+02 8.69e-04 9.72e+04  -1.3 5.85e-02    -  6.01e-01 3.72e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  8.8945321e+02 5.51e-04 2.40e+04  -1.3 1.08e-01    -  8.58e-01 1.00e+00f  1
 111  8.6440357e+02 1.50e-03 5.24e+05  -4.0 1.23e+00    -  2.53e-01 1.33e-01f  1
 112  1.0434792e+03 2.57e-04 9.88e+05  -1.2 3.14e-01    -  6.91e-01 1.00e+00H  1
 113  1.0033053e+03 9.73e-04 5.27e+05  -1.2 2.83e-01    -  5.99e-01 3.01e-01f  1
 114  9.6616923e+02 1.18e-03 5.07e+05  -1.3 2.10e-01    -  2.28e-01 1.64e-01f  1
 115  9.3109293e+02 9.79e-04 3.23e+05  -1.3 1.11e-01    -  4.05e-01 3.89e-01f  1
 116  9.2263552e+02 8.60e-04 3.41e+05  -1.3 1.63e-01    -  5.56e-01 3.11e-01H  1
 117  9.0865341e+02 5.59e-04 2.08e+05  -1.3 8.69e-02    -  3.41e-01 3.71e-01f  1
 118  9.0100096e+02 4.28e-04 1.79e+05  -1.3 1.57e-01    -  5.49e-01 3.05e-01f  2
 119  8.7384987e+02 3.59e-04 2.60e+06  -1.7 2.14e-01    -  1.00e+00 2.03e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  8.4806862e+02 2.63e-03 1.91e+06  -1.7 8.43e-01    -  4.94e-01 2.52e-01f  1
 121  9.0070986e+02 1.98e-03 2.69e+05  -1.1 2.44e-01    -  5.12e-01 2.66e-01f  1
 122  8.8575083e+02 1.91e-03 4.93e+05  -1.4 6.46e-02    -  9.32e-01 3.45e-01f  1
 123  8.6727024e+02 1.01e-03 2.43e+05  -1.4 1.03e-01    -  6.80e-01 5.30e-01f  1
 124  8.6059121e+02 1.05e-03 1.54e+05  -1.4 4.05e-01    -  4.39e-01 3.40e-01f  1
 125  8.5295564e+02 9.69e-04 4.83e+05  -1.4 6.93e-01    -  1.00e+00 1.31e-01f  1
 126  1.0308532e+03 1.85e-02 1.70e+06  -1.0 1.57e+00    -  3.26e-01 5.83e-01f  1
 127  1.0020118e+03 1.46e-02 1.35e+06  -1.3 2.23e+00    -  5.61e-01 2.72e-01f  1
 128  9.8174942e+02 1.30e-02 1.26e+06  -1.3 2.29e+00    -  2.42e-01 8.99e-02f  1
 129  9.4757093e+02 1.12e-02 1.02e+06  -1.3 3.51e-01    -  1.44e-01 1.85e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  9.3057831e+02 9.71e-03 8.75e+05  -1.3 1.21e+00    -  9.50e-02 1.37e-01f  1
 131  9.0864389e+02 7.85e-03 6.82e+05  -1.3 2.67e-01    -  2.11e-01 2.19e-01f  1
 132  9.0114629e+02 6.48e-03 5.90e+05  -1.3 9.77e-02    -  5.22e-01 1.76e-01f  1
 133  8.8507344e+02 3.07e-03 2.59e+05  -1.3 1.43e-01    -  3.67e-01 5.49e-01f  1
 134  8.9052328e+02 5.19e-04 1.73e+04  -1.3 5.72e-01    -  8.45e-01 9.26e-01H  1
 135  8.3736086e+02 3.22e-03 2.35e+05  -1.4 3.93e-01    -  1.00e+00 7.72e-01f  1
 136  1.0405842e+03 9.42e-03 1.68e+06  -0.9 7.10e-01    -  2.05e-01 3.64e-01f  1
 137  9.7575320e+02 6.49e-03 1.21e+06  -1.2 1.97e-01    -  4.27e-01 3.20e-01f  1
 138  9.2394022e+02 5.39e-03 8.24e+05  -1.2 3.05e-01    -  1.28e-01 2.76e-01f  1
 139  9.4571779e+02 2.66e-03 3.22e+05  -1.2 2.57e-01    -  2.02e-01 4.97e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  8.9009738e+02 1.44e-03 2.48e+05  -1.2 2.32e-01    -  9.59e-01 5.49e-01f  1
 141  8.9617901e+02 4.21e-03 5.09e+04  -1.2 2.48e-01    -  4.47e-01 7.81e-01h  1
 142  8.9103333e+02 3.97e-03 4.99e+04  -1.2 4.70e-01    -  4.21e-01 5.95e-02f  1
 143  8.8431655e+02 3.34e-03 3.73e+04  -1.2 1.18e-01    -  4.97e-01 2.67e-01f  1
 144  8.7723262e+02 2.62e-03 2.87e+04  -1.2 2.54e-02    -  3.19e-01 2.34e-01f  1
 145  8.7191541e+02 3.03e-04 6.53e+02  -1.2 2.05e-02    -  4.12e-01 1.00e+00f  1
 146  8.1390957e+02 8.70e-05 9.54e+05  -1.6 1.13e-02    -  1.00e+00 7.03e-01f  1
 147  7.6921899e+02 1.76e-04 1.08e+06  -1.8 9.00e-02    -  1.00e+00 4.38e-01f  1
 148  8.0332163e+02 1.01e-03 1.02e+05  -1.3 2.22e-01    -  8.18e-01 6.69e-01f  1
 149  7.9247437e+02 2.28e-03 1.32e+05  -1.5 1.33e+00    -  4.25e-01 1.58e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  7.9077802e+02 2.45e-03 1.48e+05  -1.5 2.32e+00    -  1.02e-01 5.21e-02f  3
 151  7.7749816e+02 2.60e-03 2.78e+05  -1.5 3.61e-01    -  8.97e-01 4.37e-01f  1
 152  7.6517151e+02 1.89e-03 1.94e+05  -1.5 1.60e-01    -  6.96e-01 3.56e-01f  1
 153  7.8800646e+02 1.44e-03 2.58e+05  -1.2 1.50e-01    -  4.16e-01 2.79e-01f  1
 154  7.7621620e+02 1.25e-03 3.77e+04  -1.4 2.89e-01    -  5.63e-01 3.53e-01f  1
 155  7.7233959e+02 2.25e-03 1.72e+05  -1.4 1.30e+00    -  4.32e-01 1.06e-01f  3
 156  7.7037239e+02 2.36e-03 1.48e+04  -1.4 5.91e-01    -  5.65e-01 7.10e-01H  1
 157  7.6452411e+02 2.23e-03 4.99e+04  -1.4 8.58e-01    -  4.58e-01 1.07e-01f  1
 158  7.5964020e+02 2.23e-03 6.51e+05  -4.0 2.00e+00    -  1.81e-01 1.40e-02f  1
 159  8.3715965e+02 7.42e-03 7.93e+05  -1.0 1.31e+00    -  1.48e-01 1.84e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  8.1336213e+02 5.52e-03 6.79e+05  -1.4 5.31e-01    -  3.54e-01 2.23e-01f  1
 161  7.9073441e+02 4.96e-03 6.55e+05  -1.4 4.91e-01    -  2.23e-01 9.40e-02f  1
 162  7.6960412e+02 3.17e-03 4.21e+05  -1.4 2.78e-01    -  1.86e-01 3.12e-01f  1
 163  7.5665376e+02 2.40e-03 3.23e+05  -1.4 1.98e-01    -  4.62e-01 3.05e-01f  1
 164  7.5538999e+02 1.66e-03 1.22e+05  -1.4 1.81e-01    -  5.13e-01 7.31e-01h  1
 165  8.7373791e+02 1.43e-03 9.39e+05  -1.2 1.29e-01    -  6.98e-01 1.00e+00f  1
 166  8.5073680e+02 1.72e-03 4.05e+05  -1.3 9.33e-02    -  3.36e-01 4.62e-01f  1
 167  8.2542483e+02 1.07e-03 4.81e+05  -1.3 3.48e-02    -  1.00e+00 4.86e-01f  1
 168  8.0395113e+02 7.08e-04 1.46e+02  -1.3 8.06e-02    -  4.04e-01 1.00e+00f  1
 169  8.0531897e+02 4.16e-04 9.41e+01  -1.3 9.39e-02    -  5.52e-01 4.01e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  8.0696011e+02 2.52e-04 2.56e+01  -1.3 3.63e-02    -  1.00e+00 7.80e-01f  1
 171  7.7097432e+02 2.00e-04 8.07e+03  -1.4 3.82e-02    -  9.91e-01 1.00e+00f  1
 172  7.6501614e+02 1.39e-04 9.06e+04  -1.4 2.80e-02    -  1.00e+00 5.00e-01f  2
 173  7.6475942e+02 1.74e-04 3.71e+03  -1.4 2.94e-02    -  9.32e-01 1.00e+00f  1
 174  7.0292200e+02 2.42e-04 3.59e+05  -1.7 8.23e-02    -  1.00e+00 8.19e-01f  1
 175  6.8851729e+02 6.16e-04 3.64e+05  -1.8 2.60e-01    -  4.40e-01 2.46e-01f  2
 176  6.8224829e+02 4.03e-04 1.27e+05  -1.7 6.28e-02    -  8.59e-01 3.70e-01f  1
 177  6.7835242e+02 3.01e-04 7.08e+04  -1.7 4.41e-02    -  4.99e-01 3.06e-01f  1
 178  6.6224765e+02 2.00e-04 6.86e+05  -2.0 1.07e-01    -  1.00e+00 3.45e-01f  1
 179  6.8295243e+02 9.21e-04 1.01e+05  -1.5 3.27e-01    -  4.13e-01 2.11e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  6.5060816e+02 9.42e-04 6.84e+04  -1.8 1.55e-01    -  1.00e+00 8.51e-01f  1
 181  6.9203268e+02 1.14e-03 2.64e+05  -1.3 4.62e-01    -  1.92e-01 2.53e-01f  1
 182  6.7889193e+02 7.97e-04 2.34e+05  -1.7 1.02e-01    -  4.58e-01 3.13e-01f  1
 183  6.6762723e+02 5.32e-04 2.06e+05  -1.7 1.13e-01    -  7.63e-01 4.16e-01f  1
 184  6.6248189e+02 4.68e-04 1.05e+05  -1.7 1.30e-01    -  2.64e-01 4.47e-01f  2
 185  6.6014514e+02 3.49e-04 9.02e+04  -1.7 8.52e-02    -  5.48e-01 2.42e-01f  2
 186  6.4753319e+02 2.95e-04 7.32e+05  -2.0 1.57e-01    -  1.00e+00 2.61e-01f  1
 187  6.3488390e+02 2.02e-03 6.08e+05  -2.2 4.58e-01    -  4.60e-01 2.88e-01f  1
 188  6.5659530e+02 1.04e-03 4.49e+05  -1.7 8.41e-02    -  4.87e-01 6.98e-01f  1
 189  6.3611207e+02 6.82e-04 1.94e+05  -1.9 6.14e-02    -  5.16e-01 5.58e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  6.1859552e+02 4.35e-04 4.69e+05  -2.1 1.70e-01    -  9.01e-01 3.85e-01f  1
 191  6.1019748e+02 1.18e-03 4.38e+05  -2.2 7.03e-01    -  8.99e-01 3.03e-01f  1
 192  6.0259141e+02 1.13e-03 2.36e+05  -2.1 3.98e-01    -  5.14e-01 3.85e-01f  1
 193  6.0321735e+02 1.09e-03 4.69e+04  -1.6 5.61e-01    -  1.79e-01 4.52e-02f  1
 194  6.0129635e+02 9.20e-04 3.18e+04  -2.0 2.02e-01    -  5.02e-01 2.28e-01f  1
 195  6.0199631e+02 5.90e-04 1.23e+04  -2.0 1.01e-01    -  3.16e-01 8.24e-01f  1
 196  6.4812519e+02 6.89e-04 6.17e+05  -1.7 9.68e-02    -  3.06e-01 1.00e+00f  1
 197  6.3565225e+02 4.56e-04 3.87e+05  -1.9 2.46e-01    -  8.02e-01 3.74e-01f  1
 198  6.3098966e+02 4.31e-04 3.15e+05  -1.9 3.49e-01    -  2.74e-01 1.84e-01f  2
 199  6.2548121e+02 4.16e-04 2.49e+05  -1.9 1.46e-01    -  2.06e-01 2.11e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  6.1893997e+02 2.77e-04 1.32e+05  -1.9 9.37e-02    -  3.27e-01 4.69e-01f  1
 201  6.1365309e+02 2.01e-04 9.17e+01  -1.9 5.85e-02    -  4.23e-01 1.00e+00f  1
 202  6.0416549e+02 1.69e-04 6.41e+05  -2.3 1.88e-01    -  1.00e+00 2.21e-01f  1
 203  6.2542572e+02 7.84e-04 9.14e+04  -1.8 1.21e-01    -  9.18e-01 1.00e+00f  1
 204  6.1000171e+02 4.19e-04 6.37e+04  -1.9 5.21e-02    -  7.65e-01 1.00e+00f  1
 205  6.0627597e+02 2.34e-04 1.88e+04  -1.9 4.87e-02    -  7.05e-01 6.10e-01f  1
 206  6.0621660e+02 1.68e-04 5.48e+03  -1.9 4.94e-02    -  7.08e-01 5.00e-01f  2
 207  6.0545257e+02 1.29e-04 1.45e+02  -1.9 1.01e-01    -  8.21e-01 5.18e-01f  1
 208  6.1448257e+02 1.10e-03 5.38e+05  -1.6 9.93e-01    -  6.98e-01 1.84e-01f  1
 209  6.1330086e+02 2.70e-03 2.92e+05  -1.9 1.87e+00    -  3.96e-01 1.22e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  6.1228317e+02 7.89e-03 1.80e+05  -1.9 3.67e+00    -  3.16e-01 1.29e-01f  1
 211  6.1058281e+02 8.69e-03 1.15e+05  -1.9 3.32e+00    -  2.64e-01 6.29e-02f  2
 212  6.0962791e+02 9.59e-03 7.96e+04  -1.9 2.71e+00    -  2.17e-01 9.73e-02f  2
 213  6.0724900e+02 9.81e-03 5.23e+04  -1.9 3.07e+00    -  2.08e-01 6.86e-02f  2
 214  6.0586760e+02 9.20e-03 3.79e+02  -1.9 1.51e+00    -  4.70e-01 8.95e-02f  2
 215  6.0393391e+02 8.65e-03 6.21e+03  -1.9 1.65e+00    -  2.16e-01 1.16e-01f  2
