This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    46101
Number of nonzeros in inequality constraint Jacobian.:    22776
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:    15824
                     variables with only lower bounds:     3649
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:    12549
Total number of inequality constraints...............:     4292
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     4292

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  13  4.3997924e+04 2.91e+02 2.83e+03  -4.0 8.93e+01    -  6.03e-02 2.65e-02f  1
  14  4.1660283e+04 2.79e+02 2.78e+03  -0.8 6.74e+01    -  3.96e-02 4.07e-02f  1
  15  4.4015407e+04 2.63e+02 2.68e+03   1.4 9.51e+01    -  9.14e-02 5.57e-02f  1
  16  4.4428158e+04 2.30e+02 2.72e+03   1.2 6.22e+01    -  6.42e-02 1.29e-01h  1
  17  5.1658195e+04 2.05e+02 4.29e+03   1.0 1.76e+02    -  1.16e-01 1.12e-01h  1
  18  4.9792070e+04 2.01e+02 4.25e+03  -4.0 6.10e+01    -  1.93e-01 2.06e-02f  1
  19  4.9360988e+04 1.76e+02 3.01e+03   1.6 7.97e+01    -  1.11e-01 1.17e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  5.3840691e+04 1.58e+02 3.19e+03   1.4 2.66e+01    -  7.37e-02 1.04e-01f  1
  21  5.2051368e+04 1.45e+02 2.59e+03   1.4 2.85e+01    -  1.86e-01 7.76e-02f  1
  22  7.4448816e+04 1.18e+02 4.62e+03   1.2 5.51e+01    -  1.57e-01 1.80e-01h  1
  23  6.8798749e+04 1.07e+02 4.31e+03   0.4 2.92e+01    -  2.12e-01 1.05e-01f  1
  24  5.8144306e+04 9.69e+01 3.02e+03  -0.0 2.84e+01    -  1.86e-01 9.98e-02f  1
  25  5.5840701e+04 8.08e+01 2.47e+03   1.4 3.29e+01    -  8.07e-02 1.69e-01f  1
  26  5.3722838e+04 7.45e+01 2.24e+03  -1.0 2.23e+01    -  2.23e-01 7.95e-02f  1
  27  5.7693503e+04 5.96e+01 1.81e+03   1.2 2.99e+01    -  1.91e-01 1.98e-01h  1
  28  5.8467599e+04 4.43e+01 2.12e+03   0.9 1.97e+01    -  3.91e-01 2.74e-01h  1
  29  5.6746692e+04 4.06e+01 1.94e+03   0.5 1.61e+01    -  2.82e-01 8.08e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  5.4749865e+04 2.93e+01 1.83e+03   0.6 1.46e+01    -  3.48e-01 2.91e-01f  1
  31  5.3374976e+04 2.85e+01 1.75e+03  -0.3 1.76e+01    -  1.40e-01 2.69e-02f  1
  32  5.2728465e+04 2.68e+01 1.64e+03  -4.0 1.07e+01    -  1.67e-01 6.61e-02f  1
  33  5.0948979e+04 2.47e+01 2.17e+03   0.5 1.57e+01    -  1.48e-01 7.50e-02f  1
  34  4.8963414e+04 2.30e+01 2.37e+03  -0.3 2.05e+01    -  2.56e-01 6.68e-02f  1
  35  5.8211841e+04 1.22e+01 1.19e+04   1.1 1.32e+01    -  2.07e-01 4.83e-01h  1
  36  5.4151069e+04 9.42e+00 6.87e+03   0.8 1.05e+01    -  2.77e-01 2.18e-01f  1
  37  4.9192484e+04 7.20e+00 7.08e+03   0.8 1.51e+01    -  1.85e-01 2.16e-01f  1
  38  4.7797218e+04 5.34e+00 1.93e+04   1.0 4.55e+00    -  1.56e-01 2.73e-01f  1
  39  4.6965018e+04 4.39e+00 2.08e+04   0.8 3.47e+00    -  5.60e-01 2.12e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  5.5609604e+04 1.38e+00 8.77e+03   0.7 3.47e+00    -  5.20e-01 6.72e-01h  1
  41  4.7961719e+04 6.59e-02 1.24e+05   1.0 1.87e+00    -  7.95e-01 9.91e-01f  1
  42  4.6330291e+04 2.81e-02 3.64e+06   0.4 7.15e-01    -  8.06e-01 5.78e-01f  1
  43  4.5525375e+04 2.42e-02 2.48e+07   0.3 2.15e+00    -  1.00e+00 1.42e-01f  1
  44  4.5859967e+04 1.32e-02 4.35e+07   0.9 2.34e+00    -  7.96e-01 5.00e-01f  2
  45  5.0086382e+04 1.56e-02 1.99e+07   1.1 1.52e+00    -  9.39e-01 8.83e-01f  1
  46  5.0343656e+04 1.50e-02 1.29e+08   1.0 3.42e+00    -  6.11e-01 3.20e-01f  2
  47  4.9836723e+04 1.50e-02 1.72e+07   1.0 1.97e+00    -  2.18e-01 5.00e-01f  2
  48  4.6861609e+04 1.21e-02 8.05e+07   0.7 3.94e+00    -  1.00e+00 3.99e-01f  1
  49  4.4233204e+04 1.57e-02 1.08e+08   0.7 8.19e+00    -  7.39e-01 1.92e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  4.7810082e+04 1.62e-02 4.56e+07   1.0 3.51e+00    -  6.31e-01 4.14e-01f  2
  51  4.7476761e+04 1.24e-02 2.49e+07   0.8 7.56e+00    -  2.72e-01 1.85e-01f  2
  52  4.5702104e+04 2.61e-02 5.10e+06   0.8 7.24e+00    -  5.32e-01 4.49e-01f  1
  53  4.5115037e+04 3.31e-02 1.75e+07   0.8 1.18e+01    -  6.94e-01 2.75e-01f  2
  54  4.4387571e+04 3.82e-02 1.32e+07   0.8 2.30e+00    -  2.11e-01 2.29e-01f  2
  55  4.2824922e+04 1.45e-02 2.07e+06   0.8 6.62e-01    -  4.49e-01 6.50e-01f  1
  56  4.3142622e+04 8.85e-03 9.41e+06   0.8 8.14e-01    -  1.00e+00 4.84e-01f  1
  57  4.1784367e+04 7.88e-03 2.53e+08   0.3 6.67e+00    -  8.17e-01 2.79e-01f  1
  58  3.5210038e+04 7.86e-02 2.26e+08   0.0 4.08e+01    -  4.07e-01 2.36e-01f  1
  59  4.7325403e+04 1.30e-01 1.66e+08   0.7 1.75e+01    -  2.83e-01 5.18e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  4.1544785e+04 1.10e-01 1.34e+08   0.4 1.52e+01    -  5.33e-02 1.63e-01f  1
  61  3.6393425e+04 1.02e-01 1.27e+08  -4.0 8.46e+00    -  1.10e-01 9.27e-02f  1
  62  3.4888876e+04 9.86e-02 1.54e+08  -1.0 4.21e+00    -  1.77e-01 4.24e-02f  1
  63  3.4158271e+04 9.67e-02 1.46e+08   0.4 3.52e+00    -  2.55e-01 2.16e-02f  1
  64  3.2704587e+04 9.25e-02 1.55e+08  -4.0 8.30e+00    -  1.23e-01 4.78e-02f  1
  65  2.8336227e+04 8.81e-02 1.38e+08   0.1 9.75e+00    -  1.47e-01 1.20e-01f  1
  66  2.5747015e+04 6.47e-02 1.09e+08   0.2 4.17e+00    -  4.45e-01 2.56e-01f  1
  67  2.4756398e+04 4.84e-02 9.78e+07   0.6 2.31e+00    -  2.20e-01 3.04e-01f  1
  68  2.5665445e+04 2.00e-02 6.97e+07   0.7 1.65e+00    -  4.71e-01 5.51e-01f  1
  69  2.5392650e+04 1.73e-02 5.66e+07   0.6 2.49e+00    -  2.28e-01 1.79e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  2.3840321e+04 7.18e-03 5.10e+02   0.4 1.24e+00    -  1.00e+00 1.00e+00f  1
  71  2.5958875e+04 1.95e-02 2.18e+07   0.7 2.57e+00    -  4.61e-01 3.63e-01f  2
  72  2.4352597e+04 9.08e-03 1.77e+07   0.5 9.70e-01    -  1.00e+00 6.83e-01f  1
  73  2.5476812e+04 7.70e-03 2.12e+07   0.7 3.86e+00    -  3.63e-01 2.19e-01f  1
  74  2.4265159e+04 3.35e-02 6.65e+06   0.1 5.26e+00    -  3.72e-01 3.45e-01f  1
  75  2.3004271e+04 2.37e-02 8.51e+06   0.4 1.17e+00    -  5.75e-01 3.47e-01f  1
  76  2.5126727e+04 2.28e-02 9.84e+07   0.7 2.87e+00    -  1.81e-01 6.40e-01f  1
  77  2.4594066e+04 1.99e-02 9.31e+07   0.4 4.23e+00    -  3.12e-01 1.19e-01f  2
  78  2.2860751e+04 5.90e-03 4.00e+07   0.4 1.77e+00    -  1.00e+00 6.54e-01f  1
  79  2.2419429e+04 5.39e-03 3.21e+07   0.4 2.81e+00    -  4.00e-01 1.27e-01f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  2.2206878e+04 3.58e-03 1.58e+07   0.4 5.68e-01    -  7.13e-01 3.79e-01f  2
  81  2.0862415e+04 4.57e-03 6.84e+07   0.2 2.67e+00    -  1.00e+00 4.05e-01f  1
  82  2.0962911e+04 4.04e-03 5.73e+07   0.5 3.71e+00    -  8.14e-01 1.60e-01f  1
  83  2.0925742e+04 1.18e-02 2.44e+07   0.5 4.06e+00    -  6.60e-01 4.83e-01f  1
  84  2.0412446e+04 1.27e-02 1.27e+07   0.4 6.37e+00    -  2.76e-01 1.45e-01f  3
  85  2.0103881e+04 8.60e-03 9.18e+06   0.4 6.66e+00    -  3.70e-01 2.84e-01f  1
  86  1.8560830e+04 9.16e-03 2.31e+07   0.0 1.52e+01    -  3.13e-01 1.32e-01f  1
  87  2.6639407e+04 2.93e-02 8.07e+07   0.9 1.22e+01    -  1.28e-01 2.50e-01f  3
  88  2.2966020e+04 2.69e-02 4.63e+07   0.4 4.47e+00    -  5.18e-01 4.48e-01f  1
  89  2.1996182e+04 2.90e-02 3.53e+07   0.4 5.29e+00    -  2.45e-01 2.38e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  1.9963710e+04 2.25e-02 2.43e+07   0.4 1.67e+00    -  1.45e-01 2.80e-01f  1
  91  1.8828361e+04 1.99e-02 9.62e+06   0.4 1.24e+00    -  3.46e-01 5.43e-01f  1
  92  1.8645338e+04 1.66e-02 6.32e+06   0.4 2.01e-01    -  6.18e-01 1.75e-01f  1
  93  1.8414814e+04 4.78e-03 9.72e+05   0.4 1.23e-01    -  9.72e-01 8.38e-01f  1
  94  1.7793617e+04 3.32e-04 1.40e+02   0.4 6.36e-01    -  1.00e+00 1.00e+00f  1
  95  1.7569026e+04 6.15e-04 2.17e+05   0.4 3.77e+00    -  6.50e-01 1.25e-01f  4
  96  1.5643296e+04 8.33e-03 4.52e+07   0.2 5.91e+00    -  1.00e+00 4.48e-01f  1
  97  1.8779387e+04 1.40e-02 9.05e+06   0.6 4.85e+00    -  3.70e-01 2.82e-01f  2
  98  1.7039346e+04 2.18e-02 1.05e+07   0.3 3.00e+00    -  3.95e-01 7.05e-01f  1
  99  1.6612376e+04 2.23e-02 8.78e+06   0.3 1.28e+00    -  1.77e-01 1.87e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  1.5796349e+04 1.50e-02 5.68e+06   0.3 6.70e-01    -  9.50e-01 4.55e-01f  1
 101  1.5629521e+04 1.06e-02 4.19e+06   0.3 4.31e-01    -  2.32e-01 2.99e-01f  1
 102  1.4734406e+04 1.82e-03 3.02e+02   0.3 7.63e-01    -  1.00e+00 1.00e+00f  1
 103  1.4015253e+04 2.55e-03 5.50e+07   0.0 3.63e+00    -  8.55e-01 1.89e-01f  1
 104  1.3645400e+04 2.28e-03 2.87e+07   0.2 1.87e+00    -  7.11e-01 2.53e-01f  2
 105  1.3459450e+04 2.27e-03 1.92e+07   0.2 1.97e+00    -  5.17e-01 2.01e-01f  2
 106  1.2460394e+04 2.18e-03 8.41e+07  -0.4 3.10e+00    -  1.00e+00 3.29e-01f  1
 107  1.2159625e+04 3.27e-03 5.88e+07   0.1 3.94e+00    -  3.05e-01 1.60e-01f  2
 108  1.2103162e+04 2.85e-03 4.04e+06   0.2 7.60e-01    -  7.29e-01 3.08e-01f  2
 109  1.1882181e+04 1.90e-03 1.30e+06   0.1 4.18e-01    -  4.84e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.1568392e+04 1.48e-03 3.72e+07  -0.1 1.38e+00    -  1.00e+00 1.89e-01f  1
 111  1.1745006e+04 1.74e-03 1.62e+05   0.3 3.15e+00    -  3.52e-01 7.87e-02f  1
 112  1.1413545e+04 1.86e-03 2.36e+06  -0.0 1.92e+00    -  3.38e-01 2.33e-01f  2
 113  1.0888988e+04 1.51e-03 2.79e+07  -0.1 2.65e+00    -  1.00e+00 3.27e-01f  1
 114  1.0701472e+04 2.51e-03 1.81e+07  -0.1 2.74e+00    -  4.33e-01 2.88e-01f  2
 115  1.0482501e+04 2.96e-03 9.58e+06  -0.1 1.32e+00    -  6.26e-01 3.40e-01f  1
 116  1.0099457e+04 1.81e-03 5.03e+06  -0.1 1.88e+00    -  6.25e-01 3.65e-01f  1
 117  1.1087246e+04 5.91e-03 2.11e+07   0.2 1.65e+00    -  2.37e-01 4.88e-01f  1
 118  1.0756043e+04 3.06e-03 1.48e+07  -0.1 1.72e+00    -  4.15e-01 3.48e-01f  2
 119  1.0019832e+04 3.37e-03 1.18e+07  -0.1 2.01e+00    -  1.00e+00 5.01e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  9.7200581e+03 3.13e-03 1.99e+07  -0.2 4.58e+00    -  6.39e-01 1.29e-01f  2
 121  9.6484993e+03 2.54e-03 9.84e+06  -0.1 1.72e+00    -  7.25e-01 2.69e-01f  2
 122  9.5575795e+03 1.78e-03 4.20e+06  -0.1 4.59e-01    -  9.25e-01 3.55e-01f  1
 123  9.0707016e+03 7.56e-04 2.32e+06  -0.2 9.88e-01    -  6.43e-01 7.57e-01f  1
 124  9.5160321e+03 2.60e-03 1.21e+06   0.1 1.11e+00    -  2.25e-01 2.35e-01f  1
 125  8.9079900e+03 1.77e-03 4.66e+06  -0.2 1.13e+00    -  9.09e-01 5.87e-01f  1
 126  8.8089058e+03 2.43e-03 1.20e+07  -0.5 6.35e+00    -  2.75e-01 6.12e-02f  2
 127  8.4849393e+03 1.16e-03 1.37e+06  -0.2 7.34e-01    -  7.47e-01 1.00e+00f  1
 128  8.9091732e+03 2.96e-03 2.00e+06   0.0 1.03e+00    -  3.54e-01 2.94e-01f  2
 129  8.4132761e+03 1.43e-03 3.38e+06  -0.2 6.17e-01    -  1.00e+00 7.55e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  9.0923324e+03 2.34e-03 5.15e+06   0.1 1.25e+00    -  4.34e-01 5.00e-01f  2
 131  8.9510347e+03 2.78e-03 1.35e+07  -0.2 8.22e-01    -  8.30e-01 2.16e-01f  3
 132  8.4492311e+03 6.87e-04 1.85e+06  -0.2 9.35e-01    -  1.00e+00 8.85e-01f  1
 133  8.4047300e+03 6.26e-04 1.65e+06  -0.2 2.87e+00    -  8.04e-01 1.09e-01f  3
 134  8.0437160e+03 6.58e-04 2.20e+05  -0.2 1.66e+00    -  8.24e-01 8.61e-01f  1
 135  9.2117759e+03 1.08e-02 1.66e+07   0.0 8.28e+00    -  3.73e-01 7.14e-01f  1
 136  9.0038483e+03 1.00e-02 1.89e+07  -0.2 1.94e+01    -  3.72e-01 6.79e-02f  1
 137  8.7334865e+03 1.17e-02 1.83e+07  -0.2 4.48e+01    -  1.05e-01 5.34e-02f  2
 138  8.5074207e+03 1.12e-02 1.74e+07  -0.2 1.37e+01    -  1.98e-01 8.74e-02f  1
 139  8.2558646e+03 1.01e-02 1.59e+07  -0.2 5.35e+00    -  4.64e-01 1.73e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  7.9740307e+03 6.62e-03 1.21e+07  -0.2 3.75e+00    -  6.03e-01 2.96e-01f  1
 141  7.8253349e+03 5.09e-03 8.10e+06  -0.1 3.65e+00    -  4.74e-01 2.25e-01f  2
 142  7.6568318e+03 4.71e-03 1.49e+07  -0.3 6.67e+00    -  6.32e-01 1.59e-01f  1
 143  8.6400655e+03 5.33e-03 1.50e+07   0.2 1.69e+00    -  3.74e-01 4.54e-01f  1
 144  8.3188741e+03 4.32e-03 1.15e+07  -0.1 5.60e+00    -  4.80e-01 3.50e-01f  1
 145  8.1826523e+03 4.10e-03 1.13e+07  -0.1 4.70e+00    -  1.73e-01 8.15e-02f  3
 146  7.9377240e+03 3.81e-03 9.14e+06  -0.1 4.57e+00    -  4.22e-01 2.70e-01f  2
 147  7.5368182e+03 3.49e-03 2.96e+07  -1.4 1.19e+01    -  4.17e-01 1.36e-01f  1
 148  7.9191790e+03 2.99e-03 3.01e+06   0.0 1.51e+00    -  6.23e-01 3.48e-01f  2
 149  7.5686611e+03 1.92e-03 1.59e+07  -0.2 5.40e-01    -  9.81e-01 4.26e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  8.9361236e+03 4.73e-03 3.75e+07   0.1 2.69e+00    -  3.35e-01 1.00e+00f  1
 151  8.7246119e+03 3.54e-03 3.30e+07  -0.1 3.64e+00    -  3.05e-01 1.47e-01f  2
 152  7.5055484e+03 3.97e-03 5.79e+06  -0.1 3.41e+00    -  8.61e-01 8.29e-01f  1
 153  9.5268965e+03 1.75e-02 8.45e+06   0.5 8.81e+00    -  1.13e-01 1.26e-01f  1
 154  8.9717135e+03 1.39e-02 1.98e+07  -0.1 2.01e+00    -  1.00e+00 2.49e-01f  1
 155  8.3890321e+03 1.53e-02 1.11e+07  -0.1 2.14e+00    -  2.26e-01 4.41e-01f  1
 156  7.8409935e+03 1.03e-02 5.54e+06  -0.1 5.59e-01    -  3.03e-01 5.00e-01f  2
 157  7.7780788e+03 5.07e-03 2.46e+06  -0.1 6.34e-01    -  5.52e-01 5.56e-01f  1
 158  7.7469959e+03 2.58e-03 1.23e+06  -0.1 2.80e-01    -  8.45e-01 5.00e-01f  2
 159  7.0099704e+03 1.09e-03 1.62e+07  -0.5 1.03e+00    -  1.00e+00 7.19e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  6.9930315e+03 1.04e-03 8.21e+04  -0.2 6.63e+00    -  4.80e-01 2.73e-02f  5
 161  6.6308787e+03 1.02e-03 1.16e+06  -0.3 1.11e+00    -  1.00e+00 5.10e-01f  1
 162  7.1304682e+03 1.89e-03 6.54e+05  -0.0 1.53e+00    -  4.28e-01 4.28e-01f  1
 163  6.9445140e+03 1.08e-03 5.61e+06  -0.3 2.07e+00    -  8.06e-01 2.94e-01f  2
 164  6.8428508e+03 1.13e-03 5.27e+06  -0.3 3.86e+00    -  3.55e-01 1.46e-01f  1
 165  6.7412673e+03 9.83e-04 4.12e+06  -0.3 1.23e+00    -  1.69e-01 2.07e-01f  3
 166  6.5408829e+03 7.13e-04 8.20e+06  -0.3 1.39e+00    -  1.00e+00 3.02e-01f  1
 167  6.5026616e+03 6.57e-04 5.45e+06  -0.3 2.35e+00    -  5.73e-01 8.75e-02f  3
 168  6.4236915e+03 1.99e-03 2.80e+06  -0.3 3.95e+00    -  5.49e-01 3.97e-01f  2
 169  6.3967683e+03 2.15e-03 1.89e+06  -0.3 1.05e+01    -  4.73e-01 9.29e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  6.6133106e+03 2.72e-03 2.84e+06  -0.0 1.50e+01    -  3.01e-01 2.03e-01f  1
 171  6.5698016e+03 2.91e-03 1.20e+03  -0.3 2.53e+01    -  2.35e-01 3.73e-02f  2
 172  6.4593274e+03 6.17e-03 7.14e+06  -1.0 2.17e+01    -  2.46e-01 1.10e-01f  2
 173  6.2701910e+03 9.06e-03 8.68e+06  -1.0 2.26e+01    -  1.46e-01 9.08e-02f  1
 174  6.2935430e+03 8.96e-03 1.94e+06  -0.1 1.55e+01    -  1.97e-01 5.11e-02f  3
 175  6.1139201e+03 9.09e-03 6.70e+06  -4.0 1.90e+01    -  1.41e-01 4.90e-02f  1
 176  5.9696787e+03 8.53e-03 8.94e+06  -4.0 2.93e+01    -  8.35e-02 2.96e-02f  1
 177  5.8948655e+03 8.26e-03 1.36e+07  -0.7 8.57e+00    -  2.62e-01 3.20e-02f  1
 178  5.8819016e+03 8.22e-03 2.25e+07  -4.0 9.80e+00    -  2.54e-01 4.59e-03f  1
 179  5.8044973e+03 8.03e-03 1.89e+07  -0.4 1.44e+01    -  3.00e-01 6.18e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  5.7123152e+03 7.84e-03 2.34e+07  -4.0 1.54e+01    -  2.04e-01 3.09e-02f  1
 181  8.6358823e+03 6.14e-02 5.99e+07   0.4 3.05e+01    -  1.05e-01 3.06e-01f  1
 182  1.0465966e+04 4.92e-02 5.54e+07  -0.2 4.37e+01    -  9.57e-02 7.00e-02h  2
 183  7.8572044e+03 3.31e-02 2.88e+07  -0.2 9.14e+00    -  7.07e-01 4.24e-01f  1
 184  7.4635454e+03 3.19e-02 2.67e+07  -0.2 1.44e+01    -  5.63e-02 7.75e-02f  2
 185  6.7774374e+03 1.82e-02 1.34e+07  -0.2 5.67e+00    -  4.20e-01 5.09e-01f  1
 186  6.4367115e+03 1.77e-02 1.21e+07  -0.2 3.34e+00    -  3.43e-01 5.92e-02f  1
 187  6.1392273e+03 6.04e-03 3.84e+06  -0.2 8.12e-01    -  4.68e-01 7.04e-01f  1
 188  6.0055608e+03 4.58e-03 2.73e+06  -0.2 1.72e+00    -  4.13e-01 2.68e-01f  1
 189  5.9606697e+03 3.10e-03 1.91e+06  -0.2 1.32e+00    -  3.58e-01 2.93e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  5.4718875e+03 3.93e-03 1.17e+07  -0.6 3.88e+00    -  1.00e+00 6.61e-01f  1
 191  5.5686293e+03 3.29e-03 8.97e+06  -0.3 3.78e+00    -  8.73e-01 2.87e-01f  2
 192  5.2428581e+03 3.02e-03 1.09e+07  -1.4 8.06e+00    -  5.57e-01 1.70e-01f  1
 193  5.1802510e+03 3.01e-03 1.00e+07  -0.5 1.02e+01    -  1.26e-01 4.21e-02f  1
 194  5.3214084e+03 3.06e-03 6.60e+06  -0.2 1.77e+00    -  2.73e-01 2.42e-01f  1
 195  5.2551668e+03 1.80e-03 3.86e+06  -0.4 5.51e-01    -  3.91e-01 4.44e-01f  2
 196  5.1347365e+03 1.19e-03 2.50e+06  -0.4 1.37e+00    -  3.38e-01 3.94e-01f  2
 197  5.4946212e+03 2.29e-03 1.94e+05  -0.2 1.75e+00    -  3.81e-01 3.37e-01f  2
 198  5.3879041e+03 1.79e-03 4.82e+06  -0.4 2.41e+00    -  7.10e-01 2.13e-01f  1
 199  5.3461610e+03 1.43e-03 5.16e+06  -0.4 5.72e+00    -  3.35e-01 7.65e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  5.2864525e+03 1.46e-03 5.01e+06  -0.4 4.08e+00    -  3.54e-01 1.14e-01f  2
 201  5.2556956e+03 1.42e-03 5.26e+06  -0.4 4.79e+00    -  5.83e-01 7.02e-02f  2
 202  5.6290109e+03 1.95e-03 2.06e+06  -0.1 5.26e+00    -  3.76e-01 2.09e-01f  2
 203  5.4329459e+03 2.05e-03 1.57e+06  -0.4 8.42e-01    -  4.53e-01 5.00e-01f  2
 204  4.9475362e+03 2.28e-03 1.33e+06  -4.0 6.27e+00    -  2.39e-01 2.42e-01f  1
 205  5.2673242e+03 2.61e-03 2.72e+06  -0.2 5.28e+00    -  2.32e-01 1.77e-01f  3
 206  5.0325452e+03 3.87e-03 4.30e+05  -0.5 1.06e+00    -  1.00e+00 9.37e-01f  1
 207  4.9477815e+03 2.97e-03 2.67e+05  -0.5 6.14e-01    -  5.17e-01 2.40e-01f  1
 208  4.8118328e+03 2.50e-03 4.83e+06  -4.0 1.48e+00    -  2.86e-01 1.55e-01f  1
 209  4.6365646e+03 2.49e-03 6.61e+06  -1.3 7.84e+00    -  3.02e-01 1.74e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  4.6565872e+03 2.28e-03 2.46e+06  -0.4 3.61e+00    -  5.36e-01 1.00e-01f  2
 211  5.2878365e+03 2.27e-03 1.13e+07  -0.2 2.01e+00    -  1.53e-01 5.00e-01f  2
 212  5.0732250e+03 2.17e-03 9.37e+06  -0.5 2.86e+00    -  4.03e-01 2.32e-01f  1
 213  5.0417745e+03 2.13e-03 9.57e+06  -0.5 3.42e+00    -  1.89e-01 2.07e-02f  1
 214  4.8875997e+03 1.80e-03 7.54e+06  -0.5 1.59e+00    -  6.80e-01 2.89e-01f  2
 215  4.7473631e+03 1.24e-03 5.88e+06  -0.5 1.51e+00    -  7.35e-01 2.58e-01f  1
 216  4.5027207e+03 2.64e-03 4.67e+06  -1.8 3.97e+00    -  2.81e-01 2.68e-01f  1
 217  4.4774310e+03 2.17e-03 3.37e+06  -0.6 1.64e+00    -  3.63e-01 2.00e-01f  1
