This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    25301
Number of nonzeros in inequality constraint Jacobian.:     5480
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     8704
                     variables with only lower bounds:     2009
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:     6909
Total number of inequality constraints...............:     1572
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     1572

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  7.8357601e+02 2.09e-02 1.40e+01  -1.0 1.99e-01    -  1.00e+00 1.00e+00f  1
  31  5.0384065e+02 1.13e-02 1.41e+06  -1.8 3.75e-01    -  9.99e-01 8.09e-01f  1
  32  1.0739108e+03 3.99e-02 1.57e+06  -0.7 1.37e+00    -  7.03e-01 7.80e-01f  1
  33  9.9740013e+02 6.56e-02 1.15e+05  -0.9 1.94e+00    -  7.41e-01 9.49e-01H  1
  34  8.8248063e+02 3.17e-01 2.13e+01  -0.9 7.46e-01    -  1.00e+00 1.00e+00f  1
  35  5.5864324e+02 1.80e-01 1.76e+06  -1.6 8.63e-01    -  8.38e-01 6.61e-01f  1
  36  4.6278962e+02 7.62e-02 1.44e+06  -1.6 4.53e-01    -  1.00e+00 5.72e-01f  1
  37  3.7377804e+02 5.58e-02 5.50e+05  -1.8 7.58e-01    -  1.00e+00 7.56e-01f  1
  38  3.5766865e+02 3.63e-02 3.82e+05  -1.8 1.39e+00    -  9.70e-01 2.91e-01f  1
  39  3.4209321e+02 3.20e-02 1.44e+05  -1.7 2.50e+00    -  8.22e-01 3.07e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  4.0387967e+02 4.12e-02 1.06e+06  -1.0 4.26e+00    -  3.34e-01 1.88e-01f  1
  41  3.7926380e+02 3.93e-02 3.72e+05  -1.5 1.77e+00    -  5.65e-01 3.43e-01f  1
  42  3.4235993e+02 1.11e-01 1.08e+05  -1.9 4.84e+00    -  3.94e-01 2.43e-01f  1
  43  3.2146109e+02 1.02e-01 1.06e+05  -1.7 1.01e+00    -  6.80e-01 5.65e-01f  1
  44  2.3497407e+02 6.08e-02 1.52e+01  -1.9 2.07e-01    -  1.00e+00 1.00e+00f  1
  45  2.1830576e+02 4.37e-02 7.69e+05  -2.7 2.46e-01    -  1.00e+00 2.84e-01f  1
  46  2.4405292e+02 3.15e-02 2.51e+05  -1.5 1.02e+00    -  4.21e-01 3.29e-01f  1
  47  3.8820470e+02 5.25e-02 8.46e+05  -1.2 1.88e+00    -  8.43e-01 6.51e-01f  1
  48  3.6687977e+02 3.67e-02 4.11e+05  -1.4 1.46e+00    -  1.00e+00 3.47e-01f  1
  49  3.5266932e+02 7.43e-03 2.34e+01  -1.4 9.54e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  2.8817874e+02 2.49e-02 5.29e+05  -1.6 4.19e-01    -  1.00e+00 6.47e-01f  1
  51  1.9248535e+02 8.37e-03 3.74e+05  -2.1 3.59e-01    -  1.00e+00 8.35e-01f  1
  52  1.7130008e+02 4.89e-03 3.20e+05  -2.3 2.92e-01    -  1.00e+00 5.24e-01f  1
  53  1.4733925e+02 3.27e-03 2.29e+05  -2.8 6.80e-01    -  1.00e+00 6.52e-01f  1
  54  1.4362140e+02 2.82e-02 1.09e+05  -2.8 2.57e+00    -  7.05e-01 5.21e-01f  1
  55  1.3836703e+02 1.97e-02 8.14e+04  -2.8 9.28e-01    -  9.24e-01 3.06e-01f  1
  56  2.5341670e+02 2.50e-02 2.13e+06  -1.6 5.47e-01    -  1.32e-01 1.00e+00f  1
  57  2.3245872e+02 2.58e-02 1.72e+06  -1.8 6.33e-01    -  8.03e-02 3.07e-01f  1
  58  2.0701563e+02 8.80e-03 2.68e+05  -1.8 4.69e-01    -  1.00e+00 6.40e-01f  1
  59  1.9913612e+02 5.43e-03 1.08e+05  -1.8 5.68e-01    -  7.93e-01 5.96e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.9612506e+02 8.44e-03 8.38e+04  -1.8 3.05e+00    -  3.05e-01 2.26e-01f  1
  61  1.9454276e+02 1.04e-02 7.75e+04  -1.8 8.18e+00    -  2.39e-01 7.53e-02f  1
  62  1.9294403e+02 2.18e-02 5.95e+04  -1.8 1.97e+00    -  1.00e+00 2.32e-01f  2
  63  1.8890615e+02 2.54e-02 1.25e+04  -1.8 1.03e+00    -  9.61e-01 7.90e-01f  1
  64  2.0422538e+02 9.78e-04 2.53e+01  -1.8 7.09e-01    -  8.69e-01 1.00e+00H  1
  65  1.3766031e+02 2.87e-02 1.06e+05  -2.3 3.37e-01    -  1.00e+00 8.97e-01f  1
  66  1.2679451e+02 1.25e-02 1.45e+05  -2.5 3.64e-01    -  9.94e-01 5.47e-01f  1
  67  1.1461744e+02 4.85e-03 1.32e+05  -3.1 2.56e-01    -  1.00e+00 6.33e-01f  1
  68  1.0790493e+02 4.67e-03 9.48e+04  -4.0 7.07e-01    -  6.94e-01 4.29e-01f  1
  69  1.0520866e+02 2.90e-03 8.21e+04  -4.0 1.21e+00    -  4.51e-01 1.95e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.0396689e+02 6.61e-03 2.45e+04  -2.8 2.14e+00    -  4.94e-01 2.47e-01f  1
  71  1.0238963e+02 3.54e-03 3.49e+04  -3.2 2.84e+00    -  5.24e-01 1.04e-01f  1
  72  1.0355856e+02 5.59e-03 1.21e+04  -2.7 2.45e+00    -  5.97e-01 2.19e-01f  2
  73  1.0301850e+02 1.05e-02 3.47e+03  -3.0 1.26e+00    -  5.32e-01 4.41e-01f  1
  74  1.0183182e+02 6.53e-03 4.28e+02  -3.0 2.77e-01    -  5.08e-01 4.13e-01f  1
  75  1.0621096e+02 8.78e-03 1.99e+04  -2.6 4.13e-01    -  9.81e-01 8.46e-01f  1
  76  1.0617308e+02 4.31e-03 1.06e+04  -2.7 2.49e-01    -  1.00e+00 7.49e-01h  1
  77  1.0385477e+02 3.04e-03 9.40e-01  -2.7 2.23e-01    -  1.00e+00 1.00e+00f  1
  78  9.7586544e+01 9.30e-04 5.25e+04  -3.9 9.44e-02    -  9.98e-01 7.12e-01f  1
  79  9.5780780e+01 1.10e-03 2.69e+04  -4.0 4.40e-01    -  1.00e+00 5.26e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  9.5788666e+01 1.54e-03 4.65e+04  -3.1 2.91e+00    -  1.00e+00 5.73e-02f  3
  81  9.5716450e+01 1.31e-03 1.76e+04  -3.4 6.39e-01    -  6.72e-01 1.25e-01f  4
  82  9.5040713e+01 1.17e-03 1.04e+04  -3.7 2.95e-01    -  1.00e+00 5.00e-01f  2
  83  9.4740978e+01 1.45e-03 8.82e+03  -3.7 6.14e-01    -  1.00e+00 1.95e-01f  2
  84  9.4957184e+01 1.12e-03 8.44e+03  -3.4 1.65e-01    -  1.00e+00 5.00e-01f  2
  85  9.4236119e+01 8.05e-04 1.20e+04  -3.8 2.94e-01    -  1.00e+00 4.02e-01f  1
  86  9.3756571e+01 1.95e-03 2.84e+03  -3.9 1.81e-01    -  1.00e+00 8.06e-01f  1
  87  9.3601339e+01 2.21e-03 1.38e+03  -3.8 4.89e-01    -  1.00e+00 2.46e-01f  2
  88  9.3383634e+01 2.00e-03 1.95e+03  -3.9 7.85e-01    -  1.00e+00 8.92e-02f  2
  89  9.3243279e+01 1.92e-03 7.95e+02  -3.8 9.15e-01    -  7.67e-01 1.78e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  9.3230119e+01 4.17e-03 5.26e+02  -3.8 1.47e+00    -  4.14e-01 9.26e-02f  2
  91  9.5673018e+01 7.84e-03 5.26e+03  -3.2 4.32e-01    -  4.02e-01 4.95e-01f  1
  92  9.3848689e+01 4.11e-03 2.84e+03  -3.5 2.30e-01    -  5.06e-01 4.81e-01f  1
  93  9.3234175e+01 3.82e-03 3.33e+03  -3.5 7.40e-01    -  6.13e-01 1.68e-01f  3
  94  9.2802787e+01 3.32e-04 2.40e+00  -3.5 6.55e-02    -  1.00e+00 1.00e+00f  1
  95  9.1666663e+01 7.96e-04 2.25e+00  -4.0 5.22e-02    -  1.00e+00 1.00e+00f  1
  96  9.1850249e+01 4.60e-04 1.74e+00  -3.7 6.54e-02    -  1.00e+00 1.00e+00f  1
  97  9.1628728e+01 3.23e-04 1.81e+03  -3.8 1.07e-01    -  1.00e+00 5.00e-01f  2
  98  9.1241407e+01 9.78e-04 1.60e+00  -4.0 7.66e-02    -  1.00e+00 1.00e+00f  1
  99  9.1102039e+01 3.37e-04 1.55e+00  -4.0 1.36e-01    -  1.00e+00 5.00e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  9.1128534e+01 7.89e-04 1.12e+04  -3.6 6.21e-01    -  1.00e+00 1.40e-01f  3
 101  9.1116390e+01 7.89e-04 1.07e+03  -3.9 2.08e-01    -  9.43e-01 2.50e-01f  3
 102  9.1010195e+01 6.81e-04 3.54e+02  -3.9 4.12e-01    -  1.00e+00 2.33e-01f  3
 103  9.1118950e+01 7.47e-04 2.28e+04  -3.4 9.31e-01    -  9.67e-01 9.21e-02f  3
 104  9.1087334e+01 6.19e-04 5.49e+03  -3.8 8.07e-01    -  8.72e-01 9.03e-02f  4
 105  9.1047949e+01 5.74e-04 2.62e+03  -3.8 5.09e-01    -  1.00e+00 1.25e-01f  4
 106  9.0981279e+01 5.39e-04 3.87e+03  -4.0 1.70e-01    -  1.00e+00 2.50e-01f  3
 107  9.0808605e+01 5.22e-04 1.93e+03  -4.0 1.04e-01    -  1.00e+00 5.00e-01f  2
 108  9.0670736e+01 3.54e-04 1.33e+00  -4.0 1.08e-01    -  1.00e+00 1.00e+00f  1
 109  9.0627608e+01 4.46e-04 2.06e+00  -4.0 2.34e-01    -  1.00e+00 2.50e-01f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  9.0581777e+01 3.42e-04 1.70e+00  -4.0 1.24e-01    -  1.00e+00 2.50e-01f  3
 111  9.0552995e+01 2.91e-04 1.55e+00  -4.0 2.54e-01    -  1.00e+00 1.25e-01f  4
 112  9.0496532e+01 3.58e-04 2.01e+00  -4.0 2.71e-01    -  1.00e+00 2.14e-01f  3
 113  9.0789796e+01 2.13e-03 2.20e+04  -3.4 1.54e+00    -  7.11e-01 7.03e-02f  2
 114  9.0787761e+01 1.85e-03 3.28e+03  -3.8 3.11e-01    -  9.82e-01 1.44e-01f  3
 115  9.0658053e+01 1.47e-03 2.26e+03  -3.8 6.43e-01    -  6.02e-01 2.78e-01f  1
 116  9.0584886e+01 1.74e-03 2.19e+03  -3.8 2.64e+00    -  2.10e-01 2.06e-02f  4
 117  9.0529384e+01 1.55e-03 1.73e+03  -3.8 2.76e-01    -  6.55e-01 1.90e-01f  3
 118  9.0517780e+01 1.48e-03 1.50e+03  -3.8 7.32e-01    -  4.01e-01 1.25e-01f  4
 119  9.0425859e+01 9.44e-04 7.55e+02  -3.8 2.14e-01    -  2.96e-01 5.00e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  9.0332820e+01 8.45e-04 4.04e+02  -3.8 3.04e-01    -  8.03e-01 1.25e-01f  4
 121  9.0279576e+01 5.75e-04 2.59e+03  -4.0 9.90e-02    -  1.00e+00 5.00e-01h  2
 122  9.0046708e+01 4.44e-04 7.44e-01  -4.0 2.13e-02    -  1.00e+00 1.00e+00f  1
 123  9.0111577e+01 3.68e-04 7.70e-01  -4.0 2.05e-02    -  1.00e+00 1.00e+00h  1
 124  9.0009162e+01 2.55e-04 4.60e-01  -4.0 2.18e-02    -  1.00e+00 1.00e+00h  1
 125  9.0002223e+01 2.69e-05 2.95e-01  -4.0 1.35e-02    -  1.00e+00 1.00e+00h  1
 126  9.0012446e+01 9.23e-07 5.76e-01  -4.0 3.49e-02    -  1.00e+00 1.00e+00H  1
 127  8.9968783e+01 8.81e-05 1.12e+00  -4.0 6.85e-02    -  1.00e+00 5.00e-01f  2
 128  9.0072281e+01 5.28e-04 3.12e+03  -3.7 4.24e-01    -  5.48e-01 1.60e-01f  3
 129  9.0037382e+01 4.49e-04 1.29e+03  -4.0 1.86e-01    -  1.00e+00 1.25e-01h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  8.9885996e+01 4.35e-04 1.03e+00  -4.0 3.77e-02    -  1.00e+00 1.00e+00f  1
 131  8.9905618e+01 3.93e-04 6.43e-01  -4.0 3.95e-02    -  1.00e+00 1.00e+00h  1
 132  8.9873011e+01 4.86e-04 1.04e+00  -4.0 4.62e-02    -  1.00e+00 1.00e+00f  1
 133  8.9861750e+01 4.55e-04 2.56e+00  -4.0 2.45e-01    -  1.00e+00 9.63e-02f  4
 134  8.9879358e+01 4.42e-04 8.86e-01  -4.0 5.92e-02    -  1.00e+00 5.00e-01h  2
 135  8.9800806e+01 3.16e-04 9.17e-01  -4.0 3.52e-02    -  1.00e+00 1.00e+00h  1
 136  8.9899532e+01 2.59e-04 1.90e+00  -4.0 3.98e-02    -  1.00e+00 1.00e+00h  1
 137  8.9755516e+01 1.68e-04 2.47e-01  -4.0 1.96e-02    -  1.00e+00 1.00e+00f  1
 138  8.9744881e+01 8.09e-05 2.83e-01  -4.0 1.51e-02    -  1.00e+00 1.00e+00h  1
 139  8.9735480e+01 3.50e-04 2.01e+00  -4.0 2.67e-01    -  1.00e+00 2.50e-01f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  9.1050904e+01 9.27e-03 7.34e+04  -3.0 3.42e+00    -  9.04e-01 1.45e-01f  1
 141  9.1018601e+01 9.13e-03 5.91e+04  -3.4 4.49e+00    -  2.39e-01 1.91e-02f  3
 142  1.2407351e+02 1.71e-03 2.96e+04  -3.4 8.19e-01    -  3.40e-01 1.00e+00H  1
 143  9.1493188e+01 9.91e-02 2.11e+04  -3.4 8.86e-01    -  2.87e-01 9.76e-01f  1
 144  9.1051115e+01 9.20e-02 1.72e+04  -3.4 1.68e+00    -  1.84e-01 6.85e-02f  3
 145  9.0929982e+01 3.26e-04 1.04e+00  -3.4 6.12e-02    -  1.00e+00 1.00e+00h  1
 146  9.0912748e+01 3.00e-04 2.91e+00  -3.4 2.57e-01    -  1.00e+00 6.25e-02h  5
 147  9.1162772e+01 2.97e-06 2.05e+00  -3.4 3.58e-02    -  1.00e+00 1.00e+00H  1
 148  9.0898094e+01 4.91e-04 1.79e-01  -3.4 3.49e-02    -  1.00e+00 1.00e+00f  1
 149  9.0962703e+01 1.09e-04 8.78e-01  -3.4 1.39e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  9.0894334e+01 7.38e-05 4.03e-02  -3.4 9.78e-03    -  1.00e+00 1.00e+00f  1
 151  9.0893541e+01 6.57e-08 1.48e-02  -3.4 1.37e-03    -  1.00e+00 1.00e+00h  1
 152  9.0566967e+01 1.11e-03 3.65e+02  -4.0 2.32e-01    -  4.87e-01 5.00e-01f  2
 153  9.0096842e+01 1.03e-03 1.43e+00  -3.7 4.39e-02    -  1.00e+00 1.00e+00f  1
 154  8.9994918e+01 4.24e-04 5.84e-01  -3.7 3.56e-02    -  1.00e+00 1.00e+00f  1
 155  9.0009819e+01 3.09e-04 1.22e+00  -3.7 2.52e-02    -  1.00e+00 1.00e+00h  1
 156  8.9949482e+01 6.06e-05 3.11e-01  -3.7 2.31e-02    -  1.00e+00 1.00e+00h  1
 157  8.9959177e+01 6.09e-05 3.91e-01  -3.7 8.81e-03    -  1.00e+00 1.00e+00h  1
 158  8.9945354e+01 3.14e-05 5.84e-02  -3.7 4.12e-03    -  1.00e+00 1.00e+00h  1
 159  8.9493368e+01 3.77e-07 6.04e-02  -4.0 1.66e-03    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  8.9486227e+01 1.72e-06 1.09e-01  -4.0 7.28e-03    -  1.00e+00 1.00e+00h  1
 161  8.9484544e+01 9.43e-06 1.42e+00  -4.0 8.42e-02    -  1.00e+00 1.25e-01h  4
 162  8.9515023e+01 4.68e-07 6.39e-01  -4.0 4.83e-02    -  1.00e+00 1.00e+00H  1
 163  8.9506672e+01 5.97e-05 1.64e+00  -4.0 6.13e-02    -  1.00e+00 2.50e-01f  3
 164  8.9405422e+01 3.76e-04 7.20e+02  -4.1 5.06e-02    -  6.41e-01 1.00e+00f  1
 165  8.9634307e+01 1.07e-06 1.30e+00  -4.0 4.44e-02    -  1.00e+00 1.00e+00H  1
 166  8.9378478e+01 1.90e-04 3.84e-01  -4.1 5.31e-02    -  1.00e+00 1.00e+00f  1
 167  8.9622249e+01 1.74e-06 1.15e+00  -4.0 2.24e-02    -  1.00e+00 1.00e+00H  1
 168  8.9372883e+01 2.22e-04 5.19e-02  -4.1 2.00e-02    -  1.00e+00 1.00e+00f  1
 169  8.9467837e+01 5.37e-07 3.09e-02  -4.0 1.19e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  8.9464054e+01 2.02e-05 2.73e-01  -4.0 1.64e-02    -  1.00e+00 1.00e+00f  1
 171  9.7788374e+01 1.28e-02 5.28e+03  -3.0 5.69e-01    -  1.00e+00 9.37e-01f  1
 172  9.3108984e+01 8.62e-03 3.33e+00  -3.1 3.01e-01    -  1.00e+00 1.00e+00f  1
 173  9.2669226e+01 5.90e-03 4.73e+00  -3.1 6.67e-01    -  4.10e-01 1.59e-01f  2
 174  9.4867496e+01 4.22e-03 6.23e+00  -3.1 2.45e-01    -  1.00e+00 1.00e+00h  1
 175  9.3693491e+01 1.30e-04 4.61e+00  -3.1 2.58e-01    -  9.23e-01 1.00e+00F  1
 176  9.3087884e+01 1.01e-03 3.22e+00  -3.1 5.07e-01    -  4.90e-01 1.66e-01f  3
 177  9.2470493e+01 9.91e-04 1.25e+00  -3.1 8.50e-02    -  1.00e+00 1.00e+00f  1
 178  9.2559861e+01 2.70e-04 1.14e+00  -3.1 2.94e-02    -  1.00e+00 1.00e+00h  1
 179  9.2451294e+01 2.01e-04 2.01e-01  -3.1 1.27e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  9.2448567e+01 7.27e-06 1.45e-01  -3.1 2.01e-03    -  1.00e+00 1.00e+00h  1
 181  9.2447271e+01 1.05e-06 1.35e-02  -3.1 1.46e-03    -  1.00e+00 1.00e+00h  1
 182  9.2445367e+01 1.63e-06 3.40e-02  -3.1 3.68e-03    -  1.00e+00 1.00e+00h  1
 183  9.2454472e+01 8.05e-08 4.94e-01  -3.1 1.88e-02    -  1.00e+00 1.00e+00H  1
 184  9.2442767e+01 7.46e-06 1.63e-01  -3.1 6.23e-03    -  1.00e+00 1.00e+00f  1
 185  9.2442617e+01 1.57e-06 2.08e-01  -3.1 3.22e-03    -  1.00e+00 1.00e+00h  1
 186  9.2440948e+01 5.50e-07 6.08e-02  -3.1 5.97e-03    -  1.00e+00 1.00e+00h  1
 187  9.2441393e+01 1.19e-05 1.12e+00  -3.1 1.04e-01    -  1.00e+00 2.50e-01f  3
 188  9.2444985e+01 4.03e-05 9.90e-01  -3.1 1.80e-01    -  1.00e+00 2.50e-01h  3
 189  9.2445350e+01 2.71e-05 1.53e+00  -3.1 2.53e-01    -  1.00e+00 1.25e-01h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  9.2443309e+01 6.38e-05 1.05e+00  -3.1 2.23e-01    -  1.00e+00 2.50e-01h  3
 191  9.2440095e+01 5.18e-05 9.65e-01  -3.1 1.71e-01    -  1.00e+00 1.25e-01h  4
 192  9.2665738e+01 8.59e-08 1.72e+00  -3.1 1.42e-01    -  1.00e+00 1.00e+00H  1
 193  9.2649696e+01 7.33e-07 1.73e+00  -3.1 1.54e-01    -  1.00e+00 3.12e-02f  6
 194  9.2631456e+01 1.58e-07 1.56e+00  -3.1 1.05e-01    -  1.00e+00 1.00e+00F  1
 195  9.2587507e+01 1.95e-07 1.36e+00  -3.1 8.04e-02    -  1.00e+00 1.00e+00F  1
 196  9.2577767e+01 1.68e-08 2.57e-01  -3.1 9.82e-02    -  1.00e+00 1.00e+00F  1
 197  9.2522719e+01 5.85e-04 8.18e-01  -3.1 3.12e-02    -  1.00e+00 1.00e+00f  1
 198  9.2469795e+01 4.28e-04 7.50e-01  -3.1 1.92e-02    -  1.00e+00 1.00e+00h  1
 199  9.2436942e+01 5.45e-05 1.96e-01  -3.1 1.09e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  9.2435870e+01 6.34e-07 2.58e-02  -3.1 1.16e-03    -  1.00e+00 1.00e+00h  1
 201  9.2435083e+01 1.50e-06 9.26e-02  -3.1 3.03e-03    -  1.00e+00 1.00e+00h  1
 202  9.2436475e+01 1.12e-07 2.05e-01  -3.1 1.54e-02    -  1.00e+00 1.00e+00H  1
 203  9.2434607e+01 8.01e-06 2.78e-01  -3.1 3.05e-02    -  1.00e+00 2.50e-01f  3
 204  9.2452818e+01 1.96e-07 5.55e-01  -3.1 1.29e-02    -  1.00e+00 1.00e+00H  1
 205  9.2431118e+01 3.93e-05 1.00e-01  -3.1 9.43e-03    -  1.00e+00 1.00e+00f  1
 206  9.2431281e+01 8.65e-06 1.41e-01  -3.1 3.32e-03    -  1.00e+00 1.00e+00h  1
 207  9.2429781e+01 2.19e-06 2.93e-02  -3.1 2.68e-03    -  1.00e+00 1.00e+00h  1
 208  9.2429257e+01 1.26e-06 4.64e-02  -3.1 2.45e-03    -  1.00e+00 1.00e+00h  1
 209  9.2443332e+01 1.09e-07 4.88e-01  -3.1 3.75e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  9.2442699e+01 1.58e-07 5.31e-01  -3.1 6.13e-02    -  1.00e+00 1.56e-02f  7
 211  9.2440296e+01 3.15e-07 4.31e-01  -3.1 2.14e-02    -  1.00e+00 6.25e-02f  5
 212  9.2438628e+01 3.30e-07 4.64e-01  -3.1 4.64e-02    -  1.00e+00 3.12e-02f  6
 213  9.2436442e+01 5.51e-07 3.64e-01  -3.1 3.60e-02    -  1.00e+00 6.25e-02f  5
 214  9.2431337e+01 1.51e-05 3.03e-01  -3.1 2.56e-02    -  1.00e+00 2.50e-01f  3
 215  9.2431711e+01 1.71e-05 3.45e-01  -3.1 1.87e-02    -  1.00e+00 1.00e+00h  1
