This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    74701
Number of nonzeros in inequality constraint Jacobian.:    36280
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:    25614
                     variables with only lower bounds:     5904
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:    20304
Total number of inequality constraints...............:     6932
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     6932

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  17  1.5351030e+02 1.95e-02 3.26e+04  -1.8 2.52e-01    -  7.57e-01 9.08e-01f  1
  18  1.0085010e+02 1.02e-02 3.05e+04  -4.0 4.52e-01    -  4.13e-01 4.53e-01f  1
  19  9.8045503e+01 8.56e-03 7.06e+04  -2.0 4.78e-01    -  8.90e-01 4.28e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  1.1667727e+02 5.53e-03 1.88e+05  -1.8 2.61e-01    -  6.56e-01 4.47e-01f  1
  21  1.2185502e+02 8.84e-03 2.07e+04  -1.9 2.63e-01    -  9.23e-01 8.70e-01f  1
  22  1.0282558e+02 7.71e-03 4.36e+04  -2.0 2.39e-01    -  1.00e+00 8.35e-01f  1
  23  9.4437033e+01 1.06e-02 1.27e+00  -2.0 1.39e-01    -  1.00e+00 1.00e+00f  1
  24  7.2265866e+01 4.58e-03 2.72e+05  -2.4 1.40e-01    -  9.95e-01 5.45e-01f  1
  25  5.9598601e+01 3.16e-03 9.99e+04  -2.4 3.14e-01    -  1.00e+00 5.88e-01f  1
  26  5.6611201e+01 4.12e-03 7.09e+04  -2.3 6.10e-01    -  1.00e+00 2.59e-01f  2
  27  5.6252404e+01 2.19e-03 1.46e+04  -2.3 3.75e-01    -  9.43e-01 5.98e-01H  1
  28  5.3970314e+01 3.79e-03 5.72e+02  -2.3 1.50e-01    -  9.25e-01 1.00e+00f  1
  29  7.8820349e+01 2.64e-03 5.92e+04  -2.1 1.12e-01    -  8.49e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  6.9457389e+01 1.76e-04 1.15e+00  -2.2 2.06e-01    -  1.00e+00 1.00e+00H  1
  31  3.6347148e+01 4.90e-03 8.09e+03  -2.6 1.80e-01    -  1.00e+00 9.82e-01f  1
  32  1.2420992e+02 3.65e-02 1.02e+05  -1.9 3.98e-01    -  7.25e-01 8.14e-01f  1
  33  8.7798548e+01 2.73e-02 1.17e+00  -2.0 1.58e-01    -  1.00e+00 1.00e+00f  1
  34  8.3243971e+01 4.75e-03 6.75e-01  -2.0 1.23e-01    -  1.00e+00 1.00e+00f  1
  35  8.2991562e+01 1.36e-03 3.47e-01  -2.0 4.20e-02    -  1.00e+00 1.00e+00f  1
  36  4.9898424e+01 1.18e-03 1.45e+05  -3.0 2.20e-01    -  7.69e-01 6.02e-01f  1
  37  8.6656042e+01 1.63e-03 1.31e+05  -2.2 2.88e-01    -  6.74e-01 1.00e+00H  1
  38  5.1341162e+01 1.87e-02 3.50e-01  -2.3 2.29e-01    -  1.00e+00 1.00e+00f  1
  39  5.2311544e+01 2.50e-03 4.30e-01  -2.3 4.73e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  5.1146760e+01 9.76e-04 8.18e-02  -2.3 3.03e-02    -  1.00e+00 1.00e+00f  1
  41  3.0493923e+01 5.50e-04 8.40e+04  -2.9 1.26e-01    -  9.94e-01 7.80e-01f  1
  42  5.6467123e+01 1.41e-02 1.29e+05  -2.2 6.12e-01    -  9.60e-01 6.36e-01f  1
  43  4.5173309e+01 1.26e-02 9.71e-01  -2.4 1.75e-01    -  1.00e+00 1.00e+00f  1
  44  4.3627177e+01 3.58e-03 4.76e-01  -2.4 1.10e-01    -  1.00e+00 1.00e+00f  1
  45  4.3244861e+01 1.24e-03 3.24e-01  -2.4 3.47e-02    -  1.00e+00 1.00e+00f  1
  46  2.8514738e+01 6.10e-04 1.16e+05  -3.0 1.14e-01    -  1.00e+00 6.51e-01f  1
  47  2.2733786e+01 8.56e-03 5.58e+04  -3.3 3.65e-01    -  8.91e-01 6.30e-01f  1
  48  2.5771916e+01 4.36e-03 7.52e-01  -2.7 7.48e-02    -  1.00e+00 1.00e+00f  1
  49  1.9034301e+01 2.64e-03 2.57e+04  -3.3 7.88e-02    -  8.43e-01 6.63e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  1.5197518e+01 1.04e-03 1.54e+04  -3.5 7.95e-02    -  1.00e+00 7.56e-01f  1
  51  1.6028699e+01 6.62e-04 7.81e+03  -3.1 1.60e-01    -  8.46e-01 4.49e-01f  1
  52  1.5156301e+01 9.98e-04 3.83e+03  -3.4 1.67e-01    -  1.00e+00 7.53e-01f  1
  53  1.6027758e+01 2.16e-03 1.19e+04  -3.1 3.85e-01    -  7.44e-01 3.62e-01f  1
  54  1.5553084e+01 1.75e-03 7.20e+03  -3.3 7.63e-02    -  5.00e-01 6.59e-01f  1
  55  1.4745461e+01 4.19e-04 3.93e+03  -3.3 3.56e-02    -  6.01e-01 1.00e+00f  1
  56  1.3022620e+01 2.32e-04 8.87e+03  -3.7 7.48e-02    -  1.00e+00 7.27e-01f  1
  57  1.3680334e+01 1.22e-03 7.38e+03  -3.4 2.05e-01    -  1.00e+00 5.13e-01f  1
  58  1.3322594e+01 1.57e-03 3.01e+03  -3.5 3.52e-01    -  4.71e-01 2.56e-01f  1
  59  1.3018715e+01 1.16e-03 1.34e+03  -3.5 1.04e+00    -  3.29e-01 1.13e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.2852225e+01 1.39e-03 8.20e+01  -3.6 3.21e-01    -  3.96e-01 2.67e-01f  2
  61  1.2539811e+01 5.31e-04 1.72e+03  -3.7 1.33e-01    -  8.37e-01 6.64e-01H  1
  62  1.4332637e+01 1.12e-03 1.87e+03  -3.3 5.45e-02    -  9.42e-01 1.00e+00f  1
  63  1.4036377e+01 2.35e-05 1.61e+03  -3.4 3.98e-02    -  8.31e-01 1.00e+00H  1
  64  1.2801491e+01 9.50e-04 2.02e-01  -3.4 3.95e-02    -  1.00e+00 1.00e+00f  1
  65  1.2273810e+01 1.82e-04 1.79e-01  -3.5 4.09e-02    -  1.00e+00 1.00e+00h  1
  66  1.1739570e+01 9.96e-05 2.57e+03  -3.7 7.50e-02    -  9.99e-01 6.63e-01f  1
  67  1.6073431e+01 2.35e-03 1.75e+04  -3.0 2.84e-01    -  8.38e-01 6.00e-01f  1
  68  1.4976633e+01 1.33e-03 4.65e-01  -3.2 4.07e-02    -  1.00e+00 1.00e+00f  1
  69  1.4138481e+01 4.81e-04 1.28e-01  -3.2 3.09e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.4157139e+01 7.55e-05 5.32e-02  -3.2 3.24e-02    -  1.00e+00 1.00e+00h  1
  71  1.4126535e+01 5.92e-04 2.48e-01  -3.2 2.24e-01    -  7.25e-01 6.32e-01f  1
  72  1.4060110e+01 4.30e-04 4.49e+00  -3.2 9.18e-01    -  6.49e-01 1.10e-01f  2
  73  1.3987481e+01 6.66e-04 6.14e+00  -3.2 1.69e+00    -  2.48e-01 9.49e-02f  2
  74  1.3941475e+01 8.80e-04 7.72e+00  -3.2 1.40e+00    -  7.05e-01 2.05e-01f  2
  75  1.3920859e+01 9.96e-04 9.13e+00  -3.2 1.95e+00    -  4.97e-01 8.30e-02f  3
  76  1.3939579e+01 7.76e-04 4.28e+00  -3.2 6.52e-01    -  8.51e-01 1.84e-01h  3
  77  1.3793291e+01 6.23e-04 4.75e-01  -3.2 8.77e-02    -  9.66e-01 1.00e+00f  1
  78  1.5136336e+01 5.99e-05 5.23e-01  -3.2 7.85e-02    -  8.53e-01 1.00e+00H  1
  79  1.3621089e+01 1.80e-03 5.54e-02  -3.2 1.11e-01    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  1.3630355e+01 1.13e-04 8.15e-02  -3.2 4.85e-02    -  1.00e+00 1.00e+00h  1
  81  1.1776764e+01 1.19e-04 1.40e+04  -3.7 1.41e-01    -  9.96e-01 6.51e-01f  1
  82  1.1506225e+01 2.27e-04 1.03e+04  -3.6 5.87e-01    -  7.85e-01 1.82e-01f  1
  83  1.2156734e+01 5.19e-04 1.39e+04  -3.3 3.88e-01    -  1.00e+00 3.57e-01f  2
  84  1.2954943e+01 2.84e-04 7.82e+02  -3.4 1.88e-01    -  9.36e-01 9.05e-01H  1
  85  1.1972528e+01 3.73e-04 5.58e+02  -3.4 1.45e-01    -  3.68e-01 5.61e-01F  1
  86  1.1749831e+01 7.79e-04 3.53e+02  -3.4 1.26e-01    -  3.95e-01 5.04e-01f  1
  87  1.1632957e+01 5.40e-04 9.18e+01  -3.4 3.86e-02    -  6.71e-01 3.32e-01f  1
  88  1.1587227e+01 1.22e-04 3.24e-02  -3.4 3.82e-02    -  1.00e+00 1.00e+00f  1
  89  1.0351338e+01 2.26e-04 1.76e+02  -3.7 4.79e-02    -  9.91e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  9.9424047e+00 1.40e-04 5.70e+03  -4.0 8.81e-02    -  1.00e+00 4.01e-01f  1
  91  1.1777450e+01 1.03e-03 4.85e+03  -3.3 6.93e-02    -  8.46e-01 6.75e-01f  1
  92  1.1082600e+01 4.87e-04 3.96e-02  -3.5 2.93e-02    -  1.00e+00 1.00e+00f  1
  93  1.1048637e+01 1.96e-05 2.43e-02  -3.5 1.42e-02    -  1.00e+00 1.00e+00h  1
  94  1.0494424e+01 1.36e-04 1.61e+03  -3.6 1.03e-01    -  9.96e-01 8.25e-01f  1
  95  1.3584416e+01 1.28e-03 4.01e+04  -3.0 3.95e-01    -  8.80e-01 3.91e-01f  1
  96  1.3208460e+01 5.65e-04 1.35e+03  -3.2 9.87e-02    -  9.95e-01 5.37e-01f  1
  97  1.3121021e+01 2.17e-04 4.17e+02  -3.2 1.14e-01    -  5.84e-01 7.09e-01H  1
  98  1.2848742e+01 4.65e-04 7.53e-02  -3.2 2.72e-02    -  1.00e+00 1.00e+00f  1
  99  1.2857044e+01 1.77e-05 3.23e-02  -3.2 1.99e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  1.1856938e+01 3.33e-04 9.52e+02  -3.4 1.24e-01    -  7.45e-01 8.01e-01f  1
 101  1.1638977e+01 2.12e-04 5.77e+03  -3.4 4.11e-01    -  8.81e-01 2.22e-01f  2
 102  1.1580800e+01 3.63e-04 5.60e+03  -3.4 6.60e-01    -  5.19e-01 1.12e-01f  2
 103  1.1496199e+01 2.93e-04 4.67e+03  -3.4 2.64e-01    -  4.53e-01 1.93e-01f  3
 104  1.1398257e+01 1.92e-04 2.83e+03  -3.4 1.08e-01    -  1.00e+00 4.32e-01f  2
 105  1.1257787e+01 3.01e-06 3.45e-01  -3.4 3.36e-02    -  8.84e-01 1.00e+00H  1
 106  1.0459273e+01 1.91e-04 1.44e+03  -3.6 3.64e-02    -  1.00e+00 8.76e-01f  1
 107  9.6546480e+00 1.67e-04 5.44e+03  -4.0 9.31e-02    -  1.00e+00 6.80e-01f  1
 108  9.2724219e+00 3.47e-04 1.38e+03  -4.0 1.18e-01    -  1.00e+00 7.47e-01f  1
 109  1.0800208e+01 5.64e-04 2.49e+04  -3.2 1.81e-01    -  9.12e-01 4.07e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.1444409e+01 9.11e-06 9.61e+03  -3.5 3.17e-02    -  5.53e-01 1.00e+00H  1
 111  1.0839050e+01 6.82e-04 5.68e-02  -3.5 2.66e-02    -  1.00e+00 1.00e+00f  1
 112  1.0851871e+01 5.76e-05 4.14e-02  -3.5 2.02e-02    -  1.00e+00 1.00e+00h  1
 113  9.1176834e+00 3.23e-04 2.38e-01  -4.0 8.00e-02    -  1.00e+00 1.00e+00f  1
 114  9.0506446e+00 2.35e-04 1.61e+00  -4.0 1.75e-01    -  1.00e+00 3.56e-01h  2
 115  9.2722884e+00 1.96e-04 7.29e+03  -3.6 2.78e-01    -  7.00e-01 1.78e-01f  2
 116  9.3574304e+00 2.50e-04 2.45e+02  -3.9 3.22e-02    -  9.66e-01 9.54e-01h  1
 117  9.2288335e+00 1.28e-04 1.02e+02  -3.9 2.84e-02    -  5.83e-01 7.12e-01f  1
 118  9.0320693e+00 5.33e-05 7.74e-02  -4.0 2.27e-02    -  1.00e+00 1.00e+00f  1
 119  9.0689048e+00 9.73e-07 1.82e-01  -4.0 3.03e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  9.0273095e+00 8.92e-05 2.08e-01  -4.0 1.92e-02    -  1.00e+00 1.00e+00f  1
 121  9.6280396e+00 1.29e-04 9.52e-02  -3.7 2.09e-02    -  1.00e+00 1.00e+00f  1
 122  9.3352913e+00 7.42e-05 4.95e-02  -3.8 1.36e-02    -  1.00e+00 1.00e+00h  1
 123  9.3280291e+00 1.95e-05 4.16e-02  -3.8 1.32e-02    -  1.00e+00 1.00e+00h  1
 124  9.3242981e+00 9.38e-06 1.28e-01  -3.8 1.59e-02    -  1.00e+00 1.00e+00h  1
 125  9.3262991e+00 4.02e-05 1.88e+00  -3.8 9.08e-02    -  1.00e+00 2.50e-01h  3
 126  9.3772333e+00 2.91e-06 8.12e-01  -3.8 7.61e-02    -  1.00e+00 1.00e+00H  1
 127  9.3640650e+00 4.54e-06 1.43e+00  -3.8 1.20e-01    -  5.84e-01 6.95e-02f  4
 128  9.3081145e+00 1.87e-04 4.59e+00  -3.8 2.74e-01    -  6.77e-01 2.16e-01f  1
 129  9.2975756e+00 1.41e-04 1.95e+00  -3.8 1.10e-01    -  3.38e-01 2.07e-01f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  9.2604497e+00 5.49e-05 1.31e-01  -3.8 2.36e-02    -  1.00e+00 1.00e+00h  1
 131  9.2455285e+00 2.89e-05 3.09e+00  -3.8 1.20e-02    -  1.00e+00 4.80e-01h  1
 132  9.2361879e+00 2.41e-05 9.36e-01  -3.8 3.16e-02    -  1.00e+00 5.00e-01f  2
 133  9.2248864e+00 6.18e-05 1.07e+00  -3.8 1.22e-01    -  9.63e-01 4.20e-01h  1
 134  9.2188562e+00 6.29e-05 7.69e+00  -3.8 3.85e-01    -  8.12e-01 1.14e-01f  3
 135  9.2047694e+00 8.86e-05 6.50e+00  -3.8 2.67e-01    -  3.10e-01 2.00e-01h  2
 136  9.2005706e+00 7.05e-05 4.51e+00  -3.8 1.87e-01    -  3.78e-01 2.50e-01h  3
 137  9.2302781e+00 6.40e-06 2.75e+00  -3.8 1.23e-01    -  4.50e-01 1.00e+00H  1
 138  9.1953016e+00 5.93e-05 2.55e+00  -3.8 2.91e-01    -  7.81e-01 2.23e-01f  2
 139  9.1791108e+00 9.12e-05 1.45e+00  -3.8 1.26e-01    -  4.80e-01 2.15e-01f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  9.2352681e+00 4.78e-06 1.88e-01  -3.8 3.69e-02    -  1.00e+00 1.00e+00H  1
 141  9.1445835e+00 1.66e-04 6.56e-02  -3.8 1.42e-02    -  1.00e+00 1.00e+00f  1
 142  9.1358896e+00 1.90e-05 2.36e-02  -3.8 1.23e-02    -  1.00e+00 1.00e+00h  1
 143  9.1330849e+00 2.86e-06 2.26e-02  -3.8 1.38e-02    -  1.00e+00 1.00e+00h  1
 144  9.1498908e+00 4.43e-07 1.23e-01  -3.8 8.59e-02    -  1.00e+00 1.00e+00H  1
 145  8.8399042e+00 1.48e-04 2.22e-01  -4.0 8.31e-02    -  1.00e+00 1.00e+00f  1
 146  8.7939281e+00 8.78e-05 1.03e+00  -4.0 2.80e-02    -  1.00e+00 5.00e-01h  2
 147  8.7876209e+00 2.19e-05 2.47e-02  -4.0 1.08e-02    -  1.00e+00 1.00e+00h  1
 148  8.7802890e+00 6.10e-06 2.47e-02  -4.0 1.88e-02    -  1.00e+00 1.00e+00h  1
 149  1.5770657e+01 4.32e-03 1.32e+04  -2.8 9.74e-01    -  3.93e-01 4.77e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.5820904e+01 2.39e-04 5.43e-01  -3.1 3.91e-01    -  1.00e+00 1.00e+00H  1
 151  1.3194338e+01 4.81e-03 1.06e+00  -3.1 2.62e-01    -  7.47e-01 8.16e-01f  1
 152  1.2914960e+01 2.35e-03 1.04e+00  -3.1 1.21e-01    -  5.02e-01 6.25e-01f  1
 153  1.3165897e+01 4.67e-04 8.79e-02  -3.1 1.64e-02    -  1.00e+00 1.00e+00f  1
 154  1.3136330e+01 5.64e-05 3.64e-02  -3.1 1.54e-02    -  1.00e+00 1.00e+00h  1
 155  1.3115342e+01 1.89e-05 2.53e-02  -3.1 5.19e-03    -  1.00e+00 1.00e+00h  1
 156  1.3114480e+01 1.44e-06 2.34e-02  -3.1 6.65e-03    -  1.00e+00 1.00e+00h  1
 157  1.3121521e+01 7.07e-05 1.07e-01  -3.1 5.57e-02    -  1.00e+00 1.00e+00f  1
 158  1.3114377e+01 5.32e-05 1.02e+00  -3.1 1.65e-01    -  1.00e+00 2.50e-01h  3
 159  1.3113581e+01 5.33e-05 5.84e-01  -3.1 1.17e-01    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.3191084e+01 7.38e-07 1.52e-01  -3.1 4.01e-02    -  1.00e+00 1.00e+00H  1
 161  1.3111048e+01 7.11e-05 4.45e-02  -3.1 2.56e-02    -  1.00e+00 1.00e+00f  1
 162  1.3111898e+01 1.39e-05 2.64e-02  -3.1 2.18e-02    -  1.00e+00 1.00e+00h  1
 163  1.3126600e+01 6.61e-07 1.86e-01  -3.1 8.31e-02    -  1.00e+00 1.00e+00H  1
 164  1.3130517e+01 2.52e-04 1.69e+00  -3.1 3.98e-01    -  8.48e-01 3.41e-01f  2
 165  1.3127765e+01 2.36e-04 4.00e+00  -3.1 4.96e-01    -  1.00e+00 9.81e-02h  4
 166  1.3217994e+01 8.34e-07 2.81e-01  -3.1 4.60e-02    -  1.00e+00 1.00e+00H  1
 167  1.3107322e+01 1.31e-04 9.05e-02  -3.1 5.72e-02    -  1.00e+00 1.00e+00f  1
 168  1.3118737e+01 6.10e-05 5.94e-02  -3.1 5.03e-02    -  1.00e+00 1.00e+00h  1
 169  1.3112979e+01 7.03e-05 1.88e-01  -3.1 5.44e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.3106655e+01 5.17e-05 2.14e+00  -3.1 5.57e-02    -  1.00e+00 2.50e-01h  3
 171  1.3107949e+01 3.74e-05 6.68e-02  -3.1 8.43e-03    -  1.00e+00 1.00e+00h  1
 172  1.3099202e+01 1.63e-05 5.61e-02  -3.1 1.37e-02    -  1.00e+00 1.00e+00h  1
 173  1.3091267e+01 2.83e-05 8.51e-02  -3.1 3.45e-02    -  1.00e+00 1.00e+00h  1
 174  1.3128932e+01 8.92e-06 5.71e-01  -3.1 1.27e-01    -  1.00e+00 1.00e+00H  1
 175  1.3113967e+01 1.77e-05 3.62e+00  -3.1 2.84e-01    -  1.00e+00 9.64e-02f  4
 176  1.3096665e+01 7.46e-05 5.37e+00  -3.1 7.56e-01    -  5.92e-01 5.55e-02f  4
 177  1.3080097e+01 7.65e-05 2.22e+00  -3.1 1.01e-01    -  1.00e+00 2.50e-01h  3
 178  1.3079113e+01 1.04e-05 1.50e-01  -3.1 7.36e-02    -  1.00e+00 1.00e+00H  1
 179  1.3058849e+01 2.63e-05 1.33e+00  -3.1 4.67e-02    -  1.00e+00 2.50e-01f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.3036245e+01 6.32e-05 1.36e-01  -3.1 8.18e-03    -  1.00e+00 1.00e+00f  1
 181  1.3027567e+01 1.16e-05 8.77e-02  -3.1 6.68e-03    -  1.00e+00 1.00e+00h  1
 182  1.3019801e+01 6.38e-06 8.29e-02  -3.1 1.82e-02    -  1.00e+00 1.00e+00h  1
 183  1.3005677e+01 2.51e-04 6.23e-01  -3.1 3.52e-01    -  4.00e-01 3.75e-01f  1
 184  1.2990018e+01 3.09e-04 7.85e+00  -3.1 1.37e+00    -  5.04e-01 1.02e-01f  2
 185  1.2983485e+01 3.30e-04 7.70e+00  -3.1 8.89e-01    -  2.61e-01 8.99e-02h  4
 186  1.2980525e+01 2.62e-04 5.35e+00  -3.1 6.10e-01    -  1.00e+00 1.25e-01h  4
 187  1.2962029e+01 3.02e-04 2.38e+00  -3.1 4.07e-01    -  6.49e-01 2.50e-01h  3
 188  1.2949842e+01 2.60e-04 3.01e+00  -3.1 3.08e-01    -  1.00e+00 1.25e-01h  4
 189  1.2957892e+01 5.63e-07 1.68e-01  -3.1 7.06e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  1.2953686e+01 6.99e-05 1.15e+00  -3.1 9.32e-02    -  1.00e+00 5.00e-01f  2
 191  1.2955210e+01 2.50e-07 6.37e-02  -3.1 5.57e-02    -  1.00e+00 1.00e+00H  1
 192  9.9102464e+00 2.33e-04 1.05e+04  -3.9 9.05e-02    -  9.97e-01 8.16e-01f  1
 193  9.1047393e+00 4.28e-04 5.36e+02  -3.8 4.77e-02    -  1.00e+00 9.30e-01f  1
 194  9.0589641e+00 1.91e-04 3.83e-01  -3.8 4.02e-02    -  8.64e-01 1.00e+00f  1
 195  9.0394816e+00 1.30e-04 5.71e-02  -3.8 4.53e-02    -  1.00e+00 1.00e+00h  1
 196  9.1086524e+00 6.01e-07 1.51e-01  -3.8 4.44e-02    -  1.00e+00 1.00e+00H  1
 197  8.5820056e+00 1.04e-04 2.97e-02  -4.0 3.19e-02    -  1.00e+00 1.00e+00f  1
 198  8.5727247e+00 3.54e-05 5.33e-02  -4.0 1.47e-02    -  1.00e+00 1.00e+00h  1
 199  8.5528609e+00 1.49e-05 2.81e-02  -4.0 6.85e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  8.5429231e+00 1.15e-05 2.39e-02  -4.0 1.24e-02    -  1.00e+00 1.00e+00h  1
 201  8.5250876e+00 4.23e-05 7.15e-02  -4.0 3.11e-02    -  1.00e+00 1.00e+00h  1
 202  8.5152967e+00 4.67e-05 2.67e+00  -4.0 1.38e-01    -  1.00e+00 2.40e-01h  2
 203  8.5642145e+00 4.98e-07 2.06e-01  -4.0 6.30e-02    -  1.00e+00 1.00e+00H  1
 204  8.4958961e+00 5.32e-05 1.14e-01  -4.0 9.92e-03    -  1.00e+00 1.00e+00f  1
 205  8.4827668e+00 1.27e-05 1.70e-02  -4.0 1.50e-02    -  1.00e+00 1.00e+00h  1
 206  8.4799104e+00 1.24e-05 3.55e-02  -4.0 2.17e-02    -  1.00e+00 1.00e+00h  1
 207  8.4867336e+00 9.61e-06 2.00e-01  -4.0 9.06e-02    -  1.00e+00 8.99e-01H  1
 208  8.4748558e+00 7.61e-05 1.52e+00  -4.0 1.40e-01    -  1.00e+00 3.79e-01f  2
 209  9.1665349e+00 3.55e-04 2.60e+03  -3.7 3.61e-02    -  6.77e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  8.7172642e+00 2.08e-04 3.32e-02  -3.9 2.46e-02    -  1.00e+00 1.00e+00f  1
 211  8.7062353e+00 5.04e-05 4.17e-02  -3.9 3.22e-02    -  1.00e+00 1.00e+00h  1
 212  8.7032316e+00 2.63e-05 5.43e-02  -3.9 2.01e-02    -  1.00e+00 1.00e+00h  1
 213  8.7074042e+00 1.19e-05 2.85e-02  -3.9 1.01e-02    -  1.00e+00 1.00e+00h  1
 214  8.7008811e+00 4.94e-06 2.10e-02  -3.9 5.63e-03    -  1.00e+00 1.00e+00h  1
 215  8.6995686e+00 1.44e-06 1.41e-02  -3.9 1.09e-02    -  1.00e+00 1.00e+00h  1
