This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    46101
Number of nonzeros in inequality constraint Jacobian.:    22420
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:    15824
                     variables with only lower bounds:     3649
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:    12549
Total number of inequality constraints...............:     4292
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     4292

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  13  4.0837041e+03 1.97e+00 1.09e+02  -0.9 4.10e+00    -  3.12e-01 1.68e-01f  1
  14  3.6828823e+03 1.41e+00 1.00e+02  -4.0 3.35e+00    -  2.52e-01 2.87e-01f  1
  15  3.5607213e+03 1.14e+00 9.87e+01  -0.9 3.63e+00    -  3.65e-01 1.86e-01f  1
  16  3.3881047e+03 7.71e-01 1.22e+02  -0.9 3.67e+00    -  4.43e-01 3.27e-01f  1
  17  3.5551232e+03 5.75e-01 1.55e+02  -0.5 4.75e+00    -  2.31e-01 2.54e-01f  1
  18  3.4019589e+03 4.98e-01 1.55e+02  -2.7 2.81e+00    -  3.20e-01 1.34e-01f  1
  19  3.1607790e+03 3.88e-01 1.52e+02  -1.7 3.13e+00    -  3.29e-01 2.21e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  3.2854269e+03 3.44e-01 4.18e+02  -0.3 1.06e+00    -  2.93e-01 1.12e-01f  1
  21  3.1832865e+03 2.70e-01 5.07e+02  -0.9 1.93e+00    -  4.60e-01 2.16e-01f  1
  22  3.4834602e+03 1.48e-01 2.26e+02  -0.5 8.24e-01    -  4.28e-01 4.52e-01f  1
  23  3.5061524e+03 5.12e-02 1.70e+02  -0.6 1.17e+00    -  5.70e-01 6.54e-01f  1
  24  3.1159678e+03 3.98e-02 2.56e+02  -1.1 1.87e+00    -  4.13e-01 4.77e-01f  1
  25  3.0626610e+03 3.83e-02 9.90e+02  -0.8 1.03e+00    -  5.61e-01 4.59e-01f  1
  26  2.9996147e+03 1.94e-02 2.48e+02  -0.8 2.62e-01    -  4.71e-01 5.07e-01f  1
  27  2.8620317e+03 1.31e-02 5.30e+03  -1.3 5.92e-01    -  6.94e-01 3.03e-01f  1
  28  3.0488445e+03 1.42e-02 9.04e+03  -0.7 7.34e-01    -  6.81e-01 5.81e-01f  1
  29  2.9386797e+03 1.79e-02 9.00e+03  -0.9 1.05e+00    -  5.35e-01 6.46e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  2.8323517e+03 1.38e-02 5.31e+04  -0.9 9.81e-01    -  1.74e-01 3.29e-01f  1
  31  2.7387095e+03 1.15e-02 3.53e+04  -1.0 6.41e-01    -  6.05e-01 4.31e-01f  1
  32  2.7144150e+03 6.90e-03 1.18e+05  -0.9 4.53e-01    -  7.25e-01 5.78e-01f  1
  33  2.6975800e+03 4.44e-03 4.75e+05  -0.9 9.62e-01    -  6.41e-01 3.68e-01f  1
  34  2.6890511e+03 5.40e-03 1.09e+06  -0.9 1.60e+00    -  7.51e-01 3.49e-01f  1
  35  2.6504218e+03 1.48e-02 8.81e+05  -0.9 1.76e+00    -  7.42e-01 5.65e-01f  1
  36  2.8043331e+03 5.89e-02 2.46e+06  -0.6 5.63e+00    -  4.15e-01 2.39e-01f  1
  37  2.7460779e+03 4.21e-02 2.64e+06  -0.9 2.03e+00    -  6.90e-01 2.91e-01f  1
  38  2.7119867e+03 4.47e-02 2.51e+06  -0.9 2.29e+00    -  3.50e-01 1.65e-01f  2
  39  2.7126874e+03 4.00e-03 1.06e+05  -0.9 8.41e-01    -  6.39e-01 8.98e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  3.0876237e+03 2.37e-02 1.73e+06  -0.6 9.00e-01    -  8.49e-01 1.00e+00f  1
  41  2.9518468e+03 1.81e-02 2.56e+06  -0.7 7.37e-01    -  9.34e-01 4.16e-01f  1
  42  2.8640201e+03 1.00e-02 1.22e+06  -0.7 7.68e-01    -  8.59e-01 5.47e-01f  1
  43  2.8224373e+03 1.42e-02 6.25e+05  -0.7 1.34e+00    -  6.73e-01 4.92e-01f  1
  44  2.8094561e+03 6.23e-02 4.29e+05  -0.7 4.58e+00    -  4.10e-01 3.15e-01f  1
  45  2.7912151e+03 7.47e-02 3.68e+05  -0.7 9.47e+00    -  3.41e-01 1.45e-01f  1
  46  2.7943724e+03 9.49e-02 2.65e+05  -0.7 4.37e+00    -  2.80e-01 2.80e-01f  1
  47  2.7920080e+03 2.19e-02 5.12e+04  -0.7 1.16e+00    -  4.41e-01 8.03e-01f  1
  48  2.7811745e+03 1.35e-02 3.40e+04  -0.7 1.50e+00    -  4.69e-01 3.39e-01f  1
  49  2.7537279e+03 5.99e-03 1.14e+04  -0.7 2.63e-01    -  1.00e+00 6.73e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  2.7487461e+03 1.64e-03 4.92e+00  -0.7 2.45e-01    -  1.00e+00 1.00e+00f  1
  51  2.5694543e+03 1.33e-03 4.33e+06  -1.1 1.61e-01    -  9.94e-01 5.67e-01f  1
  52  2.4149735e+03 1.49e-03 1.84e+06  -1.1 2.40e-01    -  1.00e+00 6.95e-01f  1
  53  2.3319006e+03 4.49e-03 2.63e+05  -1.1 6.24e-01    -  9.86e-01 8.43e-01f  1
  54  2.4420140e+03 2.54e-03 4.47e+05  -0.9 2.60e-01    -  6.10e-01 6.71e-01f  1
  55  2.3774585e+03 2.75e-03 4.64e+05  -1.0 3.50e-01    -  7.08e-01 5.75e-01f  1
  56  2.3164754e+03 1.93e-03 9.25e+00  -1.0 3.45e-01    -  1.00e+00 1.00e+00f  1
  57  2.2970408e+03 2.94e-03 4.26e+04  -1.0 1.06e+00    -  8.19e-01 3.00e-01f  2
  58  2.2756613e+03 2.42e-03 2.27e+05  -1.1 7.50e-01    -  9.88e-01 4.51e-01f  1
  59  2.6330227e+03 1.88e-02 1.42e+06  -0.8 4.87e-01    -  8.11e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  2.4548084e+03 9.22e-03 1.57e+05  -0.9 4.19e-01    -  7.92e-01 8.29e-01f  1
  61  2.4510110e+03 1.25e-03 9.25e+04  -0.9 5.73e-01    -  5.89e-01 8.31e-01H  1
  62  2.3145512e+03 3.23e-03 2.10e+06  -1.1 6.82e-01    -  1.00e+00 5.16e-01f  1
  63  2.3214920e+03 2.13e-03 1.03e+06  -1.0 6.83e-01    -  5.92e-01 4.38e-01H  1
  64  2.2251992e+03 1.83e-03 5.31e+05  -1.1 2.98e-01    -  6.34e-01 5.73e-01f  1
  65  2.1083416e+03 1.87e-03 1.14e+06  -1.3 3.28e-01    -  9.92e-01 6.89e-01f  1
  66  2.2665864e+03 3.17e-03 8.98e+00  -1.0 1.92e-01    -  1.00e+00 1.00e+00f  1
  67  2.1950683e+03 2.94e-03 2.88e+05  -1.1 1.18e-01    -  1.00e+00 8.46e-01f  1
  68  2.0937484e+03 8.23e-04 2.88e+00  -1.2 1.70e-01    -  1.00e+00 1.00e+00f  1
  69  2.0190503e+03 2.57e-03 1.91e+05  -1.4 3.64e-01    -  9.93e-01 8.83e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.9966084e+03 2.13e-03 8.97e+04  -1.4 6.18e-01    -  1.00e+00 6.06e-01f  1
  71  1.9762066e+03 1.79e-03 4.05e+05  -1.5 1.53e+00    -  4.97e-01 1.93e-01f  1
  72  2.0488459e+03 5.86e-03 8.52e+05  -1.2 9.97e-01    -  2.80e-01 4.78e-01f  1
  73  1.9934003e+03 3.24e-03 4.03e+05  -1.4 3.64e-01    -  7.19e-01 6.01e-01f  1
  74  1.9733482e+03 2.32e-03 3.05e+05  -1.4 5.85e-01    -  5.20e-01 3.18e-01f  1
  75  1.9579616e+03 1.26e-03 5.08e+04  -1.4 2.61e-01    -  6.73e-01 1.00e+00f  1
  76  2.1015619e+03 1.16e-02 1.03e+05  -1.1 1.26e+00    -  7.14e-01 7.41e-01f  1
  77  2.0383162e+03 4.35e-03 3.63e+05  -1.3 3.34e-01    -  1.00e+00 7.31e-01f  1
  78  2.0157550e+03 3.08e-03 2.51e+05  -1.3 1.30e-01    -  6.16e-01 3.08e-01f  1
  79  1.9947211e+03 2.59e-03 1.89e+04  -1.3 1.23e-01    -  1.00e+00 9.25e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  1.9927798e+03 7.67e-04 5.15e+03  -1.3 9.01e-02    -  1.00e+00 7.28e-01f  1
  81  1.9279593e+03 4.14e-04 1.16e+06  -1.6 2.26e-01    -  1.00e+00 5.76e-01f  1
  82  1.8548691e+03 6.31e-03 2.03e+05  -1.7 7.85e-01    -  1.00e+00 8.68e-01f  1
  83  1.8825690e+03 3.21e-03 1.26e+05  -1.4 3.01e-01    -  6.43e-01 5.09e-01f  1
  84  1.8576434e+03 2.37e-03 3.67e+05  -1.9 2.60e-01    -  4.71e-01 2.36e-01f  1
  85  1.8410391e+03 1.53e-03 3.65e+05  -1.7 1.90e-01    -  8.53e-01 4.26e-01f  1
  86  1.8196401e+03 1.11e-03 1.24e+06  -2.2 4.04e-01    -  1.00e+00 2.59e-01f  1
  87  1.8510357e+03 7.05e-03 3.10e+05  -1.4 1.25e+00    -  3.82e-01 1.69e-01f  1
  88  1.8134454e+03 3.61e-03 1.38e+05  -1.8 3.15e-01    -  9.40e-01 7.32e-01f  1
  89  1.8069164e+03 1.83e-03 6.78e+04  -1.8 1.61e-01    -  5.88e-01 5.31e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  1.7828786e+03 1.23e-03 5.25e+05  -2.1 3.00e-01    -  1.00e+00 4.62e-01f  1
  91  1.8056391e+03 1.12e-03 3.46e+05  -1.4 6.37e-01    -  4.07e-01 1.66e-01f  1
  92  1.7993384e+03 6.84e-04 7.85e+04  -1.8 4.27e-01    -  7.69e-01 7.63e-01H  1
  93  1.7931281e+03 4.38e-04 1.80e+05  -1.9 2.96e-01    -  7.15e-01 1.85e-01f  1
  94  1.7729323e+03 6.14e-04 2.66e+05  -2.4 4.13e-01    -  4.68e-01 3.06e-01f  1
  95  1.7990361e+03 5.21e-04 1.55e+05  -1.5 4.00e-01    -  4.14e-01 2.61e-01f  1
  96  1.7920578e+03 6.41e-04 5.85e+04  -1.9 5.95e-01    -  4.45e-01 3.45e-01f  1
  97  1.7895507e+03 1.50e-03 2.55e+04  -1.9 1.14e+00    -  5.11e-01 2.11e-01f  2
  98  1.7852436e+03 2.48e-03 8.34e+04  -1.9 8.63e-01    -  1.00e+00 4.15e-01f  2
  99  1.7830069e+03 1.88e-03 6.88e+04  -1.9 2.40e+00    -  4.37e-01 1.75e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  1.7807911e+03 3.23e-03 6.00e+04  -1.9 3.48e+00    -  3.26e-01 1.28e-01f  2
 101  1.7783814e+03 3.26e-03 5.25e+04  -1.9 1.90e+00    -  5.10e-01 1.24e-01f  2
 102  1.7766631e+03 6.14e-03 4.40e+04  -1.9 2.54e+00    -  4.69e-01 1.63e-01f  2
 103  1.7809910e+03 2.41e-03 2.05e+04  -1.9 6.15e-01    -  7.98e-01 5.34e-01H  1
 104  1.7732245e+03 5.91e-03 1.17e+04  -1.9 9.45e-01    -  5.70e-01 4.26e-01f  1
 105  1.7700847e+03 5.39e-03 1.02e+04  -1.9 6.71e-01    -  2.49e-01 1.28e-01f  3
 106  1.7611796e+03 2.18e-03 5.65e+04  -1.9 6.93e-02    -  7.81e-01 5.76e-01f  1
 107  1.7586473e+03 7.99e-04 1.43e+04  -1.9 1.14e-01    -  9.62e-01 6.63e-01f  1
 108  1.8019466e+03 1.50e-03 1.83e+05  -1.7 2.12e-01    -  8.15e-01 1.00e+00f  1
 109  1.7802787e+03 1.02e-03 3.90e+00  -1.8 2.32e-01    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.7789217e+03 1.02e-03 7.07e+01  -1.8 8.41e-01    -  6.83e-01 1.90e-01f  2
 111  1.7776092e+03 1.19e-03 3.45e+01  -1.8 5.40e-01    -  8.51e-01 3.35e-01f  1
 112  1.7765079e+03 1.76e-03 2.16e+01  -1.8 7.95e-01    -  3.71e-01 2.21e-01f  2
 113  1.7742539e+03 1.74e-03 2.13e+01  -1.8 7.64e-01    -  4.28e-01 3.52e-01f  2
 114  1.7727712e+03 2.12e-03 1.52e+01  -1.8 1.61e+00    -  2.84e-01 1.20e-01f  3
 115  1.7718818e+03 1.91e-03 3.52e+01  -1.8 6.70e-01    -  6.74e-01 1.53e-01f  3
 116  1.7734127e+03 4.16e-04 8.07e+00  -1.8 3.51e-01    -  1.00e+00 8.83e-01H  1
 117  1.7434287e+03 2.44e-03 2.17e+05  -4.0 1.04e+00    -  2.50e-01 3.77e-01f  1
 118  1.7348105e+03 2.16e-03 3.06e+03  -2.4 1.13e+00    -  3.38e-01 1.40e-01f  1
 119  1.7563635e+03 2.10e-03 1.21e+05  -1.7 3.78e-01    -  6.50e-01 5.04e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.7423840e+03 1.84e-03 4.72e+00  -1.9 7.96e-02    -  1.00e+00 1.00e+00f  1
 121  1.7318183e+03 4.16e-04 3.03e+04  -2.0 8.39e-02    -  6.81e-01 8.12e-01f  1
 122  1.7132865e+03 3.34e-04 1.76e+04  -2.3 1.33e-01    -  1.00e+00 9.60e-01f  1
 123  1.7072953e+03 3.49e-04 1.50e+05  -3.2 5.09e-01    -  4.53e-01 1.69e-01f  1
 124  1.7187895e+03 2.20e-03 1.11e+05  -2.0 5.10e-01    -  4.84e-01 5.50e-01f  1
 125  1.7147059e+03 1.25e-03 5.56e+04  -2.2 3.66e-01    -  4.48e-01 4.78e-01H  1
 126  1.7074557e+03 6.89e-04 1.72e+04  -2.2 1.37e-01    -  5.11e-01 6.12e-01f  1
 127  1.7051405e+03 4.47e-04 9.71e+03  -2.2 6.38e-02    -  5.88e-01 5.19e-01f  1
 128  1.6928214e+03 2.05e-04 1.54e+05  -2.7 1.97e-01    -  1.00e+00 6.16e-01f  1
 129  1.6902600e+03 5.27e-04 1.07e+05  -2.8 4.31e-01    -  5.79e-01 3.08e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.6887767e+03 4.31e-04 7.46e+04  -2.6 2.32e-01    -  3.58e-01 2.34e-01f  1
 131  1.7135224e+03 1.72e-03 1.35e+05  -2.0 2.97e-01    -  4.51e-01 5.89e-01f  1
 132  1.7046381e+03 6.28e-04 7.93e+04  -2.3 1.04e-01    -  1.00e+00 5.54e-01f  1
 133  1.6998227e+03 1.28e-03 2.96e+04  -2.3 9.19e-02    -  2.22e-01 6.27e-01f  1
 134  1.6989987e+03 6.18e-04 1.48e+04  -2.3 2.47e-02    -  1.00e+00 5.00e-01f  2
 135  1.6984761e+03 8.18e-05 3.45e-01  -2.3 2.48e-02    -  1.00e+00 1.00e+00f  1
 136  1.6864984e+03 1.16e-04 3.09e+04  -2.7 1.36e-01    -  9.96e-01 8.87e-01f  1
 137  1.6870462e+03 1.07e-04 1.66e+05  -2.4 1.66e-01    -  1.00e+00 8.37e-02f  1
 138  1.6865678e+03 3.51e-04 1.10e+05  -2.6 6.08e-01    -  3.40e-01 2.75e-01f  2
 139  1.6861231e+03 3.77e-04 9.17e+04  -2.6 6.19e-01    -  1.66e-01 1.91e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.7270018e+03 3.89e-03 3.23e+05  -2.0 3.50e-01    -  4.56e-01 1.00e+00f  1
 141  1.7238292e+03 2.45e-03 1.72e+05  -2.2 6.04e-01    -  7.83e-01 4.36e-01h  1
 142  1.7144061e+03 2.18e-03 1.23e+05  -2.2 2.76e-01    -  3.51e-02 2.96e-01f  1
 143  1.7094131e+03 1.84e-03 7.55e+04  -2.2 2.29e-01    -  1.03e-01 4.01e-01f  1
 144  1.7043067e+03 4.72e-04 1.51e+04  -2.2 6.78e-02    -  1.93e-01 8.46e-01f  1
 145  1.7036245e+03 9.31e-05 1.58e+03  -2.2 3.04e-02    -  1.00e+00 8.54e-01f  1
 146  1.7032827e+03 1.91e-05 1.01e+00  -2.2 2.63e-02    -  1.00e+00 1.00e+00f  1
 147  1.7002424e+03 5.56e-05 1.23e+03  -2.2 8.69e-02    -  9.79e-01 1.00e+00f  1
 148  1.6985541e+03 2.64e-04 2.61e+04  -2.3 7.47e-01    -  4.74e-01 2.48e-01f  2
 149  1.6968218e+03 1.52e-03 3.80e+04  -2.3 5.97e-01    -  7.26e-01 3.80e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.6955518e+03 1.16e-03 3.25e+04  -2.3 5.61e-01    -  3.31e-01 2.02e-01f  2
 151  1.6943933e+03 6.00e-04 2.47e+04  -2.3 2.67e-01    -  7.38e-01 3.71e-01f  2
 152  1.6935067e+03 2.18e-04 1.30e+04  -2.3 1.77e-01    -  3.53e-01 4.63e-01f  1
 153  1.6925197e+03 1.84e-04 1.21e+02  -2.3 4.20e-02    -  9.38e-01 1.00e+00f  1
 154  1.6919310e+03 2.80e-04 3.19e+02  -2.3 3.77e-02    -  7.37e-01 1.00e+00f  1
 155  1.6850344e+03 1.19e-04 1.13e+05  -2.7 1.50e-01    -  1.00e+00 5.85e-01f  1
 156  1.6877299e+03 4.28e-04 1.03e+05  -2.3 6.25e-01    -  1.00e+00 3.30e-01f  2
 157  1.6863384e+03 3.71e-04 1.65e+04  -2.5 6.06e-01    -  1.00e+00 3.82e-01f  2
 158  1.6860426e+03 4.56e-04 1.50e+04  -2.5 1.41e+00    -  2.36e-01 8.90e-02f  2
 159  1.6854032e+03 3.32e-04 1.10e+04  -2.5 9.97e-02    -  3.98e-01 2.67e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.6840709e+03 1.12e-04 6.15e+01  -2.5 4.79e-02    -  7.44e-01 9.94e-01f  1
 161  1.6775580e+03 1.25e-04 3.99e+04  -2.8 1.64e-01    -  1.00e+00 7.68e-01f  1
 162  1.6746360e+03 1.13e-03 4.66e+04  -3.0 3.51e-01    -  1.00e+00 5.33e-01f  1
 163  1.6786013e+03 4.55e-04 3.63e+04  -2.5 2.28e-01    -  4.35e-01 5.00e-01f  2
 164  1.6769147e+03 2.10e-04 3.20e+04  -2.8 1.91e-01    -  6.73e-01 3.25e-01f  1
 165  1.6738330e+03 1.73e-04 3.06e+04  -4.0 1.26e-01    -  3.01e-01 2.60e-01f  1
 166  1.6721355e+03 1.26e-04 3.84e+04  -3.1 9.00e-02    -  8.30e-01 3.68e-01f  1
 167  1.6714310e+03 1.08e-04 5.20e+04  -3.2 2.04e-01    -  1.00e+00 1.73e-01f  1
 168  1.6699016e+03 2.84e-04 3.78e+04  -3.3 4.10e-01    -  7.41e-01 4.10e-01f  1
 169  1.6702583e+03 2.78e-04 2.04e+03  -2.8 7.95e-01    -  4.16e-01 1.20e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.6699294e+03 1.78e-04 1.03e+03  -3.1 3.99e-01    -  3.74e-01 2.53e-01f  2
 171  1.6745644e+03 3.79e-04 2.07e+04  -2.7 1.24e-01    -  4.72e-01 6.36e-01f  1
 172  1.6731662e+03 2.74e-04 2.22e+04  -2.9 1.52e-01    -  6.95e-01 3.13e-01f  1
 173  1.6725115e+03 2.22e-04 1.79e+04  -2.9 5.57e-02    -  2.26e-01 2.01e-01f  1
 174  1.6713333e+03 1.21e-04 4.57e+03  -2.9 7.49e-02    -  8.34e-01 7.64e-01f  1
 175  1.6758360e+03 1.01e-04 2.10e+04  -2.3 1.43e-01    -  3.34e-01 2.65e-01f  1
 176  1.6752430e+03 9.93e-05 2.19e+04  -2.7 1.58e-01    -  1.00e+00 4.12e-01f  2
 177  1.6709915e+03 6.27e-05 8.96e+04  -3.4 5.34e-02    -  1.00e+00 4.75e-01f  1
 178  1.6730160e+03 5.81e-04 2.17e+04  -2.8 1.00e-01    -  8.30e-01 1.00e+00f  1
 179  1.6714682e+03 1.16e-04 1.13e+04  -2.9 9.33e-02    -  1.00e+00 7.30e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.6708249e+03 6.32e-05 6.14e+03  -2.9 6.22e-02    -  5.49e-01 4.55e-01f  1
 181  1.6706323e+03 9.88e-05 7.32e+02  -2.9 5.13e-02    -  7.65e-01 1.00e+00f  1
 182  1.6685435e+03 7.68e-05 7.35e+04  -3.7 1.03e-01    -  1.00e+00 3.46e-01f  1
 183  1.6697167e+03 1.29e-04 8.95e+03  -2.8 2.45e-01    -  7.06e-01 4.47e-01f  1
 184  1.6691737e+03 1.07e-04 1.60e+04  -3.0 1.98e-01    -  8.73e-01 2.96e-01f  2
 185  1.6685469e+03 9.47e-05 8.76e+03  -3.0 1.18e-01    -  7.66e-01 4.90e-01f  1
 186  1.6680302e+03 4.05e-05 3.80e+03  -3.0 2.77e-02    -  6.57e-01 5.71e-01f  1
 187  1.6666861e+03 2.78e-05 2.96e+03  -3.4 8.42e-02    -  4.51e-01 4.35e-01f  1
 188  1.6713702e+03 2.16e-04 6.73e+03  -2.6 2.29e-01    -  3.91e-01 4.19e-01f  1
 189  1.6699595e+03 3.35e-04 1.23e+04  -2.9 1.69e-01    -  2.55e-01 8.29e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  1.6690452e+03 2.57e-04 4.78e+03  -2.9 1.61e-01    -  5.15e-01 2.84e-01f  1
 191  1.6685278e+03 6.66e-05 4.16e+03  -2.9 2.75e-02    -  5.10e-01 1.00e+00f  1
 192  1.6684283e+03 1.68e-05 2.68e-01  -2.9 2.50e-02    -  1.00e+00 1.00e+00f  1
 193  1.6668599e+03 2.38e-05 4.40e-01  -3.1 6.28e-02    -  1.00e+00 1.00e+00f  1
 194  1.6661696e+03 1.67e-04 8.86e+03  -3.3 3.74e-01    -  7.59e-01 4.34e-01f  1
 195  1.6658804e+03 3.63e-04 7.71e+03  -3.3 8.18e-01    -  3.48e-01 2.31e-01f  1
 196  1.6720826e+03 1.58e-03 1.62e+04  -2.4 1.97e+00    -  2.87e-01 2.29e-01f  1
 197  1.6715168e+03 1.10e-03 5.86e+03  -2.9 6.64e-01    -  3.85e-01 2.18e-01f  2
 198  1.6704190e+03 8.71e-04 4.24e+03  -2.9 3.93e-01    -  2.14e-01 1.94e-01f  1
 199  1.6692605e+03 6.81e-04 7.60e+03  -2.9 1.77e-01    -  4.86e-02 2.79e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  1.6688130e+03 5.05e-04 4.64e+03  -2.9 6.35e-02    -  7.89e-01 2.28e-01f  1
 201  1.6683208e+03 8.46e-05 1.09e+03  -2.9 4.58e-02    -  7.24e-01 1.00e+00f  1
 202  1.6683300e+03 3.84e-05 3.56e+02  -2.9 3.87e-02    -  6.73e-01 1.00e+00f  1
 203  1.6682218e+03 2.47e-05 4.17e+00  -2.9 2.27e-02    -  1.00e+00 8.54e-01f  1
 204  1.6681402e+03 1.78e-05 1.69e+01  -2.9 1.34e-02    -  6.95e-01 1.00e+00f  1
 205  1.6681128e+03 3.75e-06 1.10e-01  -2.9 9.46e-03    -  1.00e+00 1.00e+00f  1
 206  1.6652995e+03 1.09e-05 4.42e+04  -3.6 3.10e-02    -  1.00e+00 5.69e-01f  1
 207  1.6639875e+03 3.72e-05 3.41e+04  -3.9 1.36e-01    -  1.00e+00 3.83e-01f  1
 208  1.6635070e+03 4.84e-05 1.23e+04  -3.6 1.41e-01    -  9.59e-01 3.95e-01f  1
 209  1.6666388e+03 4.14e-05 2.05e+04  -2.6 9.61e-02    -  2.46e-01 3.00e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  1.6657304e+03 3.03e-05 9.26e+03  -3.1 4.34e-02    -  1.00e+00 6.53e-01f  1
 211  1.6651087e+03 3.13e-05 4.02e-01  -3.1 1.09e-02    -  1.00e+00 1.00e+00f  1
 212  1.6633675e+03 1.12e-05 2.29e+04  -3.7 3.84e-02    -  1.00e+00 5.95e-01f  1
 213  1.6637312e+03 4.93e-05 9.07e+03  -3.2 1.22e-01    -  1.00e+00 4.19e-01f  1
 214  1.6635554e+03 6.31e-05 6.43e+03  -3.4 1.93e-01    -  3.70e-01 4.80e-01f  2
 215  1.6634419e+03 1.42e-04 4.24e+03  -3.4 6.88e-01    -  2.64e-01 1.19e-01f  1
