This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:   115261
Number of nonzeros in inequality constraint Jacobian.:    24856
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:    39498
                     variables with only lower bounds:     9102
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:    31302
Total number of inequality constraints...............:     7108
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     7108

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  42  1.8016057e+02 2.58e-02 3.23e+04  -2.1 2.18e+00    -  5.01e-01 3.86e-01f  1
  43  1.7545762e+02 2.38e-02 5.11e+04  -2.3 3.72e+00    -  3.18e-01 8.08e-02f  1
  44  1.6972738e+02 3.19e-02 5.51e+04  -2.3 6.64e+00    -  2.38e-01 9.44e-02f  2
  45  1.6219670e+02 3.06e-02 6.48e+04  -2.3 4.09e+00    -  6.22e-01 1.90e-01f  1
  46  1.5064955e+02 5.15e-02 1.40e+05  -3.1 2.12e+00    -  4.86e-01 2.54e-01f  1
  47  1.5568036e+02 3.55e-02 4.35e+04  -2.2 6.13e-01    -  6.85e-01 3.70e-01f  1
  48  1.5366894e+02 2.49e-02 4.24e+03  -2.3 1.96e-01    -  7.81e-01 1.00e+00f  1
  49  1.4568965e+02 8.30e-03 3.13e+04  -2.3 3.82e-01    -  1.00e+00 6.79e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  1.5928021e+02 2.27e-02 2.06e+05  -2.1 7.67e-01    -  9.69e-01 3.93e-01f  2
  51  1.5084308e+02 1.31e-02 4.94e-01  -2.2 2.83e-01    -  1.00e+00 1.00e+00f  1
  52  1.4754793e+02 8.88e-03 4.96e+04  -2.3 4.53e-01    -  9.08e-01 3.06e-01f  2
  53  1.2765881e+02 4.87e-03 2.35e+05  -3.2 2.52e-01    -  1.00e+00 5.23e-01f  1
  54  1.2616947e+02 2.48e-02 6.15e+03  -2.5 7.55e-01    -  9.45e-01 5.34e-01f  1
  55  1.3391838e+02 1.71e-02 1.13e+05  -2.2 1.03e+00    -  8.27e-01 4.16e-01f  1
  56  1.3314293e+02 1.91e-02 1.42e+02  -2.4 1.83e+00    -  7.79e-01 2.36e-01f  1
  57  1.3035282e+02 2.63e-02 1.40e+03  -2.4 4.59e-01    -  9.60e-01 1.00e+00f  1
  58  1.2899293e+02 1.87e-03 9.50e-01  -2.4 1.72e-01    -  1.00e+00 1.00e+00H  1
  59  1.1479926e+02 1.06e-02 5.85e+04  -2.7 1.92e-01    -  9.98e-01 6.62e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.0477288e+02 6.90e-03 7.58e+04  -3.1 4.72e-01    -  1.00e+00 6.02e-01f  1
  61  1.0110773e+02 8.15e-03 4.86e+04  -2.9 2.48e+00    -  5.90e-01 2.21e-01f  1
  62  9.9542544e+01 7.20e-03 4.59e+04  -3.0 5.08e+00    -  3.15e-01 9.38e-02f  1
  63  9.8564189e+01 6.91e-03 2.84e+04  -2.9 3.17e+00    -  4.93e-01 1.39e-01f  1
  64  1.0137177e+02 2.41e-02 8.87e+03  -2.5 3.22e+00    -  4.23e-01 2.70e-01f  1
  65  1.0000432e+02 2.38e-02 3.09e+02  -2.8 5.82e+00    -  2.46e-01 5.34e-02f  1
  66  9.8199263e+01 2.92e-02 4.54e+03  -2.8 4.97e+00    -  3.22e-01 1.70e-01f  1
  67  1.0541496e+02 3.21e-02 8.99e+03  -2.5 2.16e+00    -  4.33e-01 3.54e-01F  1
  68  1.0018718e+02 5.46e-02 2.74e+03  -2.7 2.67e-01    -  1.00e+00 9.36e-01f  1
  69  9.5901511e+01 1.92e-02 2.97e+02  -2.7 2.32e-01    -  9.17e-01 8.91e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  9.0914397e+01 3.99e-03 2.13e+04  -3.0 1.34e-01    -  1.00e+00 7.77e-01f  1
  71  8.7797248e+01 2.50e-03 3.74e+04  -3.3 4.80e-01    -  1.00e+00 4.21e-01f  1
  72  8.8388378e+01 5.97e-03 1.34e+04  -2.9 1.17e+00    -  8.48e-01 3.87e-01f  1
  73  8.6704419e+01 1.16e-02 5.72e+03  -3.0 1.71e+00    -  4.71e-01 3.67e-01f  1
  74  8.6440013e+01 1.24e-02 4.30e+03  -3.0 2.11e+00    -  3.05e-01 2.36e-01f  1
  75  8.6696914e+01 1.28e-02 2.04e+03  -3.0 9.30e-01    -  6.83e-01 4.55e-01f  1
  76  8.4739813e+01 6.83e-03 1.26e+03  -3.1 2.30e-01    -  4.72e-01 4.80e-01f  1
  77  8.2072121e+01 7.19e-03 3.96e+03  -3.2 1.34e-01    -  1.00e+00 8.53e-01f  1
  78  8.1323041e+01 4.36e-03 1.21e+04  -3.3 2.78e-01    -  1.00e+00 3.73e-01f  1
  79  8.2026128e+01 3.87e-03 8.73e+02  -3.0 1.36e+00    -  5.08e-01 3.74e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  8.1293445e+01 6.35e-03 3.76e+03  -3.2 4.91e+00    -  3.47e-01 1.44e-01f  1
  81  8.1352437e+01 8.19e-03 8.70e+03  -2.9 7.58e+00    -  2.82e-01 7.77e-02f  2
  82  8.0925687e+01 7.51e-03 1.79e+03  -3.2 3.21e+00    -  5.34e-01 7.70e-02f  3
  83  7.9432000e+01 7.43e-03 9.80e+03  -3.3 1.23e+00    -  7.41e-01 3.95e-01f  1
  84  7.9465190e+01 7.79e-03 1.18e+04  -2.9 2.51e+00    -  4.98e-01 1.62e-01f  1
  85  7.8870496e+01 6.05e-03 9.06e+03  -3.2 8.98e-01    -  2.66e-01 3.09e-01f  1
  86  7.7146739e+01 3.96e-03 5.48e+03  -3.3 4.44e-01    -  7.01e-01 3.40e-01f  1
  87  7.6188335e+01 3.98e-03 1.99e+03  -3.2 2.00e-01    -  6.57e-01 6.09e-01f  1
  88  7.7670658e+01 1.96e-03 1.83e+02  -2.9 7.41e-02    -  5.67e-01 5.46e-01f  1
  89  8.3186845e+01 1.06e-03 7.70e+03  -2.8 1.04e-01    -  8.96e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  8.0086723e+01 8.00e-04 7.40e+04  -3.3 3.09e-01    -  1.00e+00 3.38e-01f  1
  91  7.7008244e+01 7.05e-03 4.27e+04  -3.3 1.07e+00    -  9.19e-01 3.96e-01f  1
  92  7.6349808e+01 6.39e-03 2.74e+04  -3.1 1.67e+00    -  5.83e-01 1.07e-01f  1
  93  8.2035896e+01 1.36e-02 2.23e+04  -2.7 1.23e+00    -  4.48e-01 5.22e-01f  1
  94  8.1338399e+01 1.29e-02 2.84e+04  -3.0 1.19e+00    -  5.84e-01 5.96e-02f  1
  95  8.0417530e+01 7.17e-03 1.07e+04  -3.0 7.59e-01    -  5.46e-01 6.11e-01H  1
  96  7.6461589e+01 8.86e-03 2.49e+03  -3.0 2.23e-01    -  1.00e+00 8.14e-01f  1
  97  7.5489785e+01 5.20e-03 1.45e+03  -3.0 5.07e-02    -  6.47e-01 4.16e-01f  1
  98  7.2637622e+01 2.95e-03 5.36e+04  -3.8 7.95e-02    -  1.00e+00 4.32e-01f  1
  99  7.0233864e+01 1.86e-03 3.84e+04  -4.0 2.25e-01    -  1.00e+00 3.73e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  7.0487971e+01 1.65e-03 1.00e+04  -3.1 6.98e-01    -  5.52e-01 3.27e-01f  1
 101  6.9141785e+01 3.04e-03 1.94e+04  -3.8 1.16e+00    -  7.12e-01 3.40e-01f  1
 102  6.8477294e+01 2.59e-03 9.37e+03  -3.5 1.28e+00    -  8.21e-01 1.42e-01f  1
 103  6.7254279e+01 4.04e-03 9.59e+03  -3.6 7.17e+00    -  1.64e-01 6.68e-02f  1
 104  6.6622674e+01 3.13e-03 8.69e+03  -3.5 4.21e+00    -  2.16e-01 8.21e-02f  2
 105  7.0953861e+01 1.49e-02 2.02e+04  -2.9 1.24e+00    -  3.45e-01 5.30e-01f  1
 106  7.0059082e+01 1.34e-02 1.86e+04  -3.2 2.69e+00    -  4.95e-01 1.20e-01f  1
 107  6.8432374e+01 1.05e-02 8.14e+03  -3.2 1.01e+00    -  8.20e-01 5.75e-01f  1
 108  6.7364554e+01 8.17e-03 6.39e+03  -3.2 1.31e+00    -  6.88e-01 2.26e-01f  1
 109  6.7012225e+01 6.95e-03 1.01e+03  -3.2 2.46e-01    -  6.39e-01 8.40e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  6.5679602e+01 3.61e-03 1.36e-01  -3.2 1.86e-01    -  1.00e+00 1.00e+00f  1
 111  6.4545056e+01 1.57e-03 1.11e+04  -3.5 1.91e-01    -  1.00e+00 5.60e-01f  1
 112  6.2975934e+01 2.87e-03 1.22e+04  -4.0 1.69e+00    -  4.55e-01 2.82e-01f  1
 113  6.2514288e+01 2.17e-03 1.29e+04  -3.8 5.18e+00    -  1.96e-01 5.18e-02f  1
 114  6.2456476e+01 2.37e-03 5.17e+03  -3.0 6.14e+00    -  3.01e-01 5.15e-02f  1
 115  6.1657355e+01 5.10e-03 4.37e+03  -3.4 9.83e+00    -  1.61e-01 1.01e-01f  1
 116  6.1927089e+01 5.20e-03 2.88e+04  -2.6 1.82e+01    -  1.31e-01 2.81e-02f  1
 117  6.1516611e+01 7.79e-03 2.26e+04  -3.4 9.16e+00    -  2.14e-01 8.39e-02f  1
 118  6.1100754e+01 9.54e-03 1.61e+04  -3.4 5.14e+00    -  2.42e-01 1.07e-01f  1
 119  6.1896525e+01 7.40e-03 2.05e+04  -2.9 3.12e+00    -  2.65e-01 1.43e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  6.1500955e+01 6.92e-03 1.22e+04  -3.3 1.50e+00    -  3.81e-01 2.81e-01f  1
 121  6.5775212e+01 5.38e-03 3.50e+03  -2.9 9.82e-01    -  4.07e-01 4.55e-01F  1
 122  6.4249129e+01 8.45e-03 5.27e+03  -3.1 7.80e-01    -  4.90e-01 7.06e-01f  1
 123  6.2294135e+01 6.18e-03 2.52e+03  -3.1 5.27e-01    -  5.00e-01 4.77e-01f  1
 124  6.1877392e+01 4.85e-03 2.24e+02  -3.1 2.99e-01    -  1.00e+00 9.10e-01f  1
 125  5.9915733e+01 3.16e-03 3.50e+04  -3.9 7.46e-02    -  9.65e-01 3.77e-01f  1
 126  5.9122370e+01 2.75e-03 2.79e+04  -3.9 2.45e-01    -  6.01e-01 2.29e-01f  1
 127  5.9046671e+01 1.78e-03 5.24e+02  -3.3 3.02e-01    -  8.80e-01 3.38e-01f  1
 128  5.8013759e+01 1.60e-03 1.31e+04  -3.7 2.96e-01    -  1.00e+00 4.28e-01f  1
 129  5.7304437e+01 1.84e-03 1.16e+04  -3.7 1.55e+00    -  5.80e-01 2.02e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  5.6970754e+01 2.05e-03 1.55e+04  -4.0 1.83e+00    -  6.11e-01 8.37e-02f  1
 131  5.6272830e+01 2.26e-03 1.37e+04  -4.0 1.58e+00    -  8.17e-01 2.48e-01f  1
 132  5.5546271e+01 3.54e-03 1.12e+04  -4.0 2.97e+00    -  3.99e-01 1.91e-01f  1
 133  5.7619529e+01 5.73e-03 5.17e+03  -2.6 5.00e+00    -  1.11e-01 8.75e-02f  1
 134  5.7447115e+01 5.57e-03 6.00e+03  -3.5 2.64e+00    -  3.27e-01 3.15e-02f  1
 135  5.7185113e+01 8.21e-03 5.85e+03  -3.5 3.56e+00    -  3.01e-01 1.01e-01f  1
 136  5.6456871e+01 4.95e-03 4.41e+03  -3.5 1.83e+00    -  4.77e-01 2.96e-01f  1
 137  5.6034131e+01 4.84e-03 3.76e+03  -3.5 1.29e+00    -  2.97e-01 1.70e-01f  2
 138  5.5645060e+01 4.08e-03 3.00e-01  -3.5 3.13e-01    -  1.00e+00 1.00e+00h  1
 139  5.5351241e+01 2.48e-03 2.39e-01  -3.5 4.39e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  5.4535402e+01 1.28e-03 9.37e+03  -3.9 1.99e-01    -  1.00e+00 5.06e-01f  1
 141  5.4145714e+01 9.60e-04 8.59e+03  -4.0 6.53e-01    -  1.00e+00 2.32e-01f  1
 142  5.3935731e+01 8.88e-04 4.89e+03  -3.8 1.05e+00    -  6.89e-01 1.33e-01f  1
 143  5.5300591e+01 2.11e-03 4.85e+03  -3.4 4.05e-01    -  4.17e-01 5.15e-01f  1
 144  5.4611346e+01 1.64e-03 4.38e+03  -3.7 5.31e-01    -  7.80e-01 3.06e-01f  1
 145  5.4229960e+01 1.61e-03 3.78e+03  -3.7 3.32e-01    -  2.56e-01 1.50e-01f  3
 146  5.3539401e+01 1.35e-03 3.22e+01  -3.7 1.42e-01    -  8.53e-01 9.80e-01f  1
 147  5.3098867e+01 1.72e-03 3.13e+03  -4.0 5.38e-01    -  6.14e-01 3.46e-01f  1
 148  5.2688595e+01 3.09e-03 2.83e+03  -4.0 8.27e-01    -  3.60e-01 2.52e-01f  1
 149  5.2792395e+01 9.37e-03 2.49e+03  -3.2 3.57e+00    -  2.23e-01 1.10e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  5.2590954e+01 9.55e-03 1.54e+03  -3.8 6.62e+00    -  1.79e-01 2.19e-02f  1
 151  5.2583088e+01 9.52e-03 1.12e+04  -3.0 7.66e+00    -  1.67e-01 2.83e-02f  1
 152  5.2476194e+01 8.49e-03 8.28e+03  -3.6 2.66e+00    -  3.22e-01 1.50e-01f  1
 153  5.2206614e+01 8.09e-03 4.20e+03  -3.9 2.59e+00    -  2.71e-01 8.44e-02f  1
 154  5.3105696e+01 9.35e-03 1.07e+04  -3.1 5.89e+00    -  2.70e-01 1.49e-01f  1
 155  5.2955348e+01 6.21e-03 7.62e+03  -3.5 3.79e+00    -  2.49e-01 9.79e-02f  1
 156  5.2494649e+01 6.91e-03 2.81e+03  -3.5 9.36e-01    -  5.83e-01 4.34e-01f  1
 157  5.2268138e+01 4.15e-03 7.09e+02  -3.5 4.29e-01    -  6.65e-01 4.95e-01f  1
 158  5.1847169e+01 3.11e-03 4.37e+02  -3.5 4.16e-01    -  3.45e-01 3.05e-01f  1
 159  5.1269687e+01 2.86e-03 3.49e+02  -4.0 4.11e-01    -  2.54e-01 2.18e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  5.0635136e+01 1.65e-03 8.54e+03  -4.0 7.81e-02    -  1.00e+00 4.18e-01f  1
 161  5.0200439e+01 8.60e-04 5.17e+03  -4.0 1.46e-01    -  1.00e+00 4.16e-01f  1
 162  4.9816616e+01 1.29e-03 2.10e+03  -4.0 3.65e-01    -  9.29e-01 5.94e-01f  1
 163  4.9586508e+01 1.21e-03 1.37e+03  -4.0 6.15e-01    -  6.41e-01 3.46e-01f  1
 164  4.9579535e+01 1.05e-03 3.57e+02  -3.7 9.22e-01    -  3.23e-01 1.62e-01f  1
 165  4.9495277e+01 8.24e-04 1.74e+02  -3.9 6.31e-01    -  6.33e-01 2.58e-01f  2
 166  4.9355620e+01 7.62e-04 1.20e+03  -4.0 2.69e-01    -  1.00e+00 5.56e-01f  1
 167  4.9195316e+01 7.29e-04 5.63e+02  -4.0 2.66e-01    -  7.04e-01 3.60e-01f  1
 168  4.9056295e+01 5.25e-04 2.77e+02  -4.0 1.75e-01    -  1.00e+00 5.00e-01f  2
 169  4.8915901e+01 7.66e-04 1.19e+02  -4.0 3.93e-01    -  3.62e-01 4.43e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  4.8915490e+01 7.33e-04 7.44e+01  -4.0 5.58e-01    -  3.47e-01 3.77e-01F  1
 171  4.8970137e+01 7.44e-04 3.10e+03  -3.7 5.97e-01    -  6.11e-01 2.27e-01f  1
 172  4.8773015e+01 1.42e-03 2.19e+03  -4.0 2.20e+00    -  2.41e-01 1.20e-01f  1
 173  4.9563763e+01 1.01e-02 4.82e+03  -3.2 7.72e+00    -  1.69e-01 1.15e-01f  1
 174  4.9415012e+01 9.13e-03 2.90e+03  -3.8 3.53e+00    -  2.96e-01 6.55e-02f  1
 175  4.9191054e+01 7.19e-03 1.21e+03  -3.8 1.40e+00    -  4.03e-01 1.43e-01f  1
 176  4.9559616e+01 2.42e-03 9.89e+02  -3.8 7.43e-01    -  4.33e-01 6.10e-01H  1
 177  4.8971478e+01 1.84e-03 2.66e+02  -3.8 3.02e-01    -  8.59e-01 2.48e-01f  1
 178  4.8534772e+01 1.25e-03 8.34e+01  -3.8 1.31e-01    -  2.33e-01 4.76e-01f  1
 179  4.8138003e+01 3.26e-04 6.34e+02  -3.9 4.62e-02    -  1.00e+00 8.51e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  4.7843817e+01 1.86e-04 4.58e-02  -4.0 8.17e-02    -  1.00e+00 1.00e+00h  1
 181  4.7726279e+01 3.88e-04 3.45e-01  -4.0 2.88e-01    -  1.00e+00 4.88e-01f  1
 182  4.7619770e+01 4.60e-04 7.16e-01  -4.0 1.08e+00    -  4.22e-01 1.25e-01f  1
 183  4.7612960e+01 9.87e-04 1.18e+03  -3.7 2.60e+00    -  2.52e-01 1.17e-01f  1
 184  4.8999326e+01 3.38e-03 1.76e+02  -3.2 2.03e+00    -  2.18e-01 2.32e-01f  1
 185  4.8850827e+01 1.97e-03 7.43e+02  -3.7 1.06e+00    -  5.18e-01 3.16e-01f  1
 186  4.8519079e+01 1.54e-03 9.74e+02  -3.7 6.31e-01    -  5.28e-01 3.05e-01f  1
 187  4.8103735e+01 1.41e-03 1.61e+02  -3.7 3.15e-01    -  1.61e-01 6.64e-01f  1
 188  4.8063285e+01 1.16e-03 6.77e+01  -3.7 2.96e-01    -  5.86e-01 3.81e-01f  2
 189  4.7959917e+01 5.72e-04 1.32e-01  -3.7 4.41e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  4.7913352e+01 2.08e-04 4.30e-02  -3.7 1.29e-01    -  1.00e+00 1.00e+00h  1
 191  4.7904665e+01 1.62e-04 1.57e-01  -3.7 2.97e-01    -  1.00e+00 2.77e-01h  2
 192  4.7856263e+01 1.12e-03 2.57e-01  -3.7 1.38e-01    -  1.00e+00 1.00e+00f  1
 193  4.7757197e+01 1.15e-03 4.37e-01  -3.7 7.90e-01    -  6.38e-01 1.82e-01f  1
 194  4.7707336e+01 1.05e-03 8.63e-01  -3.7 1.06e+00    -  6.65e-01 1.11e-01f  2
 195  4.7641854e+01 7.31e-04 1.50e+00  -3.7 9.11e-01    -  1.00e+00 2.01e-01f  1
 196  4.7587004e+01 7.92e-04 1.23e+00  -3.7 6.96e-01    -  1.00e+00 1.94e-01f  2
 197  4.8422166e+01 3.64e-03 3.94e+03  -3.5 9.44e-01    -  7.30e-01 4.67e-01f  1
 198  4.8368140e+01 4.73e-03 1.77e+03  -3.7 2.46e+00    -  3.53e-01 1.49e-01f  1
 199  4.8036979e+01 7.16e-03 8.20e+02  -3.7 2.55e+00    -  3.03e-01 1.76e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  4.7836495e+01 6.96e-03 3.80e+02  -3.7 4.38e+00    -  1.65e-01 5.05e-02f  1
 201  4.7813492e+01 5.22e-03 1.34e+02  -3.7 9.96e-01    -  4.10e-01 3.74e-01H  1
 202  4.7461782e+01 3.69e-03 9.17e+02  -3.7 5.45e-01    -  8.37e-01 2.44e-01f  1
 203  4.6661585e+01 2.06e-03 3.35e+03  -3.9 7.27e-02    -  7.56e-01 4.91e-01f  1
 204  4.6467386e+01 1.05e-03 1.27e+03  -3.8 8.01e-02    -  7.29e-01 4.82e-01h  1
 205  4.5973091e+01 3.67e-04 1.35e+03  -4.0 1.44e-01    -  1.00e+00 7.93e-01h  1
 206  4.5775392e+01 6.26e-04 1.04e+03  -4.0 9.25e-01    -  4.76e-01 2.32e-01f  1
 207  4.5730408e+01 8.40e-04 2.26e+03  -3.6 3.48e+00    -  2.95e-01 7.86e-02f  1
 208  4.5964818e+01 1.31e-03 1.07e+04  -2.9 8.64e+00    -  1.11e-01 3.23e-02f  1
 209  4.5839713e+01 2.29e-03 9.49e+03  -3.8 6.89e+00    -  1.16e-01 5.42e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  4.5631392e+01 4.58e-03 7.43e+03  -3.8 5.31e+00    -  2.18e-01 1.76e-01f  1
 211  4.5314595e+01 1.10e-02 7.17e+03  -4.0 2.27e+01    -  3.99e-02 4.57e-02f  1
 212  4.5295381e+01 1.09e-02 1.32e+04  -3.4 6.96e+00    -  3.17e-01 7.55e-03f  1
 213  4.4974051e+01 7.37e-03 9.88e+03  -4.0 1.87e+00    -  2.45e-01 2.37e-01f  1
 214  4.4775260e+01 6.38e-03 3.57e+03  -4.0 1.31e+00    -  5.00e-01 1.68e-01f  1
 215  4.4594445e+01 4.94e-03 2.42e+03  -3.8 6.27e-01    -  4.09e-01 2.22e-01f  1
