This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    25301
Number of nonzeros in inequality constraint Jacobian.:     5480
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     8704
                     variables with only lower bounds:     2009
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:     6909
Total number of inequality constraints...............:     1572
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     1572

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  29  6.7939169e+02 4.86e-02 8.58e+05  -1.7 5.16e+00    -  6.25e-01 9.48e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  6.6239546e+02 4.25e-02 6.23e+05  -1.7 2.10e+00    -  2.77e-01 2.74e-01f  1
  31  6.4742467e+02 4.15e-02 4.85e+05  -1.7 2.88e+00    -  5.39e-01 1.61e-01f  1
  32  6.3576336e+02 3.85e-02 3.80e+05  -1.7 2.00e+00    -  4.60e-01 1.92e-01f  1
  33  6.3044643e+02 3.23e-02 3.20e+05  -1.7 1.96e+00    -  5.05e-01 1.35e-01f  3
  34  6.1216423e+02 4.78e-02 3.66e+01  -1.7 2.33e-01    -  1.00e+00 1.00e+00f  1
  35  6.5673057e+02 1.54e-02 7.02e+00  -1.5 2.03e-01    -  1.00e+00 1.00e+00f  1
  36  6.3932102e+02 6.42e-03 2.64e+05  -1.6 3.39e-01    -  1.00e+00 5.77e-01f  1
  37  7.1641282e+02 4.09e-02 2.79e+06  -0.7 1.41e+01    -  2.45e-01 8.30e-02f  1
  38  7.0261765e+02 5.26e-02 1.67e+06  -1.4 5.64e+00    -  3.81e-01 1.21e-01f  1
  39  6.7727412e+02 4.32e-02 2.63e+05  -1.4 1.81e+00    -  7.75e-01 2.26e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  6.2933281e+02 4.93e-02 2.04e+04  -1.4 1.14e+00    -  1.00e+00 8.71e-01f  1
  41  6.2470756e+02 4.79e-02 1.70e+04  -1.4 3.05e+00    -  3.58e-01 1.66e-01f  2
  42  5.9116566e+02 9.36e-02 3.47e+01  -1.4 7.64e-01    -  1.00e+00 1.00e+00f  1
  43  5.6672361e+02 7.93e-02 4.90e+05  -1.6 1.34e+00    -  4.29e-01 1.48e-01f  1
  44  5.8135176e+02 5.41e-02 6.85e+05  -1.1 2.61e+00    -  4.34e-01 2.15e-01f  1
  45  9.3986365e+02 9.57e-02 1.88e+06  -0.8 2.28e+00    -  7.98e-01 6.33e-01f  1
  46  8.5081797e+02 1.31e-01 6.14e+05  -1.0 1.08e+00    -  1.00e+00 6.27e-01f  1
  47  7.2243647e+02 1.45e-01 2.70e+01  -1.0 9.20e-01    -  5.94e-01 1.00e+00f  1
  48  5.6632167e+02 8.34e-02 2.97e+06  -1.7 6.48e-01    -  8.05e-01 4.30e-01f  1
  49  6.1997575e+02 6.90e-02 1.20e+06  -1.0 1.39e+00    -  1.00e+00 5.65e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  5.9857027e+02 4.92e-02 2.10e+05  -1.2 1.49e+00    -  6.78e-01 5.33e-01h  1
  51  3.5918523e+02 1.36e-02 1.53e+06  -1.8 6.82e-01    -  1.00e+00 7.45e-01f  1
  52  6.2068250e+02 1.08e-01 2.69e+06  -1.1 8.99e-01    -  6.34e-01 1.00e+00f  1
  53  5.2794421e+02 3.99e-02 6.22e+05  -1.2 5.39e-01    -  1.00e+00 7.45e-01f  1
  54  4.9331785e+02 1.45e-02 1.65e+01  -1.2 5.06e-01    -  1.00e+00 1.00e+00H  1
  55  3.4163567e+02 2.27e-02 1.33e+06  -1.7 4.65e-01    -  1.00e+00 6.83e-01f  1
  56  2.5369838e+02 1.04e-02 1.27e+06  -2.2 4.74e-01    -  1.00e+00 5.55e-01f  1
  57  2.7831328e+02 1.79e-02 9.84e+03  -1.3 1.30e+00    -  4.35e-01 2.22e-01f  1
  58  2.6737331e+02 1.84e-02 6.29e+04  -1.7 1.84e+00    -  2.80e-01 1.73e-01f  1
  59  2.4488988e+02 1.26e-02 1.79e+05  -1.7 9.76e-01    -  7.89e-01 4.07e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  2.9572134e+02 1.68e-02 7.17e+05  -1.4 1.31e+00    -  1.00e+00 6.08e-01F  1
  61  2.5556621e+02 1.90e-02 1.86e+01  -1.5 3.83e-01    -  1.00e+00 1.00e+00f  1
  62  2.4795318e+02 1.85e-02 1.47e+01  -1.5 1.96e-01    -  1.00e+00 1.00e+00f  1
  63  2.4258983e+02 6.27e-03 5.80e+00  -1.5 7.07e-02    -  1.00e+00 6.68e-01f  1
  64  1.9872594e+02 3.93e-03 1.63e+06  -2.5 2.18e-01    -  1.00e+00 3.96e-01f  1
  65  1.6894499e+02 8.44e-03 6.55e+05  -2.1 6.11e-01    -  1.00e+00 3.98e-01f  1
  66  1.4537619e+02 6.57e-03 7.91e+05  -2.5 5.84e-01    -  1.00e+00 3.31e-01f  1
  67  1.3177254e+02 4.86e-03 6.90e+05  -4.0 9.82e-01    -  3.29e-01 1.86e-01f  1
  68  1.3358302e+02 4.92e-03 7.88e+04  -1.8 1.44e+00    -  5.51e-01 1.95e-01f  1
  69  1.3932046e+02 8.21e-03 6.30e+05  -1.6 2.96e+00    -  6.76e-01 1.66e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.3693983e+02 1.17e-02 2.22e+05  -1.9 4.13e+00    -  5.81e-01 1.03e-01f  1
  71  2.0342794e+02 4.23e-03 1.28e+05  -1.9 2.00e+00    -  5.72e-01 1.00e+00H  1
  72  1.7885970e+02 6.20e-03 3.81e+04  -1.9 9.52e-01    -  7.03e-01 1.63e-01f  3
  73  1.4567548e+02 2.68e-02 2.16e+04  -1.9 1.53e+00    -  6.00e-01 3.58e-01f  1
  74  1.3176614e+02 2.02e-02 4.34e+04  -2.0 2.69e+00    -  3.61e-01 1.12e-01f  1
  75  9.6334660e+01 3.07e-02 2.24e+05  -2.5 5.06e-01    -  9.76e-01 7.14e-01f  1
  76  7.9120532e+01 1.08e-02 1.59e+05  -3.0 2.44e-01    -  1.00e+00 6.52e-01f  1
  77  7.1245538e+01 4.32e-03 8.58e+04  -4.0 5.62e-02    -  1.00e+00 6.40e-01f  1
  78  6.8746553e+01 9.68e-04 1.13e+04  -3.3 7.27e-02    -  8.56e-01 8.79e-01f  1
  79  6.7749226e+01 7.92e-04 8.27e+03  -4.0 2.35e-01    -  2.88e-01 2.84e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  6.6672724e+01 8.94e-04 1.86e+04  -3.9 2.51e-01    -  1.00e+00 3.85e-01f  1
  81  6.5935402e+01 4.24e-04 1.30e+04  -4.0 4.09e-01    -  8.28e-01 3.82e-01f  1
  82  6.5485244e+01 5.17e-04 1.10e+04  -3.7 9.39e-01    -  1.92e-01 8.62e-02f  1
  83  6.5666387e+01 9.84e-03 4.34e+03  -3.3 8.70e-01    -  5.16e-01 4.69e-01f  1
  84  6.5086471e+01 8.06e-03 6.48e+03  -3.6 1.34e+00    -  8.10e-01 1.13e-01f  1
  85  6.5437876e+01 8.47e-03 2.12e+04  -3.0 4.28e+00    -  5.43e-01 1.49e-01f  2
  86  6.5051119e+01 7.47e-03 1.17e+04  -3.4 1.94e+00    -  4.09e-01 1.11e-01f  2
  87  6.7915449e+01 5.55e-03 6.33e+03  -3.1 2.97e-01    -  7.78e-01 1.00e+00h  1
  88  6.7539658e+01 5.27e-03 1.53e+04  -3.2 4.40e-01    -  8.42e-01 4.99e-02f  1
  89  8.3266200e+01 2.95e-03 1.22e+02  -3.2 1.09e+00    -  7.13e-01 9.62e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  7.5483924e+01 3.44e-03 2.00e+02  -3.2 9.97e-01    -  4.53e-01 2.50e-01f  3
  91  7.0417404e+01 5.15e-03 2.49e+02  -3.2 2.96e+00    -  3.04e-01 8.09e-02f  2
  92  6.7916443e+01 4.86e-03 1.94e+02  -3.2 1.43e+00    -  1.42e-01 1.85e-01f  2
  93  6.7184784e+01 4.80e-03 1.92e+02  -3.2 1.45e+00    -  7.21e-02 3.94e-02f  1
  94  6.5964569e+01 8.25e-03 2.27e+02  -3.2 9.03e-01    -  6.58e-01 2.02e-01f  1
  95  6.4718481e+01 7.93e-03 8.64e+01  -3.2 4.56e-01    -  1.00e+00 6.94e-01f  1
  96  6.4411586e+01 5.09e-03 2.12e+04  -3.5 3.49e-01    -  8.60e-01 2.40e-01f  2
  97  6.1250684e+01 2.12e-03 1.14e+04  -4.0 8.27e-02    -  1.00e+00 7.49e-01f  1
  98  6.1984152e+01 1.49e-03 1.65e+04  -3.3 1.33e-01    -  1.00e+00 5.00e-01f  2
  99  6.0630208e+01 1.37e-04 5.72e-01  -3.8 2.61e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  6.0470350e+01 2.30e-04 6.44e+02  -4.0 6.86e-02    -  1.00e+00 8.53e-01f  1
 101  6.1700593e+01 7.28e-04 1.47e+00  -3.4 9.13e-02    -  1.00e+00 1.00e+00f  1
 102  6.1357192e+01 1.79e-03 1.18e+03  -3.5 3.95e-01    -  5.21e-01 3.75e-01f  2
 103  6.1002791e+01 2.19e-03 3.58e+03  -3.5 5.34e-01    -  8.61e-01 1.86e-01f  3
 104  6.0637757e+01 1.60e-03 3.14e+03  -3.5 1.41e-01    -  1.00e+00 2.38e-01f  3
 105  6.0068877e+01 3.22e-03 6.57e+02  -3.5 1.64e-01    -  8.89e-01 7.90e-01f  1
 106  6.0854700e+01 3.37e-03 1.17e+05  -2.7 9.79e-01    -  8.60e-01 1.08e-01f  1
 107  6.0397057e+01 2.76e-03 5.00e+04  -3.1 6.11e-01    -  6.72e-01 1.12e-01f  2
 108  7.3583506e+01 4.79e-02 2.74e+04  -2.7 8.23e-01    -  6.78e-01 9.43e-01f  1
 109  7.2318574e+01 4.02e-02 3.20e+04  -2.8 5.81e+00    -  3.42e-01 5.73e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  7.0723819e+01 3.49e-02 3.34e+04  -2.8 3.65e+00    -  2.56e-01 4.89e-02f  3
 111  7.0585916e+01 3.00e-02 3.18e+04  -2.8 1.10e+00    -  5.66e-01 1.72e-01h  2
 112  8.7741166e+01 2.21e-02 7.91e+03  -2.8 6.39e-01    -  7.08e-01 7.46e-01H  1
 113  8.2665163e+01 2.05e-02 3.66e+03  -2.8 7.31e-01    -  2.00e-01 4.88e-01f  1
 114  8.4634656e+01 2.58e-03 9.44e+02  -2.8 7.26e-01    -  1.25e-01 1.00e+00H  1
 115  7.7311898e+01 9.28e-03 7.26e+02  -2.8 2.18e+00    -  2.31e-01 8.92e-02f  2
 116  8.1322617e+01 4.67e-03 3.13e+02  -2.8 6.21e-01    -  5.68e-01 1.00e+00H  1
 117  7.3859582e+01 4.83e-03 1.58e+01  -2.8 2.82e-01    -  1.00e+00 1.80e-01f  1
 118  7.0274980e+01 8.80e-03 9.97e+00  -2.8 3.51e-01    -  8.10e-01 2.16e-01f  3
 119  6.7884860e+01 8.34e-03 2.48e+01  -2.8 2.77e-01    -  6.76e-01 9.84e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  7.3611398e+01 1.81e-03 1.10e+01  -2.8 1.90e-01    -  1.00e+00 1.00e+00H  1
 121  7.2728809e+01 5.66e-04 1.06e+01  -2.8 1.93e-01    -  8.22e-01 1.00e+00F  1
 122  6.1509342e+01 6.53e-03 5.59e+00  -2.8 6.68e-02    -  4.87e-01 1.00e+00f  1
 123  6.1201309e+01 2.30e-04 1.36e+00  -2.8 2.90e-02    -  1.00e+00 1.00e+00h  1
 124  6.1181976e+01 8.39e-05 2.75e-01  -2.8 8.88e-03    -  1.00e+00 1.00e+00h  1
 125  5.6113687e+01 1.73e-05 3.94e+04  -3.9 3.15e-02    -  1.00e+00 7.28e-01f  1
 126  5.5183918e+01 6.03e-04 2.09e+04  -4.0 2.28e-01    -  1.00e+00 5.08e-01f  1
 127  5.5131609e+01 2.21e-03 8.72e+03  -3.4 6.14e-01    -  1.00e+00 2.82e-01f  1
 128  5.6164369e+01 6.78e-03 3.97e+04  -3.1 1.56e+00    -  1.00e+00 2.23e-01f  3
 129  5.7147528e+01 4.59e-03 1.59e+04  -3.3 1.72e+00    -  6.11e-01 1.75e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  5.6498125e+01 3.41e-03 1.02e+04  -3.3 1.79e-01    -  3.62e-01 2.75e-01f  2
 131  5.5119523e+01 2.16e-03 1.59e+02  -3.3 3.21e-01    -  9.98e-01 7.94e-01f  1
 132  5.7471195e+01 9.77e-03 7.31e+04  -2.8 9.18e-01    -  1.00e+00 2.50e-01f  3
 133  5.7235054e+01 4.41e-03 3.50e+00  -3.1 7.53e-02    -  1.00e+00 1.00e+00f  1
 134  5.6353452e+01 1.74e-03 1.44e+00  -3.1 1.68e-01    -  1.00e+00 1.00e+00f  1
 135  5.6741230e+01 1.59e-03 2.53e+00  -3.1 1.29e-01    -  1.00e+00 1.00e+00h  1
 136  5.6660889e+01 1.08e-05 1.78e+00  -3.1 8.22e-02    -  1.00e+00 1.00e+00F  1
 137  5.7652105e+01 2.18e-03 4.58e+04  -2.9 7.95e-01    -  1.00e+00 2.50e-01f  3
 138  5.7173060e+01 1.31e-03 3.18e+03  -3.1 1.02e-01    -  1.00e+00 5.00e-01f  2
 139  5.6586962e+01 5.81e-04 1.56e+00  -3.1 1.18e-01    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  5.6574276e+01 5.57e-04 1.92e+00  -3.1 8.35e-02    -  1.00e+00 2.50e-01h  3
 141  5.6511704e+01 5.86e-05 3.51e-01  -3.1 1.92e-02    -  1.00e+00 1.00e+00h  1
 142  5.6493783e+01 1.76e-04 9.54e-01  -3.1 1.75e-01    -  1.00e+00 2.50e-01f  3
 143  5.6468092e+01 5.56e-04 1.00e+00  -3.1 8.35e-02    -  1.00e+00 1.00e+00f  1
 144  5.6437188e+01 6.93e-04 1.40e+00  -3.1 6.43e-01    -  5.15e-01 5.78e-02f  5
 145  5.6435018e+01 1.34e-03 1.90e+00  -3.1 3.88e-01    -  1.00e+00 2.50e-01f  3
 146  5.6351142e+01 1.07e-03 2.35e+00  -3.1 2.52e-01    -  1.00e+00 1.25e-01f  4
 147  5.6280173e+01 8.02e-04 2.81e+00  -3.1 5.03e-01    -  1.00e+00 1.87e-01f  3
 148  5.6171349e+01 1.08e-03 4.01e+00  -3.1 1.58e+00    -  4.80e-01 5.07e-02f  3
 149  5.5955514e+01 1.35e-03 6.81e+00  -3.1 1.53e+00    -  1.00e+00 1.05e-01f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  5.5922545e+01 2.92e-03 6.59e+00  -3.1 4.23e+00    -  2.63e-01 6.49e-02f  3
 151  5.5865608e+01 2.90e-03 9.97e+00  -3.1 9.87e+00    -  1.30e-01 9.66e-03f  5
 152  5.5695255e+01 2.78e-03 1.21e+01  -3.1 3.64e+00    -  7.30e-01 5.05e-02f  4
 153  5.5536126e+01 2.61e-03 1.31e+01  -3.1 4.80e+00    -  4.42e-01 2.29e-02f  5
 154  7.7475675e+01 3.73e-02 1.92e+01  -3.1 2.12e+00    -  3.54e-01 4.57e-01w  1
 155  9.0042139e+01 3.99e-02 1.77e+01  -3.1 4.53e-01    -  9.02e-01 1.00e+00w  1
 156  7.1785144e+01 3.24e-02 1.36e+01  -3.1 1.60e+00    -  2.07e-01 2.14e-01w  1
 157  5.5299966e+01 2.55e-03 9.33e+00  -3.1 4.14e+00    -  3.54e-01 5.72e-02f  3
 158  5.5229144e+01 2.57e-03 8.10e+00  -3.1 5.28e-01    -  6.97e-01 5.97e-02f  5
 159  8.8642517e+01 5.25e-05 1.85e+01  -3.1 5.26e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  5.8470476e+01 5.70e-05 8.80e+00  -3.1 2.57e-01    -  1.00e+00 1.00e+00F  1
 161  5.5757844e+01 3.13e-03 4.09e+00  -3.1 4.65e-01    -  3.05e-01 2.04e-01f  2
 162  5.5180144e+01 2.53e-03 4.44e+00  -3.1 3.75e-01    -  8.54e-01 2.21e-01f  2
 163  5.5106148e+01 1.47e-03 3.75e+00  -3.1 2.79e-01    -  1.00e+00 2.50e-01f  3
 164  5.3433984e+01 8.85e-04 3.90e+04  -3.8 6.79e-02    -  1.00e+00 4.30e-01f  1
 165  5.1275013e+01 5.39e-04 2.90e+03  -4.0 2.31e-02    -  1.00e+00 9.36e-01f  1
 166  5.1255293e+01 3.90e-04 2.18e+03  -4.0 5.96e-02    -  1.00e+00 2.47e-01h  3
 167  5.1168000e+01 9.94e-05 1.06e+00  -4.0 1.19e-02    -  1.00e+00 1.00e+00h  1
 168  5.1118303e+01 1.72e-04 8.20e-01  -4.0 1.63e-02    -  1.00e+00 1.00e+00f  1
 169  5.1071381e+01 9.53e-05 5.46e-01  -4.0 1.28e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  5.1050209e+01 3.11e-05 2.66e-01  -4.0 8.66e-03    -  1.00e+00 1.00e+00h  1
 171  5.1043868e+01 1.07e-04 3.84e-01  -4.0 1.49e-02    -  1.00e+00 1.00e+00h  1
 172  5.1012571e+01 7.44e-05 6.19e-01  -4.0 4.25e-02    -  1.00e+00 5.00e-01h  2
 173  5.0975855e+01 3.89e-04 1.39e+00  -4.0 2.21e-01    -  1.00e+00 2.25e-01f  3
 174  5.0874344e+01 3.51e-04 4.22e+00  -4.0 8.02e-01    -  1.00e+00 6.82e-02f  4
 175  5.0859532e+01 3.57e-04 8.03e+03  -3.7 4.50e-01    -  1.00e+00 2.91e-02f  5
 176  5.1018661e+01 3.15e-04 9.37e+03  -3.6 1.42e-01    -  8.65e-01 2.50e-01f  3
 177  5.0963722e+01 9.52e-04 3.60e+02  -3.9 7.96e-02    -  9.53e-01 5.00e-01f  2
 178  5.0944630e+01 1.21e-03 1.95e+02  -3.9 1.42e+00    -  3.88e-01 9.77e-02f  2
 179  5.0892774e+01 1.37e-03 1.03e+02  -3.9 1.43e+00    -  3.48e-01 3.69e-02f  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  5.0807492e+01 1.29e-03 6.26e+01  -3.9 2.83e-01    -  1.00e+00 1.57e-01f  3
 181  5.2085637e+01 1.66e-03 1.35e+04  -3.2 8.36e-01    -  4.75e-01 1.83e-01f  2
 182  5.1442203e+01 3.29e-03 8.20e+02  -3.7 1.21e-01    -  9.18e-01 5.98e-01f  1
 183  5.1360493e+01 4.20e-03 6.73e+02  -3.7 1.81e-01    -  4.31e-01 1.00e+00f  1
 184  5.1332720e+01 3.70e-03 5.56e+02  -3.7 2.08e+00    -  1.73e-01 6.11e-02f  2
 185  5.2615443e+01 4.02e-03 2.93e+02  -3.7 7.48e-01    -  4.74e-01 1.22e-01h  1
 186  5.2205684e+01 7.47e-05 2.82e+02  -3.7 2.08e-01    -  3.70e-02 1.00e+00F  1
 187  5.1533287e+01 3.98e-03 2.44e+02  -3.7 1.33e+00    -  1.33e-01 9.38e-02f  3
 188  5.1471273e+01 3.53e-03 2.05e+02  -3.7 7.22e-01    -  1.60e-01 7.19e-02f  3
 189  5.3568389e+01 8.51e-05 5.81e+00  -3.7 9.43e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  5.0773816e+01 4.66e-03 1.91e+00  -3.7 1.19e-01    -  5.18e-01 1.00e+00f  1
 191  6.4736682e+01 4.04e-04 3.04e+00  -4.0 1.39e-01    -  1.00e+00 1.00e+00H  1
 192  5.0073337e+01 1.68e-02 2.53e-01  -4.1 1.31e-01    -  1.00e+00 1.00e+00f  1
 193  5.0164713e+01 3.36e-06 1.29e-01  -4.0 4.18e-03    -  1.00e+00 1.00e+00h  1
 194  5.0152185e+01 3.93e-05 2.91e-01  -4.0 1.51e-02    -  1.00e+00 1.00e+00f  1
 195  5.0134778e+01 3.82e-05 9.28e-01  -4.0 8.86e-02    -  1.00e+00 2.50e-01f  3
 196  5.0110870e+01 4.57e-05 1.40e+00  -4.0 1.23e-01    -  1.00e+00 2.50e-01f  3
 197  5.0560382e+01 8.54e-04 1.66e+04  -3.5 3.94e-01    -  1.00e+00 2.15e-01f  2
 198  5.0546716e+01 8.53e-04 4.60e+03  -3.8 2.04e-01    -  7.51e-01 4.17e-01f  2
 199  5.0418233e+01 6.77e-04 2.88e+03  -3.8 1.81e-01    -  4.29e-01 1.25e-01f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  5.0310272e+01 7.05e-04 4.46e+02  -3.8 8.76e-02    -  7.92e-01 1.00e+00f  1
 201  5.0317563e+01 6.53e-04 1.66e+00  -3.8 1.18e-01    -  1.00e+00 6.25e-02h  5
 202  5.0272719e+01 4.20e-05 4.03e-01  -3.8 1.69e-02    -  1.00e+00 1.00e+00h  1
 203  5.0391702e+01 5.50e-07 1.40e+00  -3.8 4.86e-02    -  1.00e+00 1.00e+00H  1
 204  5.0237183e+01 1.62e-04 2.99e+03  -4.0 4.96e-02    -  1.00e+00 5.00e-01f  2
 205  5.0107153e+01 4.18e-04 1.70e+03  -4.0 7.28e-02    -  1.00e+00 5.00e-01f  2
 206  4.9954401e+01 2.95e-04 9.57e-01  -4.0 1.52e-02    -  1.00e+00 1.00e+00f  1
 207  4.9947594e+01 8.75e-05 5.61e-01  -4.0 1.59e-02    -  1.00e+00 1.00e+00h  1
 208  4.9933555e+01 6.90e-05 4.47e-01  -4.0 1.27e-02    -  1.00e+00 1.00e+00h  1
 209  4.9997718e+01 2.52e-07 1.23e+00  -4.0 2.70e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  4.9982686e+01 6.24e-05 1.14e+00  -4.0 1.59e-02    -  1.00e+00 5.00e-01f  2
 211  4.9933098e+01 1.39e-04 5.93e-01  -4.0 2.41e-02    -  1.00e+00 1.00e+00f  1
 212  4.9927818e+01 7.35e-05 5.48e-01  -4.0 1.60e-02    -  1.00e+00 5.00e-01h  2
 213  4.9899893e+01 1.59e-05 1.30e-01  -4.0 1.19e-02    -  1.00e+00 1.00e+00h  1
 214  4.9889504e+01 1.54e-05 3.39e-01  -4.0 1.57e-02    -  1.00e+00 1.00e+00h  1
 215  4.9868065e+01 1.42e-04 3.48e+00  -4.0 8.82e-01    -  5.85e-01 6.19e-02f  3
