This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    25301
Number of nonzeros in inequality constraint Jacobian.:    12536
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     8704
                     variables with only lower bounds:     2009
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:     6909
Total number of inequality constraints...............:     2372
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     2372

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  42  2.2000562e+02 9.99e-03 1.65e+03  -1.5 3.68e-01    -  3.48e-01 8.78e-01f  1
  43  2.1899499e+02 4.25e-04 4.95e+00  -1.5 1.06e-01    -  1.00e+00 1.00e+00f  1
  44  1.2985458e+02 2.78e-03 6.20e+05  -2.0 1.99e-01    -  9.95e-01 7.46e-01f  1
  45  1.2550400e+02 3.63e-03 4.50e+05  -2.0 3.92e-01    -  8.66e-01 1.63e-01f  3
  46  8.4720942e+01 1.63e-03 5.09e+05  -2.9 1.00e-01    -  1.00e+00 6.18e-01f  1
  47  9.2034320e+01 2.67e-04 2.78e+05  -2.1 1.80e-01    -  5.51e-01 1.00e+00H  1
  48  7.1384075e+01 2.47e-03 2.12e+05  -2.7 1.09e-01    -  1.00e+00 6.23e-01f  1
  49  6.1151988e+01 1.19e-03 1.81e+05  -3.5 7.34e-02    -  1.00e+00 5.16e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  5.8665930e+01 1.26e-03 6.82e+04  -2.9 8.64e-02    -  7.71e-01 4.56e-01f  1
  51  5.8256354e+01 1.20e-03 1.38e+05  -3.6 1.76e-01    -  1.00e+00 4.46e-02f  1
  52  6.2396915e+01 1.75e-03 8.74e+04  -2.5 2.31e-01    -  5.86e-01 7.89e-01f  1
  53  6.1697443e+01 1.12e-03 7.88e+04  -2.7 1.28e+00    -  2.12e-01 1.02e-01f  1
  54  6.1116736e+01 1.01e-03 6.96e+04  -2.7 6.29e-01    -  4.41e-01 1.25e-01f  4
  55  5.8153580e+01 5.08e-04 3.02e+04  -2.7 1.75e-01    -  8.03e-01 5.70e-01f  1
  56  5.5908652e+01 1.15e-03 5.18e+04  -4.0 7.07e-01    -  3.25e-01 1.77e-01f  1
  57  8.4679070e+01 7.55e-03 8.72e+00  -2.2 4.07e-01    -  1.00e+00 1.00e+00f  1
  58  1.0019522e+02 3.65e-03 6.16e+04  -2.3 5.48e-01    -  2.95e-01 8.15e-01H  1
  59  8.9618561e+01 3.07e-03 6.79e+03  -2.3 4.00e-01    -  8.64e-01 1.70e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  7.6932566e+01 4.46e-02 2.99e+03  -2.3 6.57e-01    -  4.81e-01 8.40e-01f  1
  61  7.5741206e+01 4.04e-02 3.34e+03  -2.3 3.85e-01    -  2.45e-01 6.16e-01f  1
  62  1.0512558e+02 1.14e-02 3.00e+03  -2.3 1.19e-01    -  3.27e-01 1.00e+00h  1
  63  6.9489802e+01 1.59e-02 1.53e+02  -2.3 1.15e-01    -  9.49e-01 1.00e+00f  1
  64  6.9460244e+01 1.20e-05 3.05e-01  -2.3 6.68e-03    -  1.00e+00 1.00e+00h  1
  65  5.7850357e+01 4.45e-04 8.14e+04  -2.8 6.78e-02    -  9.57e-01 7.17e-01f  1
  66  5.5357643e+01 4.14e-04 1.97e+05  -3.6 2.20e-01    -  1.00e+00 1.82e-01f  1
  67  5.5090025e+01 5.40e-04 1.84e+04  -2.6 6.29e-01    -  1.00e+00 1.68e-01f  2
  68  1.5230106e+02 1.28e-02 9.17e+05  -1.8 5.44e-01    -  3.59e-01 1.00e+00f  1
  69  9.6239931e+01 5.77e-03 1.07e+05  -2.0 2.44e-01    -  7.79e-01 9.23e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  9.5925988e+01 2.58e-03 3.84e+03  -2.0 7.45e-02    -  9.32e-01 1.00e+00h  1
  71  9.1823003e+01 9.54e-04 2.66e+00  -2.0 6.38e-02    -  1.00e+00 6.96e-01f  1
  72  9.1386297e+01 5.88e-05 1.08e+00  -2.0 2.08e-02    -  1.00e+00 1.00e+00f  1
  73  6.9568585e+01 1.71e-04 2.97e+05  -3.0 7.45e-02    -  8.61e-01 5.36e-01f  1
  74  6.6160083e+01 1.44e-04 3.66e+05  -3.0 1.47e-01    -  1.00e+00 1.38e-01f  1
  75  9.0155615e+01 4.65e-04 2.29e+00  -2.0 1.06e-01    -  1.00e+00 1.00e+00f  1
  76  8.5671231e+01 3.16e-04 6.58e+04  -2.1 6.72e-02    -  8.58e-01 5.00e-01f  2
  77  8.0852456e+01 2.30e-04 1.42e+00  -2.1 4.60e-02    -  1.00e+00 1.00e+00f  1
  78  8.0359644e+01 5.33e-05 5.09e-01  -2.1 2.10e-02    -  1.00e+00 1.00e+00f  1
  79  5.5500969e+01 1.86e-04 1.71e+05  -3.1 6.42e-02    -  9.54e-01 7.19e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  5.7498537e+01 3.45e-04 3.75e+04  -2.4 1.23e-01    -  9.77e-01 5.00e-01f  2
  81  5.5125418e+01 1.06e-03 4.22e+04  -2.6 1.22e-01    -  5.13e-01 1.00e+00f  1
  82  5.4614749e+01 9.93e-04 3.71e+04  -2.6 3.45e-01    -  1.22e-01 1.16e-01f  1
  83  4.9850281e+01 1.41e-03 9.89e+04  -3.1 1.52e-01    -  3.46e-01 7.28e-01f  1
  84  4.8898074e+01 1.31e-03 7.81e+04  -3.4 2.19e-01    -  1.00e+00 6.95e-02f  1
  85  6.4080122e+01 2.20e-03 4.04e+04  -2.0 1.13e-01    -  5.61e-01 4.64e-01f  1
  86  5.9516587e+01 1.87e-04 6.45e+04  -2.4 5.84e-02    -  4.60e-01 1.00e+00f  1
  87  5.9117703e+01 1.07e-04 4.07e+00  -2.4 6.77e-02    -  1.00e+00 3.95e-01f  1
  88  9.8112296e+01 5.40e-03 1.26e+04  -1.7 5.05e-01    -  5.74e-01 5.65e-01f  1
  89  9.4700943e+01 4.90e-03 1.02e+05  -2.0 4.27e-01    -  1.00e+00 5.45e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  9.1895212e+01 4.13e-03 9.06e+04  -2.0 3.61e-01    -  2.59e-01 1.13e-01f  1
  91  9.4102374e+01 5.90e-04 7.39e+00  -2.0 2.19e-01    -  2.17e-01 1.00e+00H  1
  92  8.6071037e+01 1.67e-03 4.81e+00  -2.0 9.92e-02    -  1.00e+00 5.03e-01f  1
  93  8.2720130e+01 1.06e-02 1.32e+01  -2.0 1.22e-01    -  2.94e-01 1.00e+00f  1
  94  8.4204312e+01 1.08e-03 4.24e+00  -2.0 2.23e-01    -  1.00e+00 1.00e+00h  1
  95  8.3901424e+01 1.60e-03 5.25e+00  -2.0 1.33e+00    -  4.92e-01 1.26e-01f  2
  96  8.2911783e+01 2.35e-03 5.55e+00  -2.0 1.68e+00    -  4.00e-01 7.18e-02f  3
  97  8.2564393e+01 2.31e-03 4.76e+00  -2.0 4.98e-01    -  5.20e-01 1.19e-01f  3
  98  8.0660426e+01 1.61e-03 1.61e+00  -2.0 1.06e-01    -  6.83e-01 6.95e-01f  1
  99  8.0468376e+01 1.58e-03 2.41e+00  -2.0 3.32e-01    -  4.26e-01 9.04e-02f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  7.9993675e+01 9.90e-04 3.75e+00  -2.0 3.23e-01    -  1.00e+00 2.87e-01f  2
 101  7.9596234e+01 1.92e-03 3.61e+00  -2.0 1.27e+00    -  2.08e-01 1.55e-01f  1
 102  7.9379097e+01 4.78e-03 4.50e+00  -2.0 3.77e+00    -  1.87e-01 1.02e-01f  2
 103  7.8894316e+01 6.64e-03 5.24e+00  -2.0 3.44e+00    -  2.86e-01 6.96e-02f  3
 104  7.8846452e+01 7.13e-03 6.01e+00  -2.0 3.44e+00    -  2.91e-01 4.98e-02f  4
 105  7.8783616e+01 6.70e-03 6.27e+00  -2.0 1.10e+00    -  4.05e-01 9.56e-02f  2
 106  8.4927162e+01 2.54e-03 6.70e+00  -2.0 5.00e-01    -  4.20e-01 6.14e-01H  1
 107  8.2062100e+01 5.72e-03 6.95e+00  -2.0 6.36e-01    -  8.41e-01 4.63e-01f  1
 108  7.9310653e+01 5.54e-03 4.81e+00  -2.0 1.71e+00    -  1.44e-02 4.64e-02f  3
 109  7.8182313e+01 4.85e-03 3.86e+00  -2.0 4.35e-01    -  1.57e-01 1.63e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  7.7669819e+01 4.63e-03 2.24e+00  -2.0 9.33e-01    -  1.04e-01 4.61e-02f  2
 111  7.9441588e+01 5.19e-03 5.52e+00  -2.0 3.62e-01    -  8.56e-01 6.06e-01h  1
 112  7.8302497e+01 3.73e-03 4.22e+00  -2.0 6.80e-01    -  5.22e-01 1.69e-01f  2
 113  7.9753837e+01 4.19e-03 4.04e+00  -2.0 7.89e-01    -  1.54e-01 1.28e-01h  2
 114  7.8023911e+01 1.10e-03 3.79e+00  -2.0 9.43e-02    -  5.93e-01 9.81e-01f  1
 115  8.2816985e+01 3.28e-04 6.27e+00  -2.0 1.81e-01    -  4.16e-01 1.00e+00H  1
 116  7.7917408e+01 1.05e-03 3.32e+00  -2.0 1.15e-01    -  1.00e+00 6.87e-01f  1
 117  7.6676052e+01 3.29e-03 8.05e+00  -2.0 1.60e-01    -  2.40e-01 7.79e-01f  1
 118  7.7691480e+01 2.53e-03 4.21e+00  -2.0 1.16e-01    -  2.68e-01 5.00e-01h  2
 119  7.6071614e+01 1.34e-03 1.02e+00  -2.0 6.82e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  5.2811053e+01 6.71e-04 1.69e+05  -3.0 5.67e-02    -  7.78e-01 5.82e-01f  1
 121  4.6530795e+01 4.36e-04 2.08e+05  -2.9 3.02e-02    -  1.00e+00 3.74e-01f  1
 122  5.7633390e+01 6.63e-04 1.25e+05  -2.3 6.23e-02    -  7.03e-01 1.00e+00f  1
 123  4.8885832e+01 2.27e-04 7.10e-01  -2.4 3.72e-02    -  1.00e+00 1.00e+00f  1
 124  3.9139521e+01 1.04e-04 1.64e+05  -3.7 2.28e-02    -  1.00e+00 5.54e-01f  1
 125  3.7027539e+01 9.33e-05 1.33e+05  -4.0 8.54e-02    -  1.00e+00 2.39e-01f  1
 126  3.4405595e+01 1.82e-04 3.88e+04  -3.3 9.28e-02    -  1.00e+00 5.72e-01f  1
 127  3.5348211e+01 3.44e-04 2.32e+04  -2.9 8.34e-02    -  1.00e+00 4.22e-01f  2
 128  3.4835050e+01 1.83e-04 9.67e+03  -3.0 4.97e-02    -  5.53e-01 5.00e-01f  2
 129  3.2677367e+01 1.41e-04 2.96e+04  -3.5 1.58e-02    -  1.00e+00 5.90e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  3.1169001e+01 9.06e-05 1.79e+04  -4.0 1.37e-02    -  1.00e+00 6.32e-01f  1
 131  3.0332939e+01 1.88e-04 4.38e+02  -4.0 1.70e-02    -  8.73e-01 9.75e-01f  1
 132  3.0309451e+01 1.80e-04 4.02e+02  -4.0 1.31e-01    -  6.37e-01 4.13e-02f  1
 133  3.0269547e+01 1.91e-04 3.56e+02  -4.0 2.15e-01    -  5.68e-01 1.35e-01f  2
 134  3.0143431e+01 1.84e-04 3.16e+02  -4.0 3.26e-01    -  4.97e-01 9.32e-02f  1
 135  3.0062660e+01 2.83e-04 2.93e+02  -4.0 9.30e-01    -  1.93e-01 6.88e-02f  2
 136  3.1111242e+01 6.81e-04 3.56e+03  -2.9 5.40e-01    -  1.39e-01 1.71e-01f  1
 137  3.0982928e+01 6.90e-04 4.19e+03  -3.7 2.34e-01    -  4.73e-01 1.37e-01f  2
 138  3.0591855e+01 1.10e-03 9.97e+02  -3.7 2.84e-01    -  1.96e-01 5.95e-01f  1
 139  3.0451420e+01 1.08e-03 1.11e+03  -3.7 4.72e-01    -  1.45e-01 3.80e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  3.0341100e+01 9.71e-04 1.26e+03  -3.7 1.26e-01    -  3.29e-01 1.09e-01h  1
 141  3.0201592e+01 9.00e-04 1.15e+03  -3.7 3.43e-01    -  1.68e-01 1.17e-01f  1
 142  3.0164009e+01 8.78e-04 1.34e+03  -3.7 5.28e-01    -  3.56e-01 2.56e-02f  4
 143  3.0061100e+01 6.58e-04 1.31e+03  -3.7 7.90e-02    -  1.00e+00 2.61e-01h  1
 144  2.9957252e+01 3.98e-04 5.06e+02  -3.7 8.10e-02    -  7.28e-01 4.90e-01f  2
 145  3.0242047e+01 5.63e-04 5.60e+03  -3.3 4.02e-01    -  4.07e-01 1.98e-01f  1
 146  3.0150545e+01 4.60e-04 3.11e+03  -3.6 1.74e-01    -  1.00e+00 1.39e-01f  3
 147  3.0097085e+01 3.59e-04 2.92e+03  -3.6 1.24e+00    -  1.89e-01 6.10e-02f  3
 148  3.0035375e+01 3.44e-04 2.80e+03  -3.6 2.72e-01    -  8.41e-01 3.93e-02f  1
 149  3.2078027e+01 3.43e-04 1.57e+04  -2.8 1.78e-01    -  4.15e-01 2.92e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  3.1861380e+01 3.13e-04 6.69e+03  -3.2 5.59e-01    -  4.24e-01 1.22e-01f  1
 151  3.1789885e+01 3.15e-04 5.10e+03  -3.2 3.10e-01    -  1.70e-01 1.03e-01f  3
 152  3.1549777e+01 1.07e-03 3.75e+03  -3.2 2.55e-01    -  3.75e-01 4.66e-01f  1
 153  3.1517746e+01 1.05e-03 1.11e+02  -3.2 8.10e-01    -  5.54e-01 1.29e-02f  1
 154  3.1473612e+01 9.63e-04 4.97e+02  -3.2 9.52e-01    -  1.70e-01 4.56e-02f  4
 155  3.1416348e+01 8.20e-04 1.18e+03  -3.2 2.02e-01    -  4.16e-01 1.30e-01f  3
 156  3.1271015e+01 5.43e-04 8.06e+02  -3.2 6.25e-02    -  6.43e-01 5.00e-01h  2
 157  3.1247981e+01 2.82e-04 1.19e+02  -3.2 4.13e-02    -  7.80e-01 1.00e+00h  1
 158  3.1205196e+01 2.50e-04 1.32e+00  -3.2 1.30e-01    -  1.00e+00 1.21e-01f  1
 159  3.1182881e+01 1.72e-04 1.18e+00  -3.2 6.11e-02    -  2.38e-01 4.36e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  3.1186363e+01 6.18e-04 9.18e-01  -3.2 1.40e-01    -  3.86e-01 2.16e-01f  3
 161  3.1172138e+01 3.72e-04 1.23e+00  -3.2 7.75e-02    -  1.00e+00 5.81e-01f  1
 162  3.1088800e+01 3.71e-04 3.59e+00  -3.2 1.33e-01    -  9.21e-01 1.54e-01f  3
 163  3.1097313e+01 3.35e-04 3.33e+00  -3.2 1.23e-01    -  8.24e-02 1.17e-01f  4
 164  3.1049881e+01 3.23e-04 1.81e+00  -3.2 3.81e-01    -  6.29e-01 4.52e-02f  1
 165  3.0978640e+01 1.72e-04 1.31e+00  -3.2 8.48e-02    -  2.72e-01 2.12e-01f  2
 166  3.0939616e+01 1.55e-04 1.18e+00  -3.2 9.89e-02    -  1.00e+00 2.08e-01h  3
 167  3.0925379e+01 2.94e-04 1.18e+00  -3.2 1.59e-01    -  3.73e-01 5.00e-01f  2
 168  3.0914448e+01 9.18e-04 1.77e+00  -3.2 8.27e-01    -  2.90e-01 1.37e-01f  2
 169  3.0828540e+01 1.06e-03 4.90e+00  -3.2 2.15e+00    -  1.97e-01 3.10e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  3.0728128e+01 6.03e-04 8.79e+00  -3.2 2.54e+00    -  3.36e-01 3.79e-02f  3
 171  3.0721523e+01 5.87e-04 8.67e+00  -3.2 3.20e+00    -  4.49e-02 1.87e-02f  4
 172  3.0679166e+01 7.11e-04 7.21e+00  -3.2 7.52e-01    -  2.29e-01 9.51e-02f  3
 173  3.0501551e+01 7.64e-04 5.36e+00  -3.2 4.53e-01    -  5.82e-01 9.93e-02f  2
 174  3.0295036e+01 6.60e-04 5.28e+00  -3.2 7.87e-01    -  1.69e-01 1.06e-01f  2
 175  3.0347639e+01 7.46e-04 5.20e+00  -3.2 4.14e-01    -  1.34e-01 1.62e-01w  1
 176  4.1315261e+01 6.15e-03 1.06e+01  -3.2 2.19e-01    -  1.11e-01 1.00e+00w  1
 177  3.4014876e+01 4.38e-03 6.21e+00  -3.2 2.24e-01    -  8.28e-01 4.08e-01w  1
 178  3.0227713e+01 6.44e-04 5.24e+00  -3.2 1.53e-01    -  1.34e-01 8.12e-02f  1
 179  3.0165014e+01 5.07e-04 3.90e+00  -3.2 7.63e-02    -  9.90e-01 2.42e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  3.0203113e+01 1.12e-04 1.02e+00  -3.2 3.44e-02    -  7.97e-01 1.00e+00h  1
 181  2.9798880e+01 7.82e-05 2.34e+04  -3.5 6.35e-02    -  1.00e+00 2.45e-01f  1
 182  2.8001435e+01 1.39e-04 7.05e+03  -4.0 2.57e-02    -  1.00e+00 8.35e-01f  1
 183  2.7638583e+01 3.52e-05 5.61e-01  -4.0 1.32e-02    -  1.00e+00 1.00e+00f  1
 184  2.7608690e+01 1.38e-05 1.47e+00  -4.0 1.35e-02    -  1.00e+00 5.54e-01h  1
 185  2.7711374e+01 5.82e-05 5.26e+03  -3.7 6.27e-02    -  1.00e+00 3.44e-01f  1
 186  2.7687451e+01 4.64e-05 3.41e+02  -3.9 6.03e-02    -  8.61e-01 2.88e-01f  1
 187  2.7653355e+01 5.10e-05 1.70e+02  -3.9 5.72e-02    -  7.87e-01 2.82e-01f  1
 188  2.7640721e+01 9.70e-05 1.11e+02  -3.9 1.73e-01    -  6.41e-02 2.04e-01f  2
 189  2.7618944e+01 1.12e-04 2.08e+02  -3.9 2.71e-01    -  7.44e-01 8.87e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  2.7601756e+01 1.07e-04 1.79e+02  -3.9 1.04e-01    -  2.19e-01 1.54e-01f  3
 191  2.7539613e+01 8.54e-05 3.21e+02  -4.0 4.67e-02    -  4.02e-01 3.09e-01f  2
 192  2.7691959e+01 5.39e-05 3.38e+03  -3.7 2.98e-02    -  8.42e-01 4.64e-01f  1
 193  2.7626761e+01 3.16e-05 4.79e+01  -3.9 1.76e-02    -  8.27e-01 5.00e-01h  2
 194  2.7585079e+01 2.09e-05 1.62e+02  -3.9 2.67e-02    -  6.05e-01 4.57e-01h  1
 195  2.7557913e+01 4.49e-05 3.90e+02  -4.0 4.32e-01    -  1.39e-01 8.18e-02f  3
 196  2.7668863e+01 1.15e-04 1.63e+04  -3.5 5.20e-01    -  1.00e+00 8.71e-02f  3
 197  2.7685258e+01 2.06e-04 1.51e+04  -3.7 5.75e-01    -  6.44e-02 1.09e-01f  3
 198  2.7651598e+01 2.56e-04 1.31e+04  -3.7 1.24e+00    -  1.46e-01 5.97e-02f  3
 199  2.7626472e+01 2.48e-04 1.03e+04  -3.7 9.21e-01    -  2.57e-01 2.77e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  2.7627767e+01 2.18e-04 6.84e+03  -3.7 1.63e-01    -  3.90e-01 1.45e-01f  3
 201  2.7592132e+01 2.96e-04 4.66e+03  -3.7 1.63e-01    -  3.25e-01 3.01e-01f  1
 202  2.7581740e+01 2.66e-04 4.19e+03  -3.7 1.83e-01    -  9.08e-02 1.25e-01f  4
 203  2.7596035e+01 1.56e-04 6.31e+02  -3.7 7.05e-02    -  1.00e+00 4.77e-01f  1
 204  2.7583902e+01 1.42e-04 4.05e+02  -3.7 3.35e-02    -  3.39e-01 3.57e-01f  2
 205  2.7585365e+01 8.81e-05 1.26e+00  -3.7 2.48e-02    -  3.52e-01 1.00e+00h  1
 206  2.7546332e+01 5.81e-05 8.37e-01  -3.7 1.82e-02    -  1.00e+00 5.31e-01f  1
 207  2.9413238e+01 4.51e-05 1.63e+04  -3.2 2.22e-02    -  5.79e-01 1.00e+00f  1
 208  2.8725464e+01 6.11e-05 2.52e+03  -3.4 2.82e-02    -  1.00e+00 8.51e-01f  1
 209  2.8552598e+01 3.82e-05 4.25e-01  -3.4 1.47e-02    -  9.06e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  2.8543285e+01 3.12e-05 1.69e+00  -3.4 1.86e-02    -  1.00e+00 2.45e-01h  1
 211  2.8537430e+01 2.78e-06 1.57e-01  -3.4 5.97e-03    -  9.28e-01 1.00e+00f  1
 212  2.7477325e+01 1.20e-06 7.96e+03  -4.0 4.63e-03    -  1.00e+00 7.37e-01f  1
 213  2.7259518e+01 6.23e-06 3.92e+03  -4.0 1.53e-02    -  1.00e+00 5.08e-01f  1
 214  2.7342968e+01 4.77e-05 1.99e+03  -3.7 1.05e-01    -  6.41e-01 2.17e-01f  3
 215  2.7298064e+01 4.65e-05 1.99e+03  -3.9 1.26e-01    -  9.85e-01 1.42e-01f  1
